
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,31,27,23,25,23,22,94,83,70,1014,1013,1011,10,10,10,29,14,,0.00,2,,71<br />
2001-1-2,31,26,22,25,23,21,94,80,66,1015,1014,1012,10,10,10,24,14,,0.00,1,,80<br />
2001-1-3,30,26,22,24,23,22,100,79,66,1016,1014,1010,10,10,10,19,11,,0.00,2,,129<br />
2001-1-4,30,27,23,25,23,22,100,83,66,1016,1014,1013,10,8,1,37,16,,0.00,5,Rain,120<br />
2001-1-5,29,26,23,25,23,21,100,79,66,1016,1015,1013,10,10,10,27,16,,0.00,5,,118<br />
2001-1-6,29,27,24,25,23,22,94,84,70,1015,1014,1012,10,10,10,21,11,,0.00,5,,130<br />
2001-1-7,30,28,25,24,23,22,89,78,66,1014,1013,1012,10,10,10,21,14,,0.00,2,,111<br />
2001-1-8,30,27,23,24,23,21,89,78,70,1015,1013,1012,10,10,10,23,14,,0.00,3,,122<br />
2001-1-9,28,26,23,25,24,23,100,88,79,1015,1013,1011,10,9,3,21,11,,0.00,4,Rain,100<br />
2001-1-10,29,27,24,25,24,22,100,83,74,1015,1013,1012,10,10,3,23,14,,0.00,4,Rain,97<br />
2001-1-11,30,27,23,24,23,22,100,80,70,1016,1014,1013,10,9,3,24,14,,0.00,4,Rain,132<br />
2001-1-12,30,28,26,25,24,22,89,81,70,1015,1014,1013,10,10,10,32,18,,0.00,4,,108<br />
2001-1-13,30,28,26,25,23,22,89,80,70,1016,1015,1011,10,10,10,21,13,,0.00,4,,125<br />
2001-1-14,30,28,25,23,22,21,83,74,62,1017,1016,1014,10,10,10,23,14,,0.00,4,,137<br />
2001-1-15,31,28,25,24,23,21,84,74,62,1016,1014,1013,10,10,10,24,16,,0.00,4,,127<br />
2001-1-16,29,27,25,24,22,21,84,73,62,1015,1014,1012,10,10,10,23,13,,0.00,2,,134<br />
2001-1-17,30,28,25,25,23,21,89,76,66,1016,1014,1013,10,10,10,23,13,,0.00,4,,150<br />
2001-1-18,30,28,25,25,24,22,100,84,70,1016,1014,1013,10,9,2,29,16,,0.00,4,Rain,128<br />
2001-1-19,30,27,24,25,23,22,94,80,66,1017,1015,1014,10,10,7,21,14,,0.00,4,,112<br />
2001-1-20,30,27,24,25,23,22,100,82,66,1017,1015,1013,10,10,7,24,8,,0.00,3,Rain,97<br />
2001-1-21,30,27,24,24,23,22,94,78,62,1015,1013,1012,10,10,10,24,16,,0.00,2,,82<br />
2001-1-22,30,27,23,25,23,22,94,80,66,1016,1014,1012,10,10,10,26,13,,0.00,3,,76<br />
2001-1-23,30,28,25,25,23,23,89,78,66,1016,1015,1013,10,10,10,27,16,,0.00,2,,94<br />
2001-1-24,31,27,24,24,23,22,94,76,66,1018,1015,1014,10,10,10,23,13,,0.00,3,,119<br />
2001-1-25,30,27,23,24,23,22,94,78,62,1016,1014,1013,10,10,10,27,13,,0.00,4,,123<br />
2001-1-26,30,28,25,24,23,22,84,75,62,1016,1014,1012,10,10,10,23,18,,0.00,3,,116<br />
2001-1-27,30,28,25,24,23,22,89,76,62,1015,1013,1012,10,10,8,23,16,,0.00,3,Rain,102<br />
2001-1-28,31,28,25,25,24,23,89,80,70,1014,1013,1011,10,10,10,21,14,,0.00,3,,92<br />
2001-1-29,30,27,24,25,23,22,100,79,62,1014,1012,1010,10,10,10,29,14,,0.00,2,,77<br />
2001-1-30,31,28,25,24,23,22,89,76,62,1013,1011,1010,10,10,10,24,18,,0.00,2,,106<br />
2001-1-31,30,28,25,24,23,22,89,76,66,1013,1011,1010,10,10,10,23,13,,0.00,2,,115<br />
