
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,29,19,9,14,10,6,93,63,30,1018,1015,1013,4,3,0,6,2,,0.00,1,,330<br />
2006-1-2,25,18,10,12,9,4,88,62,33,1017,1014,1013,5,4,1,10,3,,0.00,0,,324<br />
2006-1-3,24,18,13,10,8,5,67,54,31,1018,1015,1014,5,4,3,11,8,,0.00,0,,9<br />
2006-1-4,25,18,10,13,9,5,87,63,36,1018,1015,1013,4,4,2,14,5,,0.00,0,,50<br />
2006-1-5,25,18,12,14,11,6,94,65,35,1017,1015,1013,5,4,2,16,8,,0.00,0,,50<br />
2006-1-6,26,19,12,14,11,7,88,63,32,1017,1014,1013,5,4,3,16,6,,0.00,3,,54<br />
2006-1-7,27,21,15,14,9,4,82,56,29,1017,1015,1013,5,4,3,23,10,,0.00,1,,69<br />
2006-1-8,27,20,14,12,9,6,77,53,32,1018,1015,1013,4,4,2,14,10,,0.00,1,,57<br />
2006-1-9,28,19,11,14,10,5,88,62,32,1017,1014,1012,5,4,4,14,5,,0.00,1,,75<br />
2006-1-10,31,21,11,12,9,8,88,61,25,1017,1014,1012,5,4,2,10,3,,0.00,1,,21<br />
2006-1-11,31,21,12,13,10,7,82,55,25,1015,1013,1011,5,4,2,10,5,,0.00,0,,44<br />
2006-1-12,29,21,13,13,10,6,82,55,23,1014,1013,1011,5,4,2,10,2,,0.00,0,,330<br />
2006-1-13,29,20,11,11,9,8,88,54,30,1015,1013,1011,5,4,1,14,6,,0.00,0,,27<br />
2006-1-14,30,21,13,13,10,9,77,58,27,1018,1013,1011,5,4,1,11,3,,0.00,0,,67<br />
2006-1-15,31,21,12,14,11,8,100,58,27,1014,1012,1010,5,4,2,10,5,,0.00,0,,85<br />
2006-1-16,33,23,13,21,13,10,88,66,28,1013,1011,1010,4,3,1,10,2,,0.00,1,,125<br />
2006-1-17,28,21,15,16,14,13,94,67,39,1014,1012,1010,5,4,0,14,3,,0.00,1,Fog,338<br />
2006-1-18,28,21,15,16,14,12,88,65,39,1017,1014,1013,6,4,2,11,3,,0.00,0,,317<br />
2006-1-19,28,22,16,16,14,12,82,62,39,1018,1016,1014,5,4,2,14,3,,0.00,2,,324<br />
2006-1-20,30,23,16,14,11,6,77,51,22,1019,1017,1015,6,4,3,11,5,,0.00,3,,316<br />
2006-1-21,27,20,14,12,9,6,88,56,26,1021,1017,1012,5,4,1,14,8,,0.00,1,,31<br />
2006-1-22,26,18,11,9,6,3,82,48,23,1016,1014,1013,5,4,1,10,5,,0.00,0,,8<br />
2006-1-23,25,18,10,12,7,3,82,50,28,1018,1016,1014,5,4,1,10,3,,0.00,0,,15<br />
2006-1-24,26,18,11,8,6,3,82,53,23,1021,1018,1016,6,4,2,11,3,,0.00,0,,64<br />
2006-1-25,26,18,10,10,8,4,82,59,27,1021,1019,1017,6,4,2,11,6,,0.00,0,,60<br />
2006-1-26,27,19,11,10,7,2,88,55,22,1022,1020,1018,6,4,3,14,3,,0.00,0,,66<br />
2006-1-27,28,20,13,11,7,4,72,48,23,1021,1018,1014,5,4,2,23,8,,0.00,0,,83<br />
2006-1-28,30,20,11,13,9,4,82,57,23,1018,1016,1014,6,4,3,10,3,,0.00,2,,94<br />
2006-1-29,31,21,12,14,10,5,88,55,19,1019,1015,1014,5,4,1,10,3,,0.00,3,,25<br />
2006-1-30,33,22,12,14,10,7,82,57,20,1017,1015,1014,6,4,2,13,3,,0.00,0,,86<br />
2006-1-31,34,24,14,14,12,9,88,52,23,1017,1015,1014,5,4,1,11,5,,0.00,0,,72<br />
