
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-1,25,21,18,20,18,15,94,83,68,1018,1017,1015,10,9,4,16,11,,0.00,6,Rain,64<br />
2007-1-2,26,22,19,20,19,18,94,85,65,1020,1017,1016,10,9,3,21,10,,0.00,6,Rain,35<br />
2007-1-3,25,22,20,21,19,19,94,86,74,1018,1016,1013,10,9,6,21,10,,0.00,6,Rain,352<br />
2007-1-4,24,22,21,21,21,19,94,88,78,1015,1013,1011,10,9,4,23,10,,0.00,6,Rain,328<br />
2007-1-5,24,22,20,20,19,19,94,86,78,1013,1012,1010,10,9,6,24,14,,0.00,6,Rain,357<br />
2007-1-6,24,22,21,21,19,18,94,83,73,1015,1013,1011,10,10,7,26,14,47,0.00,7,Rain,4<br />
2007-1-7,28,24,21,21,19,18,94,80,58,1018,1016,1014,10,8,2,24,8,,0.00,4,Rain-Thunderstorm,37<br />
2007-1-8,24,22,19,20,19,18,94,86,73,1019,1017,1016,10,9,4,23,8,,0.00,6,Rain,234<br />
2007-1-9,26,22,19,20,19,18,100,88,69,1019,1016,1015,10,7,4,21,6,,0.00,7,Rain,186<br />
2007-1-10,27,23,19,20,18,18,94,82,65,1018,1016,1014,10,8,5,24,6,,0.00,6,,195<br />
2007-1-11,31,24,19,20,16,11,88,66,29,1017,1015,1012,10,9,6,21,6,,0.00,4,,150<br />
2007-1-12,31,26,22,21,18,15,78,59,45,1014,1010,1007,10,10,9,37,13,55,0.00,5,Thunderstorm,326<br />
2007-1-13,23,21,20,20,19,17,94,85,78,1011,1009,1008,10,9,3,16,13,,0.00,7,Rain,203<br />
2007-1-14,28,23,19,18,16,11,88,67,35,1015,1012,1010,10,9,7,27,8,,0.00,6,,154<br />
2007-1-15,26,22,19,18,15,12,88,67,44,1018,1015,1013,10,9,7,16,10,,0.00,6,,139<br />
2007-1-16,25,20,16,17,16,10,88,73,54,1020,1018,1016,10,9,5,29,13,,0.00,4,,151<br />
2007-1-17,27,22,18,21,18,14,88,75,61,1020,1016,1012,10,9,6,19,10,,0.00,6,Rain,68<br />
2007-1-18,24,22,21,21,20,14,94,85,60,1014,1013,1010,10,9,3,32,16,45,0.00,7,Rain,352<br />
2007-1-19,30,25,20,23,20,19,94,78,55,1017,1015,1013,10,9,6,21,14,,0.00,5,,341<br />
2007-1-20,25,23,22,24,21,19,100,80,73,1018,1016,1014,10,9,7,23,10,,0.00,7,Rain,14<br />
2007-1-21,25,22,19,22,19,18,94,88,83,1020,1018,1016,10,8,1,24,11,,0.00,7,Rain,251<br />
