
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-1,24,19,14,15,13,12,94,72,50,1008,1005,1002,20,17,15,21,10,,0.00,6,,11<br />
2002-1-2,31,24,19,17,12,9,78,50,27,1003,1001,999,30,26,10,37,16,37,0.00,4,Rain,358<br />
2002-1-3,30,24,18,16,10,4,88,44,26,1005,996,988,30,17,8,47,27,63,0.00,5,Rain-Thunderstorm,360<br />
2002-1-4,23,18,13,14,9,5,88,60,31,995,990,986,30,23,8,37,21,,0.00,6,Thunderstorm,266<br />
2002-1-5,17,12,8,11,9,7,94,82,59,1004,999,996,25,14,10,23,8,,0.00,4,Rain,273<br />
2002-1-6,16,13,10,9,7,5,94,72,51,1012,1008,1004,30,24,15,21,14,,0.00,6,Rain,221<br />
2002-1-7,17,13,9,8,7,6,87,67,52,1015,1013,1011,,,,26,11,,0.00,5,,53<br />
2002-1-8,19,14,10,11,8,7,82,66,52,1015,1013,1009,30,22,15,45,21,55,0.00,5,Rain,62<br />
2002-1-9,17,16,14,13,12,12,88,83,72,1008,1003,1001,30,14,5,47,34,64,0.00,6,Rain,62<br />
2002-1-10,15,14,13,13,12,11,94,90,82,1007,1004,1002,20,11,1,34,26,,0.00,7,Rain,136<br />
2002-1-11,18,14,12,13,12,10,94,86,68,1009,1008,1007,30,11,3,24,16,,0.00,6,Rain,215<br />
2002-1-12,17,16,13,15,14,12,100,93,82,1008,1005,1003,20,5,3,27,11,,0.00,6,Rain,161<br />
2002-1-13,14,13,12,12,12,10,94,90,77,1003,1001,999,20,10,4,34,26,,0.00,7,Rain,213<br />
