
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,27,23,20,20,19,17,94,80,54,1016,1015,1014,10,9,2,21,8,,0.00,4,Fog,134<br />
2006-1-2,27,23,21,21,20,20,94,80,65,1016,1015,1013,10,10,9,16,6,,0.00,7,,108<br />
2006-1-3,25,23,22,21,19,19,94,81,69,1015,1014,1012,10,10,10,23,10,34,0.00,7,,136<br />
2006-1-4,24,22,20,21,20,19,94,90,83,1013,1011,1009,10,7,2,24,13,,0.00,8,Rain,148<br />
2006-1-5,24,22,20,19,18,17,94,85,69,1016,1014,1012,10,9,3,26,13,35,0.00,7,,126<br />
2006-1-6,26,23,21,21,19,17,88,78,65,1015,1009,1003,10,10,10,34,18,50,0.00,5,Rain-Thunderstorm,70<br />
2006-1-7,23,20,18,20,19,17,94,89,78,1012,1007,1004,10,8,1,37,24,,0.00,6,Rain,221<br />
2006-1-8,19,18,17,17,15,12,94,84,64,1019,1015,1011,10,8,1,26,10,45,0.00,8,Rain,141<br />
2006-1-9,22,19,17,16,14,12,83,74,60,1019,1016,1014,10,10,10,27,18,,0.00,6,,82<br />
2006-1-10,24,21,18,17,17,16,88,78,65,1015,1012,1009,10,10,10,42,26,66,0.00,5,,75<br />
2006-1-11,26,22,18,20,18,17,94,79,57,1012,1010,1009,10,9,0,24,14,,0.00,4,Fog,121<br />
2006-1-12,26,22,18,19,17,16,94,77,57,1013,1008,1006,10,8,1,48,23,71,0.00,3,Fog,237<br />
2006-1-13,26,21,16,19,16,13,88,70,44,1013,1012,1010,10,10,10,26,14,40,0.00,1,,144<br />
2006-1-14,25,22,19,19,17,17,88,78,61,1013,1007,1005,10,10,10,50,23,76,0.00,2,,246<br />
2006-1-15,26,22,18,18,15,14,78,67,47,1018,1016,1013,10,10,10,19,14,,0.00,4,,191<br />
2006-1-16,27,23,19,20,18,17,94,76,58,1017,1012,1009,10,10,10,24,16,,0.00,4,,72<br />
2006-1-17,25,22,20,19,18,17,88,79,65,1015,1012,1010,10,10,10,40,19,53,0.00,6,Rain,234<br />
2006-1-18,22,20,17,20,18,16,94,93,83,1014,1011,1009,10,8,4,34,13,40,0.00,7,Rain,229<br />
2006-1-19,21,18,16,16,14,10,94,76,56,1020,1017,1015,10,10,5,21,10,,0.00,6,Rain,196<br />
2006-1-20,23,20,17,17,14,12,88,70,57,1020,1015,1010,10,10,10,34,16,58,0.00,5,,77<br />
2006-1-21,27,22,18,19,18,17,94,81,61,1009,1005,1003,10,10,10,21,14,,0.00,5,Fog,29<br />
2006-1-22,25,22,19,19,17,13,88,72,57,1014,1007,1004,10,10,10,48,23,60,0.00,4,,239<br />
2006-1-23,24,20,16,16,14,12,82,65,53,1021,1017,1014,10,10,10,37,21,,0.00,3,,220<br />
2006-1-24,25,18,12,19,16,11,94,81,65,1020,1016,1012,10,10,7,27,8,,0.00,2,,95<br />
2006-1-25,25,22,19,19,17,15,94,78,57,1018,1015,1014,10,10,10,21,14,,0.00,5,,213<br />
2006-1-26,22,20,18,17,14,12,94,73,60,1021,1019,1017,10,10,5,24,16,,0.00,6,Rain,152<br />
2006-1-27,23,20,18,19,16,13,88,78,68,1019,1014,1008,10,10,5,32,21,,0.00,5,,67<br />
2006-1-28,25,21,18,18,17,15,88,75,57,1016,1011,1008,10,10,10,42,29,61,0.00,3,,238<br />
2006-1-29,24,19,14,15,14,12,88,69,53,1016,1014,1013,10,10,10,19,13,,0.00,2,,233<br />
2006-1-30,25,19,14,18,14,12,88,71,47,1017,1016,1015,10,10,10,24,13,,0.00,2,,208<br />
2006-1-31,24,21,19,18,17,15,88,77,57,1022,1019,1017,10,10,10,24,16,35,0.00,7,Rain,108<br />
2006-2-1,24,21,19,17,16,15,83,72,57,1022,1020,1017,10,10,10,39,18,53,0.00,4,,87<br />
2006-2-2,27,23,19,18,17,15,88,69,51,1016,1010,1005,10,10,10,45,23,63,0.00,4,Rain-Thunderstorm,55<br />
2006-2-3,29,24,20,21,19,14,94,74,42,1013,1011,1007,10,10,6,37,23,39,0.00,5,Fog-Rain,219<br />
2006-2-4,29,24,20,21,19,17,94,79,48,1013,1008,1005,10,8,0,58,16,82,0.00,4,Fog-Rain,11<br />
2006-2-5,21,19,17,20,17,13,94,82,60,1022,1017,1013,10,9,3,24,14,,0.00,7,Rain,155<br />
2006-2-6,23,20,17,16,14,13,88,71,57,1022,1017,1012,10,10,10,40,18,64,0.00,2,,72<br />
2006-2-7,26,21,16,21,18,14,94,82,57,1012,1011,1010,10,8,4,37,14,55,0.00,3,Fog,234<br />
2006-2-8,25,23,21,22,20,19,94,87,74,1012,1011,1010,10,8,0,16,8,,0.00,6,Fog,203<br />
2006-2-9,27,23,19,19,18,15,94,78,51,1017,1013,1010,10,10,10,26,10,,0.00,5,,231<br />
2006-2-10,26,20,15,18,16,14,94,73,51,1019,1017,1016,10,10,8,21,13,,0.00,2,,229<br />
2006-2-11,27,22,17,21,19,16,94,83,65,1019,1016,1012,10,9,1,34,11,48,0.00,3,Fog,69<br />
2006-2-12,32,26,19,20,19,18,94,76,46,1012,1007,1004,10,9,5,52,18,74,0.00,5,Fog-Rain,28<br />
2006-2-13,22,21,20,20,18,17,94,87,78,1015,1014,1012,10,9,3,29,23,,0.00,7,Rain,147<br />
2006-2-14,29,24,20,19,18,16,88,76,55,1016,1011,1008,10,10,10,45,19,61,0.00,4,,82<br />
2006-2-15,25,22,19,19,16,14,88,70,50,1020,1019,1016,10,10,4,27,21,,0.00,6,Rain,197<br />
2006-2-16,23,21,20,19,18,16,88,81,73,1019,1016,1013,10,10,10,35,14,50,0.00,7,Rain,87<br />
2006-2-17,23,21,20,19,18,16,88,79,69,1017,1016,1014,10,10,10,26,18,35,0.00,6,,81<br />
2006-2-18,28,24,21,23,21,20,100,91,70,1014,1012,1010,10,4,0,27,16,,0.00,8,Fog-Rain,130<br />
2006-2-19,33,27,21,23,21,18,100,82,52,1010,1006,1003,10,6,0,34,8,,0.00,5,Fog-Rain,303<br />
2006-2-20,25,22,18,19,17,15,94,74,57,1015,1010,1007,10,10,10,42,31,61,0.00,6,Rain,235<br />
2006-2-21,23,20,17,18,16,13,94,78,53,1020,1018,1015,10,10,10,24,14,,0.00,6,Rain,207<br />
2006-2-22,27,22,18,20,17,16,94,78,54,1020,1016,1013,10,10,10,23,11,,0.00,3,,76<br />
2006-2-23,26,22,18,19,18,16,94,79,57,1014,1013,1011,10,10,10,27,16,,0.00,3,,231<br />
2006-2-24,28,23,18,22,19,17,94,80,58,1014,1010,1007,10,10,10,32,13,45,0.00,3,,89<br />
2006-2-25,27,23,21,23,22,20,100,86,74,1011,1009,1007,10,7,3,29,13,,0.00,6,Fog,227<br />
2006-2-26,30,26,22,23,22,21,94,85,62,1011,1008,1006,10,8,0,21,10,,0.00,4,Fog-Rain,161<br />
2006-2-27,28,24,21,22,21,18,100,84,66,1008,1006,1003,10,9,3,37,19,,0.00,5,Fog-Rain,231<br />
