
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-1,21,18,15,13,12,11,82,74,60,1018,1017,1016,,,,34,29,,0.00,2,,14<br />
2004-2-1,21,20,19,20,19,18,100,92,88,1008,1007,1006,15,5,2,35,21,,0.00,6,Rain,12<br />
2004-2-2,22,20,19,19,18,16,94,88,78,1006,1003,1001,30,13,4,34,24,,0.00,6,Rain,7<br />
2004-2-3,22,20,18,18,17,16,94,82,73,1004,1002,1000,30,24,5,45,29,71,0.00,5,Rain,349<br />
2004-2-4,23,20,17,17,17,16,94,81,69,1002,998,994,30,28,20,37,31,58,0.00,5,,349<br />
2004-2-5,17,16,15,16,12,9,94,78,63,1014,1006,996,30,24,4,39,27,,0.00,6,Rain,175<br />
2004-2-6,20,17,13,14,12,9,82,72,64,1016,1015,1013,30,27,20,42,19,,0.00,4,,13<br />
2004-2-7,20,18,17,16,14,12,83,77,60,1013,1011,1010,30,24,20,48,39,66,0.00,5,,357<br />
2004-2-8,19,17,15,17,13,9,88,79,67,1020,1014,1010,30,28,20,32,19,,0.00,4,,180<br />
2004-2-9,20,16,12,12,10,6,72,66,56,1021,1018,1014,30,30,30,39,16,69,0.00,3,,356<br />
2004-2-10,22,19,16,18,16,11,88,80,68,1013,1011,1008,30,19,8,55,42,77,0.00,5,Rain,349<br />
2004-2-11,19,18,17,17,16,14,94,86,73,1013,1009,1003,30,18,5,39,26,61,0.00,6,Rain,352<br />
2004-2-12,20,18,15,18,14,10,94,80,68,1011,1004,996,30,19,2,48,23,100,0.00,4,Rain,156<br />
2004-2-13,20,17,14,13,12,10,88,72,52,1014,1011,1005,30,30,30,42,14,,0.00,5,,9<br />
2004-2-14,19,16,13,13,12,11,94,80,64,1004,994,989,30,14,5,47,26,84,0.00,6,Rain,356<br />
2004-2-15,15,14,13,14,12,11,100,92,82,998,995,991,20,7,2,80,42,111,0.00,6,Rain,180<br />
2004-2-16,15,13,12,14,12,9,100,88,72,994,991,989,30,6,2,87,56,111,0.00,5,Rain,192<br />
2004-2-17,16,13,11,13,11,9,94,82,72,1003,996,990,30,13,2,50,23,40,0.00,5,Rain-Thunderstorm,42<br />
2004-2-18,20,17,13,14,13,10,88,77,68,1003,1001,1000,30,24,15,50,34,84,0.00,4,,354<br />
2004-2-19,18,17,15,15,12,7,88,74,55,1005,998,983,30,21,1,48,29,80,0.00,4,Rain,348<br />
2004-2-20,19,16,12,13,7,3,77,57,40,991,986,980,30,29,25,37,23,50,0.00,2,Rain,310<br />
2004-2-21,20,17,14,16,10,2,83,67,42,992,986,978,30,18,5,63,31,111,0.00,3,Rain,337<br />
2004-2-22,20,18,15,12,11,6,77,61,43,1004,994,984,30,30,30,34,23,48,0.00,3,,346<br />
2004-2-23,18,14,12,13,12,10,88,80,68,1012,1009,1005,20,16,15,47,19,,0.00,5,Rain,8<br />
2004-2-24,21,17,14,15,9,1,94,62,32,1006,1002,1000,30,29,20,34,24,55,0.00,3,Rain,322<br />
2004-2-25,18,14,10,10,6,2,71,59,37,1018,1012,1007,30,30,30,27,11,32,0.00,1,,140<br />
2004-2-26,15,14,13,10,8,6,77,68,59,1024,1022,1019,30,30,30,29,24,,0.00,3,,162<br />
2004-2-27,17,13,9,13,9,6,88,73,59,1025,1021,1017,30,24,10,13,6,,0.00,6,Rain,158<br />
