
AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,20,13,7,9,5,1,87,57,28,1017,1014,1013,10,10,10,24,13,34,0.00,4,,133<br />
2000-1-2,22,14,8,10,9,7,94,71,43,1020,1019,1017,10,10,10,24,6,,0.00,3,,68<br />
2000-1-3,26,19,13,12,10,7,88,61,30,1020,1017,1014,10,10,10,23,6,34,0.00,4,,298<br />
2000-1-4,24,19,14,14,8,-1,82,52,20,1014,1010,1007,10,10,10,42,14,61,0.00,3,Rain,302<br />
2000-1-5,21,14,8,9,6,4,81,53,38,1016,1013,1011,10,10,10,34,16,47,0.00,3,,295<br />
2000-1-6,21,16,10,5,3,1,66,47,27,1016,1015,1013,10,10,10,29,23,47,0.00,1,,160<br />
2000-1-7,21,16,10,10,6,2,77,55,40,1021,1017,1015,10,10,10,24,18,,0.00,3,,137<br />
2000-1-8,22,16,10,11,9,7,82,63,43,1021,1020,1018,10,10,10,24,14,39,0.00,3,,95<br />
2000-1-9,24,18,13,12,11,9,88,64,41,1020,1018,1015,10,10,10,19,8,,0.00,4,,75<br />
2000-1-10,26,19,13,13,10,8,82,63,36,1019,1018,1015,10,10,10,21,6,,0.00,5,,50<br />
2000-1-11,21,16,11,11,9,8,88,65,43,1024,1021,1019,10,10,10,27,11,,0.00,5,,95<br />
2000-1-12,23,17,10,15,10,9,94,68,41,1025,1023,1021,10,10,10,26,10,,0.00,4,,105<br />
2000-1-13,22,17,12,10,8,6,82,57,41,1023,1021,1019,10,10,10,23,11,,0.00,1,,85<br />
2000-1-14,26,17,8,12,9,7,94,63,32,1021,1019,1016,10,10,10,19,10,,0.00,2,,69<br />
2000-1-15,29,21,13,13,11,7,88,59,25,1019,1017,1014,10,10,10,24,6,45,0.00,4,,102<br />
2000-1-16,25,19,14,15,12,10,82,65,44,1018,1015,1013,10,10,10,19,3,,0.00,6,Rain,318<br />
2000-1-17,24,19,15,15,13,11,88,70,47,1020,1017,1015,10,10,10,24,13,,0.00,3,,80<br />
2000-1-18,31,21,12,12,11,9,82,56,25,1020,1016,1011,10,10,10,16,10,,0.00,2,,355<br />
2000-1-19,34,24,15,15,11,3,82,46,15,1011,1006,1003,10,10,10,35,11,52,0.00,2,,306<br />
2000-1-20,29,21,13,12,8,4,88,45,20,1006,1004,1002,,,,40,16,60,0.00,,,298<br />
2000-1-21,24,20,16,6,4,3,48,36,27,1008,1005,1003,10,10,10,32,16,,0.00,1,,307<br />
2000-1-22,23,14,7,7,3,-1,87,48,22,1009,1007,1005,10,10,10,29,11,,0.00,2,,298<br />
2000-1-23,21,13,6,5,1,-3,76,45,23,1018,1012,1008,10,10,10,23,8,,0.00,3,,149<br />
2000-1-24,18,11,5,7,2,0,76,52,32,1022,1020,1018,10,10,10,27,13,,0.00,5,,112<br />
2000-1-25,18,14,12,14,10,7,88,74,59,1021,1018,1015,10,10,6,13,8,,0.00,6,Rain,73<br />
2000-1-26,22,17,12,16,13,11,94,81,57,1016,1013,1009,10,9,7,13,2,,0.00,6,Rain,265<br />
2000-1-27,23,19,15,15,13,9,100,76,53,1008,1005,1004,10,10,9,35,14,58,0.00,5,Rain,172<br />
2000-1-28,23,18,13,10,9,7,67,55,44,1013,1010,1008,10,10,10,35,24,,0.00,1,,165<br />
2000-1-29,25,19,13,10,8,2,77,53,27,1016,1013,1012,10,10,10,24,10,,0.00,3,,174<br />
2000-1-30,24,17,11,11,7,5,88,57,34,1020,1018,1016,10,10,10,29,8,42,0.00,1,,115<br />
2000-1-31,25,19,13,14,11,10,88,67,39,1020,1018,1015,10,10,10,26,6,,0.00,6,,29<br />
2000-2-1,25,18,12,15,12,9,94,61,36,1023,1021,1019,10,10,10,26,8,,0.00,3,,75<br />
2000-2-2,30,21,13,15,13,11,94,63,33,1025,1024,1022,10,10,10,23,6,,0.00,2,Fog,14<br />
2000-2-3,33,23,13,13,11,8,88,51,23,1025,1023,1019,,,,21,3,,0.00,,,328<br />
2000-2-4,34,23,13,14,11,7,88,49,20,1022,1019,1016,,,,21,3,,0.00,,,308<br />
2000-2-5,34,24,14,13,9,4,82,42,16,1017,1016,1014,10,10,10,34,8,50,0.00,1,,288<br />
2000-2-6,23,19,16,15,13,12,83,71,53,1028,1024,1018,10,10,10,27,16,47,0.00,4,,75<br />
2000-2-7,32,23,16,16,13,9,82,58,24,1029,1026,1023,10,10,10,11,8,,0.00,3,,127<br />
2000-2-8,32,23,15,17,14,12,94,60,31,1026,1024,1020,10,9,1,21,8,,0.00,2,Fog,329<br />
2000-2-9,33,24,15,15,13,10,88,53,24,1023,1021,1018,,,,16,3,,0.00,,,302<br />
2000-2-10,33,24,16,15,9,3,88,42,16,1020,1017,1013,,,,26,6,40,0.00,,,321<br />
