
TMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-13,10,2,-5,-4,-6,-8,86,60,28,1033,1031,1029,10,7,5,11,8,,0.00,1,,168<br />
2009-1-14,10,5,0,-3,-4,-7,60,50,35,1037,1035,1033,10,8,5,18,8,,0.00,7,,149<br />
2009-1-15,12,6,-1,-2,-3,-5,75,54,35,1035,1032,1030,10,8,5,14,5,,0.00,2,,114<br />
2009-1-16,12,6,0,-2,-3,-5,80,51,30,1030,1028,1027,10,9,5,21,8,,0.00,3,,107<br />
2009-1-17,12,3,-4,0,-2,-5,93,64,38,1026,1022,1019,10,7,4,21,10,,0.00,2,,111<br />
2009-1-18,14,6,-2,0,-2,-4,86,62,33,1021,1019,1018,10,7,5,18,10,,0.00,0,,110<br />
2009-1-19,13,6,-1,0,-3,-6,70,57,33,1023,1021,1020,10,6,5,21,6,,0.00,4,,245<br />
2009-1-20,11,6,2,1,-1,-3,75,65,47,1020,1019,1017,7,6,5,14,10,,0.00,7,,287<br />
2009-1-21,8,3,-1,0,-2,-4,87,75,57,1025,1021,1019,10,7,5,11,5,,0.00,3,,282<br />
2009-1-22,4,2,0,2,1,-1,100,91,81,1031,1029,1026,8,4,0,21,8,,0.00,8,Fog-Rain,315<br />
2009-1-23,5,3,2,2,2,-1,100,95,81,1032,1031,1030,7,4,1,11,8,,0.00,8,Rain-Snow,327<br />
2009-1-24,6,2,-1,0,-2,-4,93,75,60,1030,1024,1019,10,9,1,11,5,,0.00,8,,91<br />
2009-1-25,9,3,-2,0,-2,-4,93,77,50,1018,1016,1014,10,8,6,11,10,,0.00,6,,58<br />
2009-1-26,14,7,-1,1,-1,-3,93,70,38,1017,1016,1015,10,8,3,14,6,,0.00,1,,140<br />
2009-1-27,17,9,2,1,-2,-3,75,50,32,1015,1014,1013,10,9,5,14,8,,0.00,5,,210<br />
2009-1-28,11,8,5,6,2,0,93,68,50,1021,1017,1014,10,7,3,18,10,,0.00,7,Rain,283<br />
2009-1-29,9,7,4,6,4,2,100,87,76,1021,1020,1019,10,6,2,14,8,,0.00,8,,53<br />
2009-1-30,17,7,-2,7,2,-2,100,79,39,1019,1015,1012,10,6,0,14,8,,0.00,3,Fog,111<br />
2009-1-31,18,12,7,5,4,3,76,60,42,1013,1012,1011,10,7,5,14,6,,0.00,7,,247<br />
2009-2-1,16,12,8,8,6,3,82,69,48,1016,1014,1012,10,8,5,35,13,55,0.00,5,Rain,276<br />
2009-2-2,10,5,0,6,2,0,100,94,76,1022,1017,1013,6,5,2,32,16,,0.00,8,Rain-Snow,297<br />
2009-2-3,4,3,2,2,1,1,100,93,81,1026,1024,1022,8,4,2,11,8,,0.00,8,Rain,224<br />
2009-2-4,6,4,3,3,2,1,100,89,76,1034,1029,1025,8,6,5,18,8,,0.00,8,Rain,314<br />
2009-2-5,10,5,0,2,1,-2,93,75,54,1033,1027,1018,10,7,5,26,11,,0.00,1,,115<br />
2009-2-6,13,6,-2,3,0,-2,100,81,41,1018,1015,1014,8,4,0,14,6,,0.00,4,Fog,116<br />
2009-2-7,17,11,6,6,1,-2,70,56,27,1015,1014,1014,7,6,5,11,6,,0.00,5,,215<br />
2009-2-8,19,13,7,5,3,-1,71,53,26,1018,1015,1013,8,7,5,21,10,,0.00,6,,258<br />
2009-2-9,17,12,7,7,4,3,82,63,39,1019,1018,1017,10,8,5,11,8,,0.00,4,,257<br />
2009-2-10,12,7,3,6,4,2,100,82,58,1018,1016,1013,10,6,0,11,6,,0.00,6,Fog,334<br />
2009-2-11,7,6,4,6,3,2,93,86,76,1014,1005,1000,10,9,5,26,14,,0.00,7,Rain,85<br />
2009-2-12,11,8,6,7,6,4,100,91,71,1016,1006,1001,10,5,2,21,14,,0.00,7,Rain,299<br />
2009-2-13,10,8,6,5,4,4,93,79,66,1019,1018,1017,10,10,10,14,10,,0.00,8,Rain,312<br />
2009-2-14,15,9,4,5,4,3,93,74,48,1020,1019,1017,10,8,3,14,8,,0.00,2,,94<br />
2009-2-15,15,8,1,6,3,1,100,82,51,1019,1017,1015,8,4,0,21,10,,0.00,2,Fog,92<br />
2009-2-16,15,9,3,6,4,3,100,81,51,1019,1016,1015,10,5,0,11,8,,0.00,4,Fog,87<br />
2009-2-17,18,11,4,7,6,3,93,70,45,1019,1017,1015,7,6,2,26,10,,0.00,2,,104<br />
2009-2-18,14,9,5,10,7,4,94,79,63,1016,1013,1008,10,7,3,26,10,,0.00,7,Rain,333<br />
2009-2-19,11,8,5,7,2,0,93,71,47,1023,1020,1016,10,9,7,26,16,,0.00,6,,309<br />
2009-2-20,13,8,3,3,1,-1,81,60,41,1024,1022,1019,10,7,5,26,13,,0.00,3,,119<br />
2009-2-21,20,10,1,4,2,0,93,68,32,1018,1013,1008,10,7,3,18,11,,0.00,1,,105<br />
2009-2-22,13,10,7,9,7,3,94,86,66,1007,1004,1001,8,6,3,32,10,,0.00,5,Rain,343<br />
2009-2-23,11,8,6,6,5,4,100,81,62,1018,1011,1007,10,7,5,14,6,,0.00,6,Rain,340<br />
2009-2-24,9,7,6,4,3,3,87,76,71,1024,1023,1019,10,8,6,14,8,,0.00,7,,50<br />
2009-2-25,12,7,2,4,3,1,93,75,54,1024,1022,1020,10,6,3,14,10,,0.00,4,,93<br />
2009-2-26,15,8,2,6,3,1,93,76,48,1020,1019,1018,10,6,2,11,5,,0.00,1,,194<br />
2009-2-27,20,11,3,5,3,0,93,63,28,1020,1017,1014,7,6,4,21,8,,0.00,0,,105<br />
2009-2-28,20,13,6,12,4,2,77,57,37,1013,1005,998,10,7,5,32,10,,0.00,7,Rain,114<br />
2009-3-1,21,16,12,10,8,5,88,63,37,1012,1007,1002,10,8,6,32,13,,0.00,6,Rain,175<br />
2009-3-2,15,11,7,8,7,5,93,80,63,1013,1011,1009,10,7,5,35,13,,0.00,7,Rain,297<br />
2009-3-3,16,11,7,7,6,4,87,73,55,1015,1013,1011,10,7,5,35,16,,0.00,6,Rain,250<br />
2009-3-4,15,11,7,9,7,6,93,81,55,1017,1015,1013,10,8,5,21,10,,0.00,7,,297<br />
2009-3-5,10,8,5,6,3,1,93,77,62,1024,1021,1017,10,10,7,26,14,,0.00,8,Rain,284<br />
2009-3-6,12,8,4,4,2,1,87,69,51,1023,1022,1021,10,8,5,18,8,,0.00,7,,106<br />
2009-3-7,17,10,3,5,3,-2,93,65,29,1022,1020,1019,10,7,4,14,8,,0.00,3,,115<br />
2009-3-8,18,12,6,9,7,4,93,72,49,1020,1019,1018,7,5,4,18,10,,0.00,6,,102<br />
2009-3-9,19,14,9,9,7,6,82,67,49,1020,1017,1013,10,6,5,32,18,,0.00,5,,106<br />
2009-3-10,27,18,9,13,9,7,93,64,28,1013,1009,1007,10,8,5,26,11,,0.00,4,,102<br />
2009-3-11,22,17,13,10,8,5,77,58,33,1016,1011,1008,10,7,5,29,11,,0.00,5,,285<br />
2009-3-12,26,18,10,9,4,-2,82,39,16,1020,1019,1018,10,6,5,14,8,,0.00,4,,153<br />
2009-3-13,25,18,11,7,4,1,71,46,22,1019,1017,1016,10,7,5,14,8,,0.00,3,,269<br />
2009-3-14,29,20,11,12,7,4,71,48,23,1016,1009,1001,8,5,5,14,6,,0.00,4,,182<br />
2009-3-15,29,24,17,5,2,-2,45,26,16,1011,1004,998,7,6,4,35,16,,0.00,3,,293<br />
2009-3-16,16,12,8,7,6,5,87,65,48,1015,1013,1011,8,6,5,26,13,,0.00,2,,290<br />
2009-3-17,12,8,4,7,5,3,93,77,62,1021,1017,1012,10,7,5,29,14,,0.00,7,Rain,301<br />
2009-3-18,7,4,3,3,2,-1,93,77,66,1026,1024,1021,8,7,5,21,10,,0.00,7,Rain,209<br />
2009-3-19,13,7,2,7,4,1,93,81,62,1026,1021,1018,6,5,3,21,11,,0.00,6,,115<br />
2009-3-20,19,11,4,9,6,3,100,73,43,1017,1014,1012,8,5,2,14,8,,0.00,4,,100<br />
2009-3-21,22,16,10,9,7,4,88,60,31,1014,1011,1009,10,7,4,32,11,,0.00,6,,312<br />
2009-3-22,11,9,8,8,7,6,100,85,71,1016,1014,1012,10,7,3,18,10,,0.00,6,Rain,321<br />
2009-3-23,17,11,6,9,7,5,93,78,55,1015,1012,1010,10,8,5,21,10,,0.00,4,,114<br />
2009-3-24,29,17,6,10,6,2,100,56,19,1010,1006,1002,10,8,3,26,8,,0.00,3,,104<br />
2009-3-25,26,19,12,10,4,-3,88,44,15,1015,1006,999,10,9,5,29,13,,0.00,7,Rain,299<br />
2009-3-26,16,12,9,10,8,7,94,81,63,1019,1017,1015,10,9,7,18,11,,0.00,6,Rain,62<br />
2009-3-27,21,13,6,9,8,5,100,69,40,1017,1013,1011,10,9,6,32,14,,0.00,0,,104<br />
2009-3-28,23,16,8,9,8,6,93,66,33,1015,1014,1012,10,9,7,21,14,,0.00,1,,97<br />
2009-3-29,25,18,10,9,7,5,82,55,29,1018,1015,1013,10,10,9,21,10,,0.00,1,,104<br />
2009-3-30,21,14,9,7,3,-1,72,46,26,1023,1021,1018,10,10,10,21,10,,0.00,3,,279<br />
2009-3-31,15,11,8,8,3,2,93,58,45,1020,1016,1013,10,10,6,35,10,,0.00,8,Rain,111<br />
2009-4-1,15,11,8,9,7,6,100,81,59,1016,1013,1012,10,8,5,29,10,,0.00,7,Rain,303<br />
2009-4-2,21,14,8,7,4,0,82,53,26,1017,1016,1015,10,9,5,14,8,,0.00,2,,138<br />
2009-4-3,26,17,8,7,5,1,87,48,21,1015,1014,1012,10,9,7,14,6,,0.00,1,,200<br />
2009-4-4,16,12,9,8,6,2,93,68,42,1025,1021,1015,10,7,4,43,16,61,0.00,7,Rain,286<br />
2009-4-5,18,13,8,7,3,0,76,53,37,1019,1016,1013,9,7,5,14,5,,0.00,7,,36<br />
2009-4-6,16,12,9,9,7,3,93,72,42,1024,1021,1017,10,6,5,32,19,,0.00,6,Rain,303<br />
2009-4-7,20,13,7,7,4,2,81,58,32,1024,1020,1013,10,9,5,29,11,,0.00,1,,116<br />
2009-4-8,26,16,6,9,4,1,87,51,20,1012,1008,1005,10,9,5,18,10,,0.00,3,Rain,104<br />
2009-4-9,21,17,14,15,12,8,94,74,55,1009,1007,1003,10,9,5,21,10,40,0.00,7,Rain-Thunderstorm,320<br />
2009-4-10,15,12,8,14,11,6,100,87,67,1022,1013,1009,10,8,2,26,10,,0.00,7,Rain-Thunderstorm,339<br />
2009-4-11,10,9,8,8,6,2,93,81,66,1024,1022,1020,10,9,5,14,8,,0.00,8,Rain,67<br />
2009-4-12,12,10,8,8,7,6,100,84,67,1024,1022,1021,10,8,2,6,5,,0.00,8,Rain,188<br />
2009-4-13,11,9,7,9,7,6,100,91,76,1023,1020,1018,10,5,2,26,11,,0.00,7,Rain,312<br />
2009-4-14,7,6,5,6,5,4,100,93,81,1022,1019,1017,7,6,4,29,18,,0.00,8,Rain,304<br />
2009-4-15,14,8,3,7,4,2,93,80,54,1021,1018,1012,10,8,2,21,10,,0.00,6,Rain,101<br />
2009-4-16,25,16,7,13,8,6,93,65,34,1012,1007,1004,10,9,4,18,10,,0.00,6,Rain,102<br />
2009-4-17,23,18,13,15,12,10,94,73,47,1009,1007,1005,10,9,5,32,10,,0.00,6,Rain-Thunderstorm,271<br />
2009-4-18,20,16,12,14,12,10,100,79,56,1016,1012,1009,10,7,1,18,8,,0.00,6,Rain-Thunderstorm,309<br />
2009-4-19,19,16,13,14,12,11,94,81,68,1019,1017,1015,10,8,5,14,8,,0.00,6,Rain-Thunderstorm,260<br />
2009-4-20,15,13,11,14,11,9,100,89,77,1021,1017,1012,10,5,1,47,19,18,0.00,5,Rain-Thunderstorm,293<br />
2009-4-21,19,14,10,11,9,7,82,69,52,1021,1019,1016,10,8,5,26,11,,0.00,4,Rain,123<br />
2009-4-22,27,18,9,12,8,3,87,57,23,1015,1011,1009,10,9,5,11,6,,0.00,2,,108<br />
2009-4-23,17,13,10,11,8,5,87,72,63,1023,1018,1011,10,10,8,35,16,,0.00,6,,281<br />
2009-4-24,19,14,9,11,9,8,94,80,60,1016,1012,1009,10,9,5,29,13,,0.00,6,,304<br />
2009-4-25,14,12,11,11,10,9,100,89,72,1023,1020,1015,10,8,3,14,10,,0.00,7,Rain,318<br />
2009-4-26,17,13,11,12,10,8,94,76,59,1022,1020,1017,10,10,8,14,10,,0.00,8,,131<br />
2009-4-27,15,13,11,12,9,8,94,80,72,1030,1025,1020,10,10,6,32,18,,0.00,7,Rain,297<br />
2009-4-28,20,14,8,8,7,5,87,65,40,1031,1029,1024,10,9,7,35,14,,0.00,4,,113<br />
2009-4-29,24,16,8,11,8,7,93,61,34,1023,1018,1014,10,9,6,32,18,,0.00,4,,105<br />
2009-4-30,23,18,14,15,12,10,82,71,57,1013,1008,1006,10,10,8,18,8,,0.00,7,,134<br />
2009-5-1,29,22,15,16,13,10,82,60,30,1009,1007,1005,10,9,7,14,8,,0.00,6,Rain-Thunderstorm,191<br />
2009-5-2,28,21,15,13,11,8,72,50,28,1012,1008,1007,10,9,7,43,10,,0.00,7,Rain,240<br />
2009-5-3,26,21,17,13,11,8,68,53,32,1017,1015,1011,10,8,6,32,16,,0.00,5,Rain,287<br />
2009-5-4,27,21,15,16,12,8,77,59,32,1017,1016,1015,10,7,5,26,6,,0.00,4,Rain-Thunderstorm,212<br />
2009-5-5,26,20,14,15,12,10,82,62,41,1015,1013,1009,10,8,5,11,6,,0.00,7,,265<br />
2009-5-6,36,26,16,16,12,7,82,50,18,1008,1005,1004,10,7,5,14,6,32,0.00,7,,167<br />
2009-5-7,26,23,20,17,14,11,83,61,44,1011,1009,1003,10,6,3,35,16,,0.00,7,Rain-Thunderstorm,261<br />
2009-5-8,25,21,18,16,13,10,83,60,39,1015,1013,1010,10,9,6,21,10,,0.00,6,Rain-Thunderstorm,259<br />
2009-5-9,28,21,14,13,10,8,77,52,28,1017,1015,1013,10,9,6,18,6,,0.00,4,,246<br />
2009-5-10,25,22,20,15,13,9,73,56,36,1016,1014,1012,10,9,7,18,8,,0.00,7,Rain,167<br />
2009-5-11,29,23,18,15,13,9,83,55,29,1016,1014,1013,10,9,6,26,6,,0.00,7,Rain,83<br />
2009-5-12,24,21,19,17,14,12,83,63,50,1017,1016,1014,10,8,5,29,19,,0.00,7,Rain,283<br />
2009-5-13,27,23,19,17,14,12,88,64,39,1017,1016,1014,10,9,6,26,11,,0.00,6,,287<br />
2009-5-14,28,23,18,15,12,8,83,57,30,1020,1018,1017,10,8,6,18,10,,0.00,4,Rain,288<br />
2009-5-15,31,23,16,13,11,8,82,49,27,1016,1015,1014,10,9,5,26,10,,0.00,2,,116<br />
2009-5-16,34,26,17,14,10,6,82,41,18,1017,1015,1013,10,9,5,35,13,,0.00,4,,107<br />
2009-5-17,28,24,19,15,11,8,78,46,35,1018,1014,1013,10,10,8,32,18,,0.00,7,Rain,310<br />
2009-5-18,23,20,18,15,14,12,83,67,50,1019,1018,1017,10,9,8,29,19,,0.00,7,,305<br />
2009-5-19,29,22,16,14,12,10,82,51,30,1017,1014,1012,10,9,7,14,6,,0.00,4,Rain,112<br />
2009-5-20,29,24,20,13,12,10,64,47,32,1018,1016,1013,10,9,7,32,14,,0.00,3,,309<br />
2009-5-21,30,24,18,13,8,4,60,36,25,1021,1019,1017,10,9,8,21,10,,0.00,3,,102<br />
2009-5-22,34,27,19,11,8,6,56,33,17,1017,1014,1010,10,9,6,35,18,,0.00,0,,100<br />
2009-5-23,35,27,19,13,11,8,64,37,23,1012,1010,1007,10,9,6,32,11,,0.00,3,Thunderstorm,300<br />
2009-5-24,33,27,21,14,10,5,64,37,17,1012,1010,1007,10,9,8,14,11,,0.00,3,,222<br />
2009-5-25,36,29,23,17,12,8,69,36,20,1008,1005,1003,10,9,5,29,14,,0.00,6,Rain-Thunderstorm,137<br />
2009-5-26,32,26,21,15,14,12,68,48,29,1009,1008,1006,10,9,6,18,10,,0.00,4,Rain-Thunderstorm,357<br />
2009-5-27,31,26,21,16,13,12,65,47,31,1013,1011,1008,10,10,10,21,14,,0.00,4,Rain-Thunderstorm,304<br />
2009-5-28,31,26,20,16,12,10,64,41,29,1015,1014,1010,10,10,10,50,13,68,0.00,5,Rain-Thunderstorm,277<br />
2009-5-29,35,28,22,18,14,11,60,42,26,1014,1012,1008,10,10,6,21,11,,0.00,6,Thunderstorm,293<br />
2009-5-30,32,27,22,16,13,10,64,45,29,1016,1013,1007,10,10,7,47,18,,0.00,7,Rain,299<br />
2009-5-31,27,22,17,11,9,7,68,46,30,1017,1014,1012,10,10,10,18,11,,0.00,5,,298<br />
2009-6-1,27,22,18,10,8,5,56,39,24,1016,1014,1012,10,9,6,43,16,,0.00,4,,304<br />
2009-6-2,28,23,18,12,6,-1,64,36,19,1022,1019,1016,10,8,3,26,16,,0.00,3,,316<br />
2009-6-3,29,21,13,2,-1,-5,47,23,11,1021,1019,1017,10,9,6,26,10,,0.00,2,,111<br />
2009-6-4,32,23,16,2,-1,-4,34,20,12,1017,1015,1012,10,9,6,21,10,,0.00,0,,133<br />
2009-6-5,34,26,17,6,1,-3,45,21,9,1012,1010,1008,10,9,5,11,6,,0.00,1,,271<br />
2009-6-6,35,27,18,5,1,-1,40,19,10,1008,1007,1006,10,9,6,14,8,,0.00,0,,260<br />
2009-6-7,36,28,20,8,5,1,35,22,14,1011,1010,1008,10,9,7,26,11,,0.00,3,,289<br />
2009-6-8,34,28,23,14,12,6,57,36,20,1016,1014,1011,10,9,7,26,13,,0.00,6,,310<br />
2009-6-9,32,26,21,18,14,8,83,48,26,1017,1017,1015,10,9,6,29,18,,0.00,7,Rain-Thunderstorm,284<br />
2009-6-10,36,28,21,12,9,5,56,33,15,1016,1014,1012,10,10,8,26,13,,0.00,5,,278<br />
2009-6-11,35,30,26,9,8,7,32,25,18,1013,1012,1011,10,10,8,32,16,,0.00,6,,273<br />
2009-6-12,37,30,24,11,7,4,38,23,13,1013,1011,1010,10,10,10,35,16,,0.00,6,,295<br />
2009-6-13,38,31,24,9,6,3,34,22,11,1013,1012,1011,10,9,7,21,11,,0.00,1,,299<br />
2009-6-14,39,30,22,6,3,0,35,18,9,1013,1011,1009,10,10,10,18,11,,0.00,0,,303<br />
2009-6-15,39,30,21,5,1,-3,33,17,7,1010,1009,1007,10,9,5,14,6,32,0.00,1,,311<br />
2009-6-16,37,29,22,15,7,0,47,26,14,1014,1011,1009,10,9,6,47,14,64,0.00,4,Rain-Thunderstorm,282<br />
2009-6-17,35,29,24,16,12,10,54,35,22,1016,1014,1012,10,10,7,29,18,,0.00,4,,282<br />
2009-6-18,36,29,23,13,5,-1,47,24,10,1014,1011,1009,10,10,8,14,10,,0.00,1,,344<br />
2009-6-19,37,28,19,10,3,-4,46,21,8,1011,1010,1008,10,9,6,21,11,,0.00,0,,281<br />
2009-6-20,36,30,25,11,8,5,41,25,15,1015,1013,1011,10,8,6,29,19,,0.00,0,,304<br />
2009-6-21,36,29,22,15,11,8,57,33,19,1016,1014,1013,10,8,6,29,14,,0.00,0,,298<br />
2009-6-22,37,31,25,13,7,0,47,26,10,1015,1013,1011,10,8,5,21,13,,0.00,0,,319<br />
2009-6-23,37,29,21,7,5,3,35,22,13,1012,1011,1010,10,8,5,14,8,,0.00,0,,273<br />
2009-6-24,39,31,23,8,6,2,38,22,11,1012,1011,1010,10,8,5,14,8,,0.00,0,,288<br />
2009-6-25,39,30,22,9,4,1,41,21,10,1012,1011,1009,10,8,5,21,8,,0.00,0,,144<br />
2009-6-26,39,31,24,11,3,-2,44,18,7,1012,1011,1009,10,9,5,21,8,,0.00,0,,104<br />
2009-6-27,40,32,24,7,3,0,27,17,9,1009,1007,1005,10,9,6,29,14,,0.00,0,,110<br />
2009-6-28,37,31,26,10,7,4,29,20,15,1014,1008,1005,10,7,3,40,18,61,0.00,3,,317<br />
2009-6-29,33,27,21,5,1,-2,33,19,11,1018,1016,1014,10,8,6,21,10,,0.00,1,,89<br />
2009-6-30,35,27,19,3,-1,-3,35,16,9,1015,1013,1011,10,9,8,29,13,,0.00,0,,110<br />
2009-7-1,37,28,19,5,0,-5,37,18,7,1011,1010,1007,10,9,5,14,6,,0.00,0,,202<br />
2009-7-2,36,28,21,13,8,-2,43,26,17,1007,1006,1005,10,7,5,40,19,55,0.00,4,Rain,302<br />
2009-7-3,32,28,24,12,8,3,39,29,18,1009,1008,1006,10,8,5,32,21,,0.00,6,,313<br />
2009-7-4,34,26,18,4,2,-2,37,20,11,1008,1004,1001,10,8,6,29,11,,0.00,2,Rain,105<br />
2009-7-5,37,28,20,10,5,-2,46,23,10,1003,1001,1000,10,8,5,21,11,,0.00,3,Rain,130<br />
2009-7-6,39,32,26,10,4,1,30,18,10,1002,1000,999,10,9,5,29,13,,0.00,6,,98<br />
2009-7-7,37,31,26,13,9,3,39,26,16,1009,1006,1003,10,8,5,26,11,,0.00,7,Rain,301<br />
2009-7-8,36,30,25,14,11,9,50,30,19,1012,1010,1009,10,9,6,29,16,,0.00,3,,286<br />
2009-7-9,38,31,25,9,6,3,36,21,13,1013,1011,1009,10,10,7,26,13,,0.00,2,,311<br />
2009-7-10,39,30,21,6,1,-3,38,16,7,1010,1008,1005,10,9,6,21,10,,0.00,1,,98<br />
2009-7-11,39,30,22,10,3,-2,39,20,8,1008,1007,1006,10,9,5,11,6,,0.00,1,,202<br />
2009-7-12,39,30,22,6,2,-2,33,17,8,1010,1008,1007,10,9,6,11,5,,0.00,1,,287<br />
2009-7-13,40,32,25,6,3,1,28,15,9,1008,1007,1005,10,9,3,18,10,,0.00,0,,136<br />
2009-7-14,42,33,26,8,3,1,32,15,8,1005,1004,1002,10,9,5,14,8,,0.00,0,,250<br />
2009-7-15,42,32,23,8,5,2,33,18,8,1004,1002,1001,10,10,6,26,11,,0.00,0,,298<br />
2009-7-16,41,32,24,8,3,1,32,16,9,1006,1004,1003,10,9,5,18,10,,0.00,0,,134<br />
2009-7-17,41,33,25,8,4,2,29,16,9,1007,1005,1004,10,9,5,21,11,,0.00,0,,101<br />
2009-7-18,40,32,25,7,5,3,29,18,11,1006,1005,1003,10,10,6,18,13,,0.00,0,,107<br />
2009-7-19,41,32,23,11,6,3,41,18,10,1007,1005,1003,10,9,6,26,11,,0.00,0,,106<br />
2009-7-20,42,33,25,9,5,3,32,17,10,1006,1004,1003,10,9,6,21,11,,0.00,3,,102<br />
2009-7-21,42,33,24,9,4,1,36,17,8,1007,1005,1004,10,9,5,21,11,,0.00,2,,95<br />
2009-7-22,43,34,25,9,4,1,34,15,7,1008,1007,1005,10,9,5,11,6,,0.00,0,,290<br />
2009-7-23,41,33,26,8,2,-1,25,13,9,1011,1010,1008,10,9,5,14,10,,0.00,0,,98<br />
2009-7-24,38,31,24,19,10,4,55,28,16,1012,1010,1008,10,8,5,29,11,,0.00,0,,276<br />
2009-7-25,42,32,23,16,4,-1,38,18,7,1008,1006,1005,10,9,6,18,6,,0.00,0,,199<br />
2009-7-26,40,33,27,20,14,0,61,33,13,1008,1005,1004,10,9,6,26,11,,0.00,0,,289<br />
2009-7-27,39,33,28,19,17,13,55,39,27,1006,1004,1002,10,8,6,26,14,,0.00,1,,297<br />
2009-7-28,38,33,28,18,16,15,51,37,27,1005,1004,1002,10,9,7,29,18,,0.00,3,,310<br />
2009-7-29,39,33,28,16,13,7,48,31,15,1006,1005,1003,10,8,5,29,14,,0.00,2,,303<br />
2009-7-30,35,31,27,22,19,13,74,50,31,1010,1007,1005,10,9,5,26,16,,0.00,5,Rain-Thunderstorm,313<br />
2009-7-31,33,28,24,19,16,13,73,48,36,1011,1009,1007,10,10,8,29,14,,0.00,7,Rain-Thunderstorm,304<br />
2009-8-1,33,27,22,18,14,12,73,44,29,1010,1007,1005,10,9,5,21,10,,0.00,5,Rain-Thunderstorm,269<br />
2009-8-2,36,30,25,17,14,12,57,39,23,1010,1008,1006,10,9,5,21,11,,0.00,3,Rain-Thunderstorm,293<br />
2009-8-3,37,32,27,16,13,11,48,33,21,1013,1011,1010,10,9,6,26,13,,0.00,5,,298<br />
2009-8-4,39,33,28,15,12,9,38,28,17,1012,1011,1009,10,9,6,26,14,,0.00,4,Rain-Thunderstorm,296<br />
2009-8-5,38,32,27,15,9,5,40,26,14,1013,1010,1008,10,9,6,21,10,,0.00,5,,110<br />
2009-8-6,38,30,23,9,6,3,34,21,12,1010,1008,1007,10,9,5,18,8,,0.00,1,,68<br />
2009-8-7,40,31,23,12,6,2,36,20,9,1007,1005,1003,10,8,5,21,10,,0.00,0,,147<br />
2009-8-8,42,33,25,8,4,3,29,16,9,1003,1001,999,10,9,6,26,10,,0.00,2,,111<br />
2009-8-9,39,34,29,18,14,9,51,33,20,1004,1003,1001,10,9,6,29,16,,0.00,3,,305<br />
2009-8-10,34,30,27,16,14,12,48,35,28,1009,1007,1005,10,10,8,35,21,,0.00,6,,307<br />
2009-8-11,36,30,25,14,11,8,47,31,20,1014,1011,1009,10,10,8,29,11,,0.00,5,,64<br />
2009-8-12,36,30,25,10,6,4,32,21,14,1012,1010,1006,10,9,6,35,18,,0.00,6,,92<br />
2009-8-13,37,30,23,16,6,1,57,23,11,1011,1010,1007,10,8,5,18,8,,0.00,4,,294<br />
2009-8-14,38,32,27,19,13,4,61,35,16,1013,1011,1010,10,8,5,21,13,,0.00,3,,286<br />
2009-8-15,36,31,26,19,16,12,61,41,25,1014,1012,1010,10,9,7,29,16,,0.00,2,,298<br />
