
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,16,12,8,11,9,8,100,91,67,1018,1015,1014,3,1,0,23,11,,0.00,3,Fog,285<br />
2011-1-2,13,10,8,9,8,6,100,86,67,1018,1015,1013,3,3,2,21,16,,0.00,6,,296<br />
2011-1-3,14,11,9,8,6,5,93,76,59,1020,1018,1016,3,2,0,13,8,,0.00,6,Fog,309<br />
2011-1-4,11,7,4,8,6,4,100,90,76,1020,1017,1016,2,1,0,16,6,,0.00,6,Fog,290<br />
2011-1-5,11,8,5,8,6,5,100,89,71,1018,1016,1015,2,1,0,19,13,,0.00,6,Fog,291<br />
2011-1-6,13,9,5,7,6,4,100,90,63,1021,1017,1016,2,1,0,14,10,,0.00,2,Fog,290<br />
2011-1-7,15,9,4,9,7,4,100,88,63,1018,1016,1014,1,1,0,11,8,,0.00,,Fog,287<br />
2011-1-8,14,9,4,10,7,4,100,93,63,1016,1014,1012,1,0,0,14,8,,0.00,1,Fog,110<br />
2011-1-9,10,8,6,9,7,6,100,98,87,1018,1016,1014,1,1,0,14,11,,0.00,5,Fog,297<br />
2011-1-10,14,9,5,8,7,5,100,87,59,1017,1015,1013,3,1,0,23,14,,0.00,5,Fog,279<br />
2011-1-11,18,11,4,8,5,3,100,73,37,1015,1013,1012,4,2,0,21,10,,0.00,1,Fog,264<br />
2011-1-12,20,13,6,9,7,4,100,73,35,1015,1012,1010,4,1,0,14,3,,0.00,,Fog,269<br />
2011-1-13,25,17,8,12,8,5,100,70,28,1014,1012,1011,4,1,0,11,5,,0.00,4,Fog,133<br />
2011-1-14,24,17,11,12,11,8,100,73,38,1014,1011,1009,3,1,0,19,11,,0.00,3,Fog,109<br />
2011-1-15,21,16,11,13,5,-7,88,56,16,1016,1013,1010,6,3,1,27,13,,0.00,1,Fog,238<br />
2011-1-16,17,12,8,10,6,0,100,70,32,1017,1014,1013,5,2,0,29,16,45,0.00,3,Fog,281<br />
2011-1-17,19,12,6,6,3,-1,93,60,26,1014,1012,1011,5,2,1,21,11,37,0.00,2,Fog,263<br />
2011-1-18,21,13,7,6,3,-4,87,52,20,1014,1012,1010,6,2,1,16,3,,0.00,2,Fog,268<br />
2011-1-19,19,12,5,5,3,1,93,64,30,1014,1012,1011,5,2,1,24,10,,0.00,1,Fog,258<br />
2011-1-20,20,12,5,7,3,-3,82,54,23,1017,1016,1013,5,3,1,14,6,,0.00,3,Fog,271<br />
2011-1-21,22,14,7,9,5,0,87,57,23,1018,1016,1014,5,2,1,16,3,,0.00,2,Fog,280<br />
2011-1-22,22,16,10,10,7,4,82,60,31,1018,1015,1013,4,2,1,14,3,,0.00,3,Fog,301<br />
2011-1-23,22,16,10,10,7,1,94,57,27,1019,1017,1015,4,2,1,14,8,,0.00,3,Fog,292<br />
2011-1-24,21,14,8,8,5,1,93,57,27,1019,1017,1016,6,3,1,23,5,,0.00,1,Fog,283<br />
2011-1-25,21,14,8,8,5,-4,93,60,18,1019,1017,1015,4,2,1,11,2,,0.00,3,Fog,34<br />
2011-1-26,22,16,11,8,5,3,67,49,31,1022,1019,1017,7,4,2,19,8,27,0.00,6,,355<br />
2011-1-27,18,12,6,8,7,5,93,69,48,1022,1019,1017,4,2,0,21,10,,0.00,4,Fog,257<br />
2011-1-28,20,13,6,7,4,1,87,62,28,1019,1016,1014,5,3,1,13,5,,0.00,2,Fog,267<br />
2011-1-29,21,13,7,9,7,1,93,66,27,1018,1015,1012,3,1,0,11,2,,0.00,2,Fog,122<br />
2011-1-30,21,16,11,12,9,6,100,70,38,1019,1016,1013,3,1,0,16,5,,0.00,3,Fog-Rain,277<br />
2011-1-31,21,13,7,12,9,7,100,76,40,1020,1017,1016,4,2,0,21,8,,0.00,,Fog,269<br />
2011-2-1,21,13,6,10,8,6,100,77,40,1019,1017,1015,5,2,0,23,8,,0.00,,Fog,255<br />
2011-2-2,23,16,9,12,9,7,100,70,38,1019,1017,1015,5,2,0,16,8,,0.00,1,Fog,263<br />
