
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,28,22,17,16,13,7,88,64,38,1015,1013,1011,10,10,10,29,14,53,0.00,2,,359<br />
2000-1-2,28,21,14,15,9,0,88,53,17,1019,1016,1014,10,10,10,16,5,34,0.00,2,,254<br />
2000-1-3,28,21,15,18,14,11,94,69,39,1022,1020,1018,10,10,10,26,10,,0.00,3,Rain,51<br />
2000-1-4,28,21,15,16,14,13,94,71,39,1022,1020,1017,10,10,10,24,11,,0.00,2,Rain-Thunderstorm,13<br />
2000-1-5,22,18,15,18,16,14,94,86,69,1020,1019,1016,10,10,5,21,14,,0.00,5,Rain-Thunderstorm,51<br />
2000-1-6,28,22,16,18,17,14,94,76,45,1018,1016,1013,10,10,9,16,5,,0.00,4,,349<br />
2000-1-7,28,23,18,18,16,14,94,69,42,1014,1013,1010,10,10,10,19,6,,0.00,3,,297<br />
2000-1-8,30,21,13,16,12,5,88,58,22,1015,1013,1011,10,10,10,14,6,,0.00,1,,193<br />
2000-1-9,27,21,15,15,14,13,88,68,44,1015,1013,1011,10,10,10,19,13,,0.00,6,,22<br />
2000-1-10,29,22,16,17,14,11,88,65,33,1014,1013,1011,10,10,10,29,8,58,0.00,2,Thunderstorm,9<br />
2000-1-11,29,23,18,16,14,13,83,62,40,1016,1014,1012,10,10,10,29,11,53,0.00,4,Rain-Thunderstorm,18<br />
2000-1-12,26,20,14,17,16,12,94,79,50,1017,1014,1012,10,9,5,19,10,,0.00,5,Rain-Thunderstorm,175<br />
2000-1-13,21,17,13,14,12,10,88,73,60,1019,1017,1016,10,10,10,24,13,,0.00,4,,101<br />
2000-1-14,18,14,11,13,11,9,100,77,63,1019,1017,1015,10,10,5,27,18,50,0.00,6,Rain-Thunderstorm,36<br />
2000-1-15,15,13,11,13,11,9,100,87,67,1018,1016,1014,10,10,10,29,16,,0.00,5,Rain,63<br />
2000-1-16,23,17,11,11,10,7,100,68,38,1020,1017,1016,10,10,10,27,6,,0.00,4,,140<br />
2000-1-17,26,18,10,10,9,7,88,58,32,1022,1020,1017,10,10,10,21,10,34,0.00,2,,142<br />
2000-1-18,23,17,10,12,8,5,87,61,31,1024,1022,1020,10,10,10,8,5,,0.00,2,,47<br />
2000-1-19,26,18,11,10,7,2,82,52,21,1025,1023,1022,10,10,10,13,8,,0.00,1,,20<br />
2000-1-20,28,20,12,11,8,3,82,52,21,1026,1024,1022,10,10,10,13,6,,0.00,2,,64<br />
