
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,33,29,25,24,23,22,89,69,45,1011,1008,1007,10,10,10,24,10,,0.00,5,,105<br />
2015-1-2,32,29,26,23,23,20,83,69,47,1012,1010,1008,31,11,10,32,13,,0.51,4,Rain,130<br />
2015-1-3,33,29,25,25,23,22,94,74,46,1012,1010,1008,31,10,8,29,14,,6.10,4,Rain,138<br />
2015-1-4,29,26,23,25,24,22,100,91,68,1012,1009,1007,18,7,1,24,14,,16.00,6,Rain,161<br />
2015-1-5,31,27,23,25,23,21,94,78,58,1009,1008,1006,26,10,8,29,16,,2.03,4,Rain,162<br />
2015-1-6,31,27,23,23,22,20,94,74,51,1010,1007,1005,31,11,6,39,18,39,2.03,6,Rain,154<br />
2015-1-7,27,24,22,24,23,21,100,88,72,1010,1007,1006,19,9,2,27,19,,36.07,6,Rain,167<br />
2015-1-8,30,27,23,25,23,21,100,80,59,1008,1006,1004,26,9,3,42,23,58,1.02,5,Rain,157<br />
2015-1-9,32,28,24,23,21,20,83,67,47,1007,1005,1002,31,11,10,39,23,,0.25,3,Rain,151<br />
2015-1-10,33,29,25,23,22,20,79,64,45,1007,1005,1003,31,11,10,32,19,,0.00,4,,155<br />
2015-1-11,32,29,26,24,23,22,84,70,48,1008,1006,1003,31,11,10,29,16,,0.25,6,,156<br />
2015-1-12,32,28,25,25,24,23,100,84,58,1007,1005,1004,10,9,3,29,13,,14.99,5,Rain,160<br />
2015-1-13,31,27,23,25,23,20,100,78,52,1008,1006,1003,31,11,10,24,8,,0.51,5,Rain,79<br />
2015-1-14,31,27,24,26,24,23,100,79,54,1007,1006,1004,26,10,9,19,8,,0.00,3,Rain,7<br />
2015-1-15,32,29,26,27,26,23,100,82,62,1008,1006,1004,31,10,5,21,11,,0.25,4,Rain-Thunderstorm,313<br />
2015-1-16,33,29,26,26,24,22,89,75,47,1011,1008,1006,31,10,10,23,10,,0.00,4,Rain-Thunderstorm,267<br />
2015-1-17,33,29,25,27,25,23,94,79,51,1011,1009,1007,31,11,10,21,8,,0.00,5,,323<br />
2015-1-18,34,30,26,27,24,22,94,80,49,1011,1009,1007,31,10,1,27,8,,8.89,4,Rain-Thunderstorm,174<br />
2015-1-19,33,29,24,26,24,22,94,84,51,1010,1007,1006,31,11,6,19,6,34,4.06,5,Rain-Thunderstorm,274<br />
2015-1-20,31,28,25,26,23,21,94,76,47,1009,1007,1004,31,10,5,27,10,,5.08,5,Rain-Thunderstorm,304<br />
2015-1-21,35,29,24,28,24,21,94,74,43,1009,1004,1000,31,10,2,29,14,,0.00,6,Rain-Thunderstorm,305<br />
