
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,,,,,,,,,,1025,1024,1023,7,7,6,3,2,,0.00,6,,300<br />
2000-1-2,,,,,,,,,,1025,1025,1025,5,5,5,0,0,,0.00,1,,-1<br />
2000-1-3,,,,,,,,,,1030,1030,1030,3,3,3,0,0,,0.00,4,,-1<br />
2000-1-5,,,,,,,,,,1026,1026,1026,1,1,1,0,0,,0.00,0,Fog,-1<br />
2000-1-6,-2,,-2,-2,-2,-2,100,100,100,1026,1025,1023,1,1,0,2,0,,0.00,1,Fog,-1<br />
2000-1-7,,,,,,,,,,1028,1027,1027,0,0,0,0,0,,0.00,6,Fog,-1<br />
2000-1-10,-1,,-1,-1,-1,-1,100,100,100,1031,1031,1031,1,1,1,0,0,,0.00,6,Snow,-1<br />
2000-1-11,0,,0,0,0,0,100,100,100,1035,1035,1035,3,3,3,0,0,,0.00,6,,-1<br />
2000-1-12,0,,0,0,0,0,100,100,100,1032,1032,1032,6,6,6,3,3,,0.00,6,,260<br />
2000-1-13,,,,,,,,,,1029,1028,1027,4,3,2,0,0,,0.00,6,,-1<br />
2000-1-14,3,,3,1,1,1,87,87,87,1025,1024,1023,3,1,0,0,0,,0.00,6,Fog,-1<br />
2000-1-15,,,,,,,,,,1026,1026,1026,1,1,1,3,2,,0.00,7,Fog,100<br />
2000-1-16,-1,-3,-3,-2,-2,-3,100,96,93,1028,1027,1027,6,5,5,8,3,,0.00,6,Snow,320<br />
2000-1-17,,,,,,,,,,1019,1017,1016,6,5,4,6,3,,0.00,4,,300<br />
2000-1-18,3,,3,2,2,2,93,93,93,1005,1003,998,4,3,1,3,3,,0.00,6,,271<br />
2000-1-19,-1,-1,-1,-1,-1,-1,100,100,100,1017,1014,1012,3,2,1,14,13,,0.00,5,Snow,305<br />
2000-1-20,,,,,,,,,,1026,1026,1025,10,7,5,8,6,,0.00,6,,10<br />
2000-1-21,3,,3,-1,-1,-1,75,75,75,1012,1012,1012,10,10,10,23,23,,0.00,6,Snow,340<br />
2000-1-22,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-1-23,,,,,,,,,,1007,1006,1005,4,3,1,11,3,,0.00,6,,300<br />
2000-1-24,,,,,,,,,,1011,1009,1007,7,5,3,14,6,,0.00,6,,310<br />
2000-1-25,,,,,,,,,,1029,1026,1019,7,5,3,3,3,,0.00,1,,66<br />
2000-1-27,,,,,,,,,,1029,1029,1029,3,3,3,0,0,,0.00,0,,-1<br />
2000-1-28,,,,,,,,,,1024,1024,1024,1,1,1,0,0,,0.00,0,Fog,-1<br />
2000-1-29,0,,0,-8,-8,-8,55,55,55,1023,1020,1017,1,1,0,2,0,,0.00,4,Fog,-1<br />
2000-1-30,9,-2,-2,0,-2,-4,86,70,54,1014,1014,1014,10,6,1,13,6,,0.00,6,,230<br />
2000-1-31,8,-3,-5,0,-3,-5,100,87,57,1023,1023,1021,4,3,1,6,3,,0.00,4,,-1<br />
2000-2-1,-2,-6,-6,-3,-5,-6,100,94,93,1030,1029,1026,1,1,0,3,2,,0.00,4,Fog,-1<br />
2000-2-2,7,,7,0,0,0,61,61,61,1020,1020,1020,1,1,1,3,3,,0.00,6,,-1<br />
2000-2-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-5,-9,-9,-10,-10,-11,-12,93,90,86,1036,1035,1034,4,3,3,0,0,,0.00,0,,-1<br />
2000-2-6,2,0,-2,-1,-2,-3,93,90,81,1030,1029,1027,4,3,1,3,2,,0.00,1,,-1<br />
2000-2-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-8,9,9,1,1,1,0,93,76,58,1018,1017,1017,3,3,3,3,3,,0.00,6,,-1<br />
2000-2-9,1,1,1,0,0,0,93,93,93,1016,1015,1014,3,2,1,10,5,,0.00,6,Rain-Snow,290<br />
2000-2-10,3,2,1,-1,-1,-2,87,79,75,1025,1024,1022,10,7,5,8,6,,0.00,6,Snow,320<br />
2000-2-11,3,,3,0,0,0,81,81,81,1025,1025,1025,5,5,5,2,2,,0.00,6,,-1<br />
2000-2-12,1,,1,0,0,0,93,93,93,1025,1025,1025,3,3,3,2,2,,0.00,8,,-1<br />
2000-2-13,2,0,0,1,1,0,100,96,93,1023,1022,1021,1,0,0,3,3,,0.00,6,Fog-Snow,-1<br />
2000-2-14,3,1,0,0,0,0,100,89,81,1021,1020,1019,3,3,3,3,3,,0.00,6,,90<br />
2000-2-15,0,,0,-4,-4,-4,75,75,75,1021,1021,1021,3,3,3,2,2,,0.00,6,,-1<br />
2000-2-16,7,,7,0,0,0,61,61,61,1008,1008,1008,10,10,10,11,11,,0.00,6,,170<br />
2000-2-17,1,,1,-2,-2,-2,81,81,81,1002,1002,1002,8,8,8,10,10,,0.00,6,Snow,270<br />
2000-2-18,2,-1,-1,-2,-3,-5,93,76,60,1012,1010,1009,10,6,2,11,10,,0.00,6,Snow,300<br />
2000-2-20,2,0,0,1,1,0,100,96,93,1010,1008,1007,1,1,0,3,3,,0.00,6,Fog-Snow,-1<br />
2000-2-22,-1,-3,-3,-5,-6,-7,86,77,64,1025,1024,1023,10,6,3,10,6,,0.00,6,Snow,320<br />
2000-5-8,,,,,,,,,,1022,1022,1022,9,9,9,2,2,,0.00,,,-1<br />
2000-5-19,8,,8,0,0,0,57,57,57,,,,,,,2,2,,0.00,,,-1<br />
2000-6-15,33,28,22,16,11,8,69,39,21,1017,1016,1015,10,10,10,16,11,,0.00,4,,220<br />
2000-6-16,21,18,14,16,14,9,94,81,63,1022,1020,1017,10,8,4,14,8,,0.00,6,Rain,294<br />
2000-6-17,18,14,9,12,3,1,94,46,32,1028,1025,1022,10,10,10,23,11,,0.00,4,,354<br />
2000-6-18,22,13,4,13,4,1,87,56,27,1030,1028,1018,10,10,10,14,6,,0.00,1,,318<br />
2000-6-19,25,16,6,8,6,4,93,55,29,1028,1026,1024,10,10,10,14,5,,0.00,2,,333<br />
2000-6-20,29,18,8,10,9,7,93,44,26,1024,1022,1020,10,10,10,8,3,,0.00,1,,313<br />
2000-6-21,32,21,10,13,11,8,87,53,24,1021,1019,1017,10,10,10,14,5,,0.00,1,,296<br />
2000-6-22,33,23,14,14,12,10,82,51,24,1021,1019,1017,10,10,10,11,5,,0.00,2,,336<br />
2000-6-23,34,24,15,14,11,6,88,48,18,1019,1017,1015,10,10,10,16,6,,0.00,1,,266<br />
2000-6-24,25,18,12,14,10,9,82,60,36,1017,1016,1013,,,,8,3,,0.00,,,100<br />
2000-6-25,31,22,14,15,12,9,88,55,25,1016,1011,1009,10,10,8,24,8,,0.00,4,,250<br />
2000-6-26,16,13,11,12,11,9,94,82,63,1020,1018,1017,10,8,4,14,10,,0.00,6,Rain,287<br />
2000-6-27,23,17,10,10,7,4,100,56,29,1021,1019,1018,10,9,6,11,5,,0.00,2,,331<br />
2000-6-28,27,17,7,13,9,6,93,52,32,1019,1015,1012,10,10,10,10,3,,0.00,4,,319<br />
