
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,32,23,15,14,8,2,88,42,15,1018,1016,1013,10,10,10,23,11,26,0.00,2,,19<br />
2012-1-2,35,23,12,11,5,-2,77,32,11,1018,1016,1014,,,,26,8,,0.00,,,316<br />
2012-1-3,35,23,12,7,-2,-6,67,21,7,1019,1017,1014,,,,29,10,40,0.00,,,287<br />
2012-1-4,35,23,11,14,4,-2,60,31,9,1019,1018,1016,,,,27,8,47,0.00,,,291<br />
2012-1-5,33,24,16,13,7,4,68,32,17,1020,1018,1016,10,10,10,32,11,47,0.00,1,,332<br />
2012-1-6,34,24,15,15,8,0,88,40,11,1022,1019,1016,,,,16,11,32,0.00,,,326<br />
2012-1-7,34,26,18,16,12,9,78,42,21,1022,1019,1016,10,10,10,29,16,39,0.00,2,,24<br />
2012-1-8,36,26,17,17,13,6,83,47,16,1021,1018,1013,10,10,10,35,19,58,0.00,2,Rain-Thunderstorm,348<br />
2012-1-9,34,24,16,16,14,8,94,67,24,1020,1017,1012,10,10,5,32,19,42,0.00,1,Rain-Thunderstorm,41<br />
2012-1-10,33,24,16,15,12,8,88,53,21,1020,1016,1013,10,10,10,19,11,,0.00,1,,53<br />
2012-1-11,35,27,19,14,11,5,73,43,15,1019,1016,1013,10,10,10,32,19,45,0.00,2,,360<br />
2012-1-12,35,26,17,14,11,7,68,44,18,1020,1017,1014,10,10,10,29,11,39,0.00,3,Rain-Thunderstorm,346<br />
2012-1-13,28,23,18,18,15,12,88,69,37,1019,1017,1016,10,10,10,29,11,,0.00,5,Rain-Thunderstorm,261<br />
2012-1-14,31,23,15,18,14,11,100,64,29,1021,1019,1017,10,9,2,27,8,,0.00,2,Fog,38<br />
2012-1-15,31,24,17,16,13,9,83,56,27,1024,1021,1018,10,10,10,24,13,,0.00,3,,55<br />
2012-1-16,31,23,15,15,11,6,83,52,21,1022,1020,1016,10,10,10,23,8,26,0.00,3,,49<br />
2012-1-17,32,23,15,14,11,5,88,48,18,1021,1017,1014,10,10,10,29,11,,0.00,1,Rain,350<br />
2012-1-18,32,23,16,18,13,6,94,56,20,1019,1017,1013,10,10,8,21,13,,0.00,4,Rain,19<br />
2012-1-19,31,23,16,18,13,9,94,58,25,1020,1017,1014,10,10,10,21,8,,0.00,3,Rain,30<br />
2012-1-20,28,22,16,16,14,11,77,62,42,1018,1016,1013,10,10,10,37,11,,0.00,4,,31<br />
2012-1-21,30,23,17,18,15,11,94,62,37,1015,1014,1011,10,10,10,21,10,,0.00,3,,228<br />
2012-1-22,30,24,19,17,16,12,83,61,33,1016,1014,1012,10,10,10,24,11,,0.00,3,,9<br />
2012-1-23,30,23,17,19,16,12,94,71,35,1016,1014,1012,10,10,8,34,11,48,0.00,3,Rain-Thunderstorm,27<br />
2012-1-24,30,23,16,18,13,7,100,63,23,1016,1014,1012,10,10,8,27,8,27,0.00,6,,197<br />
2012-1-25,29,20,11,14,7,-1,88,49,15,1017,1015,1013,10,10,10,21,13,35,0.00,2,,233<br />
2012-1-26,30,20,11,15,8,1,94,51,15,1019,1017,1015,10,10,10,16,8,,0.00,1,,169<br />
2012-1-27,32,23,15,14,8,1,88,43,15,1020,1017,1015,10,10,10,34,11,29,0.00,2,,350<br />
2012-1-28,33,24,15,13,8,2,82,43,14,1019,1016,1013,10,10,10,23,11,,0.00,2,,360<br />
2012-1-29,33,23,13,14,6,-1,82,39,12,1018,1015,1011,10,10,10,21,10,,0.00,2,,118<br />
2012-1-30,35,26,16,13,8,2,77,40,12,1016,1014,1012,10,10,10,23,13,,0.00,4,,356<br />
2012-1-31,34,24,15,17,10,7,78,44,21,1018,1016,1014,10,10,10,42,11,66,0.00,3,Rain-Thunderstorm,351<br />
2012-2-1,29,23,17,18,16,12,100,74,35,1019,1017,1014,10,10,10,27,13,32,0.00,4,Rain-Thunderstorm,173<br />
2012-2-2,22,20,17,18,17,15,100,85,73,1020,1019,1017,10,10,8,19,6,,0.00,5,Rain,182<br />
2012-2-3,29,22,16,18,16,12,100,74,37,1022,1020,1018,10,9,2,39,11,,0.00,4,Rain-Thunderstorm,298<br />
2012-2-4,30,23,17,17,15,13,94,61,35,1021,1019,1017,10,10,10,19,10,,0.00,2,,339<br />
2012-2-5,32,23,16,18,13,9,94,55,24,1024,1019,1016,10,10,10,16,8,,0.00,2,,174<br />
2012-2-6,32,23,16,17,13,6,94,56,20,1021,1018,1015,10,10,10,16,6,,0.00,1,,27<br />
2012-2-7,33,24,15,17,14,10,94,58,26,1020,1017,1015,10,10,10,24,8,,0.00,2,,334<br />
2012-2-8,27,21,16,19,16,14,94,77,54,1020,1018,1016,10,9,6,24,8,42,0.00,5,Rain-Thunderstorm,88<br />
2012-2-9,26,22,18,18,17,14,94,74,50,1018,1015,1012,10,10,10,26,8,,0.00,5,Rain,336<br />
2012-2-10,22,20,17,19,18,16,100,90,78,1013,1010,1008,10,8,2,27,13,40,0.00,4,Rain-Thunderstorm,336<br />
2012-2-11,25,18,11,15,6,-1,88,49,18,1017,1012,1009,10,10,10,24,10,,0.00,1,,268<br />
2012-2-12,26,16,7,9,4,-1,88,50,18,1017,1016,1014,10,10,10,21,6,37,0.00,,,285<br />
2012-2-13,29,18,8,10,6,0,93,49,15,1018,1017,1015,10,10,10,19,5,39,0.00,,,317<br />
2012-2-14,32,21,11,14,8,2,82,47,17,1020,1017,1015,10,10,10,23,8,34,0.00,,,334<br />
2012-2-15,33,23,13,15,9,5,82,45,17,1019,1017,1015,10,10,10,21,8,,0.00,2,,321<br />
2012-2-16,34,24,15,18,11,3,88,49,15,1018,1016,1014,10,10,10,23,8,27,0.00,,,321<br />
2012-2-17,29,20,12,13,9,1,77,51,16,1019,1017,1016,10,10,10,27,8,,0.00,5,,205<br />
2012-2-18,30,23,16,15,13,10,88,60,32,1021,1019,1016,10,10,10,29,11,,0.00,2,,6<br />
2012-2-19,27,22,17,20,16,13,100,74,48,1023,1021,1019,10,10,8,26,11,,0.00,3,Rain-Thunderstorm,41<br />
2012-2-20,24,20,16,19,17,15,100,90,65,1023,1022,1020,10,9,1,24,11,,0.00,7,Rain-Thunderstorm,62<br />
2012-2-21,25,20,16,19,17,15,100,82,57,1022,1020,1017,10,10,5,21,11,,0.00,5,Rain,317<br />
2012-2-22,28,21,15,19,16,13,100,77,39,1018,1015,1013,10,7,0,24,5,,0.00,2,Fog,325<br />
2012-2-23,29,20,12,15,8,4,100,54,20,1017,1015,1014,10,9,6,16,6,,0.00,,,194<br />
2012-2-24,29,20,12,16,12,7,94,60,29,1019,1017,1015,10,10,10,26,8,,0.00,1,,4<br />
2012-2-25,32,22,13,17,12,7,94,59,22,1019,1017,1015,10,10,10,24,6,,0.00,2,,335<br />
2012-2-26,32,23,14,15,11,6,88,53,21,1020,1018,1015,10,10,10,19,10,,0.00,1,,344<br />
2012-2-27,31,23,17,13,11,9,73,49,27,1021,1019,1016,10,10,10,39,11,58,0.00,2,Rain,15<br />
2012-2-28,28,23,18,16,14,11,78,61,35,1021,1019,1017,10,10,10,19,10,,0.00,2,,29<br />
2012-2-29,30,23,16,17,14,11,94,68,33,1019,1017,1015,10,10,10,26,6,,0.00,2,Rain-Thunderstorm,14<br />
2012-3-1,29,21,14,16,13,10,88,60,30,1020,1018,1016,10,10,10,24,10,,0.00,2,,54<br />
2012-3-2,32,23,15,14,10,5,88,50,19,1022,1019,1016,10,10,10,16,5,35,0.00,1,,112<br />
2012-3-3,32,23,14,14,9,4,77,48,19,1020,1017,1013,10,10,10,21,6,,0.00,1,,145<br />
2012-3-4,35,23,12,10,6,1,72,37,13,1014,1012,1010,10,10,10,29,8,52,0.00,1,,189<br />
2012-3-5,31,22,14,13,9,5,88,48,19,1017,1015,1013,10,10,10,19,10,,0.00,1,,164<br />
2012-3-6,30,22,14,15,12,8,88,57,31,1021,1018,1016,10,10,10,24,10,,0.00,2,,35<br />
2012-3-7,32,23,16,15,12,8,82,56,22,1020,1017,1014,10,10,10,23,14,,0.00,1,,20<br />
2012-3-8,31,21,12,14,11,6,88,53,21,1019,1017,1015,10,10,10,23,8,,0.00,2,Rain,18<br />
2012-3-9,32,24,17,12,9,1,72,43,15,1022,1020,1018,10,10,10,34,11,61,0.00,2,,352<br />
2012-3-10,33,23,14,12,8,-3,77,41,10,1023,1022,1016,10,10,10,23,8,39,0.00,1,,350<br />
2012-3-11,29,21,14,14,11,7,77,52,28,1024,1021,1018,10,10,10,34,10,37,0.00,3,Rain-Thunderstorm,84<br />
