
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-27,24,22,20,16,14,12,68,62,54,1025,1023,1021,16,16,16,48,29,58,0.00,2,,57<br />
2000-1-28,25,23,21,17,16,14,76,65,54,1024,1022,1020,16,16,16,39,23,48,0.00,2,,68<br />
2000-1-29,26,21,17,17,16,15,90,73,56,1022,1021,1018,16,16,16,26,11,37,0.00,0,,48<br />
2000-1-30,25,21,17,19,17,16,90,77,60,1021,1019,1017,16,16,16,21,10,,0.00,1,,44<br />
2000-1-31,28,22,17,21,18,16,94,79,56,1022,1021,1017,16,16,11,21,8,,0.00,1,Rain,40<br />
2000-2-1,26,23,20,21,18,16,93,76,54,1022,1020,1018,16,16,8,24,13,,1.78,2,Rain,67<br />
2000-2-2,26,22,18,19,18,17,93,79,64,1021,1018,1016,16,16,16,21,8,,0.00,1,,284<br />
2000-2-3,24,21,18,20,18,16,90,83,73,1018,1017,1015,16,16,16,14,6,,0.00,1,,280<br />
2000-2-4,25,21,18,21,19,17,93,82,73,1018,1016,1014,16,16,16,16,6,,0.00,1,,252<br />
2000-2-5,25,21,18,20,19,17,93,84,74,1018,1016,1014,16,16,16,16,6,,0.00,0,,220<br />
2000-2-6,24,21,18,19,18,17,93,82,71,1018,1016,1015,16,16,16,16,6,,0.00,0,,226<br />
2000-2-7,26,22,18,20,18,17,93,81,69,1021,1019,1016,16,16,16,26,8,,0.00,0,,94<br />
2000-2-8,28,23,18,21,19,17,90,78,58,1022,1020,1018,16,16,16,24,8,,0.00,1,,35<br />
2000-2-9,25,21,18,21,19,17,93,82,66,1021,1020,1017,16,16,16,16,6,,0.00,0,,132<br />
2000-2-10,26,22,18,19,18,17,93,77,56,1020,1019,1016,16,16,16,24,10,,0.00,1,,72<br />
2000-2-11,27,22,18,19,18,16,93,77,51,1019,1017,1016,19,16,16,16,5,,0.00,1,,197<br />
2000-2-12,26,22,18,19,18,17,93,76,62,1019,1017,1016,16,16,16,19,8,,0.00,0,,274<br />
2000-2-13,27,22,17,20,18,16,90,78,60,1019,1017,1015,16,16,16,26,8,,0.00,1,,192<br />
2000-2-14,26,22,18,20,18,17,93,81,71,1019,1018,1016,16,16,16,16,6,,0.00,1,,289<br />
2000-2-15,26,22,19,21,19,17,93,83,71,1019,1018,1016,16,16,16,19,8,,0.00,0,,308<br />
2000-2-16,27,23,19,21,19,17,90,77,64,1021,1018,1016,16,16,16,24,8,,0.00,1,,79<br />
2000-2-17,29,24,19,20,19,18,93,73,53,1022,1021,1019,16,16,16,27,11,32,0.00,1,,58<br />
2000-2-18,28,25,22,19,19,19,84,73,60,1023,1021,1020,16,16,16,26,16,40,0.00,3,,41<br />
2000-2-19,27,24,20,20,18,15,94,73,54,1023,1022,1020,16,16,14,34,14,47,0.00,2,Rain,49<br />
2000-2-20,26,22,19,18,16,15,76,66,54,1023,1021,1019,16,16,16,32,19,39,0.00,0,,53<br />
2000-2-21,28,24,22,19,18,17,83,71,56,1021,1020,1019,16,16,16,35,24,42,0.00,2,,68<br />
2000-2-22,23,22,22,19,18,17,84,78,73,1021,1020,1020,16,16,14,29,23,35,0.00,4,Rain,67<br />
2000-5-3,29,26,23,19,18,18,73,66,53,1021,1020,1018,16,16,16,32,27,42,0.00,1,,65<br />
2000-5-4,28,26,23,19,18,18,73,65,53,1022,1020,1019,16,16,16,32,23,55,0.00,1,,65<br />
2000-5-5,28,26,23,19,18,17,76,67,58,1020,1019,1017,16,16,16,29,19,37,0.00,3,,64<br />
2000-5-6,29,26,23,19,19,18,79,68,55,1020,1018,1016,16,16,16,32,19,40,0.00,3,,62<br />
2000-5-7,29,26,23,19,18,17,79,66,52,1020,1018,1017,16,16,16,34,19,40,0.00,2,,62<br />
2000-5-8,28,26,23,21,19,18,76,69,56,1020,1018,1017,16,16,16,27,18,39,0.00,2,Rain,62<br />
2000-5-9,29,26,22,19,18,17,79,66,51,1020,1018,1017,16,16,16,27,18,42,0.00,1,,68<br />
2000-5-10,29,26,22,19,18,17,76,66,52,1020,1019,1017,16,16,16,32,19,45,0.00,1,Rain,63<br />
2000-5-11,28,24,22,20,19,18,88,71,56,1021,1019,1017,16,16,16,37,23,45,0.25,2,Rain,61<br />
2000-5-12,28,26,23,20,19,18,82,71,60,1020,1019,1017,16,16,16,32,23,47,0.00,2,Rain,60<br />
2000-5-13,29,26,22,20,19,18,88,70,53,1020,1019,1017,16,16,16,34,21,42,0.00,2,Rain,55<br />
2000-5-14,29,26,22,18,17,17,73,63,48,1021,1019,1017,16,16,13,27,16,34,0.00,0,,44<br />
2000-5-15,28,23,19,21,18,17,84,69,54,1021,1019,1017,16,16,16,29,11,27,0.00,1,,69<br />
2000-5-16,27,23,21,20,19,17,81,71,62,1020,1019,1017,16,16,16,21,11,,0.00,2,,82<br />
2000-5-17,28,24,21,21,19,17,87,70,52,1020,1019,1017,16,16,16,24,11,,0.00,2,,67<br />
2000-5-18,30,26,21,21,18,17,84,68,51,1021,1019,1017,16,16,16,29,11,,0.00,1,,61<br />
2000-5-19,29,26,23,20,19,17,79,65,48,1022,1020,1018,16,16,16,27,13,34,0.00,3,,59<br />
2000-5-20,29,26,23,19,18,17,74,64,48,1021,1020,1018,16,16,16,27,18,34,0.00,2,,59<br />
2000-5-21,30,26,22,20,19,18,90,68,48,1020,1018,1016,16,16,16,24,14,34,0.00,2,,60<br />
2000-5-22,29,26,22,19,18,17,84,67,51,1017,1016,1014,16,16,16,24,10,32,0.00,2,,52<br />
2000-5-23,29,25,21,21,18,17,84,69,51,1017,1015,1014,16,16,16,26,11,27,0.00,2,,42<br />
2000-5-24,30,26,22,19,18,17,84,65,47,1018,1016,1014,16,16,16,29,13,37,0.00,1,,35<br />
2000-5-25,29,26,22,20,19,18,78,67,55,1019,1017,1016,16,16,16,32,14,39,0.00,2,,72<br />
2000-5-26,29,26,22,19,18,18,78,66,51,1019,1017,1016,16,16,16,27,13,37,0.00,1,,59<br />
2000-5-27,30,27,23,20,19,18,76,65,49,1019,1017,1016,16,16,16,26,18,37,0.00,1,Rain,67<br />
2000-5-28,29,26,23,20,19,18,82,67,53,1018,1017,1015,16,16,16,35,19,48,0.51,2,Rain,64<br />
2000-5-29,29,26,23,20,18,18,76,64,51,1018,1016,1015,16,16,16,37,23,47,0.00,3,Rain,60<br />
2000-5-30,29,26,23,19,18,17,76,63,49,1018,1016,1015,16,16,16,34,24,45,0.00,1,,62<br />
2000-5-31,29,25,22,21,19,19,82,73,55,1018,1017,1016,16,15,8,26,14,35,0.00,3,Rain,55<br />
2000-6-9,28,28,26,19,19,19,66,63,60,1016,1016,1016,16,16,16,24,24,,0.00,0,,60<br />
2000-6-10,31,28,24,21,20,19,79,65,49,1019,1017,1016,16,16,16,27,16,34,0.00,1,,77<br />
2000-6-11,31,27,23,21,20,19,82,67,49,1020,1017,1016,16,16,16,24,16,29,0.00,1,,66<br />
2000-6-12,31,27,24,20,19,18,76,64,49,1019,1018,1017,16,16,16,32,19,40,0.00,1,,67<br />
2000-6-13,30,27,23,21,20,19,85,70,55,1018,1017,1015,16,16,16,29,21,42,0.00,2,Rain,65<br />
2000-6-14,31,27,23,21,21,19,87,71,55,1019,1016,1015,16,16,16,26,14,35,0.00,2,,60<br />
2000-6-15,30,27,24,21,20,19,82,69,53,1020,1017,1016,16,16,16,27,14,42,0.00,2,,54<br />
2000-6-16,29,26,23,22,20,18,94,71,58,1019,1017,1015,16,16,11,26,14,37,0.00,3,Rain,43<br />
2000-6-17,30,27,24,22,20,17,87,70,51,1017,1015,1013,16,16,10,27,16,45,0.25,5,Rain,36<br />
2000-6-18,30,26,22,21,20,19,94,70,51,1015,1014,1013,16,16,11,24,14,34,0.25,2,Rain,43<br />
2000-6-19,31,28,24,20,19,18,79,65,46,1017,1015,1014,16,16,16,24,14,34,0.00,0,,62<br />
2000-6-20,29,26,23,21,20,19,85,71,55,1019,1017,1016,16,16,16,27,11,27,0.00,2,,75<br />
2000-6-21,31,27,24,21,20,19,82,68,53,1018,1017,1016,16,16,16,32,16,42,0.00,2,,57<br />
2000-6-22,29,26,23,21,19,19,85,69,55,1017,1016,1014,16,16,16,32,16,37,0.00,3,,54<br />
2000-6-23,29,26,23,21,20,18,87,71,57,1015,1014,1013,16,16,16,24,13,39,0.00,2,,40<br />
2000-6-24,30,28,25,20,19,19,74,62,53,1014,1013,1012,16,16,16,27,19,32,0.00,2,,58<br />
2000-6-25,31,28,24,21,20,19,79,67,51,1015,1014,1012,16,16,16,23,11,,0.00,3,,53<br />
2000-6-26,31,27,23,22,21,20,84,71,55,1016,1014,1013,16,16,16,27,13,,0.00,1,,49<br />
2000-6-27,31,28,25,21,20,19,76,66,51,1016,1015,1013,16,16,16,35,19,42,0.00,2,,67<br />
2000-6-28,31,27,23,20,19,18,79,64,48,1016,1015,1014,16,16,16,32,18,42,0.00,1,,55<br />
2000-6-29,31,27,23,20,19,18,79,66,48,1016,1015,1014,16,16,16,32,16,40,0.00,1,,67<br />
2000-6-30,31,27,24,21,20,18,76,70,49,1017,1016,1015,16,16,16,29,18,42,0.00,1,,62<br />
2000-7-1,30,27,24,23,21,20,89,74,59,1018,1016,1015,16,15,8,27,16,,1.52,1,Rain,61<br />
2000-7-2,31,27,24,22,21,20,82,69,53,1018,1017,1016,16,16,16,35,19,45,0.00,1,,55<br />
2000-7-3,30,27,23,21,19,18,84,68,51,1019,1017,1017,16,16,16,35,23,47,0.00,1,Rain,62<br />
2000-7-4,30,27,24,20,19,17,79,63,48,1018,1017,1016,16,16,16,42,26,52,0.00,1,,61<br />
2000-7-5,30,27,23,20,19,18,79,64,53,1017,1016,1015,16,16,16,32,23,45,0.00,2,Rain,67<br />
2000-7-6,30,27,24,22,21,19,84,71,57,1016,1015,1014,16,16,16,29,21,35,0.00,2,Rain,67<br />
2000-7-7,30,28,24,21,19,19,76,66,53,1016,1015,1014,16,16,16,34,24,42,0.00,1,,64<br />
2000-7-8,31,27,23,19,19,18,76,64,49,1017,1015,1014,16,16,16,32,19,40,0.00,1,,60<br />
2000-7-9,30,27,23,20,19,18,79,66,51,1018,1016,1015,16,16,16,34,21,40,0.00,0,,65<br />
2000-7-10,30,27,24,21,20,19,79,67,51,1018,1016,1015,16,16,16,29,18,42,0.00,1,,58<br />
2000-7-11,29,27,24,22,21,21,84,72,63,1016,1015,1014,16,16,10,26,13,27,1.02,3,Rain,85<br />
2000-7-12,29,26,23,22,21,20,93,75,61,1018,1016,1014,16,16,8,26,16,29,2.03,3,Rain,76<br />
2000-7-13,30,27,24,20,19,19,76,67,53,1020,1017,1016,16,16,16,29,19,37,0.00,1,,60<br />
2000-7-14,29,27,24,22,21,19,82,71,61,1019,1017,1015,16,16,16,29,19,45,0.00,2,Rain,66<br />
2000-7-15,29,26,23,22,21,21,87,75,59,1018,1017,1016,16,16,16,32,18,40,0.76,2,Rain,62<br />
2000-7-16,30,27,23,22,21,20,94,75,61,1018,1017,1016,16,16,14,37,18,47,0.51,2,Rain,66<br />
2000-7-17,29,26,23,21,21,19,79,70,61,1018,1016,1015,16,16,16,29,19,35,0.00,2,,67<br />
2000-7-18,31,27,23,21,20,19,87,68,51,1019,1017,1016,16,16,16,34,18,45,0.00,3,,65<br />
2000-7-19,31,28,24,22,21,19,79,69,55,1019,1018,1017,16,16,16,32,19,48,0.00,1,,72<br />
2000-7-20,28,26,24,24,23,21,94,82,71,1019,1018,1017,16,15,5,24,13,,2.29,4,Rain,66<br />
2000-7-21,31,27,24,22,22,21,85,72,57,1019,1017,1016,16,16,16,34,16,40,0.00,2,,64<br />
2000-7-22,31,27,24,22,21,20,82,69,53,1017,1016,1014,16,16,16,29,18,40,0.00,0,,60<br />
2000-7-23,31,27,24,22,21,19,82,69,55,1017,1016,1015,16,16,16,34,21,42,0.00,1,,66<br />
2000-7-24,31,27,24,21,21,20,84,69,53,1017,1016,1015,16,16,16,29,21,45,0.00,2,Rain,66<br />
2000-7-25,29,27,24,23,21,19,83,71,55,1017,1016,1015,16,16,13,37,24,48,0.25,4,Rain,65<br />
2000-7-26,31,28,24,22,21,20,82,69,53,1017,1016,1015,16,16,16,35,24,50,0.00,2,,66<br />
2000-7-27,31,27,24,22,22,21,90,73,61,1018,1017,1015,16,16,14,27,19,39,0.25,2,Rain,53<br />
2000-7-28,31,28,25,22,21,20,83,70,51,1019,1017,1016,16,16,16,34,19,45,0.00,2,,64<br />
2000-7-29,31,27,24,22,21,20,77,68,57,1018,1016,1014,16,16,16,29,18,37,0.00,2,,57<br />
2000-7-30,31,27,24,21,19,18,74,65,53,1017,1015,1013,16,16,16,23,14,29,0.00,2,,30<br />
2000-7-31,30,27,24,24,22,20,84,76,63,1015,1015,1014,16,15,4,21,10,32,1.78,3,Rain,13<br />
2000-8-1,29,26,23,22,21,20,90,74,61,1016,1015,1014,16,16,10,16,11,,0.25,1,Rain,288<br />
2000-8-2,32,27,23,22,21,20,85,71,55,1017,1016,1014,16,16,16,29,13,39,0.00,1,,49<br />
2000-8-3,31,28,25,21,20,19,76,65,51,1017,1016,1015,16,16,16,35,24,42,0.00,1,,68<br />
2000-8-4,30,27,24,21,19,19,79,67,55,1017,1016,1015,16,16,16,29,18,39,0.00,3,,54<br />
2000-8-5,31,28,24,21,20,19,79,66,51,1017,1016,1015,16,16,16,32,14,42,0.00,2,,50<br />
2000-8-6,29,26,23,23,21,19,89,77,61,1017,1016,1015,16,15,4,27,13,32,8.13,2,Rain,51<br />
2000-8-7,32,27,23,22,21,20,87,69,52,1018,1017,1015,16,16,16,35,14,45,0.00,1,,58<br />
2000-8-8,30,27,24,19,19,19,71,62,51,1019,1017,1016,16,16,16,39,24,45,0.00,1,,61<br />
2000-8-9,31,27,24,20,19,18,74,63,48,1018,1017,1015,16,16,16,29,23,42,0.00,1,,62<br />
2000-8-10,31,28,24,21,20,19,82,66,49,1018,1016,1015,16,16,16,37,19,47,0.00,2,Rain,62<br />
2000-8-11,28,24,23,19,19,19,76,71,58,1018,1017,1016,16,16,16,21,13,32,0.00,0,,56<br />
2000-8-22,26,,26,21,21,21,74,74,74,1015,1015,1015,16,16,16,16,16,,0.00,1,,50<br />
2000-8-26,25,25,25,21,21,21,79,79,78,1016,1016,1016,16,16,16,16,16,,0.00,3,,50<br />
2000-8-27,24,23,23,22,22,21,94,89,84,1015,1015,1014,16,16,16,16,11,,0.25,6,Rain,42<br />
2000-8-31,29,27,25,21,21,20,74,67,59,1015,1014,1013,16,16,16,37,31,48,0.00,1,,65<br />
2000-9-1,31,28,25,21,20,19,74,65,51,1016,1015,1014,16,16,16,37,23,52,0.00,1,,65<br />
2000-9-2,31,27,24,21,20,19,76,68,53,1016,1014,1013,16,16,16,27,19,40,0.00,2,,65<br />
2000-9-3,30,27,24,21,20,19,79,67,55,1014,1014,1012,16,16,16,27,19,37,0.00,1,,61<br />
2000-9-4,28,26,23,22,21,20,93,74,62,1014,1013,1011,16,16,6,23,16,32,0.51,3,Rain,52<br />
2000-9-5,29,26,23,24,23,22,100,86,65,1015,1013,1012,16,16,14,19,10,,2.54,5,Rain,3<br />
2000-9-6,31,27,22,24,23,22,100,79,62,1017,1015,1014,16,16,13,34,13,40,0.00,4,,56<br />
2000-9-7,31,28,26,23,22,21,81,73,61,1016,1015,1013,16,16,16,39,21,47,0.00,2,,60<br />
2000-9-8,31,28,25,22,21,20,76,69,59,1016,1014,1013,16,16,16,35,24,47,0.00,2,,68<br />
2000-9-9,31,27,24,20,20,19,76,66,49,1015,1014,1012,16,16,16,32,23,40,0.00,1,,63<br />
2000-9-10,30,27,24,21,20,19,76,67,53,1016,1015,1013,16,16,16,34,21,45,0.00,1,,68<br />
2000-9-11,31,27,24,21,21,20,82,70,55,1017,1016,1014,16,16,16,34,18,45,0.00,1,,67<br />
2000-9-12,31,28,25,21,21,20,79,68,51,1016,1015,1013,16,16,16,27,19,37,0.00,1,,63<br />
2000-9-13,29,26,23,21,21,20,85,72,61,1015,1014,1012,16,16,16,27,14,39,0.00,2,,49<br />
2000-9-14,30,27,23,22,21,20,85,74,61,1017,1015,1014,16,16,16,27,11,37,0.00,4,Rain,63<br />
2000-9-15,32,27,23,21,21,20,85,70,52,1017,1016,1015,16,16,16,26,13,35,0.00,1,,47<br />
2000-9-16,31,28,24,22,21,20,82,69,55,1017,1016,1014,16,16,16,21,14,32,0.00,1,,54<br />
2000-9-17,30,27,23,23,22,21,85,73,63,1016,1015,1013,16,16,16,26,11,,0.00,1,,59<br />
2000-9-18,31,28,25,22,21,19,79,69,51,1016,1015,1013,16,16,16,32,14,39,0.00,2,,59<br />
2000-9-19,31,28,24,23,21,19,94,71,51,1018,1016,1015,16,16,16,26,13,35,0.00,2,,57<br />
2000-9-20,29,26,23,22,22,21,93,77,61,1017,1016,1014,16,16,16,23,10,29,0.00,2,Rain,30<br />
2000-9-21,29,26,22,22,21,19,87,75,57,1016,1015,1013,16,16,16,26,8,,0.00,3,,2<br />
2000-9-22,30,26,22,21,19,19,87,69,53,1014,1013,1012,16,16,16,24,10,32,0.00,1,,31<br />
2000-9-23,31,27,22,20,19,19,84,67,51,1015,1013,1011,16,16,16,23,10,,0.00,1,,34<br />
2000-9-24,31,26,22,21,19,19,84,69,51,1015,1014,1012,16,16,14,23,10,27,0.00,1,,41<br />
2000-9-25,31,27,22,21,19,18,87,69,51,1015,1014,1011,16,16,16,27,10,35,0.00,1,,26<br />
2000-9-26,31,26,22,21,19,16,87,67,43,1016,1015,1013,16,16,16,29,10,35,0.00,1,,42<br />
2000-9-27,29,27,24,24,23,21,97,83,72,1016,1015,1013,16,15,6,24,10,32,6.86,6,Rain,52<br />
2000-9-28,29,27,24,24,23,22,97,84,69,1016,1015,1014,16,15,4,23,13,,7.37,5,Rain,89<br />
2000-9-29,28,26,23,23,22,21,94,82,69,1016,1015,1014,16,16,5,19,8,,2.03,3,Rain,113<br />
2000-9-30,29,25,21,23,22,19,93,80,69,1017,1015,1013,16,16,16,24,8,,0.00,1,,59<br />
2000-10-1,30,26,22,24,22,19,87,76,65,1016,1015,1013,16,16,16,19,10,,0.00,1,,326<br />
2000-10-2,30,27,23,23,22,21,87,76,65,1015,1014,1012,16,16,16,21,10,,0.00,2,Rain,48<br />
2000-10-3,31,27,24,21,21,20,82,69,55,1016,1015,1013,16,16,16,32,14,37,0.00,1,,52<br />
2000-10-4,31,27,24,22,21,19,79,69,55,1016,1015,1014,16,16,16,29,18,39,0.00,1,,52<br />
2000-10-5,29,26,23,22,21,19,91,71,53,1016,1014,1013,16,16,16,24,13,35,0.25,3,Rain,44<br />
2000-10-6,31,27,24,21,20,19,76,65,51,1015,1014,1012,16,16,16,32,21,45,0.00,0,,65<br />
2000-10-7,31,27,24,22,19,19,73,65,53,1016,1015,1013,16,16,16,37,23,45,0.00,2,,64<br />
2000-10-8,30,27,24,21,20,18,82,66,53,1018,1016,1015,16,16,16,34,24,48,0.00,3,Rain,68<br />
2000-10-9,28,26,24,21,20,19,79,68,58,1018,1016,1014,16,16,16,39,27,47,0.00,3,Rain,61<br />
2000-10-10,29,27,24,21,20,19,79,67,53,1017,1015,1014,16,16,16,35,23,48,0.00,2,,58<br />
2000-10-11,29,27,24,21,20,19,74,68,55,1016,1015,1013,16,16,16,34,23,42,0.00,2,Rain,55<br />
2000-10-12,31,27,23,22,21,19,87,70,55,1017,1015,1014,16,16,16,39,21,47,0.25,2,Rain,71<br />
2000-10-13,29,27,24,22,21,19,90,71,58,1019,1017,1015,16,16,10,35,23,45,2.29,3,Rain,59<br />
2000-10-14,30,27,24,21,21,19,76,69,57,1019,1017,1016,16,16,16,32,23,40,0.00,2,,58<br />
2000-10-15,29,27,24,21,19,18,74,66,51,1017,1016,1014,16,16,16,37,21,47,0.00,2,,59<br />
2000-10-16,30,27,24,21,19,18,82,67,49,1016,1014,1013,16,16,16,32,18,45,0.00,1,,63<br />
2000-10-17,29,26,23,24,19,18,84,67,55,1016,1014,1011,16,16,16,32,18,45,0.00,1,Thunderstorm,67<br />
2000-10-18,29,27,24,22,21,19,82,72,61,1017,1015,1013,16,16,16,23,14,,0.00,2,,50<br />
2000-10-19,32,28,25,24,23,21,88,74,59,1019,1016,1015,16,16,13,34,16,37,0.00,2,Rain,68<br />
2000-10-20,29,27,25,21,20,19,76,66,57,1018,1017,1015,16,16,16,35,27,48,0.00,0,,69<br />
2000-10-21,31,27,23,22,21,19,82,70,55,1018,1016,1014,16,16,16,32,18,39,0.00,1,,68<br />
2000-10-22,29,26,23,22,21,21,87,73,61,1017,1015,1013,16,16,16,26,16,34,0.00,1,,57<br />
2000-10-23,30,27,24,21,20,19,79,69,57,1017,1015,1014,16,16,16,29,16,39,0.00,1,,48<br />
2000-10-24,30,27,23,21,20,19,85,69,55,1017,1016,1014,16,16,16,26,14,35,0.00,1,,48<br />
2000-10-25,29,26,23,22,21,20,87,75,63,1017,1016,1014,16,16,13,35,21,45,1.02,2,Rain,61<br />
2000-10-26,30,27,23,22,21,20,87,74,59,1017,1015,1014,16,16,11,32,18,40,1.78,1,Rain,62<br />
2000-10-27,30,27,23,22,21,21,85,74,59,1016,1014,1013,16,16,16,29,18,42,0.51,1,,67<br />
2000-10-28,31,27,23,22,21,20,91,75,55,1016,1015,1014,16,16,16,23,10,,0.00,2,Rain,37<br />
2000-10-29,28,25,22,23,21,19,94,78,67,1017,1015,1014,16,16,16,26,13,39,0.25,2,Rain,34<br />
2000-10-30,30,26,22,22,21,20,91,75,57,1017,1016,1014,16,16,16,29,13,37,0.00,1,,53<br />
2000-10-31,29,27,24,23,22,22,87,78,65,1018,1016,1014,16,16,16,29,18,39,0.00,3,Rain,69<br />
2000-11-1,28,26,24,23,22,22,94,80,67,1016,1015,1014,16,16,14,19,11,,0.76,3,Rain,74<br />
2000-11-2,28,26,23,25,24,22,100,93,76,1015,1014,1013,16,15,3,26,13,27,20.57,6,Rain-Thunderstorm,144<br />
2000-11-3,28,26,24,24,24,22,100,92,82,1015,1013,1012,16,14,3,24,10,29,17.27,4,Rain,275<br />
2000-11-4,28,26,23,24,23,21,100,89,77,1015,1013,1011,16,15,6,23,8,,8.89,3,Rain,325<br />
2000-11-5,28,26,24,22,22,21,87,78,67,1016,1014,1013,16,16,16,23,13,,0.00,2,,64<br />
2000-11-6,27,26,24,22,21,21,84,78,67,1015,1014,1013,16,16,16,29,19,39,0.00,3,Rain,65<br />
2000-11-7,29,26,23,21,19,19,85,70,55,1017,1015,1014,16,16,16,26,18,40,0.00,1,,65<br />
2000-11-8,29,26,22,21,21,19,90,75,57,1017,1016,1014,16,16,16,26,10,,0.00,1,,57<br />
2000-11-9,29,26,23,21,21,19,90,74,63,1017,1015,1013,16,16,16,29,18,45,0.25,2,Rain,61<br />
2000-11-10,29,26,22,19,19,18,78,68,56,1016,1014,1012,16,16,16,34,18,45,0.00,0,,58<br />
2000-11-11,28,26,23,20,19,19,81,71,56,1016,1014,1013,16,16,16,32,18,45,0.00,1,,66<br />
2000-11-12,27,25,23,22,21,19,87,78,67,1017,1015,1014,16,16,11,27,18,37,0.51,3,Rain,60<br />
2000-11-13,29,26,23,21,20,20,85,74,58,1017,1015,1014,16,16,16,37,23,48,0.00,2,Rain,67<br />
2000-11-14,28,26,23,20,19,18,82,69,54,1017,1015,1014,16,16,14,35,21,50,0.00,1,Rain,61<br />
2000-11-15,29,26,23,22,20,19,91,72,56,1019,1016,1015,16,16,11,35,18,47,1.27,1,Rain,59<br />
2000-11-16,28,26,23,21,19,17,90,73,56,1020,1018,1017,16,16,10,35,19,52,2.03,3,Rain,56<br />
2000-11-17,28,26,23,19,18,17,79,66,54,1020,1018,1016,16,16,16,47,29,55,0.00,1,Rain,64<br />
2000-11-18,28,24,22,20,19,18,90,75,62,1019,1018,1016,16,16,11,29,19,40,1.27,6,Rain,60<br />
2000-11-19,27,24,22,20,19,18,81,73,62,1020,1018,1016,16,16,16,39,23,48,0.00,4,Rain,62<br />
