
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,21,16,12,12,11,9,82,67,46,1018,1015,1012,10,10,9,50,19,53,0.00,4,Rain,183<br />
2000-1-2,25,20,16,12,10,8,77,55,34,1019,1018,1017,10,10,10,47,37,63,0.00,3,,160<br />
2000-1-3,31,22,14,14,11,7,72,49,27,1018,1014,1011,10,10,10,34,18,40,0.00,1,,184<br />
2000-1-4,35,24,14,18,11,-6,88,56,7,1010,1007,1005,10,7,1,29,13,27,0.00,1,,203<br />
2000-1-5,26,22,19,18,16,14,94,71,47,1011,1010,1008,10,10,10,40,23,,0.00,2,,195<br />
2000-1-6,26,21,17,16,15,13,94,70,51,1009,1006,1004,10,10,10,32,16,,0.00,1,,215<br />
2000-1-7,22,19,15,17,12,9,94,67,52,1015,1010,1006,10,9,6,45,24,60,0.00,4,Rain,295<br />
2000-1-8,26,19,12,12,8,5,67,47,32,1014,1009,1006,10,10,10,32,18,26,0.00,1,,198<br />
2000-1-9,26,19,13,15,12,10,82,63,39,1010,1006,1004,10,10,10,29,16,27,0.00,1,,323<br />
2000-1-10,26,20,14,16,13,11,88,69,39,1010,1009,1007,10,10,6,42,11,,0.00,1,,217<br />
2000-1-11,24,20,16,18,15,11,94,81,61,1014,1009,1006,10,9,2,45,18,,0.00,3,Rain,298<br />
2000-1-12,23,19,16,13,11,9,77,61,46,1020,1017,1014,10,10,10,55,32,74,0.00,1,,165<br />
2000-1-13,26,20,15,11,10,5,72,51,26,1020,1017,1015,10,10,10,50,31,66,0.00,1,,162<br />
2000-1-14,29,22,16,12,8,4,60,46,21,1015,1013,1011,10,10,10,47,26,48,0.00,1,,151<br />
2000-1-15,30,22,14,13,11,8,82,49,29,1015,1012,1011,10,10,10,48,23,69,0.00,1,,164<br />
2000-1-16,32,24,18,13,11,7,64,43,22,1018,1016,1014,10,10,10,35,24,45,0.00,1,,150<br />
2000-1-17,33,26,18,14,12,6,77,50,18,1017,1015,1012,8,8,8,32,14,45,0.00,0,,232<br />
2000-1-18,34,24,16,14,11,7,82,49,19,1013,1011,1010,8,8,8,23,11,,0.00,0,,199<br />
2000-1-19,40,28,16,15,10,0,77,46,8,1012,1010,1009,9,7,4,21,8,35,0.00,0,,171<br />
2000-1-20,32,24,18,15,13,12,77,56,31,1014,1013,1011,8,6,3,29,11,26,0.00,0,,155<br />
2000-1-21,27,21,16,17,16,15,100,79,48,1014,1013,1012,10,6,1,37,13,39,0.00,3,Fog,179<br />
2000-1-22,26,22,18,16,16,14,88,68,50,1014,1013,1011,10,10,10,45,31,,0.00,1,,197<br />
2000-1-23,30,24,19,17,15,13,73,57,35,1011,1009,1008,10,10,10,37,26,47,0.00,1,,201<br />
2000-1-24,33,26,18,18,16,14,94,64,36,1009,1008,1006,10,7,2,21,13,,0.00,4,Fog,212<br />
2000-1-25,25,22,18,19,18,16,100,83,61,1014,1012,1009,10,7,0,39,19,,0.00,4,Fog,190<br />
2000-1-26,25,21,17,17,16,14,94,77,50,1014,1012,1011,10,10,10,40,24,,0.00,1,,206<br />
2000-1-27,26,22,18,17,16,14,88,71,50,1012,1010,1008,10,10,10,35,24,,0.00,1,,198<br />
2000-1-28,24,20,17,18,15,12,100,71,47,1012,1011,1009,10,10,10,34,13,40,0.00,3,Rain,210<br />
2000-1-29,26,21,16,15,13,4,88,65,24,1012,1011,1010,10,10,10,26,13,,0.00,1,,297<br />
2000-1-30,24,20,16,17,15,13,100,80,53,1014,1010,1009,10,8,2,45,21,66,0.00,5,Fog-Rain,338<br />
2000-1-31,25,19,14,17,12,8,100,70,38,1015,1014,1013,10,5,0,19,8,,0.00,2,Fog,329<br />
2000-2-1,24,18,12,14,11,10,94,65,41,1017,1015,1013,10,10,10,32,13,,0.00,4,,199<br />
2000-2-2,25,20,15,15,13,12,88,68,47,1017,1016,1015,10,10,10,42,21,,0.00,1,,184<br />
2000-2-3,29,23,17,17,14,12,88,65,35,1015,1014,1012,10,10,10,26,14,,0.00,1,,218<br />
2000-2-4,25,21,18,18,17,14,100,78,61,1017,1014,1011,10,8,0,32,19,,0.00,3,Fog,195<br />
2000-2-5,26,21,17,16,14,13,88,70,47,1017,1016,1015,10,10,10,45,23,63,0.00,1,,200<br />
2000-2-6,27,22,18,15,13,12,78,62,39,1017,1015,1012,10,10,10,39,29,,0.00,1,,203<br />
2000-2-7,26,21,17,18,17,14,88,77,57,1015,1013,1012,10,10,10,47,26,,0.00,2,,211<br />
2000-2-8,25,21,18,17,17,15,94,77,54,1015,1013,1012,10,10,10,48,32,,0.00,2,,200<br />
2000-2-9,28,23,18,18,16,14,88,66,48,1012,1009,1007,10,10,10,32,26,,0.00,1,,216<br />
