
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,33,27,22,23,21,17,94,70,38,1012,1010,1008,9,6,3,16,8,,0.00,2,,262<br />
2000-1-2,32,27,23,24,22,21,94,75,52,1013,1010,1008,10,9,4,14,6,,0.00,2,,230<br />
2000-1-3,33,29,25,24,22,20,89,70,49,1012,1010,1007,10,9,6,16,10,,0.00,4,,199<br />
2000-1-4,33,28,23,24,22,19,94,69,43,1012,1010,1007,10,8,4,13,6,,0.00,3,,253<br />
2000-1-5,34,29,25,24,22,19,89,68,41,1012,1010,1007,10,7,3,19,10,,0.00,4,,214<br />
2000-1-6,35,29,24,26,24,23,100,80,52,1012,1010,1007,10,6,1,23,14,,0.00,3,,204<br />
2000-1-7,32,28,25,25,24,23,100,85,59,1012,1011,1009,10,8,6,19,14,,0.00,4,,212<br />
2000-1-8,33,28,24,26,24,24,100,85,59,1012,1010,1008,10,6,2,23,14,,0.00,4,,216<br />
2000-1-9,34,29,25,26,24,24,100,82,56,1013,1010,1008,8,7,2,24,16,,0.00,5,,207<br />
2000-1-10,35,30,25,26,25,23,100,80,53,1012,1009,1007,8,6,3,19,11,,0.00,6,,214<br />
2000-1-11,34,29,25,26,25,23,100,82,55,1012,1010,1007,7,5,2,19,14,,0.00,5,,214<br />
2000-1-12,35,30,25,27,25,24,94,79,53,1012,1009,1006,8,6,1,23,14,,0.00,5,,207<br />
2000-1-13,34,29,25,26,25,24,100,82,59,1011,1009,1006,9,7,4,26,19,,0.00,4,,206<br />
2000-1-14,35,30,25,26,23,20,100,73,44,1011,1008,1006,9,8,3,21,16,,0.00,3,,225<br />
2000-1-15,33,29,25,26,25,23,94,83,55,1011,1009,1007,8,5,2,19,14,,0.00,4,,216<br />
2000-1-16,33,28,23,26,24,22,94,81,55,1013,1010,1008,9,5,0,19,13,,0.00,3,Fog,231<br />
2000-1-17,32,28,24,25,22,20,100,76,49,1013,1010,1009,5,4,1,16,11,,0.00,5,,245<br />
2000-1-18,35,29,24,26,24,24,100,84,56,1014,1011,1009,9,6,1,24,13,,0.00,4,Fog,199<br />
2000-1-19,30,27,23,25,23,21,100,84,62,1014,1012,1010,9,7,3,16,11,,0.00,4,,148<br />
2000-1-20,30,26,21,22,20,19,94,74,55,1015,1013,1011,10,9,6,16,11,,0.00,4,,173<br />
2000-1-21,30,27,23,22,20,18,88,68,48,1017,1015,1012,10,8,6,14,10,,0.00,4,,182<br />
