
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,23,19,15,17,13,11,88,69,53,1016,1015,1014,10,10,10,32,16,,0.00,3,,290<br />
2012-1-2,24,20,17,18,17,16,100,87,61,1015,1013,1012,10,9,2,39,21,,0.00,5,Rain,325<br />
2012-1-3,26,21,15,17,14,11,94,67,42,1016,1015,1014,10,10,10,24,16,,0.00,3,Rain,321<br />
2012-1-4,25,18,12,16,12,10,88,65,41,1018,1016,1014,10,10,10,23,10,,0.00,1,,248<br />
2012-1-5,25,22,19,16,14,12,83,66,44,1018,1017,1016,10,10,10,35,24,,0.00,1,,180<br />
2012-1-6,28,23,18,17,13,-2,88,62,14,1018,1017,1016,10,10,10,37,23,,0.00,2,,190<br />
2012-1-7,27,23,20,19,17,13,83,69,42,1017,1014,1012,10,10,10,50,31,,0.00,1,,189<br />
2012-1-8,29,24,21,20,18,15,88,66,45,1012,1010,1009,10,10,10,42,32,61,0.00,1,,184<br />
2012-1-9,25,22,20,20,18,16,88,77,65,1014,1012,1011,10,10,10,52,34,71,0.00,1,,181<br />
2012-1-10,28,24,20,18,17,15,83,67,51,1013,1010,1008,10,10,10,37,27,,0.00,1,,204<br />
2012-1-11,30,23,17,19,17,14,94,70,40,1011,1009,1007,10,10,10,24,14,,0.00,1,,197<br />
2012-1-12,26,21,17,18,16,13,100,74,44,1012,1010,1009,10,10,10,45,23,63,0.00,3,,309<br />
2012-1-13,24,21,18,18,16,13,94,77,57,1017,1013,1010,10,9,4,47,24,52,0.00,4,Rain,295<br />
2012-1-14,24,18,13,16,13,11,88,67,44,1019,1018,1016,10,10,10,45,14,,0.00,1,,166<br />
2012-1-15,34,27,20,19,13,5,65,45,16,1016,1013,1010,10,10,10,40,26,60,0.00,1,,177<br />
