
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-1,32,30,28,23,23,22,74,70,58,1014,1012,1011,10,10,10,27,16,,0.00,4,,109<br />
2007-1-2,32,29,27,23,22,21,74,68,55,1014,1013,1011,10,10,10,26,16,,0.00,4,,112<br />
2007-1-3,30,28,26,24,23,23,89,78,66,1015,1012,1011,10,10,6,29,16,,0.00,5,Rain,109<br />
2007-1-4,31,28,26,23,22,21,83,70,55,1013,1011,1010,10,10,10,24,13,,0.00,3,,106<br />
2007-1-5,29,27,25,25,23,22,94,81,70,1012,1011,1009,10,10,8,29,16,,0.00,4,Rain,143<br />
2007-1-6,32,28,25,24,23,21,89,72,55,1012,1010,1009,10,10,10,32,19,,0.00,4,,121<br />
2007-1-7,30,28,25,25,23,22,89,78,62,1013,1011,1009,10,10,3,29,18,,0.00,4,Rain,115<br />
2007-1-8,31,28,26,24,23,21,83,72,55,1012,1010,1009,10,10,10,32,18,,0.00,4,,122<br />
2007-1-9,31,29,27,25,24,23,89,78,62,1011,1010,1008,10,10,7,29,18,,0.00,5,Rain,131<br />
2007-1-10,31,28,26,24,23,22,89,74,58,1012,1011,1009,10,10,10,32,14,,0.00,5,,123<br />
2007-1-11,31,28,26,24,23,22,84,73,62,1012,1010,1009,10,10,10,24,14,,0.00,5,,125<br />
2007-1-12,31,29,27,24,23,22,84,71,58,1012,1011,1009,10,10,10,26,16,,0.00,4,,113<br />
2007-1-13,32,29,27,23,22,20,79,70,52,1012,1010,1008,10,10,10,27,16,,0.00,5,,120<br />
2007-1-14,31,28,26,24,23,22,83,75,58,1012,1010,1009,10,10,10,29,13,,0.00,5,,145<br />
2007-1-15,32,29,26,24,23,23,83,73,59,1014,1010,1009,10,10,10,32,18,,0.00,6,,126<br />
2007-1-16,32,29,27,24,23,22,84,72,58,1011,1009,1008,10,10,10,29,19,,0.00,4,,121<br />
2007-1-17,32,29,27,24,23,22,79,71,55,1012,1010,1008,10,10,10,34,19,,0.00,4,,125<br />
2007-1-18,33,30,27,25,23,20,89,70,46,1012,1011,1009,10,10,10,37,18,,0.00,5,,121<br />
2007-1-19,32,29,27,24,23,22,79,69,55,1014,1011,1009,10,10,10,32,21,,0.00,3,,125<br />
2007-1-20,32,29,27,24,23,22,84,71,55,1014,1012,1011,10,10,10,26,18,,0.00,4,,116<br />
2007-1-21,34,30,27,27,23,21,84,72,52,1014,1012,1010,10,10,10,32,18,,0.00,3,,129<br />
2007-1-22,32,29,27,24,23,21,79,69,52,1013,1011,1010,10,10,10,27,16,,0.00,4,,124<br />
2007-1-23,32,29,26,24,23,22,84,73,55,1012,1011,1009,10,10,10,19,11,,0.00,5,,114<br />
2007-1-24,31,29,27,25,23,22,89,74,58,1014,1012,1010,10,10,10,23,13,,0.00,4,,118<br />
2007-1-25,31,29,27,24,24,23,84,77,62,1013,1011,1010,10,10,10,34,18,,0.00,4,,119<br />
2007-1-26,32,29,27,24,23,22,84,74,58,1012,1011,1009,10,10,10,34,19,,0.00,3,,124<br />
2007-1-27,31,28,26,24,23,21,84,73,55,1013,1011,1009,10,10,10,34,16,,0.00,3,,131<br />
2007-1-28,31,28,26,24,23,22,84,76,58,1014,1013,1011,10,10,10,24,14,,0.00,3,,120<br />
2007-1-29,31,29,27,25,24,23,89,78,66,1014,1012,1011,10,10,10,23,14,,0.00,2,,110<br />
2007-1-30,31,28,26,25,24,24,89,80,66,1014,1012,1010,10,10,10,24,13,,0.00,3,,109<br />
