
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,30,26,21,22,21,20,100,80,55,1012,1010,1008,10,9,2,18,6,,0.00,2,,117<br />
2001-1-2,28,24,22,22,21,18,94,79,54,1013,1011,1009,10,8,5,11,5,,0.00,3,Rain,105<br />
2001-1-3,31,26,21,24,22,20,100,79,58,1013,1011,1009,10,9,3,11,5,,0.00,3,,76<br />
2001-1-4,30,26,22,24,23,22,100,84,66,1013,1011,1009,10,9,3,14,5,,0.00,4,,146<br />
2001-1-5,32,28,24,24,23,22,100,78,55,1013,1011,1009,10,9,5,21,8,,0.00,4,,104<br />
2001-1-6,32,28,24,24,23,22,94,78,58,1014,1012,1009,10,10,8,14,5,,0.00,2,Rain,9<br />
2001-1-7,31,27,24,25,23,22,94,81,66,1013,1011,1008,10,9,6,21,6,,0.00,3,,111<br />
2001-1-8,31,27,23,25,23,22,100,82,62,1011,1010,1007,10,9,3,18,6,,0.00,4,,97<br />
2001-1-9,32,27,23,25,23,22,100,84,62,1012,1010,1008,10,9,4,18,6,,0.00,4,,147<br />
2001-1-10,32,27,23,24,23,22,100,82,55,1012,1010,1007,10,9,4,18,5,,0.00,2,,257<br />
2001-1-11,30,27,23,25,24,22,100,84,70,1011,1009,1007,10,8,5,14,5,,0.00,5,,160<br />
2001-1-12,31,27,24,25,24,23,100,83,66,1012,1010,1008,10,7,3,11,5,,0.00,5,,55<br />
2001-1-13,32,28,25,26,24,23,94,82,62,1013,1010,1007,10,8,3,18,5,,0.00,3,Thunderstorm,84<br />
2001-1-14,31,27,23,24,23,23,100,89,66,1013,1011,1009,10,9,4,21,5,,0.00,3,Rain-Thunderstorm,273<br />
2001-1-15,30,27,23,25,24,23,100,89,66,1013,1011,1010,10,7,3,11,5,,0.00,4,,325<br />
2001-1-16,30,26,22,24,22,20,94,77,62,1013,1012,1010,10,9,8,14,3,,0.00,4,,290<br />
2001-1-17,27,24,23,22,21,20,89,80,74,1014,1012,1011,10,9,8,29,10,,0.00,6,Rain,15<br />
2001-1-18,29,26,22,24,22,20,88,79,70,1013,1011,1009,10,9,8,11,5,,0.00,6,,22<br />
2001-1-19,32,27,23,24,23,21,89,77,58,1013,1011,1009,10,10,10,26,8,,0.00,4,,52<br />
2001-1-20,34,29,24,24,23,22,94,74,52,1013,1010,1007,10,10,10,18,6,,0.00,3,Thunderstorm,86<br />
2001-1-21,33,28,23,25,22,2,94,75,25,1012,1010,1007,10,9,6,18,6,,0.00,2,Rain-Thunderstorm,88<br />
2001-1-22,34,28,23,25,23,22,100,77,52,1011,1009,1007,10,10,8,21,10,,0.00,2,,97<br />
2001-1-23,33,28,23,24,23,22,94,76,55,1012,1010,1008,10,10,8,18,10,,0.00,3,Tornado,115<br />
2001-1-24,34,29,24,24,23,21,89,74,49,1011,1009,1007,10,10,10,21,13,,0.00,3,,116<br />
2001-1-25,33,28,24,25,24,22,94,78,59,1011,1009,1007,10,10,10,21,11,,0.00,2,,121<br />
2001-1-26,32,28,25,25,24,24,100,84,66,1010,1009,1007,10,10,10,14,8,,0.00,2,,129<br />
2001-1-27,33,28,24,26,24,24,100,81,59,1012,1009,1008,10,10,8,18,10,,0.00,3,Tornado,130<br />
2001-1-28,34,29,25,26,24,24,94,80,56,1012,1010,1007,10,10,10,18,8,,0.00,3,Thunderstorm,89<br />
2001-1-29,39,31,23,25,23,22,94,79,42,1012,1010,1008,10,10,8,11,5,,0.00,3,,341<br />
2001-1-30,32,27,22,24,23,21,94,76,59,1012,1010,1007,10,10,10,14,6,,0.00,2,,284<br />
2001-1-31,32,27,23,25,23,21,100,80,52,1011,1009,1007,10,10,6,14,5,,0.00,3,,114<br />
2001-2-1,31,27,23,25,23,22,100,81,62,1011,1009,1006,10,9,5,14,6,,0.00,5,,16<br />
2001-2-2,32,27,23,24,23,22,100,80,62,1011,1009,1006,10,8,4,14,6,,0.00,4,,147<br />
2001-2-3,33,28,23,23,22,21,94,74,49,1012,1009,1007,10,8,5,18,8,,0.00,3,,97<br />
2001-2-4,34,28,23,23,22,20,88,73,44,1013,1010,1007,10,9,6,21,6,,0.00,2,,115<br />
2001-2-5,32,27,22,25,22,21,94,77,52,1012,1010,1007,10,9,3,18,6,,0.00,2,Rain,297<br />
2001-2-6,32,27,23,25,23,23,100,80,62,1011,1009,1006,10,8,3,18,6,,0.00,3,,324<br />
2001-2-7,34,29,24,24,23,22,94,79,52,1019,1008,1005,10,8,4,18,6,,0.00,4,,127<br />
2001-2-8,33,28,23,24,22,21,100,75,49,1011,1008,1006,10,9,4,14,6,,0.00,4,,30<br />
2001-2-9,32,27,22,24,22,19,94,74,49,1010,1009,1007,10,9,8,11,5,,0.00,6,,5<br />
2001-2-10,33,28,24,26,23,21,100,79,52,1011,1009,1007,10,9,6,18,6,,0.00,5,Thunderstorm,100<br />
2001-2-11,32,27,23,25,23,23,100,81,59,1011,1009,1007,10,9,8,14,6,,0.00,4,,311<br />
2001-2-12,33,28,23,25,23,2,100,78,15,1012,1009,1007,10,9,5,14,6,,0.00,3,,241<br />
2001-2-13,32,29,26,25,24,23,94,81,62,1011,1009,1007,10,9,5,18,8,,0.00,4,Thunderstorm,337<br />
2001-2-14,33,18,3,25,22,1,94,75,49,1013,1010,1008,10,8,5,18,6,,0.00,3,,22<br />
2001-2-15,32,26,21,23,20,18,89,68,49,1014,1012,1009,10,10,6,18,6,,0.00,1,,27<br />
2001-2-16,32,26,20,21,19,16,83,69,49,1016,1014,1011,10,9,8,14,8,,0.00,2,,33<br />
2001-2-17,32,26,20,23,20,18,88,70,49,1015,1013,1010,10,9,5,14,6,,0.00,2,,275<br />
2001-2-18,32,27,22,24,22,21,100,78,52,1014,1012,1009,10,9,4,14,6,,0.00,2,,335<br />
2001-2-19,31,26,22,24,22,21,100,78,55,1014,1011,1009,10,9,5,21,6,,0.00,3,,156<br />
2001-2-20,32,27,23,24,22,22,94,77,55,1011,1010,1008,10,10,8,18,8,,0.00,3,,212<br />
2001-2-21,33,28,24,25,23,22,94,79,52,1012,1009,1007,10,9,3,18,6,,0.00,3,,183<br />
2001-2-22,32,28,24,25,23,23,100,81,59,1012,1010,1007,10,9,6,14,6,,0.00,3,,169<br />
2001-2-23,32,28,24,25,23,23,94,80,62,1013,1010,1008,10,9,4,18,8,,0.00,3,,149<br />
2001-2-24,34,29,25,26,24,22,94,79,52,1012,1010,1007,10,8,4,18,8,35,0.00,3,,193<br />
2001-2-25,33,29,26,25,24,24,94,82,59,1011,1009,1007,10,9,8,21,10,,0.00,4,,148<br />
2001-2-26,33,29,25,24,22,20,94,74,46,1013,1011,1009,10,10,10,21,13,,0.00,2,,129<br />
2001-2-27,35,29,24,23,22,21,89,68,44,1015,1012,1010,10,9,7,18,10,,0.00,2,,107<br />
