
WET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,18,11,3,8,4,1,93,71,35,1032,1030,1029,10,9,6,14,5,,0.00,,,87<br />
2015-1-2,17,9,2,8,5,1,93,78,42,1034,1033,1031,10,6,4,8,3,,0.00,,,139<br />
2015-1-3,17,9,2,8,5,1,93,75,38,1035,1033,1032,8,6,5,10,5,,0.00,,,156<br />
2015-1-4,17,11,4,9,7,4,93,76,39,1033,1032,1030,10,5,2,14,5,,0.00,1,,190<br />
2015-1-5,17,11,5,11,8,5,100,84,59,1031,1029,1028,5,3,2,11,5,,0.00,2,,142<br />
2015-1-6,17,12,8,11,9,6,100,82,46,1029,1027,1025,10,5,1,10,5,,0.00,5,,190<br />
2015-1-7,16,11,6,9,8,4,93,79,46,1029,1028,1026,10,6,3,16,6,,0.00,3,,80<br />
2015-1-8,17,11,4,9,6,3,100,79,30,1033,1031,1029,8,4,0,21,6,,0.00,2,Fog,74<br />
2015-1-9,21,12,4,8,6,4,93,69,30,1036,1034,1032,10,8,2,13,3,,0.00,3,,109<br />
2015-1-10,21,12,4,8,5,0,93,63,17,1035,1032,1030,10,8,5,10,5,,0.00,3,,177<br />
2015-1-11,17,11,5,12,8,3,94,78,50,1032,1030,1029,10,6,4,8,3,,0.00,5,,82<br />
2015-1-12,20,12,4,11,8,6,87,70,46,1030,1027,1025,8,5,3,10,3,,0.00,4,,89<br />
2015-1-13,20,14,8,13,12,9,94,78,52,1027,1025,1024,8,5,3,11,5,,3.05,5,Rain,236<br />
2015-1-14,18,14,10,13,12,9,100,87,64,1028,1025,1024,8,4,1,13,5,,0.00,5,Fog,39<br />
2015-1-15,18,13,9,13,11,9,100,87,59,1025,1023,1021,6,3,0,11,5,,0.00,4,Fog,220<br />
2015-1-16,14,11,8,11,7,4,93,76,57,1027,1024,1020,8,6,3,24,14,,7.87,6,Rain,30<br />
2015-1-17,14,11,7,8,7,3,93,78,36,1029,1026,1024,10,8,3,14,8,,0.00,5,Rain,194<br />
2015-1-18,14,11,7,12,8,5,94,80,50,1025,1016,1012,10,6,5,27,13,45,6.10,6,Rain,199<br />
2015-1-19,14,11,8,12,7,3,94,67,50,1018,1013,1009,10,8,5,39,23,66,0.51,5,Rain,311<br />
2015-1-20,16,11,7,11,7,4,94,73,40,1019,1015,1012,10,8,3,37,16,60,5.08,4,Rain-Thunderstorm,233<br />
2015-1-21,14,11,7,8,6,3,93,76,40,1023,1019,1014,8,6,5,23,8,,3.05,4,Rain-Thunderstorm,236<br />
2015-1-22,15,11,7,11,9,8,94,82,63,1026,1024,1022,8,6,4,26,18,42,10.92,6,Rain,277<br />
2015-1-23,16,13,10,12,10,9,94,82,59,1027,1026,1025,10,7,5,19,8,,1.02,6,Rain,337<br />
2015-1-24,17,11,6,11,9,4,100,81,55,1026,1024,1023,10,8,5,21,5,,0.00,5,,93<br />
2015-1-25,15,9,2,8,6,1,94,76,46,1025,1024,1023,10,9,5,13,5,,0.00,1,,173<br />
2015-1-26,16,10,5,10,7,4,93,82,55,1029,1026,1025,10,6,3,10,5,,0.00,1,,152<br />
2015-1-27,17,11,5,11,8,6,100,86,60,1029,1027,1026,8,4,1,13,5,27,0.00,3,Fog,186<br />
2015-1-28,15,11,6,12,9,5,94,89,66,1028,1026,1025,7,2,0,11,5,,0.00,4,Fog,199<br />
2015-1-29,16,11,6,10,8,6,100,80,50,1026,1024,1022,10,7,2,14,6,,0.00,4,,218<br />
2015-1-30,17,13,9,13,11,9,94,83,67,1024,1020,1017,10,8,1,23,13,,0.00,6,Rain,226<br />
2015-1-31,16,14,13,13,12,7,94,84,58,1019,1016,1014,8,5,2,27,19,39,6.10,7,Rain,255<br />
2015-2-1,14,9,4,8,4,2,93,67,37,1024,1021,1019,10,9,8,21,11,,0.00,3,,27<br />
2015-2-2,14,9,4,7,5,2,87,72,48,1022,1020,1018,10,9,6,10,5,,0.00,4,,178<br />
2015-2-3,14,12,9,11,8,5,88,75,56,1019,1016,1014,10,8,3,21,11,,0.00,6,Rain,212<br />
2015-2-4,13,12,11,10,7,2,94,73,42,1017,1014,1012,10,7,4,32,21,60,5.08,5,Rain,294<br />
2015-2-5,13,8,3,3,1,0,87,55,33,1022,1020,1017,10,9,8,23,13,,0.00,3,,313<br />
2015-2-6,11,7,3,8,5,2,93,82,62,1021,1017,1015,10,8,5,19,10,,3.05,4,Rain,189<br />
2015-2-7,14,10,5,8,6,3,93,78,52,1017,1016,1015,10,8,5,21,10,,0.25,4,Rain,205<br />
2015-2-8,14,9,3,7,5,3,93,76,45,1018,1016,1014,10,9,3,21,8,,0.00,2,,78<br />
2015-2-9,16,10,4,10,7,2,93,75,41,1016,1014,1012,10,7,5,13,5,,0.25,4,Rain,33<br />
2015-2-10,18,12,7,10,8,5,100,78,37,1017,1016,1015,8,6,1,14,5,,0.00,4,Rain,35<br />
2015-2-11,16,11,6,11,9,5,94,83,61,1017,1016,1015,8,6,5,10,3,,0.25,6,,311<br />
2015-2-12,16,11,6,11,9,7,94,84,57,1023,1019,1016,10,7,4,14,5,,0.00,5,Rain,269<br />
2015-2-13,17,11,6,11,8,5,94,83,46,1027,1024,1022,8,6,2,16,5,,0.00,3,,67<br />
2015-2-14,17,11,6,10,8,5,100,82,59,1029,1027,1025,8,5,3,16,5,,0.00,3,,219<br />
