
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,0,-1,-2,-2,-3,-6,100,86,64,1026,1022,1019,6,2,1,14,6,,0.00,8,,355<br />
2000-1-2,4,-1,-6,-5,-21,-32,75,27,6,1024,1023,1020,4,4,4,29,14,40,0.00,3,,24<br />
2000-1-3,1,-3,-7,-2,-6,-12,100,87,63,1024,1023,1022,10,7,2,26,11,,0.00,5,Snow,107<br />
2000-1-4,-4,-6,-6,-5,-7,-8,100,92,86,1024,1023,1022,10,7,2,21,16,,0.00,8,Snow,79<br />
2000-1-5,-4,-4,-5,-4,-5,-6,100,99,86,1024,1023,1022,7,3,1,18,11,,0.00,8,Snow,88<br />
2000-1-6,-3,-7,-11,-3,-17,-27,100,53,23,1030,1027,1023,3,2,2,29,14,50,0.00,7,Snow,346<br />
2000-1-7,-6,-10,-14,-15,-24,-28,73,34,17,1031,1028,1025,6,4,3,21,14,40,0.00,3,,310<br />
2000-1-8,-2,-8,-14,-10,-13,-16,93,71,43,1026,1024,1022,8,4,2,6,5,,0.00,0,,95<br />
2000-1-9,0,-4,-8,-5,-7,-10,100,87,69,1026,1022,1020,3,2,1,6,3,,0.00,3,,16<br />
2000-1-10,2,-4,-11,-3,-8,-15,100,84,28,1033,1030,1026,7,2,0,18,5,,0.00,1,Fog,112<br />
2000-1-11,-3,-6,-7,-5,-8,-11,100,77,55,1033,1031,1028,10,7,5,14,11,,0.00,6,Snow,101<br />
2000-1-12,-2,-4,-6,-4,-6,-7,100,95,80,1029,1026,1024,6,3,1,6,5,,0.00,7,Rain-Snow,52<br />
2000-1-13,-2,-7,-12,-6,-13,-15,100,67,40,1029,1027,1025,10,6,3,18,10,,0.00,3,,29<br />
2000-1-14,-1,-7,-13,-6,-10,-13,100,85,51,1029,1027,1026,6,3,1,6,3,,0.00,1,,25<br />
2000-1-15,-2,-7,-11,-5,-8,-11,100,94,74,1032,1029,1028,2,1,1,6,3,,0.00,2,Fog,55<br />
2000-1-16,-2,-7,-12,-7,-9,-12,100,93,69,1035,1033,1031,5,2,0,11,5,,0.00,1,Fog,81<br />
2000-1-17,-1,-6,-10,-5,-7,-10,100,90,64,1031,1029,1026,3,1,0,11,3,,0.00,3,Fog,260<br />
2000-1-18,1,-7,-13,-7,-13,-19,100,67,25,1031,1027,1025,5,1,0,29,10,,0.00,0,Fog,347<br />
2000-1-19,-1,-6,-11,-12,-18,-21,79,44,21,1032,1030,1028,,,,18,11,,0.00,,,337<br />
2000-1-20,-3,-9,-15,-13,-17,-24,85,60,19,1041,1038,1033,8,6,6,11,6,,0.00,0,,70<br />
2000-1-21,-2,-8,-13,-4,-9,-15,100,84,69,1042,1038,1034,10,5,2,11,5,,0.00,4,Snow,126<br />
2000-1-22,-1,-7,-13,-2,-6,-13,100,98,86,1033,1028,1025,2,1,0,6,5,,0.00,6,Fog-Snow,4<br />
2000-1-23,-3,-9,-15,-4,-11,-15,100,93,69,1040,1033,1028,7,2,0,21,5,,0.00,1,Fog,72<br />
2000-1-24,-7,-10,-13,-9,-17,-22,100,59,35,1046,1044,1040,10,9,3,21,10,,0.00,6,,1<br />
2000-1-25,-5,-10,-14,-17,-19,-22,53,44,33,1045,1042,1040,,,,29,18,43,0.00,,,341<br />
2000-1-26,-2,-7,-11,-14,-17,-20,54,45,34,1043,1041,1040,,,,29,18,,0.00,,,352<br />
2000-1-27,1,-4,-9,-10,-14,-17,80,52,30,1041,1038,1036,7,7,7,18,10,,0.00,0,,331<br />
2000-1-28,1,-6,-12,-6,-10,-13,93,68,41,1034,1032,1030,6,4,1,14,8,,0.00,0,,255<br />
2000-1-29,-2,-6,-9,-7,-16,-20,100,46,26,1042,1036,1032,6,3,2,40,18,50,0.00,0,,347<br />
2000-1-30,-3,-7,-11,-20,-21,-24,45,34,26,1048,1045,1042,,,,32,21,,0.00,,,355<br />
2000-1-31,-5,-9,-13,-15,-22,-24,73,39,24,1049,1046,1043,,,,21,14,,0.00,,,9<br />
2000-2-1,-2,-6,-10,-12,-17,-21,79,46,24,1042,1037,1033,8,6,4,21,8,,0.00,0,,305<br />
2000-2-2,0,-4,-9,-12,-16,-21,79,49,21,1033,1031,1029,7,5,3,14,8,,0.00,0,,311<br />
2000-2-3,2,-4,-9,-10,-18,-23,79,36,14,1032,1031,1030,8,6,4,26,14,,0.00,0,,330<br />
2000-2-4,4,-3,-10,-6,-11,-15,93,62,24,1032,1030,1027,4,3,1,11,5,,0.00,1,,227<br />
2000-2-5,2,-2,-6,-1,-4,-8,100,85,69,1027,1024,1021,4,2,1,14,6,,0.00,4,,243<br />
2000-2-6,5,-1,-7,-2,-8,-23,100,74,12,1025,1023,1021,6,3,0,14,6,,0.00,2,Fog,244<br />
2000-2-7,3,-2,-7,-3,-14,-21,100,49,17,1026,1024,1020,6,4,2,26,11,,0.00,5,Snow,353<br />
2000-2-8,0,-6,-11,-15,-24,-30,46,23,9,1033,1029,1026,,,,40,23,,0.00,,,350<br />
2000-2-9,3,-4,-11,-5,-12,-16,100,60,24,1028,1024,1021,7,5,4,14,8,,0.00,0,,232<br />
2000-2-10,5,-2,-8,-4,-6,-8,100,75,45,1021,1019,1016,7,4,1,11,5,,0.00,0,,259<br />
