
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,12,7,2,-1,-3,-5,70,46,35,1024,1022,1021,6,5,4,14,6,,0.00,1,,43<br />
2000-1-2,12,6,0,-1,-4,-7,70,53,33,1021,1020,1018,9,7,6,11,8,,0.00,2,,53<br />
2000-1-3,8,4,0,-4,-6,-8,69,52,32,1019,1017,1015,8,7,4,14,5,,0.00,5,,49<br />
2000-1-4,8,4,2,3,-3,-8,87,57,42,1015,1013,1009,10,6,5,14,8,,0.00,6,Rain,59<br />
2000-1-5,8,6,4,4,3,2,93,82,66,1012,1011,1010,10,8,4,14,6,,0.00,6,Rain,19<br />
2000-1-6,6,3,1,2,0,-2,93,77,61,1013,1011,1010,10,10,10,18,6,,0.00,4,,334<br />
2000-1-7,5,2,-1,0,-2,-3,100,78,57,1021,1017,1013,10,9,4,18,10,,0.00,3,Snow,299<br />
2000-1-8,6,1,-3,-3,-4,-6,93,72,53,1024,1023,1021,10,10,9,14,8,,0.00,1,,78<br />
2000-1-9,4,-1,-6,-2,-6,-8,93,72,42,1023,1021,1020,9,8,6,6,5,,0.00,0,,65<br />
2000-1-10,5,-1,-6,-3,-6,-7,93,75,42,1022,1021,1020,9,6,3,14,3,,0.00,1,,79<br />
2000-1-11,2,-1,-4,-5,-6,-8,86,69,48,1021,1020,1019,10,10,8,29,10,,0.00,-712,,83<br />
2000-1-12,1,-1,-2,-4,-6,-8,80,64,55,1022,1020,1019,10,9,7,26,10,,0.00,3,,83<br />
2000-1-13,1,-1,-3,-5,-7,-9,74,64,48,1023,1022,1021,10,10,10,43,16,,0.00,4,,81<br />
2000-1-14,1,-3,-6,-8,-9,-14,74,61,48,1025,1023,1023,10,10,10,26,10,,0.00,1,,90<br />
2000-1-15,0,-2,-4,-7,-8,-9,74,63,55,1023,1018,1014,10,8,5,29,18,,0.00,4,,89<br />
2000-1-16,-3,-7,-11,-5,-9,-14,93,77,59,1017,1015,1012,10,6,1,18,8,,0.00,5,Snow,38<br />
2000-1-17,-4,-9,-13,-10,-13,-17,79,70,59,1018,1016,1014,10,10,8,18,8,,0.00,3,,70<br />
2000-1-18,-3,-7,-11,-11,-13,-16,79,61,50,1014,1012,1010,10,10,8,18,10,,0.00,4,,85<br />
2000-1-19,4,-1,-5,-1,-5,-12,93,71,56,1013,1008,1002,10,8,1,35,16,,0.00,4,Snow,293<br />
2000-1-20,6,1,-4,-4,-7,-10,80,56,34,1013,1008,1004,10,5,2,35,16,,0.00,2,,161<br />
2000-1-21,5,-2,-9,-1,-6,-15,100,75,53,1012,1005,999,10,6,0,43,21,,0.00,6,Rain-Snow,227<br />
2000-1-22,-2,-8,-13,-9,-14,-19,79,67,54,1015,1014,1012,10,10,10,26,14,,0.00,1,,35<br />
2000-1-23,3,-3,-8,-3,-7,-13,80,68,56,1018,1016,1015,10,10,8,21,13,,0.00,4,,74<br />
2000-1-24,6,1,-3,-2,-4,-7,86,68,45,1024,1022,1014,10,10,10,26,11,,0.00,3,,341<br />
2000-1-25,7,1,-4,-3,-5,-9,86,63,36,1023,1018,1015,10,8,7,29,8,,0.00,2,,318<br />
2000-1-26,7,3,1,-2,-3,-5,81,59,43,1015,1011,1009,10,9,8,35,13,,0.00,5,,219<br />
2000-1-27,7,3,0,-1,-3,-5,87,65,43,1011,1009,1008,10,9,5,72,16,,0.00,3,Hail,281<br />
2000-1-28,0,-2,-4,-2,-4,-8,100,82,69,1016,1013,1010,10,5,0,32,16,,0.00,6,Rain-Snow,9<br />
2000-1-29,-1,-3,-5,-6,-8,-11,74,68,59,1023,1019,1015,10,10,10,26,14,,0.00,4,,15<br />
2000-1-30,2,-3,-7,-4,-7,-12,80,70,60,1029,1027,1023,10,10,10,14,10,,0.00,3,,337<br />
2000-1-31,3,-1,-5,-2,-6,-9,87,75,56,1029,1026,1022,9,6,5,18,10,,0.00,4,,18<br />
2000-2-1,4,-1,-5,-6,-8,-10,86,65,39,1022,1017,1014,10,6,3,21,10,,0.00,3,,346<br />
2000-2-2,3,-1,-4,-5,-8,-10,74,61,41,1021,1017,1015,10,10,9,35,8,,0.00,2,,16<br />
2000-2-3,3,-2,-7,-4,-8,-14,80,58,44,1024,1023,1022,,,,18,6,,0.00,,,324<br />
2000-2-4,5,-1,-6,-7,-8,-9,86,58,39,1022,1021,1019,9,8,8,18,10,,0.00,1,,352<br />
2000-2-5,7,1,-4,-4,-7,-11,86,57,27,1020,1017,1014,9,8,7,14,8,,0.00,5,,36<br />
2000-2-6,7,2,-3,0,-5,-10,100,64,29,1014,1009,1006,10,7,0,35,5,,0.00,7,Snow,18<br />
2000-2-7,0,-2,-5,-4,-7,-8,100,79,64,1019,1013,1007,10,4,0,35,23,,0.00,5,Snow,4<br />
2000-2-8,-3,-7,-11,-11,-13,-16,79,69,49,1023,1022,1021,10,9,9,14,10,,0.00,1,,68<br />
2000-2-9,-1,-6,-11,-7,-12,-16,73,64,55,1025,1023,1022,7,7,7,14,8,,0.00,,,53<br />
2000-2-10,3,-3,-10,-7,-9,-13,80,65,38,1029,1027,1025,9,6,4,18,10,,0.00,0,,62<br />
2000-2-11,3,-2,-7,-4,-7,-10,80,71,60,1029,1026,1024,8,5,2,11,6,,0.00,4,,51<br />
2000-2-12,6,-1,-7,-6,-8,-11,80,62,36,1026,1024,1021,8,6,6,18,10,,0.00,1,,57<br />
2000-2-13,2,-1,-4,0,-4,-8,93,81,64,1019,1014,1011,5,3,0,14,5,,0.00,7,Snow,61<br />
2000-2-14,1,0,-1,-1,-1,-2,100,91,81,1020,1015,1012,3,1,0,14,2,,0.00,8,Fog-Snow,343<br />
2000-2-15,4,1,-1,1,-1,-3,100,85,70,1029,1021,1020,8,4,0,6,2,,0.00,5,Fog-Snow,35<br />
2000-2-16,6,1,-3,0,-2,-5,93,77,61,1020,1017,1015,7,6,4,11,5,,0.00,2,,66<br />
2000-2-17,9,4,-1,0,-2,-4,93,75,46,1018,1015,1013,10,8,3,32,10,,0.00,3,Rain-Hail,34<br />
2000-2-18,6,1,-4,-2,-4,-7,86,75,56,1022,1021,1019,10,7,5,14,10,,0.00,1,,43<br />
2000-2-19,7,2,-3,-1,-3,-6,80,68,52,1022,1020,1016,10,10,10,14,8,,0.00,1,,55<br />
2000-2-20,5,2,-1,0,-3,-5,87,72,53,1018,1015,1013,10,8,4,29,10,,0.00,5,Rain-Snow,337<br />
2000-2-21,7,2,-3,-2,-4,-8,86,65,43,1021,1020,1019,,,,21,6,,0.00,,,324<br />
2000-2-22,9,3,-2,-3,-5,-8,80,63,34,1018,1017,1014,0,0,0,11,6,,0.00,,,30<br />
2000-5-4,24,19,14,8,5,-1,52,44,19,1018,1016,1013,5,3,1,32,11,,0.00,6,Rain,16<br />
2000-5-5,24,17,10,8,6,4,87,45,27,1020,1018,1017,10,5,3,21,11,,0.00,5,Rain,170<br />
2000-5-6,24,17,10,12,7,4,100,49,27,1020,1017,1016,10,5,3,47,11,,0.00,2,Rain,321<br />
2000-5-7,24,18,12,7,1,-6,72,40,13,1019,1018,1016,10,9,7,29,8,,0.00,2,,239<br />
2000-5-8,22,18,13,6,3,-2,59,40,20,1016,1014,1011,8,6,5,29,6,,0.00,4,Rain-Thunderstorm,252<br />
2000-5-9,16,11,6,8,1,-3,77,53,33,1019,1016,1013,10,9,5,35,19,,0.00,1,Rain,332<br />
2000-5-10,19,13,7,0,-2,-5,57,35,22,1021,1020,1019,10,10,9,29,18,,0.00,2,,5<br />
2000-5-11,23,16,9,1,-2,-6,54,31,15,1020,1019,1017,10,10,10,18,6,,0.00,2,,315<br />
2000-5-12,24,18,12,5,0,-6,58,34,13,1019,1017,1015,10,10,10,26,5,,0.00,2,,269<br />
2000-5-13,25,18,12,3,-2,-9,54,27,10,1019,1017,1015,10,10,10,26,8,,0.00,2,,260<br />
2000-5-14,27,20,14,2,-1,-7,41,25,11,1018,1015,1012,10,6,4,26,11,,0.00,2,,10<br />
2000-5-15,25,18,12,7,4,-2,62,40,17,1015,1014,1011,8,7,5,43,14,,0.00,2,Rain,34<br />
2000-5-16,25,18,12,7,6,2,67,48,24,1015,1014,1012,10,8,6,29,13,,0.00,1,Rain,20<br />
2000-5-17,26,19,13,7,4,-2,67,42,18,1015,1012,1010,10,10,9,35,18,,0.00,1,Rain,116<br />
2000-5-18,23,17,12,8,6,2,72,44,25,1013,1012,1010,10,6,2,64,18,,0.00,2,Rain-Thunderstorm,272<br />
2000-5-19,25,18,11,10,7,0,94,51,19,1012,1009,1007,10,4,1,55,14,,0.00,3,Rain,284<br />
2000-5-20,22,16,11,6,4,0,71,47,25,1016,1013,1011,10,10,10,21,13,,0.00,1,,360<br />
2000-5-21,24,19,14,4,2,-1,48,33,20,1019,1017,1016,10,10,9,26,10,,0.00,2,Rain-Thunderstorm,72<br />
2000-5-22,25,18,12,7,4,0,63,39,21,1020,1019,1017,10,10,10,21,10,,0.00,2,,23<br />
2000-5-23,26,19,13,8,4,-1,58,34,17,1019,1017,1015,10,9,1,29,6,,0.00,2,Rain,138<br />
2000-5-24,27,20,13,10,4,0,58,36,17,1017,1015,1013,10,10,6,26,11,,0.00,1,Rain-Thunderstorm,117<br />
2000-5-25,29,22,15,6,5,1,51,30,20,1015,1013,1011,10,9,7,26,13,,0.00,4,,57<br />
2000-5-26,29,22,16,8,2,-3,55,26,12,1012,1010,1008,10,7,4,35,11,,0.00,4,,258<br />
2000-5-27,27,20,14,11,3,-1,60,32,17,1013,1012,1010,10,6,4,29,14,,0.00,2,,234<br />
2000-5-28,26,20,14,7,5,1,59,39,20,1017,1014,1013,10,8,6,206,26,,0.00,1,,16<br />
2000-5-29,27,21,15,6,5,1,55,37,18,1018,1016,1014,10,10,10,26,18,,0.00,2,,82<br />
2000-5-30,28,23,18,8,4,-1,52,31,17,1016,1014,1012,10,9,8,26,11,,0.00,1,,201<br />
2000-5-31,29,23,17,8,4,-3,55,32,12,1015,1014,1013,10,10,10,35,6,,0.00,1,,339<br />
2000-6-1,19,18,17,7,5,2,52,42,32,1015,1015,1014,10,10,10,11,8,,0.00,1,,58<br />
2000-6-10,20,20,14,13,11,8,94,70,46,1020,1019,1018,8,8,8,21,21,,0.00,3,Rain,140<br />
2000-6-11,26,20,14,13,9,4,88,55,29,1019,1017,1015,10,9,6,26,16,,0.00,2,Rain-Thunderstorm,97<br />
2000-6-12,21,17,12,9,6,4,72,54,37,1022,1018,1016,10,9,6,26,16,,0.00,2,Rain,97<br />
2000-6-13,20,14,10,4,3,1,66,49,28,1024,1023,1021,10,10,10,26,16,,0.00,1,,110<br />
2000-6-18,32,28,24,4,-1,-8,26,16,7,1012,1011,1010,10,10,10,35,23,,0.00,1,,260<br />
2000-6-19,33,27,20,7,-2,-12,43,18,5,1011,1010,1009,8,5,3,32,14,,0.00,0,,195<br />
2000-6-20,31,26,20,4,-2,-9,35,18,7,1013,1012,1011,8,5,2,35,13,,0.00,0,,256<br />
2000-6-21,31,23,17,9,3,-11,59,28,6,1016,1015,1014,9,8,7,18,8,,0.00,0,,109<br />
2000-6-22,32,24,17,7,1,-12,52,26,5,1017,1015,1013,,,,26,5,,0.00,,,249<br />
2000-6-23,32,24,18,6,1,-11,40,22,6,1014,1012,1009,,,,21,8,,0.00,,,68<br />
2000-6-24,25,21,18,4,3,1,40,31,21,1012,1012,1011,,,,14,11,,0.00,,,93<br />
2000-6-25,29,22,16,7,4,0,52,32,16,1014,1012,1010,10,10,9,18,14,,0.00,1,,90<br />
2000-6-26,30,24,19,9,4,0,52,29,14,1062,1013,1009,10,10,10,26,11,,0.00,1,,96<br />
2000-6-27,30,24,18,9,4,-1,56,27,13,1014,1012,1010,10,10,10,21,13,,0.00,1,,130<br />
2000-6-28,33,27,21,8,4,-1,43,26,12,1013,1012,1011,10,10,8,29,11,,0.00,1,,132<br />
2000-6-29,35,28,22,12,6,-1,38,25,11,1015,1014,1013,10,10,10,26,16,,0.00,1,,69<br />
2000-6-30,35,29,23,10,3,-13,41,22,4,1017,1015,1014,7,6,6,187,23,,0.00,0,,123<br />
2000-7-1,36,30,24,6,4,3,29,20,13,1016,1015,1013,10,10,10,29,13,,0.00,1,,105<br />
2000-7-2,35,29,24,10,3,0,41,20,12,1015,1013,1011,10,10,10,35,14,,0.00,1,,77<br />
2000-7-3,30,24,19,11,9,6,56,39,22,1016,1014,1012,10,9,7,29,21,43,0.00,1,,82<br />
2000-7-4,29,19,9,9,8,6,100,40,25,1018,1016,1015,10,9,8,26,19,,0.00,1,,86<br />
2000-7-5,50,34,19,9,6,-2,52,30,12,1017,1016,1014,10,10,10,35,16,,0.00,1,,71<br />
2000-7-6,33,27,20,11,7,3,56,31,16,1018,1015,1013,10,10,10,26,11,,0.00,1,,80<br />
2000-7-7,35,28,22,10,6,2,43,26,13,1015,1013,1009,10,10,10,21,8,,0.00,1,Rain,149<br />
2000-7-8,36,29,22,10,7,-3,46,25,9,1011,1010,1008,10,10,8,32,14,,0.00,2,,112<br />
2000-7-9,34,27,21,12,9,3,56,33,14,1013,1011,1009,10,10,8,21,13,,0.00,1,,96<br />
2000-7-10,35,28,22,14,10,7,50,34,20,1011,1009,1006,10,9,8,26,16,,0.00,1,,74<br />
2000-7-11,34,28,22,13,9,5,53,33,23,1011,1009,1008,10,9,7,145,23,,0.00,1,,68<br />
2000-7-12,32,28,24,19,12,-4,49,39,14,1015,1012,1011,10,10,10,29,18,,0.00,2,,60<br />
2000-7-13,30,24,19,12,10,9,64,42,27,1017,1015,1013,,,,35,23,40,0.00,,,73<br />
2000-7-14,35,28,20,11,9,8,46,31,19,1015,1012,1009,9,8,7,35,18,47,0.00,1,,102<br />
2000-7-15,37,31,25,12,8,5,37,27,16,1014,1013,1011,10,10,8,32,10,,0.00,2,,106<br />
2000-7-16,38,32,26,14,6,-2,37,21,8,1014,1013,1012,10,8,7,21,14,,0.00,1,,113<br />
2000-7-17,37,32,27,12,11,8,35,27,18,1016,1015,1013,10,10,10,29,19,,0.00,1,,72<br />
2000-7-18,36,30,25,14,7,1,45,25,11,1015,1013,1011,10,10,8,35,21,,0.00,2,Rain,71<br />
2000-7-19,35,29,24,8,2,-1,32,19,10,1014,1012,1010,10,10,10,29,23,43,0.00,1,,75<br />
2000-7-20,37,31,25,7,3,0,26,18,10,1014,1013,1011,10,10,6,26,16,,0.00,2,,96<br />
2000-7-21,37,32,27,8,4,2,30,18,12,1017,1015,1013,10,9,7,29,11,,0.00,2,Rain,79<br />
2000-7-22,35,29,24,5,0,-4,27,16,8,1020,1018,1017,10,9,7,32,21,,0.00,1,,83<br />
2000-7-23,36,29,23,1,-10,-29,22,10,4,1019,1017,1015,,,,26,14,,0.00,,,100<br />
2000-7-24,36,30,25,8,-3,-12,28,14,4,1017,1015,1013,10,10,10,26,16,,0.00,1,,84<br />
2000-7-25,35,30,25,7,0,-8,30,18,6,1018,1016,1015,10,10,10,32,23,,0.00,3,,59<br />
2000-7-26,35,29,23,5,0,-5,29,17,8,1019,1017,1015,10,10,10,35,24,,0.00,1,,68<br />
2000-7-27,36,30,24,8,2,-8,27,18,6,1017,1016,1013,10,10,10,26,13,,0.00,1,,66<br />
