
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,22,19,17,17,16,14,94,82,64,1015,1011,1009,10,9,4,50,24,66,0.00,6,Rain,226<br />
2000-1-2,21,18,16,18,16,14,100,89,73,1022,1019,1015,10,8,3,24,13,,0.00,7,Rain,178<br />
2000-1-3,23,19,16,17,16,14,100,81,57,1023,1021,1018,10,7,3,35,19,50,0.00,5,Rain,94<br />
2000-1-4,26,22,19,18,17,15,94,77,61,1018,1011,1006,10,10,10,39,23,55,0.00,2,,63<br />
2000-1-5,28,22,16,19,17,13,94,74,48,1012,1008,1005,10,10,10,55,16,76,0.00,1,Fog,248<br />
2000-1-6,25,21,17,21,18,16,100,82,65,1011,1006,1001,10,10,10,27,13,,0.00,3,Rain-Thunderstorm,42<br />
2000-1-7,24,21,18,20,17,12,94,75,57,1014,1005,1001,10,10,7,48,21,66,0.00,3,,239<br />
2000-1-8,22,18,15,13,12,9,82,64,52,1016,1014,1013,10,10,10,40,26,,0.00,3,,215<br />
2000-1-9,23,20,18,18,16,12,94,76,64,1013,1007,1002,10,10,10,37,21,58,0.00,6,,73<br />
2000-1-10,24,21,18,18,17,15,88,77,57,1011,1009,1006,10,10,10,45,31,63,0.00,5,,234<br />
2000-1-11,27,23,19,21,19,17,94,82,65,1010,1006,1002,10,10,10,42,16,61,0.00,4,,194<br />
2000-1-12,22,18,14,19,13,10,94,70,50,1023,1017,1008,10,10,8,45,23,42,0.00,5,Rain,179<br />
2000-1-13,22,18,14,13,11,8,88,63,41,1023,1022,1020,10,10,10,26,11,,0.00,3,,133<br />
2000-1-14,20,18,16,16,15,13,100,83,64,1020,1018,1016,10,9,4,29,19,50,0.00,6,Rain,91<br />
2000-1-15,20,18,17,17,16,15,100,88,78,1019,1017,1015,10,10,10,29,21,,0.00,7,Rain,100<br />
2000-1-16,23,20,17,18,16,14,100,82,61,1025,1021,1019,10,10,4,26,13,,0.00,5,Rain,127<br />
2000-1-17,24,19,14,16,14,12,94,75,53,1025,1023,1021,10,10,10,32,11,,0.00,2,,86<br />
2000-1-18,24,21,18,16,15,14,83,72,53,1022,1019,1015,,,,45,27,63,0.00,,,76<br />
2000-1-19,23,20,17,16,16,15,88,77,61,1017,1016,1015,,,,42,23,66,0.00,,,70<br />
2000-1-20,24,20,17,17,17,16,94,80,61,1017,1015,1013,10,10,10,47,24,72,0.00,1,,74<br />
2000-1-21,30,21,13,19,16,12,100,75,35,1014,1012,1010,10,8,1,21,10,,0.00,1,,183<br />
2000-1-22,24,18,13,19,17,13,100,83,69,1017,1014,1011,10,9,0,39,26,,0.00,6,Fog,240<br />
2000-1-23,26,22,19,20,18,15,94,78,65,1017,1016,1013,10,10,10,32,14,,0.00,5,,123<br />
2000-1-24,26,23,20,21,20,18,94,86,74,1015,1011,1007,10,9,6,29,19,,0.00,6,Fog-Rain-Thunderstorm,54<br />
2000-1-25,30,24,19,21,20,18,100,81,48,1013,1009,1008,10,9,5,37,13,55,0.00,3,Fog,255<br />
2000-1-26,25,22,19,21,18,15,100,79,54,1014,1012,1011,10,10,9,27,16,34,0.00,4,,236<br />
2000-1-27,26,22,18,20,17,14,94,76,57,1013,1009,1007,10,9,4,35,13,53,0.00,5,Rain-Thunderstorm,196<br />
2000-1-28,22,20,18,19,18,14,94,90,77,1010,1008,1007,10,7,1,37,27,53,0.00,7,Rain,238<br />
2000-1-29,22,19,16,17,16,13,94,79,64,1011,1010,1009,10,10,6,34,23,52,0.00,4,Rain-Thunderstorm,251<br />
2000-1-30,25,19,14,17,14,12,94,69,47,1011,1008,1006,10,10,10,35,13,55,0.00,3,,251<br />
2000-1-31,24,21,18,17,15,13,83,70,53,1014,1013,1010,10,10,10,39,26,,0.00,5,,232<br />
2000-2-1,24,21,19,16,15,12,83,68,60,1016,1013,1012,10,10,10,26,18,39,0.00,7,,233<br />
2000-2-2,24,20,17,19,15,8,94,71,52,1019,1017,1015,10,10,8,34,19,50,0.00,4,Rain,200<br />
2000-2-3,25,21,18,20,19,18,100,86,69,1019,1017,1014,10,10,5,34,21,52,0.00,4,Rain,84<br />
2000-2-4,31,26,20,21,19,14,94,78,35,1015,1012,1009,10,10,10,37,16,,0.00,5,,63<br />
