
ART,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,32,24,17,20,18,17,100,76,49,1016,1013,1009,10,9,5,26,6,,0.00,3,Thunderstorm,244<br />
2000-1-2,30,23,17,22,19,16,100,76,55,1016,1013,1010,10,10,10,13,5,,0.00,1,Rain-Thunderstorm,127<br />
2000-1-3,26,21,16,21,17,15,100,75,61,1016,1013,1011,10,10,10,24,10,,0.00,2,Rain-Thunderstorm,100<br />
2000-1-4,30,23,16,18,16,13,88,64,43,1015,1012,1009,10,10,10,14,5,,0.00,1,,102<br />
2000-1-5,32,26,20,19,17,15,73,57,40,1014,1012,1009,10,10,10,24,5,,0.00,2,,129<br />
2000-1-6,31,24,19,20,18,15,83,61,49,1014,1012,1008,10,10,10,19,8,,0.00,2,Thunderstorm,156<br />
2000-1-7,30,25,20,20,17,15,73,59,8,1015,1012,1009,10,10,10,21,6,,0.00,2,,113<br />
2000-1-8,26,23,21,20,17,15,83,65,51,1016,1014,1012,10,10,10,23,10,,0.00,3,,142<br />
2000-1-9,28,24,20,19,18,16,83,70,58,1016,1014,1011,10,10,10,11,5,,0.00,3,,168<br />
2000-1-10,30,26,21,20,18,17,83,64,51,1015,1012,1009,10,10,10,19,6,,0.00,2,,158<br />
2000-1-11,31,26,22,22,20,18,83,69,52,1016,1010,1007,10,10,10,19,6,,0.00,2,,158<br />
2000-1-12,32,27,23,22,21,20,83,66,52,1011,1009,1006,10,10,10,24,6,,0.00,3,,159<br />
2000-1-13,26,23,21,20,16,14,78,64,53,1015,1012,1008,10,10,10,39,11,,0.00,6,,178<br />
2000-1-14,31,24,19,20,18,16,83,67,51,1013,1009,1005,10,10,10,14,3,,0.00,4,,178<br />
2000-1-15,26,23,21,20,18,16,88,74,61,1010,1008,1005,10,10,10,21,11,,0.00,4,,156<br />
2000-1-16,23,20,18,19,15,12,83,69,53,1016,1010,1006,10,10,10,23,8,,0.00,6,,171<br />
2000-1-17,31,24,19,14,11,4,68,45,21,1019,1016,1014,10,10,10,19,8,,0.00,4,,122<br />
2000-1-18,34,26,18,18,14,10,68,47,30,1020,1017,1013,10,10,10,24,6,,0.00,1,,147<br />
2000-1-19,37,28,20,18,16,14,73,50,27,1016,1013,1007,10,10,10,19,6,,0.00,1,,159<br />
2000-1-20,31,27,23,19,17,12,78,53,35,1011,1008,1004,10,10,10,23,6,,0.00,4,,152<br />
2000-1-21,27,24,22,19,13,9,73,49,41,1019,1012,1006,10,10,10,27,11,,0.00,6,Rain,159<br />
2000-1-22,29,23,18,11,7,3,50,36,25,1020,1016,1011,10,10,10,23,6,,0.00,4,,124<br />
2000-1-23,31,23,16,15,12,9,63,48,33,1016,1013,1010,10,10,10,19,6,,0.00,4,,161<br />
2000-1-24,28,23,19,16,9,4,83,41,26,1019,1017,1014,10,10,8,27,16,,0.00,4,Thunderstorm,152<br />
2000-1-25,32,26,19,17,14,11,68,51,31,1018,1015,1012,10,10,10,19,6,,0.00,2,,115<br />
2000-1-26,33,27,21,18,16,13,78,50,31,1018,1015,1013,10,10,10,19,5,,0.00,2,,97<br />
2000-1-27,35,27,19,23,15,12,68,47,32,1015,1012,1008,10,9,2,55,10,55,0.00,2,Rain-Thunderstorm,136<br />
2000-1-28,33,27,20,19,16,13,68,57,38,1016,1011,1006,10,10,10,14,8,,0.00,1,,72<br />
