
WIB,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-30,33,29,25,24,23,22,94,76,52,1010,1008,1006,8,6,5,23,3,,0.00,4,Rain,323<br />
2012-1-31,31,27,24,25,23,22,94,77,58,1011,1009,1007,8,7,5,19,5,,0.00,4,Rain,354<br />
2012-2-1,31,28,25,24,23,3,94,83,17,1011,1010,1007,10,6,4,16,2,,0.00,3,Thunderstorm,127<br />
2012-2-2,34,29,24,24,22,22,94,78,49,1013,1010,1008,9,7,5,34,5,,0.00,4,Rain-Thunderstorm,165<br />
2012-2-3,32,27,23,24,23,21,94,79,55,1015,1011,1007,7,6,4,19,6,,0.00,4,Rain-Thunderstorm,145<br />
2012-2-4,33,28,24,25,23,22,94,77,52,1012,1010,1007,10,7,2,21,5,,0.00,3,Rain,63<br />
2012-2-5,32,28,24,25,23,22,94,81,62,1013,1010,1007,10,6,3,74,3,,0.00,4,Thunderstorm,333<br />
2012-2-6,34,29,24,25,23,22,94,76,52,1012,1010,1007,7,6,4,24,3,,0.00,3,,342<br />
2012-2-7,33,29,26,24,23,22,89,75,52,1011,1009,1007,8,6,5,21,5,,0.00,3,,325<br />
2012-2-8,33,29,25,24,23,22,89,75,55,1011,1009,1006,8,7,4,19,3,,0.00,3,,359<br />
2012-2-9,33,28,23,24,23,21,94,75,52,1012,1009,1007,7,5,3,14,3,,0.00,2,,306<br />
2012-2-10,33,28,24,24,23,21,94,75,49,1011,1009,1006,6,5,2,19,5,,0.00,3,Thunderstorm,78<br />
2012-2-11,33,28,23,25,23,22,94,73,52,1011,1009,1007,8,5,3,24,5,,0.00,3,Thunderstorm,30<br />
2012-2-12,33,28,24,25,23,21,89,76,52,1012,1009,1007,8,5,2,19,2,,0.00,4,Thunderstorm,360<br />
2012-2-13,32,28,25,24,23,22,89,79,59,1012,1010,1007,7,6,4,19,3,,0.00,4,Rain-Thunderstorm,43<br />
2012-2-14,33,28,24,25,23,22,94,82,52,1013,1010,1006,8,5,3,174,5,,0.00,3,Rain-Thunderstorm,356<br />
2012-2-15,33,28,24,24,23,20,94,79,52,1011,1009,1005,8,6,5,23,5,,0.00,4,Rain-Thunderstorm,323<br />
2012-2-16,32,28,24,23,22,21,94,79,55,1011,1009,1006,10,7,3,19,5,,0.00,3,Rain-Thunderstorm,282<br />
2012-2-17,33,28,24,24,23,21,94,76,49,1011,1008,1005,10,6,2,21,3,,0.00,4,Rain-Thunderstorm,51<br />
2012-2-18,30,27,24,24,23,22,94,79,62,1012,1009,1007,6,5,2,13,6,,0.00,4,Rain-Thunderstorm,296<br />
2012-2-19,29,27,24,23,22,22,94,81,66,1012,1009,1006,10,7,5,13,3,,0.00,4,Rain,301<br />
2012-2-20,32,28,24,23,23,22,94,75,55,1011,1008,1006,10,8,5,21,5,,0.00,4,,337<br />
2012-2-21,33,28,24,24,23,21,94,75,52,1009,1007,1004,8,6,5,16,3,,0.00,3,,37<br />
2012-2-22,32,28,24,24,23,22,94,73,59,1009,1006,1003,10,7,4,19,5,,0.00,4,,47<br />
2012-2-23,33,29,25,26,23,21,94,80,55,1008,1006,1004,7,5,4,19,3,,0.00,4,Rain-Thunderstorm,257<br />
2012-2-24,32,28,24,25,24,22,94,80,62,1008,1006,1003,5,5,3,14,5,,0.00,4,Rain-Thunderstorm,356<br />
2012-2-25,34,29,25,25,24,22,94,76,52,1007,1005,1003,6,5,3,24,3,,0.00,4,,78<br />
2012-2-26,32,28,25,25,24,22,94,79,59,1009,1006,1003,6,5,3,19,3,,0.00,4,Rain,9<br />
2012-2-27,34,29,25,25,23,21,94,71,46,1008,1006,1000,5,5,4,26,8,,0.00,3,,97<br />
2012-2-28,33,29,25,26,23,22,89,78,55,1009,1006,1004,10,5,1,34,5,,0.00,4,Rain-Thunderstorm,267<br />
2012-2-29,30,27,24,24,23,22,94,81,66,1010,1008,1005,8,5,3,13,5,,0.00,4,Rain,304<br />
2012-3-1,33,28,24,24,22,20,94,73,46,1010,1008,1005,10,6,5,14,3,,0.00,3,Rain,334<br />
2012-3-2,30,27,24,24,23,21,94,82,58,1009,1007,1005,10,6,4,14,3,,0.00,4,Rain,309<br />
2012-3-3,32,28,24,24,23,22,94,81,55,1009,1007,1004,10,7,4,14,3,,0.00,4,Rain-Thunderstorm,306<br />
2012-3-4,33,28,24,25,23,23,94,81,55,1009,1007,1004,10,7,4,19,5,,0.00,5,Rain-Thunderstorm,301<br />
2012-3-5,33,28,24,24,23,21,94,76,49,1009,1007,1003,10,8,5,19,3,,0.00,4,Rain-Thunderstorm,5<br />
2012-3-6,39,32,25,24,23,22,94,79,40,1008,1006,1004,10,9,5,21,3,,0.00,4,Rain-Thunderstorm,322<br />
2012-3-7,33,28,24,24,23,20,94,76,55,1007,1005,1002,10,8,5,24,5,,0.00,4,Rain,327<br />
2012-3-8,31,27,23,23,22,20,94,74,55,1008,1006,1004,10,7,4,13,2,,0.00,3,Rain,348<br />
2012-3-9,33,28,24,24,22,20,89,70,46,1009,1006,1003,10,6,5,21,3,,0.00,3,,4<br />
2012-3-10,31,27,24,24,22,21,89,73,58,1009,1007,1004,8,6,4,11,3,,0.00,4,Thunderstorm,331<br />
2012-3-11,33,29,25,24,23,2,94,74,16,1010,1008,1005,7,6,5,19,2,,0.00,4,,68<br />
2012-3-12,30,26,22,25,23,3,94,83,24,1012,1010,1008,7,5,3,29,8,,0.00,5,Rain-Thunderstorm,333<br />
2012-3-13,33,29,25,24,23,22,94,74,55,1013,1011,1008,8,6,5,14,3,,0.00,3,,9<br />
2012-3-14,31,27,24,24,24,22,94,86,66,1013,1011,1009,6,5,1,24,2,,0.00,4,Rain-Thunderstorm,237<br />
2012-3-15,32,28,24,24,23,22,94,76,55,1013,1011,1008,10,7,4,16,3,,0.00,3,,322<br />
2012-3-16,34,29,24,24,22,20,89,71,46,1012,1010,1007,10,7,5,63,5,,0.00,2,,336<br />
2012-3-17,34,29,24,25,23,22,89,72,49,1011,1009,1006,8,6,5,37,3,,0.00,4,Rain-Thunderstorm,333<br />
2012-3-18,33,29,25,25,23,21,94,69,49,1012,1010,1007,10,7,5,14,5,,0.00,3,Thunderstorm,319<br />
2012-3-19,33,28,24,24,23,22,89,73,52,1013,1010,1007,9,7,5,23,5,,0.00,3,Rain-Thunderstorm,345<br />
2012-3-20,33,28,24,25,23,21,94,73,49,1012,1010,1007,9,8,4,23,8,,0.00,3,Rain-Thunderstorm,293<br />
2012-3-21,34,29,24,24,23,22,94,71,49,1012,1010,1007,8,6,5,24,5,,0.00,3,,323<br />
2012-3-22,33,29,26,24,23,19,84,70,46,1012,1010,1007,7,5,4,21,5,,0.00,3,,333<br />
2012-3-23,34,29,25,24,23,22,89,72,49,1013,1010,1008,7,6,5,24,6,,0.00,4,,323<br />
2012-3-24,34,28,23,23,22,19,94,68,46,1013,1010,1007,8,6,5,19,5,,0.00,3,,48<br />
2012-3-25,33,29,25,23,22,20,89,69,49,1013,1010,1007,8,6,5,19,6,,0.00,4,,333<br />
2012-3-26,33,29,26,24,23,22,84,69,52,1013,1011,1007,8,6,5,19,5,,0.00,4,Thunderstorm,323<br />
2012-3-27,32,28,24,24,23,22,89,77,59,1015,1012,1008,7,6,4,21,3,,0.00,3,,39<br />
2012-3-28,34,28,23,24,23,20,94,76,46,1014,1012,1008,8,6,4,27,5,,0.00,4,Rain-Thunderstorm,326<br />
2012-3-29,33,28,24,24,23,22,94,79,55,1014,1011,1007,10,8,4,14,5,,0.00,4,Rain-Thunderstorm,29<br />
2012-3-30,33,28,23,24,23,22,94,80,55,1013,1011,1007,10,7,3,23,5,,0.00,4,Rain-Thunderstorm,294<br />
2012-3-31,32,28,24,24,23,22,94,82,55,1013,1011,1009,10,8,3,23,3,,0.00,4,Rain-Thunderstorm,252<br />
2012-4-1,32,28,24,25,23,21,94,81,52,1012,1011,1008,10,8,4,26,3,,0.00,4,Rain-Thunderstorm,307<br />
2012-4-2,33,28,24,24,23,21,94,80,52,1014,1011,1008,10,7,4,32,5,,0.00,4,Rain-Thunderstorm,40<br />
2012-4-3,30,27,23,25,23,22,94,85,70,1015,1013,1010,10,6,3,24,2,,0.00,5,Rain-Thunderstorm,219<br />
2012-4-4,34,29,25,25,23,22,94,80,49,1015,1013,1009,8,5,3,19,2,,0.00,4,Rain-Thunderstorm,356<br />
2012-4-5,33,28,24,24,23,22,94,77,55,1014,1011,1007,10,8,0,19,3,,0.00,4,Rain-Thunderstorm,355<br />
2012-4-6,32,28,24,24,23,22,100,80,55,1014,1011,1007,10,8,4,14,3,,0.00,4,Rain-Thunderstorm,262<br />
2012-4-7,31,27,24,25,24,22,94,87,66,1013,1010,1007,6,5,0,29,3,,0.00,4,Rain-Thunderstorm,250<br />
2012-4-8,31,27,23,24,23,23,100,81,62,1011,1009,1007,10,6,4,14,3,,0.00,4,Rain-Thunderstorm,73<br />
2012-4-9,33,28,23,24,23,22,94,81,47,1012,1010,1007,10,7,1,21,3,,7.87,4,Rain-Thunderstorm,89<br />
2012-4-10,33,28,24,25,24,23,94,81,54,1013,1010,1007,11,7,3,23,3,,27.94,4,Rain-Thunderstorm,97<br />
2012-4-11,33,28,23,24,23,22,100,78,49,1012,1010,1006,11,8,5,23,3,,7.87,4,Rain-Thunderstorm,323<br />
2012-4-12,33,28,23,25,23,22,94,77,53,1011,1008,1005,10,8,3,26,5,,0.00,4,Rain-Thunderstorm,153<br />
2012-4-13,32,28,24,26,23,21,94,73,42,1011,1009,1006,10,8,3,27,3,,0.00,3,,62<br />
2012-4-14,32,28,24,25,24,23,94,76,55,1011,1009,1006,6,5,5,14,2,,1.02,4,Rain-Thunderstorm,56<br />
2012-4-15,31,27,24,26,25,24,94,86,62,1011,1009,1006,10,7,3,14,2,,18.03,4,Rain-Thunderstorm,135<br />
2012-4-16,32,28,24,25,24,23,94,85,61,1011,1008,1006,8,5,3,21,2,,7.87,4,Rain-Thunderstorm,321<br />
2012-4-17,33,28,23,25,24,23,94,81,55,1010,1007,1001,10,7,5,16,3,,0.00,4,Thunderstorm,316<br />
2012-4-18,33,28,23,25,24,23,94,78,53,1009,1007,1005,8,6,5,184,26,,0.00,4,,72<br />
2012-4-19,32,28,24,25,24,23,94,80,54,1011,1008,1005,7,5,3,19,2,,0.00,5,Rain,55<br />
2012-4-20,33,29,24,26,24,22,94,83,52,1012,1009,1006,8,6,3,21,2,,2.03,6,Rain-Thunderstorm,242<br />
2012-4-21,31,28,24,25,24,23,94,83,60,1013,1009,1006,8,6,3,14,3,,0.25,4,Rain,127<br />
2012-4-22,34,29,24,25,24,21,94,75,49,1011,1008,1005,10,6,5,23,3,,0.00,3,,111<br />
2012-4-23,34,29,24,25,23,22,89,69,48,1010,1008,1005,10,7,5,24,5,,0.00,4,,41<br />
2012-4-24,34,29,24,25,23,22,89,71,47,1011,1009,1006,10,8,5,23,6,,0.00,3,,300<br />
2012-4-25,31,28,24,25,23,22,89,78,55,1012,1009,1007,10,8,3,14,2,,0.00,4,Rain,10<br />
2012-4-26,33,28,23,25,23,22,94,81,55,1012,1010,1007,10,6,2,23,3,,27.94,4,Rain-Thunderstorm,96<br />
2012-4-27,34,28,23,25,23,22,98,75,44,1012,1010,1006,11,7,5,14,3,,0.00,3,Thunderstorm,59<br />
2012-4-28,33,28,23,25,24,4,94,75,9,1011,1009,1007,10,6,5,24,2,,0.00,4,Thunderstorm,22<br />
2012-4-29,34,29,24,26,24,23,94,79,45,1012,1009,1005,8,5,3,19,2,,3.05,4,Rain-Thunderstorm,357<br />
2012-4-30,33,29,24,25,23,4,94,75,26,1011,1008,1006,10,9,6,19,5,,5.08,4,Rain-Thunderstorm,114<br />
2012-5-1,32,28,24,26,24,23,89,80,53,1011,1008,1006,10,8,1,19,2,,0.00,3,Rain-Thunderstorm,223<br />
2012-5-2,29,27,24,25,24,23,94,84,67,1012,1010,1007,7,5,3,19,0,,0.00,5,Rain,83<br />
2012-5-3,32,28,24,25,24,23,94,77,53,1011,1008,1001,7,5,3,14,3,,0.00,4,Rain,62<br />
2012-5-4,35,29,24,25,24,22,94,75,38,1009,1007,1005,10,6,0,135,5,,40.89,4,Rain-Thunderstorm,135<br />
2012-5-5,32,28,24,26,24,23,94,81,62,1011,1008,1006,10,7,4,14,3,,0.00,4,Rain,72<br />
2012-5-6,33,28,23,25,24,21,94,82,51,1011,1008,1005,8,6,2,34,6,,21.08,4,Rain-Thunderstorm,147<br />
2012-5-7,34,28,22,25,23,22,94,77,41,1010,1008,1004,11,9,6,23,5,,0.51,3,Rain,105<br />
2012-5-8,34,29,23,25,23,21,94,76,46,1011,1009,1006,10,7,1,55,5,,16.00,4,Rain-Thunderstorm,65<br />
2012-5-9,33,28,23,25,23,21,96,77,40,1012,1010,1007,8,6,1,23,5,,61.98,4,Rain-Thunderstorm,55<br />
2012-5-10,33,28,23,26,24,23,96,79,58,1012,1011,1008,10,8,3,24,5,,1.02,3,Rain-Thunderstorm,337<br />
2012-5-11,33,28,23,25,24,23,94,78,51,1012,1009,1006,10,7,5,34,3,,0.00,3,Rain-Thunderstorm,6<br />
2012-5-12,33,28,24,24,23,22,94,82,48,1010,1008,1006,8,6,3,14,2,,14.99,4,Rain-Thunderstorm,15<br />
2012-5-13,34,29,24,25,24,23,95,80,51,1010,1008,1005,10,8,5,21,3,,1.02,4,Rain-Thunderstorm,138<br />
2012-5-14,33,29,24,25,23,23,94,77,50,1011,1009,1006,10,8,5,14,2,,0.00,4,Thunderstorm,63<br />
2012-5-15,33,29,24,26,25,23,94,79,47,1011,1009,1006,8,6,3,14,3,,0.51,4,Rain-Thunderstorm,144<br />
2012-5-16,33,28,23,26,24,22,94,84,55,1011,1008,1005,8,6,3,32,3,,13.97,5,Rain-Thunderstorm,167<br />
2012-5-17,33,28,23,26,24,23,96,80,50,1009,1007,1005,10,9,4,27,5,,5.08,5,Rain-Thunderstorm,109<br />
2012-5-18,33,28,23,26,24,23,96,78,51,1010,1008,1006,10,8,3,19,6,,10.92,4,Rain-Thunderstorm,80<br />
2012-5-19,32,28,24,26,25,24,95,82,58,1011,1008,1006,8,5,2,13,3,,10.92,4,,97<br />
2012-5-20,32,29,25,26,25,24,94,81,59,1010,1008,1005,6,5,3,14,3,,0.00,5,Rain-Thunderstorm,296<br />
2012-5-21,32,29,26,26,25,24,94,81,61,1011,1008,1005,7,5,3,14,3,,0.00,4,Rain-Thunderstorm,47<br />
2012-5-22,33,29,24,25,24,22,94,83,51,1011,1009,1006,8,5,3,19,3,,2.03,4,Rain-Thunderstorm,84<br />
2012-5-23,32,28,24,26,24,23,94,81,54,1011,1009,1006,10,7,4,21,2,,23.88,5,Rain-Thunderstorm,208<br />
2012-5-24,33,28,23,26,24,22,97,84,55,1010,1008,1005,10,6,1,19,5,,25.91,5,Rain-Thunderstorm,69<br />
2012-5-25,32,28,23,26,24,23,96,81,55,1009,1008,1005,10,8,5,21,3,,2.03,4,Rain-Thunderstorm,105<br />
2012-5-26,33,28,24,26,24,23,94,81,56,1009,1007,1005,7,6,2,27,3,,27.94,4,Rain-Thunderstorm,114<br />
2012-5-27,32,28,23,26,24,23,97,79,65,1009,1008,1006,8,7,5,26,5,,2.03,5,Rain,196<br />
2012-5-28,33,29,24,26,24,23,94,83,50,1010,1008,1005,8,7,0,16,3,,82.04,4,Rain-Thunderstorm,85<br />
2012-5-29,33,28,24,26,24,22,94,79,47,1010,1008,1006,10,7,5,19,3,,55.12,4,Rain-Thunderstorm,64<br />
2012-5-30,32,27,23,25,23,22,98,81,55,1012,1008,1006,11,8,2,14,5,,0.00,4,Rain-Thunderstorm,95<br />
2012-5-31,32,28,24,26,24,23,94,84,62,1010,1008,1005,10,6,3,23,3,,22.10,4,Rain-Thunderstorm,104<br />
2012-6-1,33,28,24,25,23,2,94,82,14,1010,1008,1005,10,7,5,34,3,,0.51,4,Rain-Thunderstorm,113<br />
2012-6-2,33,28,23,25,24,23,94,77,49,1009,1007,1005,10,8,5,21,3,,1.02,4,Rain-Thunderstorm,73<br />
2012-6-3,33,29,24,26,25,23,94,77,51,1009,1007,1004,10,7,5,21,5,,0.00,5,Rain-Thunderstorm,70<br />
2012-6-4,33,29,24,26,24,24,94,77,52,1009,1007,1005,10,6,5,23,5,,0.00,3,,66<br />
2012-6-5,34,29,24,26,24,23,94,79,56,1009,1007,1005,7,5,3,21,3,,1.02,4,Rain-Thunderstorm,85<br />
2012-6-6,35,30,25,25,22,19,94,71,35,1011,1006,1004,10,7,4,32,5,,0.00,3,Rain,258<br />
2012-6-7,34,30,25,25,23,22,89,68,39,1009,1006,1004,10,8,6,19,5,,0.00,3,,227<br />
2012-6-8,34,29,24,27,24,22,94,76,51,1009,1007,1005,8,6,5,19,3,,0.00,4,Rain-Thunderstorm,89<br />
2012-6-9,34,30,25,24,23,20,94,70,37,1010,1008,1006,10,8,6,16,3,,0.76,4,Rain,173<br />
2012-6-10,36,30,24,24,22,19,95,65,37,1009,1008,1007,14,9,5,40,8,,0.51,3,,299<br />
2012-6-11,36,30,23,25,24,18,94,72,28,1010,1008,1005,7,6,3,24,5,,0.00,2,,64<br />
2012-6-12,37,30,24,24,22,17,89,64,23,1010,1008,1006,10,7,5,23,5,,0.00,2,,210<br />
2012-6-13,35,29,22,25,22,19,88,68,37,1012,1009,1007,6,5,3,26,5,,0.00,2,,20<br />
2012-6-14,35,29,22,25,23,20,84,66,36,1012,1010,1006,10,7,5,19,5,,0.00,2,,321<br />
2012-6-15,34,29,23,26,24,22,89,72,44,1012,1009,1006,10,5,3,16,6,,0.00,3,,71<br />
2012-6-16,34,29,25,26,24,22,89,72,45,1010,1008,1005,6,4,3,29,6,,0.00,3,Thunderstorm,82<br />
2012-6-17,33,29,24,25,23,22,89,71,46,1010,1008,1005,8,5,4,19,5,,0.00,3,,85<br />
2012-6-18,33,29,24,25,23,21,89,68,42,1011,1009,1007,6,4,3,19,3,,0.00,4,,68<br />
2012-6-19,33,29,25,25,23,3,89,70,14,1011,1009,1007,6,5,3,14,6,,0.00,4,Rain,189<br />
2012-6-20,33,28,23,27,23,21,89,75,47,1011,1009,1006,8,5,3,34,5,,2.03,4,Rain-Thunderstorm,107<br />
2012-6-21,32,28,23,26,23,21,94,78,47,1012,1010,1007,5,4,3,13,2,,0.00,4,,87<br />
2012-6-22,35,29,23,25,23,21,94,72,46,1012,1010,1007,5,4,2,23,5,,0.00,4,Rain,112<br />
2012-6-23,34,28,22,24,23,21,94,77,49,1012,1009,1007,7,5,1,37,3,,24.89,4,Rain-Thunderstorm,32<br />
2012-6-24,33,27,21,24,22,21,94,74,47,1011,1009,1007,7,5,3,19,5,,0.00,3,,77<br />
2012-6-25,33,28,22,25,23,20,89,73,43,1012,1010,1008,5,3,2,14,3,,0.00,2,,25<br />
2012-6-26,31,27,23,25,24,23,94,80,57,1012,1010,1006,5,4,2,23,2,,1.02,4,Rain-Thunderstorm,11<br />
2012-6-27,32,28,24,24,23,23,94,84,54,1012,1010,1009,8,6,4,14,3,,11.94,4,Rain-Thunderstorm,211<br />
2012-6-28,33,28,22,25,23,22,94,75,48,1012,1009,1006,10,7,5,19,3,,0.00,2,,90<br />
2012-6-29,33,28,22,25,23,22,94,77,49,1011,1008,1005,8,5,3,19,3,,0.00,4,Rain-Thunderstorm,132<br />
2012-6-30,33,28,23,24,22,21,94,74,41,1011,1007,1005,10,7,5,16,5,,0.00,3,Thunderstorm,105<br />
2012-7-1,33,28,23,24,23,4,94,72,16,1009,1007,1004,6,5,3,14,5,,0.00,3,Rain,77<br />
2012-7-2,29,27,24,25,23,4,94,84,14,1010,1007,1006,6,5,3,19,2,,4.06,5,Rain-Thunderstorm,260<br />
2012-7-3,32,27,23,25,23,21,94,77,51,1009,1007,1005,8,6,3,180,6,,0.00,3,Rain,93<br />
2012-7-4,32,27,23,24,23,22,94,83,55,1008,1007,1004,10,5,2,24,5,,45.97,5,Rain-Thunderstorm,160<br />
2012-7-5,33,28,22,24,23,21,100,85,51,1009,1007,1005,11,8,0,61,5,,53.09,5,Rain-Thunderstorm,134<br />
2012-7-6,33,28,22,24,23,21,95,79,47,1009,1007,1004,10,9,5,23,5,,0.25,4,Rain-Thunderstorm,161<br />
2012-7-7,33,28,23,24,23,22,100,82,45,1009,1007,1004,10,6,2,37,8,,34.04,5,Rain-Thunderstorm,158<br />
2012-7-8,32,27,22,24,22,21,94,77,45,1009,1007,1005,11,9,5,14,2,,2.03,4,Rain,93<br />
2012-7-9,29,26,22,25,23,23,89,83,70,1011,1008,1006,10,8,5,13,2,,0.00,3,Rain,94<br />
2012-7-10,33,28,23,24,23,22,94,77,47,1011,1009,1006,10,9,3,26,5,,28.96,4,Rain-Thunderstorm,91<br />
2012-7-11,30,27,23,24,23,22,94,83,67,1011,1009,1006,10,7,5,14,2,,0.00,5,Rain,96<br />
2012-7-12,34,29,23,25,23,22,94,75,49,1010,1008,1004,10,7,5,26,6,,0.00,3,Rain-Thunderstorm,92<br />
2012-7-13,35,29,22,25,23,21,94,69,41,1009,1007,1004,11,10,6,26,5,,0.00,2,,150<br />
2012-7-14,33,29,24,25,22,2,89,74,16,1010,1008,1006,8,6,2,47,3,,3.05,3,Rain-Thunderstorm,350<br />
2012-7-15,31,27,23,23,23,21,94,76,51,1012,1009,1007,10,6,5,19,3,,0.00,4,Thunderstorm,190<br />
2012-7-16,32,28,23,24,23,21,90,74,50,1012,1010,1008,8,6,5,19,2,,0.00,4,Rain-Thunderstorm,228<br />
2012-7-17,31,28,24,24,23,21,94,78,49,1012,1010,1007,7,5,0,27,3,,0.51,6,Rain,96<br />
2012-7-18,33,28,23,25,23,22,94,84,51,1012,1010,1008,8,5,1,37,3,,49.02,5,Rain-Thunderstorm,217<br />
2012-7-19,32,27,23,24,23,21,94,79,49,1012,1010,1008,7,5,3,13,3,,0.00,4,,97<br />
2012-7-20,32,28,23,25,23,21,94,74,46,1012,1010,1007,10,7,5,24,5,,0.00,2,,115<br />
2012-7-21,33,28,23,26,23,22,94,74,45,1012,1010,1006,6,5,4,23,3,,6.10,3,Rain-Thunderstorm,107<br />
2012-7-22,32,28,23,25,23,22,94,78,49,1012,1009,1006,10,7,4,11,5,,6.10,4,Rain-Thunderstorm,106<br />
2012-7-23,33,28,23,25,23,23,94,78,50,1010,1008,1005,8,5,3,32,3,,0.25,4,Rain-Thunderstorm,61<br />
2012-7-24,31,27,23,24,22,18,94,74,41,1010,1008,1007,10,7,3,26,6,,0.00,4,Rain,218<br />
2012-7-25,34,29,24,24,22,19,84,64,35,1010,1008,1006,10,8,5,21,3,,0.00,2,,62<br />
2012-7-26,34,29,23,24,22,20,89,68,36,1011,1009,1006,10,8,5,29,3,,0.00,2,,46<br />
2012-7-27,36,30,23,24,22,15,89,66,27,1010,1008,1005,10,5,3,21,3,,0.00,2,,12<br />
2012-7-28,36,29,23,23,21,18,83,59,26,1010,1008,1004,10,7,5,21,3,,0.00,2,,316<br />
2012-7-29,33,28,23,24,22,19,89,66,33,1012,1010,1007,8,6,5,16,3,,0.00,2,,303<br />
2012-7-30,35,29,23,24,23,20,94,68,33,1012,1010,1007,6,5,5,24,5,,0.00,2,,54<br />
2012-7-31,34,29,23,23,22,21,99,72,46,1012,1010,1007,10,6,0,23,5,,7.11,4,Rain-Thunderstorm,112<br />
2012-8-1,33,28,22,24,23,20,94,76,49,1012,1009,1007,8,6,3,175,6,,13.97,3,Rain-Thunderstorm,62<br />
