
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,24,19,15,15,14,13,88,70,53,1014,1011,1009,10,10,10,39,16,48,0.00,3,,241<br />
2012-1-2,26,22,18,16,14,12,83,63,42,1013,1011,1009,10,10,10,27,18,,0.00,3,,242<br />
2012-1-3,25,21,17,16,14,11,83,65,41,1016,1014,1012,10,10,9,40,21,58,0.00,2,,238<br />
2012-1-4,25,20,15,16,14,12,88,69,47,1018,1014,1012,10,10,10,29,11,,0.00,3,,242<br />
2012-1-5,25,21,17,16,13,11,88,62,41,1019,1017,1016,10,10,10,24,13,,0.00,1,,232<br />
2012-1-6,26,21,16,16,14,12,88,68,44,1019,1017,1015,10,10,8,19,10,,0.00,1,,223<br />
2012-1-7,27,22,17,19,17,14,88,68,47,1019,1017,1015,10,10,7,23,11,,0.00,3,Rain,132<br />
2012-1-8,25,22,20,21,19,18,88,79,69,1017,1013,1011,10,9,7,35,19,,0.00,6,Rain,88<br />
2012-1-9,28,24,22,22,21,20,94,82,62,1014,1012,1011,10,8,5,23,14,,0.00,5,Rain,163<br />
2012-1-10,25,23,22,21,18,16,94,76,57,1015,1014,1011,10,9,2,26,14,,0.00,6,Rain,140<br />
2012-1-11,27,24,22,22,21,19,88,83,70,1010,1008,1006,10,9,5,23,14,,0.00,6,,102<br />
2012-1-12,29,26,22,21,20,19,83,75,58,1012,1008,1005,10,10,6,21,10,,0.00,5,Rain-Thunderstorm,198<br />
2012-1-13,25,22,20,19,18,16,88,75,61,1016,1011,1009,10,10,9,29,16,,0.00,3,Rain,221<br />
2012-1-14,25,22,19,18,17,14,83,73,50,1021,1019,1017,10,10,8,21,13,,0.00,5,,189<br />
2012-1-15,26,23,20,19,17,15,88,72,54,1021,1020,1018,10,10,9,29,13,,0.00,6,,110<br />
2012-1-16,26,23,22,20,19,18,83,74,61,1019,1013,1009,10,10,10,50,32,74,0.00,4,,73<br />
2012-1-17,28,24,20,20,19,17,88,78,54,1010,1009,1008,10,8,5,32,19,50,0.00,4,,81<br />
2012-1-18,27,23,20,20,19,17,94,82,65,1011,1010,1007,10,7,1,32,10,,0.00,5,Fog,130<br />
2012-1-19,27,22,17,20,18,15,94,85,61,1009,1008,1007,10,6,0,26,13,,0.00,5,Fog,220<br />
2012-1-20,27,23,21,20,20,19,88,82,61,1010,1009,1007,10,9,3,35,16,,0.00,6,Fog,242<br />
2012-1-21,27,23,21,21,19,17,88,79,57,1013,1010,1009,10,9,3,29,21,,0.00,6,Rain,205<br />
2012-1-22,26,23,20,18,17,15,83,71,57,1013,1011,1009,10,10,10,35,14,52,0.00,4,,87<br />
2012-1-23,27,23,19,19,18,16,88,79,58,1011,1009,1008,10,9,5,45,14,,0.00,3,Rain,214<br />
2012-1-24,25,21,18,17,16,14,88,75,50,1017,1013,1012,10,10,10,35,26,,0.00,4,,235<br />
2012-1-25,25,20,16,15,12,9,83,64,38,1017,1016,1015,10,10,10,23,13,,0.00,3,,207<br />
2012-1-26,27,20,13,17,13,8,88,66,30,1017,1015,1014,10,10,10,34,11,,0.00,1,,75<br />
2012-1-27,26,21,17,18,16,15,88,70,54,1018,1017,1015,10,10,10,35,13,,0.00,1,,96<br />
2012-1-28,28,21,15,18,16,13,88,66,42,1017,1015,1013,10,10,10,27,10,,0.00,3,,97<br />
2012-1-29,26,22,19,16,15,14,83,66,47,1015,1009,1004,,,,39,19,63,0.00,,,68<br />
2012-1-30,31,23,15,18,16,13,88,70,38,1013,1005,1002,10,8,5,72,19,106,0.00,1,Fog,265<br />
2012-1-31,26,22,19,19,17,15,88,75,54,1014,1011,1007,10,10,7,32,16,,0.00,2,Rain,78<br />
2012-2-1,25,22,19,19,18,16,88,80,61,1016,1010,1005,10,9,4,39,18,,0.00,4,Rain-Thunderstorm,263<br />
2012-2-2,21,19,18,17,16,15,94,86,68,1020,1018,1016,10,7,3,27,11,,0.00,7,Rain,129<br />
2012-2-3,19,17,16,17,17,14,94,91,88,1019,1018,1017,10,5,2,27,19,45,0.00,8,Rain,127<br />
2012-2-4,23,20,17,17,16,14,94,85,61,1020,1019,1018,10,8,4,24,13,,0.00,6,Rain,183<br />
2012-2-5,25,21,18,17,17,15,94,75,61,1020,1017,1015,10,10,7,35,14,50,0.00,5,,74<br />
2012-2-6,25,22,20,18,17,17,83,73,61,1016,1012,1010,10,10,10,47,29,66,0.00,5,,67<br />
2012-2-7,27,23,19,18,17,16,88,78,54,1011,1009,1006,10,9,6,40,19,61,0.00,5,,228<br />
2012-2-8,26,22,19,18,16,12,88,69,47,1014,1012,1011,10,10,10,35,24,,0.00,3,,241<br />
2012-2-9,24,21,18,15,13,11,83,63,47,1013,1010,1008,10,10,10,27,23,,0.00,5,,238<br />
2012-2-10,22,19,17,15,12,8,77,62,52,1009,1007,1005,10,10,10,47,31,64,0.00,5,,247<br />
2012-2-11,24,20,16,12,7,3,68,47,33,1010,1007,1006,10,10,10,61,37,84,0.00,3,,257<br />
2012-2-12,23,20,17,13,11,8,77,55,41,1013,1011,1010,10,10,10,48,31,66,0.00,1,,256<br />
2012-2-13,24,19,14,15,12,9,83,63,44,1014,1013,1012,10,10,10,27,14,,0.00,2,,258<br />
2012-2-14,22,20,18,16,14,13,78,71,57,1014,1012,1011,10,10,8,29,16,,0.00,6,Rain,237<br />
2012-2-15,24,20,17,16,13,10,78,62,41,1015,1014,1014,10,10,10,29,19,,0.00,3,,223<br />
