
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,29,26,23,21,19,17,78,64,54,1019,1017,1014,10,10,10,26,14,,0.00,2,,39<br />
2006-1-2,31,26,22,23,21,19,89,75,58,1013,1012,1011,10,10,8,29,16,,0.00,2,,8<br />
2006-1-3,30,27,23,24,22,21,94,76,58,1012,1010,1007,10,9,2,39,16,,0.00,2,Rain-Thunderstorm,1<br />
2006-1-4,30,26,22,24,23,21,100,84,62,1015,1012,1010,10,9,1,23,14,,0.00,5,Rain-Thunderstorm,125<br />
2006-1-5,29,26,23,25,23,22,94,83,66,1012,1011,1009,10,10,10,19,11,,0.00,5,Rain,95<br />
2006-1-6,30,26,22,25,23,22,100,83,70,1011,1009,1007,10,9,1,40,21,63,0.00,3,Rain-Thunderstorm,19<br />
2006-1-7,28,26,23,24,22,19,100,83,61,1011,1009,1007,10,10,7,27,13,50,0.00,6,Rain,188<br />
2006-1-8,27,24,22,24,22,20,100,88,69,1011,1009,1007,10,8,2,26,19,,0.00,6,Rain,181<br />
2006-1-9,27,23,21,23,21,20,100,82,65,1012,1010,1008,10,10,9,21,13,,0.00,5,,148<br />
2006-1-10,30,27,23,24,23,22,100,84,66,1016,1014,1011,10,9,4,24,11,,0.00,5,Rain,29<br />
2006-1-11,30,27,24,24,23,23,94,81,66,1015,1014,1012,10,10,9,27,13,,0.00,2,,43<br />
2006-1-12,30,28,25,24,22,21,94,75,58,1014,1013,1011,10,10,10,32,16,,0.00,2,,2<br />
2006-1-13,29,26,22,23,21,19,94,72,61,1014,1013,1011,10,10,10,26,13,,0.00,4,,33<br />
2006-1-14,29,26,23,21,20,18,83,68,51,1015,1013,1012,10,10,10,23,11,,0.00,4,,64<br />
2006-1-15,30,27,23,22,21,19,89,71,55,1016,1014,1012,10,10,10,19,11,,0.00,5,,96<br />
2006-1-16,29,26,23,23,21,19,94,72,58,1016,1015,1013,10,9,2,24,14,26,0.00,3,Rain,86<br />
2006-1-17,29,26,23,22,21,19,94,71,55,1014,1013,1011,10,10,10,24,14,,0.00,2,,31<br />
