
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,28,27,25,26,24,24,100,91,79,1008,1007,1005,10,8,2,21,14,,0.00,6,Rain,174<br />
2011-1-2,28,26,24,25,24,23,100,92,79,1009,1007,1006,10,9,1,14,8,,0.00,6,Rain-Thunderstorm,227<br />
2011-1-3,30,27,24,25,24,22,100,87,70,1009,1007,1005,10,9,4,19,8,,0.00,6,Rain,321<br />
2011-1-4,30,27,23,25,23,22,100,83,62,1007,1005,1003,10,10,6,16,6,,0.00,4,Rain,41<br />
2011-1-5,31,27,23,25,23,22,100,79,62,1006,1005,1002,10,10,10,24,8,,0.00,4,,108<br />
2011-1-6,31,27,24,25,24,22,100,82,58,1005,1004,1002,10,10,5,23,6,,0.00,4,Rain-Thunderstorm,286<br />
2011-1-7,31,27,24,25,23,22,94,76,62,1003,1002,1000,10,10,8,21,11,,0.00,3,Rain,96<br />
2011-1-8,32,28,24,26,24,22,94,80,62,1004,1002,1000,10,10,6,21,6,,0.00,3,Rain-Thunderstorm,338<br />
2011-1-9,32,28,25,27,25,23,100,87,62,1003,1001,1000,10,9,4,19,6,,0.00,4,Rain-Thunderstorm,195<br />
2011-1-10,31,27,24,26,24,22,100,81,62,1003,1000,998,10,10,4,24,8,,0.00,4,Rain,357<br />
2011-1-11,31,27,24,26,24,23,100,87,62,1003,1001,999,10,9,1,19,8,,0.00,6,Rain-Thunderstorm,136<br />
2011-1-12,31,27,24,26,24,22,94,81,66,1005,1003,999,10,10,8,16,8,,0.00,6,Rain,98<br />
2011-1-13,31,28,26,26,25,24,94,82,66,1006,1004,1002,10,10,6,13,6,,0.00,6,Rain-Thunderstorm,154<br />
2011-1-14,32,28,24,26,24,22,100,83,62,1006,1004,1002,10,7,1,27,13,,0.00,5,Rain-Thunderstorm,180<br />
2011-1-15,32,28,25,25,24,23,94,80,62,1005,1003,1001,10,10,8,24,10,,0.00,5,Rain,153<br />
2011-1-16,31,28,25,25,24,23,94,83,62,1006,1004,1002,10,9,5,16,10,,0.00,6,Rain-Thunderstorm,139<br />
2011-1-17,28,27,25,25,24,23,94,90,79,1007,1005,1003,10,9,1,23,10,,0.00,6,Rain,283<br />
2011-1-18,32,28,24,25,24,23,100,85,62,1007,1005,1004,10,9,2,23,10,,0.00,6,Rain-Thunderstorm,293<br />
2011-1-19,31,27,24,26,24,22,100,83,66,1007,1005,1003,10,9,1,27,10,32,0.00,5,Rain-Thunderstorm,293<br />
2011-1-20,30,27,24,26,24,23,100,86,74,1005,1003,1001,10,9,2,14,8,,0.00,6,Rain,319<br />
2011-1-21,28,26,24,25,24,23,100,93,74,1005,1004,1002,10,8,3,21,5,,0.00,7,Rain,170<br />
2011-1-22,27,26,24,24,23,23,100,91,79,1005,1003,1002,10,6,1,35,21,55,0.00,6,Rain,176<br />
2011-1-23,31,27,23,23,21,20,94,71,52,1007,1004,1002,10,10,4,37,21,52,0.00,5,Rain,161<br />
2011-1-24,31,26,22,23,21,18,100,72,49,1009,1007,1005,10,10,10,24,10,,0.00,2,,145<br />
2011-1-25,32,26,21,22,20,16,100,69,43,1011,1009,1007,10,10,10,26,10,,0.00,1,,146<br />
2011-1-26,33,27,21,23,20,17,100,68,38,1011,1009,1008,10,10,10,35,11,,0.00,1,,146<br />
2011-1-27,31,27,24,22,21,20,83,67,52,1010,1008,1007,10,10,5,27,18,,0.00,2,Rain,152<br />
2011-1-28,32,28,24,24,22,19,94,73,46,1010,1008,1006,10,9,2,32,16,,0.00,2,Rain,157<br />
2011-1-29,32,28,24,25,22,20,89,76,52,1009,1008,1006,10,10,4,35,18,52,0.00,3,Rain,154<br />
2011-1-30,30,28,24,23,22,21,94,75,62,1009,1007,1005,10,10,10,37,16,,0.00,3,Rain,174<br />
2011-1-31,31,27,24,25,23,22,94,79,66,1010,1008,1006,10,10,10,16,10,,0.00,2,,105<br />
2011-2-1,32,29,26,26,24,23,89,77,59,1010,1008,1006,10,10,5,34,18,,0.00,3,Rain,157<br />
2011-2-2,31,28,25,25,22,20,94,72,55,1008,998,983,10,10,10,61,23,85,0.00,4,,195<br />
2011-2-3,28,26,23,26,24,21,100,93,74,1009,1002,983,10,6,0,48,27,93,0.00,7,,335<br />
2011-2-4,29,27,25,26,25,24,100,89,79,1011,1009,1007,10,8,2,32,16,,0.00,6,Rain-Thunderstorm,91<br />
2011-2-5,31,28,25,24,24,23,94,81,62,1012,1010,1008,10,10,6,24,14,,0.00,4,Rain,138<br />
2011-2-6,29,26,23,25,23,22,100,88,78,1014,1012,1010,10,9,0,27,13,47,0.00,5,Rain-Thunderstorm,160<br />
2011-2-7,31,28,25,26,24,22,100,84,66,1013,1011,1009,10,9,1,29,16,,0.00,4,Rain-Thunderstorm,156<br />
2011-2-8,31,28,25,25,23,22,94,79,62,1011,1009,1007,10,10,8,34,16,47,0.00,3,Rain,156<br />
2011-2-9,31,27,24,24,23,21,94,82,58,1012,1010,1007,10,9,1,35,16,58,0.00,4,Rain,152<br />
2011-2-10,29,26,23,24,23,22,100,89,70,1013,1011,1009,10,8,1,27,13,,0.00,6,Rain,158<br />
2011-2-11,28,26,23,24,23,21,100,87,78,1012,1010,1009,10,9,0,26,16,,0.00,5,Rain,164<br />
2011-2-12,31,27,24,24,23,21,94,77,62,1011,1009,1008,10,9,6,27,16,,0.00,3,Rain,157<br />
2011-2-13,30,27,23,25,23,22,94,77,62,1011,1009,1008,10,10,10,24,13,,0.00,2,,133<br />
2011-2-14,30,27,23,24,23,21,94,78,58,1011,1009,1008,10,10,10,23,11,,0.00,2,,153<br />
2011-2-15,30,27,23,24,23,21,100,84,58,1011,1009,1008,10,10,4,26,5,,0.00,4,Rain-Thunderstorm,148<br />
2011-2-16,31,27,23,24,23,21,100,82,55,1011,1009,1008,10,10,10,19,8,,0.00,5,Rain,173<br />
2011-2-17,31,27,24,24,23,21,94,76,58,1010,1008,1006,10,10,10,24,14,,0.00,5,,132<br />
2011-2-18,33,28,23,24,22,21,100,74,52,1009,1007,1005,10,10,10,24,10,,0.00,5,,150<br />
2011-2-19,33,28,23,24,23,22,94,77,55,1010,1008,1006,10,10,8,27,8,,0.00,6,Rain,167<br />
2011-2-20,32,28,25,25,23,22,100,79,58,1010,1008,1006,10,10,5,24,11,,0.00,4,Rain,146<br />
2011-2-21,32,28,24,24,23,20,100,78,52,1009,1007,1004,10,10,10,21,8,,0.00,2,,90<br />
2011-2-22,31,27,24,25,24,23,100,80,66,1009,1007,1005,10,10,10,14,6,,0.00,5,,113<br />
2011-2-23,31,27,24,24,23,22,94,80,62,1009,1007,1006,10,10,3,29,14,,0.00,5,Rain-Thunderstorm,165<br />
2011-2-24,25,24,23,24,23,22,100,94,89,1010,1008,1006,10,5,1,23,14,,0.00,6,Rain,178<br />
2011-2-25,28,26,24,25,23,23,100,91,74,1009,1007,1006,10,7,1,23,14,,0.00,6,Rain,171<br />
2011-2-26,27,26,24,25,24,23,100,93,83,1009,1007,1005,10,7,1,21,13,,0.00,6,Rain,169<br />
2011-2-27,29,26,23,25,24,23,100,94,70,1010,1007,1006,10,8,1,19,10,26,0.00,6,Rain,193<br />
2011-2-28,28,26,24,24,23,22,100,88,74,1010,1008,1007,10,10,8,13,3,,0.00,6,Rain,112<br />
2011-3-1,28,26,24,25,23,22,100,92,79,1011,1009,1007,10,8,1,19,8,,0.00,6,Rain,174<br />
2011-3-2,31,27,24,25,24,22,100,84,62,1011,1009,1008,10,10,5,21,10,,0.00,6,Rain,154<br />
2011-3-3,31,27,24,26,24,23,100,82,62,1010,1008,1006,10,10,10,14,6,,0.00,4,Rain,105<br />
2011-3-4,32,28,25,25,24,23,94,79,59,1009,1008,1005,10,10,10,24,10,,0.00,2,,138<br />
2011-3-5,32,28,25,25,24,23,94,82,59,1009,1007,1006,10,9,3,32,13,,0.00,3,Rain-Thunderstorm,145<br />
2011-3-6,30,27,24,27,25,23,100,91,74,1010,1007,1005,10,7,1,26,14,,0.00,5,Rain-Thunderstorm,125<br />
2011-3-7,28,26,24,25,24,23,100,89,74,1010,1008,1006,10,9,2,21,11,,0.00,6,Rain,165<br />
2011-3-8,27,24,23,24,23,22,100,94,84,1010,1009,1007,10,8,2,19,8,,0.00,6,Rain,185<br />
2011-3-9,28,26,23,25,23,22,100,94,79,1011,1009,1007,10,9,3,14,5,,0.00,6,Rain,358<br />
2011-3-10,28,26,23,24,23,22,100,91,74,1010,1008,1006,10,10,7,16,5,,0.00,7,Rain,169<br />
2011-3-11,30,27,24,24,23,21,100,85,66,1010,1008,1006,10,10,5,21,10,,0.00,6,Rain,183<br />
2011-3-12,29,26,23,25,23,21,100,90,70,1012,1009,1007,10,9,5,26,11,,0.00,6,Rain,170<br />
2011-3-13,31,27,23,24,22,21,100,85,58,1012,1010,1008,10,9,4,23,14,,0.00,7,Rain,159<br />
2011-3-14,30,26,22,24,22,21,100,80,62,1011,1009,1007,10,10,10,24,11,,0.00,5,Rain,139<br />
2011-3-15,28,26,24,24,23,22,94,88,79,1012,1010,1008,10,9,2,16,10,,0.00,5,Rain,161<br />
2011-3-16,30,28,26,26,24,23,94,86,70,1012,1011,1008,10,9,4,23,13,,0.00,6,Rain,161<br />
2011-3-17,30,28,26,26,24,23,94,85,70,1014,1011,1010,10,10,5,23,13,40,0.00,5,Rain,160<br />
2011-3-18,31,28,25,25,24,23,100,83,66,1013,1011,1009,10,9,4,21,13,,0.00,3,Rain,148<br />
2011-3-19,30,27,24,25,24,23,100,84,66,1011,1009,1006,10,10,10,14,5,,0.00,3,,3<br />
2011-3-20,31,28,25,25,24,23,100,83,62,1010,1007,1005,10,10,10,23,5,,0.00,5,,340<br />
2011-3-21,31,28,25,26,24,23,100,87,70,1008,1006,1004,10,10,5,23,6,,0.00,4,Rain,306<br />
2011-3-22,31,27,24,25,24,22,100,82,62,1008,1006,1004,10,10,10,23,6,,0.00,4,Rain,331<br />
2011-3-23,31,27,24,25,24,23,100,84,66,1008,1007,1005,10,10,10,16,5,,0.00,5,,33<br />
