
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,21,16,12,10,7,4,82,58,42,1017,1013,1000,10,10,10,40,18,,0.00,5,,65<br />
2015-1-2,26,17,8,12,8,4,94,61,24,1022,1017,1015,10,10,10,27,14,,0.00,,,109<br />
2015-1-3,20,16,12,12,9,6,88,65,40,1027,1024,1022,10,10,10,37,18,,0.00,5,,56<br />
2015-1-4,29,20,12,14,11,8,88,59,30,1023,1018,1015,10,10,10,29,19,,0.00,,,69<br />
2015-1-5,30,22,14,14,11,1,88,55,16,1019,1015,1011,10,10,10,29,16,35,0.00,,,64<br />
2015-1-6,20,16,12,13,11,9,94,73,52,1019,1018,1017,10,10,10,23,11,,0.00,8,,49<br />
2015-1-7,21,16,10,12,9,7,94,68,49,1023,1019,1017,10,10,10,29,13,,0.00,7,,174<br />
2015-1-8,17,14,12,9,8,7,77,65,52,1025,1023,1022,10,10,10,26,14,,0.00,8,,146<br />
2015-1-9,20,16,11,14,11,9,88,73,56,1023,1019,1017,10,10,10,32,23,,0.00,6,,68<br />
2015-1-10,28,20,13,14,12,8,100,67,32,1018,1015,1011,10,10,7,24,13,,0.00,8,,62<br />
2015-1-11,27,18,10,15,9,2,100,61,20,1010,1009,1007,10,9,0,16,8,,0.00,4,Fog-Rain,307<br />
2015-1-12,18,16,14,14,12,11,94,77,64,1016,1013,1008,10,10,10,32,18,,0.00,7,,146<br />
2015-1-13,20,17,13,14,13,11,100,82,64,1016,1014,1012,10,10,3,24,13,,0.00,7,,74<br />
2015-1-14,18,17,15,16,14,14,100,89,77,1015,1013,1011,10,10,6,23,11,,0.00,7,Rain,81<br />
2015-1-15,23,19,16,16,15,14,94,84,61,1013,1008,1003,10,10,9,35,19,,0.00,7,,70<br />
2015-1-16,28,21,15,16,13,9,100,64,35,1002,998,996,10,10,9,39,19,,0.00,4,Rain,6<br />
2015-1-17,26,18,11,15,11,6,94,65,29,1002,999,994,10,10,10,39,19,52,0.00,1,,341<br />
2015-1-18,32,26,19,13,7,1,56,35,15,995,994,992,10,10,10,37,21,55,0.00,3,,343<br />
2015-1-19,27,21,15,7,4,3,49,35,23,1005,999,995,10,10,10,45,21,66,0.00,2,,320<br />
2015-1-20,20,16,11,12,7,2,94,61,40,1021,1013,1005,10,10,10,27,14,42,0.00,5,Rain,228<br />
