
WET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,17,10,3,11,7,2,93,82,59,1022,1021,1019,8,8,8,11,3,,0.00,0,,326<br />
2000-1-2,17,10,3,14,8,2,94,87,63,1025,1023,1022,10,8,4,14,3,,0.00,2,,259<br />
2000-1-3,16,12,9,12,10,8,100,88,68,1026,1025,1024,8,6,4,14,8,,0.00,5,,214<br />
2000-1-4,17,13,9,12,9,7,100,86,59,1027,1025,1024,8,7,5,11,6,,0.00,5,,105<br />
2000-1-5,17,11,6,11,8,5,100,84,63,1025,1023,1022,10,8,6,19,8,,0.00,0,,279<br />
2000-1-6,18,12,7,12,8,6,94,86,64,1021,1020,1017,10,8,4,14,6,,0.00,0,,131<br />
2000-1-7,17,9,1,10,7,0,100,81,59,1021,1020,1019,10,6,5,14,3,,0.00,1,,296<br />
2000-1-8,18,11,4,11,7,3,100,83,59,1025,1022,1020,10,8,5,19,3,,0.00,1,,242<br />
2000-1-9,16,11,6,12,8,5,100,88,68,1027,1025,1024,8,7,6,11,3,,0.00,3,,245<br />
2000-1-10,13,9,5,12,9,4,94,88,72,1024,1021,1019,10,8,5,26,11,,0.00,2,Rain-Thunderstorm,337<br />
2000-1-11,15,9,3,9,6,2,100,85,55,1025,1024,1022,10,9,6,14,3,,0.00,1,,12<br />
2000-1-12,15,9,3,10,6,3,100,85,59,1027,1025,1024,8,6,6,14,3,,0.00,0,,110<br />
2000-1-13,16,10,5,11,8,5,100,84,59,1026,1023,1018,10,8,7,19,5,,0.00,3,,255<br />
2000-1-14,14,11,9,10,9,7,100,91,63,1018,1014,1012,8,7,5,29,19,,0.00,2,Rain-Thunderstorm,240<br />
2000-1-15,14,11,8,10,8,6,94,85,67,1014,1013,1011,8,8,6,23,14,,0.00,3,Rain,221<br />
2000-1-16,16,12,9,11,9,7,100,84,63,1021,1018,1014,10,9,8,19,10,,0.00,5,Rain,187<br />
2000-1-17,20,14,9,15,9,8,94,79,56,1025,1023,1021,10,9,8,23,13,,0.00,2,,129<br />
2000-1-18,17,11,5,12,8,4,100,81,55,1023,1021,1020,10,9,8,11,2,,0.00,3,,285<br />
2000-1-19,17,11,5,12,8,4,100,87,72,1021,1020,1019,10,8,4,14,3,,0.00,2,,21<br />
2000-1-20,16,10,5,10,7,4,100,83,48,1023,1021,1020,10,7,4,11,6,,0.00,1,,27<br />
2000-1-21,15,10,5,10,7,4,100,87,67,1023,1022,1022,8,5,3,11,2,,0.00,0,,295<br />
2000-1-22,16,10,5,12,8,4,100,86,72,1022,1021,1020,10,7,5,14,3,,0.00,1,,301<br />
2000-1-23,16,11,7,11,8,6,100,85,63,1021,1019,1018,10,7,5,14,2,,0.00,2,,32<br />
2000-1-24,17,11,5,9,7,4,93,80,52,1019,1017,1015,10,9,6,14,5,,0.00,4,,41<br />
2000-1-25,19,12,5,11,7,4,93,79,49,1016,1014,1012,8,8,8,19,5,,0.00,3,,54<br />
2000-1-26,17,13,10,13,10,5,94,81,71,1021,1017,1013,10,8,6,19,11,,0.00,2,,289<br />
2000-1-27,17,11,5,12,9,5,100,88,68,1022,1020,1019,8,6,2,19,3,,0.00,3,,322<br />
2000-1-28,18,12,6,14,9,5,100,89,64,1026,1023,1021,6,5,1,14,3,,0.00,4,Fog,282<br />
2000-1-29,17,12,8,15,11,8,100,93,77,1029,1027,1025,8,4,0,14,3,,0.00,4,Fog,345<br />
2000-1-30,21,13,7,12,9,7,100,81,53,1029,1027,1025,8,5,0,19,5,,0.00,4,Fog,89<br />
2000-1-31,26,19,13,16,12,7,88,69,42,1030,1028,1018,8,8,8,19,13,,0.00,3,,124<br />
2000-2-1,25,18,10,16,12,6,94,76,44,1032,1030,1028,8,8,3,14,8,,0.00,2,,180<br />
2000-2-2,21,14,8,17,11,7,100,83,46,1032,1031,1029,8,7,5,14,3,,0.00,1,,13<br />
2000-2-3,17,12,8,15,12,8,100,97,82,1030,1029,1027,6,1,0,19,3,,0.00,5,Fog,27<br />
2000-2-4,17,11,6,14,11,6,100,94,82,1028,1027,1026,7,3,0,11,3,,0.00,5,Fog,296<br />
2000-2-5,17,13,9,14,12,9,100,95,82,1030,1029,1027,4,1,0,11,3,,0.00,3,Fog,303<br />
2000-2-6,17,13,10,14,12,9,100,93,82,1033,1031,1020,6,3,0,11,5,,0.00,5,Fog,279<br />
2000-2-7,18,13,8,13,11,8,100,89,72,1036,1034,1033,10,6,5,19,6,,0.00,4,,20<br />
2000-2-8,18,13,9,14,11,8,100,88,72,1036,1034,1033,10,7,5,19,8,,0.00,2,,49<br />
2000-2-9,19,13,8,12,9,7,100,92,56,1034,1032,1030,10,6,5,11,5,,0.00,3,,65<br />
2000-2-10,18,12,7,14,11,7,100,89,73,1029,1027,1025,8,4,1,14,6,,0.00,0,Fog,353<br />
2000-2-11,18,13,8,15,12,8,100,91,77,1025,1024,1023,6,3,0,19,3,,0.00,3,Fog,254<br />
2000-2-12,18,13,9,15,12,9,100,91,77,1028,1026,1025,8,5,1,14,6,,0.00,4,,320<br />
2000-2-13,20,14,8,14,11,8,100,88,60,1028,1027,1025,10,5,1,19,8,,0.00,2,,50<br />
2000-2-14,18,12,7,15,11,6,100,94,77,1027,1026,1016,8,3,0,14,3,,0.00,3,Fog,272<br />
2000-2-15,17,11,6,14,11,6,100,91,68,1028,1026,1025,6,2,0,14,3,,0.00,4,Fog,332<br />
2000-2-16,18,14,10,14,12,10,100,92,73,1029,1027,1026,6,3,0,14,5,,0.00,3,Fog,262<br />
2000-2-17,17,13,9,13,10,7,100,86,68,1028,1027,1025,8,6,1,19,5,,0.00,3,,14<br />
2000-2-18,18,12,6,13,9,6,100,85,64,1025,1023,1021,8,6,1,19,3,,0.00,0,Fog,319<br />
2000-2-19,19,13,7,14,11,6,100,90,73,1024,1022,1021,8,5,1,14,3,,0.00,2,Fog,337<br />
2000-2-20,16,11,7,13,10,7,100,96,82,1023,1021,1021,6,2,0,14,3,,0.00,5,Fog,7<br />
2000-2-21,18,12,7,14,12,7,100,92,77,1024,1022,1021,6,3,0,19,5,,0.00,5,Fog,332<br />
2000-2-22,18,14,11,15,12,10,100,89,72,1026,1024,1024,6,4,2,14,8,,0.00,4,,249<br />
2000-5-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-4,24,19,15,16,15,13,100,79,50,1013,1011,1010,10,9,6,26,11,,0.00,4,Rain-Thunderstorm,258<br />
2000-5-5,21,18,15,16,15,14,100,82,64,1013,1012,1011,10,9,8,26,14,,0.00,3,,261<br />
2000-5-6,20,18,16,16,15,12,100,87,60,1012,1011,1010,10,9,6,34,13,,0.00,4,Rain,249<br />
2000-5-7,21,17,14,15,14,13,100,84,64,1013,1012,1011,10,9,8,19,11,,0.00,5,,262<br />
2000-5-8,21,18,15,16,15,14,100,85,64,1015,1014,1012,10,9,8,21,6,,0.00,3,Rain,277<br />
2000-5-9,20,16,12,16,14,11,94,85,68,1016,1015,1013,10,9,8,29,10,,0.00,3,,275<br />
