
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,24,22,20,21,20,19,94,88,78,1015,1013,1010,10,8,3,24,11,,0.00,7,Rain,66<br />
2009-1-2,26,23,21,22,21,19,94,86,78,1015,1012,1010,10,9,2,24,13,,0.00,5,Rain-Thunderstorm,40<br />
2009-1-3,28,24,21,22,21,19,89,82,70,1014,1010,1006,10,10,8,32,16,53,0.00,3,Rain-Thunderstorm,26<br />
2009-1-4,26,23,21,21,19,18,88,76,65,1016,1013,1011,10,10,7,37,19,,0.00,4,,213<br />
2009-1-5,25,22,19,19,18,15,83,72,57,1016,1014,1011,10,10,10,21,13,,0.00,4,,187<br />
2009-1-6,28,24,22,24,21,18,89,80,70,1012,1009,1005,10,10,8,23,11,42,0.00,4,Rain-Thunderstorm,64<br />
2009-1-7,29,27,24,24,23,21,94,83,74,1013,1009,1007,10,10,7,39,14,,0.00,4,Rain,218<br />
2009-1-8,29,26,23,24,23,21,89,82,74,1013,1011,1009,10,10,10,23,10,,0.00,5,,56<br />
2009-1-9,31,27,24,26,24,21,89,83,70,1010,1008,1005,10,9,4,47,11,,0.00,4,Rain-Thunderstorm,62<br />
2009-1-10,24,22,21,22,20,19,89,83,73,1016,1013,1009,10,10,8,35,23,,0.00,7,Rain,225<br />
2009-1-11,26,23,20,20,19,18,88,81,69,1016,1014,1012,10,10,6,14,6,,0.00,6,Rain,204<br />
2009-1-12,25,23,22,21,21,20,94,83,74,1014,1011,1010,10,10,7,16,8,,0.00,5,Rain,72<br />
2009-1-13,26,23,21,22,21,20,94,86,74,1014,1013,1011,10,9,3,16,8,,0.00,7,Rain,201<br />
2009-1-14,27,24,22,22,21,19,88,79,69,1017,1012,1009,10,10,10,37,13,48,0.00,5,Rain,221<br />
2009-1-15,27,24,22,21,19,16,88,74,65,1017,1016,1014,10,10,8,32,18,,0.00,4,,208<br />
2009-1-16,28,24,21,24,22,19,89,83,74,1013,1010,1007,10,9,6,21,8,,0.00,4,Rain,54<br />
2009-1-17,24,22,20,22,21,19,94,87,78,1015,1011,1010,10,8,2,26,18,,0.00,6,Rain-Thunderstorm,223<br />
2009-1-18,23,22,21,20,18,18,88,81,73,1017,1015,1013,10,10,6,14,10,,0.00,7,Rain,234<br />
2009-1-19,24,22,20,21,19,18,88,85,78,1019,1015,1013,10,9,4,27,11,47,0.00,7,Rain,228<br />
2009-1-20,22,20,19,19,18,17,94,86,73,1018,1017,1014,10,9,3,19,11,,0.00,7,Rain,229<br />
2009-1-21,26,23,20,21,19,18,94,80,69,1016,1013,1010,10,10,5,29,11,35,0.00,6,Rain,27<br />
2009-1-22,29,26,23,23,21,19,83,77,66,1012,1006,1001,10,10,10,40,16,61,0.00,5,,36<br />
2009-1-23,26,23,20,18,17,14,78,67,54,1014,1011,1008,10,10,10,34,24,52,0.00,4,,213<br />
