
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-19,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2013-1-20,-5,,-5,-8,-8,-8,80,80,80,1002,1002,1002,,,,23,23,,0.00,8,Snow,70<br />
2013-2-4,-10,,-10,-17,-17,-17,57,57,57,981,981,981,10,10,10,26,26,,0.00,8,Snow,100<br />
2013-2-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2013-2-16,-9,,-9,-20,-20,-20,41,41,41,984,984,984,10,10,10,0,0,,0.00,6,,-1<br />
2013-2-20,-9,,-9,-13,-13,-13,73,73,73,984,984,984,10,10,10,19,19,,0.00,6,,80<br />
2013-3-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2013-3-5,-17,,-17,-22,-22,-22,66,66,66,992,992,992,10,10,10,19,19,,0.00,6,,80<br />
2013-3-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2013-3-10,-8,,-8,-16,-16,-16,53,53,53,978,978,978,10,10,10,11,11,,0.00,3,,340<br />
