
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,13,4,-4,4,-2,-6,92,68,40,1022,1020,1017,16,14,8,21,13,,0.00,4,,178<br />
2000-1-2,16,12,9,13,10,4,97,82,69,1016,1012,1008,16,15,6,39,23,53,3.56,7,Rain,197<br />
2000-1-3,14,9,4,12,7,3,100,94,82,1017,1012,1001,16,8,2,40,16,55,20.07,8,Rain-Thunderstorm,23<br />
2000-1-4,14,7,-1,12,1,-4,89,82,71,1017,1009,999,16,14,4,50,29,63,1.02,8,Rain-Snow,258<br />
2000-1-5,-1,-2,-3,-2,-6,-9,93,78,56,1031,1024,1017,16,11,2,27,16,,0.76,7,Snow,306<br />
2000-1-6,4,1,-2,-3,-4,-6,72,66,55,1029,1026,1024,16,16,16,29,18,39,0.00,7,,198<br />
2000-1-7,3,0,-3,-2,-4,-8,88,75,61,1030,1026,1021,16,14,3,34,19,42,0.00,7,Snow,265<br />
2000-1-8,6,1,-4,-1,-7,-8,81,61,43,1029,1023,1017,16,16,16,29,18,39,0.00,4,,193<br />
2000-1-9,8,6,3,4,1,-2,92,73,53,1017,1013,1009,16,16,11,23,16,32,0.00,8,,178<br />
2000-1-10,11,8,5,8,4,-1,93,81,58,1008,999,993,16,14,3,48,24,72,1.02,5,Rain-Thunderstorm,194<br />
2000-1-11,8,4,0,2,-2,-4,93,71,54,1021,1007,998,16,16,10,52,29,69,0.51,7,Rain-Snow,249<br />
2000-1-12,3,-1,-4,-3,-4,-7,85,74,50,1025,1022,1015,16,16,16,24,14,,0.00,5,,254<br />
2000-1-13,0,-3,-6,-1,-4,-11,100,87,68,1038,1019,1009,16,8,1,42,24,55,2.03,8,Fog-Snow,13<br />
2000-1-14,-5,-8,-10,-9,-12,-14,86,71,62,1043,1040,1037,16,14,2,27,16,,0.00,6,Snow,283<br />
2000-1-15,3,-2,-8,-4,-8,-12,74,65,57,1037,1029,1018,16,16,16,26,18,35,0.00,7,,180<br />
2000-1-16,6,-1,-7,-1,-7,-15,81,64,49,1038,1027,1016,16,16,5,35,24,53,0.00,6,Snow,324<br />
2000-1-17,-7,-9,-11,-11,-15,-17,74,62,47,1042,1037,1029,16,16,8,35,24,42,0.00,6,Snow,52<br />
2000-1-18,-4,-7,-9,-5,-10,-15,93,74,57,1028,1019,1014,16,11,2,21,14,,0.25,8,Snow,201<br />
2000-1-19,-3,-5,-7,-4,-7,-9,93,78,63,1019,1014,1006,16,12,2,26,16,35,0.76,7,Snow,257<br />
2000-1-20,-4,-7,-11,-4,-8,-17,100,84,56,1018,1008,1003,16,5,1,40,16,52,3.56,8,Fog-Snow,331<br />
2000-1-21,-10,-13,-17,-13,-16,-19,92,82,59,1023,1018,1015,16,9,1,32,16,37,0.00,6,Snow,246<br />
