
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,30,24,18,19,17,15,88,68,40,1015,1014,1012,10,10,8,24,10,45,0.00,3,Rain-Thunderstorm,308<br />
2009-1-2,22,19,16,18,17,16,100,91,73,1014,1012,1011,10,7,1,19,8,,0.00,7,Rain,109<br />
2009-1-3,22,19,16,19,17,15,100,90,78,1009,1007,1005,10,8,3,24,11,52,0.00,7,Rain,290<br />
2009-1-4,19,16,13,13,12,11,88,79,68,1015,1013,1011,10,10,4,26,18,,0.00,6,Rain,140<br />
2009-1-5,17,14,12,13,12,11,94,82,72,1017,1016,1015,10,10,6,21,14,,0.00,6,,109<br />
2009-1-6,23,18,13,15,13,12,94,76,53,1017,1016,1015,10,9,6,19,8,,0.00,6,Rain,89<br />
2009-1-7,26,19,13,16,13,12,94,64,42,1018,1016,1014,10,10,10,13,6,,0.00,4,,107<br />
2009-1-8,30,23,16,16,11,6,88,47,26,1018,1017,1015,10,10,10,16,6,,0.00,3,,258<br />
2009-1-9,27,21,16,18,16,13,88,67,45,1023,1020,1018,10,10,10,21,10,,0.00,3,,70<br />
2009-1-10,25,21,17,18,17,15,94,77,57,1024,1021,1019,10,9,6,19,13,,0.00,6,Rain,59<br />
2009-1-11,24,20,17,18,17,15,94,83,65,1020,1019,1017,10,8,4,24,13,,0.00,6,Rain-Thunderstorm,332<br />
2009-1-12,31,22,14,19,16,13,94,60,37,1020,1017,1015,10,10,10,14,5,,0.00,5,,297<br />
2009-1-13,29,23,18,19,17,15,100,78,45,1018,1017,1016,10,9,3,19,6,35,0.00,5,Rain-Thunderstorm,286<br />
2009-1-14,30,23,17,18,17,16,94,67,45,1016,1014,1012,10,10,8,19,6,53,0.00,5,Thunderstorm,274<br />
2009-1-15,27,21,16,18,17,16,100,72,51,1015,1013,1012,10,10,10,23,11,34,0.00,4,,290<br />
2009-1-16,26,21,17,18,17,16,100,77,57,1016,1014,1011,10,7,3,26,10,,0.00,4,Rain,360<br />
2009-1-17,21,19,17,18,17,15,100,90,78,1013,1011,1010,10,7,3,10,6,,0.00,7,Rain,313<br />
2009-1-18,27,22,17,18,17,16,94,71,54,1014,1013,1012,10,10,10,13,10,,0.00,5,,290<br />
2009-1-19,24,20,17,20,18,17,100,81,69,1015,1013,1011,10,9,3,14,8,,0.00,6,Rain,327<br />
2009-1-20,19,18,16,17,16,15,100,90,83,1017,1015,1013,10,6,3,21,13,,0.00,8,Rain,111<br />
