
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-2,-3,-5,-6,-7,-8,80,76,69,1000,999,999,10,10,10,32,19,,0.00,6,,294<br />
2001-1-2,-4,-8,-10,-9,-11,-13,80,78,69,1003,1002,1000,10,9,2,34,16,,0.00,7,Snow,88<br />
2001-1-3,-4,-7,-10,-9,-11,-13,80,75,68,1003,1001,1000,10,10,6,23,19,,0.00,7,Snow,89<br />
2001-1-4,-1,-6,-10,-8,-11,-13,86,69,55,1000,998,995,10,9,6,14,8,,0.00,7,Snow,72<br />
2001-1-5,1,-4,-9,-8,-11,-13,80,65,47,997,995,994,10,10,10,26,13,,0.00,3,,332<br />
2001-1-6,-5,-9,-12,-9,-12,-16,86,70,49,999,998,995,10,10,10,24,10,,0.00,4,,59<br />
2001-1-7,-5,-8,-10,-9,-11,-13,86,78,68,996,994,993,10,9,0,34,18,,0.00,8,Fog-Snow,96<br />
2001-1-8,-7,-9,-10,-11,-13,-14,79,77,73,998,997,996,10,9,4,29,24,,0.00,8,Snow,90<br />
2001-2-9,-8,-10,-10,-12,-13,-15,73,70,67,998,997,996,10,10,10,19,6,,0.00,6,,60<br />
2001-11-2,-13,,-13,-19,-19,-19,62,62,62,1022,1022,1022,10,10,10,8,8,,0.00,1,,320<br />
2001-12-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-12-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-12-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-12-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
