
KST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-9-1,26,24,24,24,23,23,94,92,89,1007,1005,1004,6,5,4,35,26,,0.00,7,,240<br />
2000-9-2,27,26,24,24,23,23,94,90,83,1013,1010,1007,6,5,3,16,10,,0.00,6,,237<br />
2000-9-3,28,26,24,24,23,22,94,86,70,1013,1012,1011,10,7,3,21,8,,0.00,4,,323<br />
2000-9-4,30,26,22,23,19,15,94,69,40,1019,1011,1009,10,8,4,21,11,,0.00,1,,54<br />
2000-9-5,26,22,19,22,18,16,94,76,61,1010,1008,1006,8,8,7,19,11,,0.00,5,,345<br />
2000-9-6,25,23,22,23,20,17,100,82,65,1010,1007,1006,10,9,7,26,11,,0.00,6,Rain,267<br />
2000-9-7,23,21,19,18,17,15,88,76,61,1015,1012,1010,10,9,8,16,11,,0.00,7,Rain,49<br />
2000-9-8,24,21,19,18,17,16,88,78,69,1018,1017,1015,10,10,10,21,13,,0.00,7,,75<br />
2000-9-9,24,21,19,18,16,15,88,77,61,1017,1016,1014,10,10,10,21,14,,0.00,7,,44<br />
2000-9-10,26,22,18,17,14,13,78,65,47,1016,1014,1012,10,10,10,26,16,,0.00,6,,28<br />
2000-9-11,26,22,18,18,13,11,83,60,42,1014,1013,1012,10,10,10,24,13,,0.00,3,,62<br />
2000-9-12,24,20,16,14,12,11,82,63,44,1017,1015,1014,,,,23,13,,0.00,,,45<br />
2000-9-13,19,18,17,15,14,12,88,78,64,1016,1015,1014,10,10,10,24,16,,0.00,7,Rain,37<br />
2000-9-14,19,17,16,16,14,12,94,83,72,1014,1012,1010,10,10,10,23,18,,0.00,8,Rain,39<br />
2000-9-15,18,17,16,17,16,15,100,91,83,1010,1005,1000,10,8,4,34,18,,0.00,8,Rain,31<br />
2000-9-16,19,17,16,17,15,12,100,88,68,999,994,991,10,7,3,48,32,61,0.00,8,Rain,331<br />
2000-9-17,24,21,18,16,14,11,78,65,50,1008,1004,1000,10,10,10,50,32,,0.00,4,,297<br />
2000-9-18,23,19,15,15,13,9,88,67,46,1016,1012,1008,10,10,10,26,13,,0.00,1,,290<br />
2000-9-19,25,19,14,16,12,7,88,64,32,1022,1020,1017,8,6,4,14,8,,0.00,0,,104<br />
2000-9-20,26,21,17,18,16,13,94,77,47,1024,1023,1021,8,6,4,14,8,,0.00,4,,8<br />
2000-9-21,25,21,18,18,16,14,94,77,54,1023,1021,1020,10,6,3,21,8,,0.00,5,,136<br />
2000-9-22,24,21,18,19,17,16,88,80,69,1021,1018,1016,10,7,4,16,10,,0.00,3,,63<br />
2000-9-23,23,20,18,19,18,17,94,85,69,1016,1015,1013,8,5,2,16,6,,0.00,2,,294<br />
2000-9-24,23,20,18,19,18,17,94,85,69,1015,1014,1013,10,8,3,16,8,,0.00,5,,251<br />
2000-9-25,23,21,19,19,16,11,100,78,47,1017,1014,1013,10,5,1,23,8,,0.00,6,,330<br />
2000-9-26,24,19,15,18,14,12,94,72,57,1020,1019,1015,8,7,5,16,8,,0.00,3,,354<br />
2000-9-27,25,21,17,16,14,11,88,68,41,1022,1020,1019,10,8,3,13,8,,0.00,3,,73<br />
2000-9-28,19,18,17,15,14,12,83,74,64,1020,1019,1018,10,8,5,24,10,,0.00,7,Rain,78<br />
2000-9-29,25,19,14,16,12,8,88,64,34,1018,1016,1015,10,10,8,16,10,,0.00,4,,33<br />
2000-9-30,24,20,16,18,16,14,94,78,57,1017,1016,1015,9,7,5,19,8,,0.00,4,,46<br />
2000-10-1,23,20,17,18,17,15,100,88,61,1017,1017,1015,7,3,1,11,6,,0.00,4,Fog,76<br />
2000-10-2,19,19,19,18,18,18,94,94,94,1013,1013,1013,6,4,1,6,3,,0.00,7,Rain,82<br />
2000-10-3,21,18,15,17,10,5,88,62,35,1016,1014,1012,10,8,7,26,16,,0.00,0,,324<br />
2000-10-4,19,16,13,14,11,9,82,71,56,1020,1018,1016,10,10,10,13,8,,0.00,6,Rain,56<br />
2000-10-5,22,20,18,17,16,14,88,79,73,1021,1020,1019,10,10,7,19,10,,0.00,7,,170<br />
2000-10-6,20,,20,16,16,16,78,78,78,1022,1022,1022,6,6,6,10,10,,0.00,0,,320<br />
2000-10-7,24,19,15,16,15,11,94,72,44,1022,1020,1018,9,5,2,14,8,,0.00,1,,98<br />
2000-10-8,24,19,15,18,16,14,94,79,57,1017,1014,1011,5,3,2,14,6,,0.00,2,,44<br />
2000-10-9,23,19,16,18,16,15,94,83,61,1015,1013,1011,9,5,2,16,6,,0.00,2,,297<br />
2000-10-10,20,18,16,17,14,11,88,74,56,1018,1016,1015,10,9,8,21,8,,0.00,7,Rain,274<br />
2000-10-11,16,14,14,16,13,8,100,85,67,1020,1017,1016,10,8,3,23,16,,0.00,8,Rain,17<br />
2000-10-12,14,11,9,5,-2,-5,58,42,33,1023,1022,1020,10,10,7,34,26,,0.00,7,,333<br />
2000-10-13,13,11,9,2,-2,-5,54,43,31,1024,1022,1021,,,,24,16,,0.00,,,343<br />
2000-10-14,15,11,7,7,4,1,76,59,47,1025,1024,1023,10,10,10,13,8,,0.00,4,,126<br />
2000-10-15,19,14,11,11,6,-2,88,57,33,1029,1026,1024,10,10,10,27,8,,0.00,3,,347<br />
2000-10-16,15,11,7,4,2,-2,76,53,33,1029,1027,1023,,,,14,10,,0.00,,,332<br />
2000-10-17,17,13,10,14,11,5,94,78,63,1023,1020,1017,10,6,2,32,13,,0.00,5,Rain,218<br />
2000-10-18,19,13,7,13,11,6,94,76,56,1024,1023,1020,8,4,1,26,14,,0.00,0,,66<br />
2000-10-19,18,14,12,12,11,9,82,75,64,1023,1021,1019,10,9,6,24,16,,0.00,3,,156<br />
2000-10-20,20,17,13,15,13,8,94,84,67,1022,1019,1018,10,5,1,23,8,,0.00,4,Fog,129<br />
2000-10-21,19,13,8,11,7,4,88,64,43,1026,1024,1022,,,,16,8,,0.00,,,347<br />
2000-10-22,16,13,11,10,7,6,82,67,52,1025,1022,1020,10,8,6,19,11,,0.00,7,,39<br />
2000-10-23,21,17,13,12,11,10,88,72,56,1020,1019,1017,10,9,7,14,11,,0.00,7,Rain,38<br />
2000-10-24,17,14,13,16,14,10,100,90,72,1019,1017,1015,8,4,1,21,10,,0.00,7,Fog-Rain,77<br />
2000-10-25,17,14,11,16,11,1,100,76,45,1022,1017,1015,10,5,0,35,16,,0.00,8,Fog,319<br />
2000-10-26,14,11,8,2,-4,-9,58,37,24,1027,1025,1022,,,,35,21,,0.00,,,337<br />
2000-10-27,17,11,6,9,4,-2,77,61,42,1029,1027,1026,,,,23,10,,0.00,,,17<br />
2000-10-28,14,12,10,7,4,-1,76,62,38,1026,1022,1019,10,9,7,19,10,,0.00,7,,29<br />
2000-10-29,13,11,9,3,2,-1,58,52,41,1018,1016,1014,10,10,10,24,14,,0.00,8,,328<br />
2000-10-30,13,8,3,2,-2,-6,70,51,28,1024,1021,1018,,,,16,10,,0.00,,,342<br />
2000-10-31,15,9,4,7,3,0,82,65,41,1025,1023,1022,9,7,5,13,6,,0.00,4,,115<br />
2000-11-1,15,12,10,9,7,4,82,68,55,1022,1020,1019,9,8,8,16,8,,0.00,7,,15<br />
2000-11-2,17,13,11,9,7,5,82,68,55,1022,1020,1018,9,7,6,23,13,,0.00,4,,351<br />
2000-11-3,17,12,7,7,5,2,82,66,42,1025,1024,1023,9,8,8,14,5,,0.00,0,,18<br />
2000-11-4,17,13,9,12,9,6,94,80,59,1023,1021,1018,10,5,1,27,11,,0.00,3,,196<br />
2000-11-5,15,11,8,8,2,-8,82,55,20,1021,1020,1019,9,7,6,23,13,,0.00,1,,344<br />
2000-11-6,18,12,6,10,6,0,94,70,45,1020,1019,1017,9,6,3,19,8,,0.00,1,,119<br />
2000-11-7,14,9,3,12,3,-9,100,67,26,1028,1023,1019,10,4,1,35,13,,0.00,4,,356<br />
2000-11-8,5,3,1,-7,-9,-12,52,40,33,1031,1028,1026,,,,37,21,,0.00,,,353<br />
2000-11-9,10,5,0,-3,-6,-9,60,46,34,1027,1026,1025,,,,16,10,,0.00,,,30<br />
2000-11-10,7,4,1,2,-1,-5,93,71,49,1028,1026,1025,10,9,5,24,13,,0.00,7,Rain,352<br />
2000-11-11,5,2,-1,-4,-7,-11,70,50,42,1030,1028,1026,,,,24,14,,0.00,,,334<br />
2000-11-12,8,4,0,3,-1,-6,87,68,60,1027,1025,1024,10,9,8,19,8,,0.00,6,,116<br />
2000-11-13,10,6,2,4,2,-2,87,74,58,1030,1029,1028,10,8,5,24,10,,0.00,4,,110<br />
2000-11-14,13,9,6,5,3,2,81,71,54,1030,1028,1026,7,4,2,19,10,,0.00,5,,123<br />
2000-11-15,12,9,7,8,3,-5,93,66,33,1029,1028,1026,7,4,2,26,8,,0.00,7,,351<br />
2000-11-16,8,6,4,5,2,-6,100,79,39,1027,1026,1024,10,8,5,24,18,,0.00,8,Rain,52<br />
2000-11-17,8,7,5,4,2,-2,93,74,57,1027,1024,1022,10,9,7,34,19,,0.00,5,,324<br />
2000-11-18,6,3,0,-3,-6,-8,69,54,36,1033,1031,1028,8,7,6,21,14,,0.00,0,,354<br />
2000-11-19,10,6,1,5,-1,-6,93,62,37,1032,1026,1023,10,6,3,16,13,,0.00,8,Rain,39<br />
2000-11-20,7,4,3,5,3,-4,100,85,56,1021,1017,1014,10,7,3,35,23,,0.00,7,Rain,336<br />
2000-11-21,3,1,-1,-4,-8,-10,70,54,38,1031,1028,1022,10,10,10,37,27,,0.00,2,,329<br />
2000-11-22,6,1,-3,-4,-8,-11,74,53,29,1032,1030,1028,8,7,6,14,8,,0.00,0,,74<br />
2000-11-23,10,4,-1,6,0,-5,87,72,61,1028,1026,1025,10,7,3,14,10,,0.00,4,,142<br />
2000-11-24,11,8,6,7,5,3,87,77,62,1025,1024,1023,8,6,3,16,10,,0.00,6,,127<br />
2000-11-25,14,9,4,6,4,3,100,82,51,1023,1021,1020,8,4,1,14,10,,0.00,1,,103<br />
2000-11-26,9,7,3,9,4,-5,100,83,49,1023,1021,1019,8,2,1,29,13,,0.00,6,Fog-Rain,13<br />
2000-11-27,7,3,1,-4,-7,-9,65,49,36,1026,1025,1023,,,,29,21,,0.00,,,339<br />
2000-11-28,5,3,0,-4,-6,-10,70,54,36,1029,1027,1025,10,10,10,19,8,,0.00,8,,14<br />
2000-11-29,8,3,-2,5,-2,-7,81,68,53,1027,1026,1024,10,8,6,16,6,,0.00,3,,136<br />
2000-11-30,8,6,3,5,2,1,87,79,66,1026,1024,1023,10,6,4,21,10,,0.00,6,,40<br />
2000-12-1,10,6,2,3,0,-1,87,73,54,1026,1025,1024,9,7,5,21,13,,0.00,0,,24<br />
2000-12-2,10,6,1,7,-1,-10,87,65,24,1026,1024,1021,8,6,5,24,8,,0.00,4,,47<br />
2000-12-3,8,4,-1,5,-7,-13,81,52,31,1023,1022,1021,8,6,6,27,21,,0.00,5,,336<br />
2000-12-4,9,1,-4,-5,-8,-13,64,48,33,1022,1021,1019,10,9,7,34,11,,0.00,7,Rain,151<br />
2000-12-5,9,4,-1,1,-4,-8,75,59,37,1025,1021,1014,9,7,5,37,31,,0.00,1,,311<br />
2000-12-6,4,0,-4,-7,-9,-12,74,56,36,1028,1027,1025,8,8,8,16,10,,0.00,0,,45<br />
2000-12-7,6,2,-1,-1,-6,-10,81,53,41,1029,1027,1026,8,5,2,13,8,,0.00,6,,99<br />
2000-12-8,12,7,3,5,3,0,100,77,62,1026,1024,1022,7,4,2,16,10,,0.00,3,,158<br />
2000-12-9,11,6,2,6,3,1,100,85,58,1022,1020,1017,3,1,0,24,10,,0.00,2,Fog,132<br />
2000-12-10,8,2,-4,7,-1,-11,93,72,48,1028,1020,1016,7,2,1,40,18,,0.00,8,Rain,333<br />
2000-12-11,-4,-6,-7,-12,-18,-21,54,38,28,1034,1032,1029,,,,42,32,52,0.00,,,340<br />
2000-12-12,0,-3,-7,-1,-12,-23,100,58,24,1033,1029,1024,10,8,3,23,14,,0.00,7,Snow,7<br />
2000-12-13,3,0,-3,1,-2,-5,93,87,75,1024,1023,1021,10,6,1,21,11,,0.00,5,Snow,118<br />
2000-12-14,8,3,-2,5,1,-4,100,84,61,1024,1023,1021,8,4,1,23,11,,0.00,2,Fog-Thunderstorm,138<br />
2000-12-15,11,8,6,7,5,2,93,82,71,1022,1021,1020,5,3,2,35,24,53,0.00,6,Rain,252<br />
2000-12-16,5,1,-2,2,-11,-16,81,46,32,1031,1028,1023,6,4,3,40,26,,0.00,1,,342<br />
2000-12-17,3,-1,-5,-4,-9,-15,70,56,37,1029,1027,1025,9,9,8,16,11,,0.00,0,,34<br />
2000-12-18,6,2,-2,5,-1,-7,100,77,56,1025,1019,1017,7,4,1,27,13,,0.00,6,Rain,106<br />
2000-12-19,6,2,-1,5,-3,-11,93,74,47,1029,1024,1018,6,4,3,39,23,,0.00,4,,346<br />
2000-12-20,3,0,-2,1,-2,-4,100,86,70,1027,1022,1020,10,4,1,23,8,,0.00,6,Snow,24<br />
2000-12-21,4,0,-3,-1,-3,-6,87,75,52,1024,1022,1020,9,6,5,23,11,,0.00,1,,149<br />
2000-12-22,9,6,2,6,2,-1,87,80,66,1020,1016,1013,10,6,3,39,24,,0.00,7,Rain,186<br />
2000-12-23,6,3,1,5,-1,-9,100,75,41,1020,1014,1010,10,3,1,40,21,,0.00,6,Fog-Rain,314<br />
2000-12-24,1,-1,-2,-2,-5,-9,100,69,48,1022,1019,1016,10,8,3,26,16,,0.00,5,Snow,359<br />
2000-12-25,-2,-4,-8,-3,-11,-15,93,66,54,1031,1025,1017,10,9,4,47,31,,0.00,2,Snow,326<br />
2000-12-26,-5,-7,-9,-13,-15,-18,68,57,45,1035,1033,1031,10,10,10,27,18,,0.00,1,,348<br />
2000-12-27,0,-4,-8,-6,-11,-14,74,61,51,1033,1030,1027,10,6,2,14,10,,0.00,6,Snow,93<br />
2000-12-28,0,-2,-5,-4,-7,-9,86,71,51,1031,1029,1027,8,6,4,21,16,,0.00,3,Snow,355<br />
2000-12-29,1,-3,-6,-6,-8,-12,86,72,44,1030,1028,1025,8,5,2,16,10,,0.00,0,,51<br />
2000-12-30,5,0,-4,4,-3,-8,93,71,49,1025,1020,1017,8,5,2,34,11,,0.00,6,Rain,153<br />
2000-12-31,1,-3,-7,0,-11,-13,93,63,51,1022,1021,1018,9,7,4,37,29,,0.00,1,,329<br />
