
PET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-15,20,14,8,9,7,4,87,65,35,1032,1029,1025,10,10,8,16,2,,0.00,5,Rain-Thunderstorm,296<br />
2011-1-16,21,16,10,7,6,3,82,62,31,1031,1027,1023,10,10,9,21,2,,0.00,5,,347<br />
2011-1-17,23,14,7,7,4,-2,87,55,19,1031,1027,1023,10,10,10,21,3,39,0.00,4,,7<br />
2011-1-18,21,16,10,9,7,5,82,64,35,1030,1028,1025,10,10,10,21,3,,0.00,5,Rain-Thunderstorm,359<br />
2011-1-19,18,13,9,9,7,6,88,74,45,1031,1028,1023,10,9,8,23,3,32,0.00,6,Rain,340<br />
2011-1-20,20,14,9,9,6,3,87,62,33,1029,1025,1020,10,10,10,24,3,,0.00,5,,19<br />
2011-1-21,19,14,9,7,4,2,76,54,37,1028,1026,1022,10,10,8,16,3,,0.00,6,Rain,15<br />
2011-1-22,19,14,10,7,6,3,82,61,35,1028,1025,1022,10,10,9,19,5,,0.00,6,Rain,21<br />
2011-1-23,18,14,11,6,6,3,71,60,39,1029,1027,1024,10,10,10,23,5,,0.00,6,Rain,21<br />
2011-1-24,15,12,9,8,7,6,87,79,55,1029,1028,1025,10,9,7,19,3,,0.00,6,Rain,19<br />
2011-1-25,16,12,8,8,7,5,87,72,55,1031,1028,1024,10,9,6,16,3,,0.00,6,Rain,30<br />
2011-1-26,17,13,9,8,6,5,87,66,45,1031,1028,1025,10,10,5,27,3,,0.00,6,Rain,311<br />
2011-1-27,17,13,10,8,6,3,87,67,45,1030,1027,1024,10,9,6,14,3,,0.00,6,Rain,15<br />
2011-1-28,18,14,10,7,5,3,82,58,39,1031,1028,1025,10,10,10,23,3,39,0.00,5,Rain,17<br />
2011-1-29,17,13,9,7,5,4,76,62,42,1033,1031,1027,10,10,9,24,6,,0.00,6,Rain,23<br />
2011-1-30,18,13,9,7,6,4,87,65,40,1034,1031,1027,10,9,6,19,3,,0.00,6,Rain,13<br />
2011-1-31,18,13,8,5,4,3,81,59,40,1060,1032,1027,10,10,10,26,3,40,0.00,6,,22<br />
2011-2-1,17,12,8,8,6,5,82,68,48,1033,1030,1027,10,10,8,32,3,,0.00,5,Rain,358<br />
2011-2-2,20,15,10,8,7,3,82,70,33,1033,1031,1027,10,10,8,24,3,,0.00,6,Rain-Thunderstorm,15<br />
2011-2-3,20,14,9,8,6,3,87,62,33,1032,1029,1024,10,10,10,26,3,,0.00,5,,332<br />
2011-2-4,18,13,9,9,7,6,93,72,45,1031,1028,1023,10,10,8,26,8,,0.00,6,Rain-Thunderstorm,322<br />
2011-2-5,17,13,10,8,7,5,87,77,52,1029,1027,1025,10,10,6,24,3,,0.00,7,Rain-Thunderstorm,347<br />
2011-2-6,15,12,10,8,7,5,87,76,55,1030,1028,1025,10,9,5,10,2,,0.00,6,Rain,11<br />
2011-2-7,19,14,9,9,7,4,88,70,40,1031,1029,1025,10,9,8,14,2,,0.00,6,Rain,339<br />
2011-2-8,14,11,8,8,7,5,87,75,55,1033,1030,1027,10,9,8,10,2,,0.00,7,Rain,4<br />
2011-2-9,18,14,9,8,7,6,87,73,45,1031,1028,1025,10,10,10,19,2,,0.00,5,Rain,4<br />
2011-2-10,14,11,8,9,7,6,93,80,63,1030,1028,1025,10,10,9,14,2,,0.00,6,Rain,340<br />
2011-2-11,17,12,8,9,8,5,87,75,48,1032,1028,1025,10,10,8,19,3,,0.00,6,Rain,3<br />
2011-2-12,21,14,8,9,7,5,87,68,40,1033,1029,1024,10,9,8,24,5,,0.00,6,Rain-Thunderstorm,318<br />
2011-2-13,19,13,8,7,6,5,87,65,40,1032,1029,1024,10,10,8,26,8,,0.00,5,Rain,314<br />
2011-2-14,14,11,8,8,6,4,93,73,58,1032,1030,1028,10,10,10,14,2,,0.00,6,Rain,18<br />
2011-2-15,16,12,9,7,6,4,82,67,45,1032,1030,1027,10,10,10,16,2,,0.00,5,Rain,329<br />
2011-2-16,20,14,9,8,7,4,87,69,35,1032,1029,1025,10,10,9,19,3,,0.00,5,Rain,333<br />
2011-2-17,20,15,10,9,7,5,87,64,42,1031,1029,1024,10,10,8,27,5,,0.00,5,Rain,8<br />
2011-2-18,16,12,9,8,7,5,87,72,51,1031,1029,1026,10,10,8,19,5,,0.00,7,Rain,25<br />
2011-2-19,16,12,9,8,8,6,93,77,52,1030,1028,1024,10,10,7,27,3,,0.00,7,Rain,309<br />
2011-2-20,16,12,8,9,7,5,87,76,55,1030,1028,1024,10,9,7,13,3,,0.00,6,Rain,7<br />
2011-2-21,18,13,9,10,7,5,87,74,45,1030,1028,1026,10,10,4,10,0,,0.00,6,Rain,285<br />
2011-2-22,16,13,10,10,8,7,87,79,59,1030,1029,1026,10,10,10,0,0,,0.00,6,Rain,-1<br />
2011-2-23,16,12,9,8,8,5,93,78,48,1029,1027,1024,10,10,10,13,13,,0.00,7,Rain,260<br />
2011-2-24,16,12,8,8,6,5,87,73,48,1031,1028,1024,,,,,,,0.00,7,Rain,-1<br />
2011-2-25,17,13,10,9,7,6,88,69,48,1031,1029,1025,10,10,10,16,3,,0.00,5,,292<br />
2011-2-26,18,12,7,7,6,5,87,66,42,1032,1029,1025,10,10,9,21,5,,0.00,4,,340<br />
2011-2-27,15,10,6,8,6,4,93,74,55,1033,1030,1027,10,10,10,10,3,,0.00,7,Rain,268<br />
2011-2-28,21,14,8,8,7,5,93,66,37,1031,1028,1023,10,10,10,13,3,,0.00,6,Rain,124<br />
2011-3-1,19,14,9,9,7,5,93,75,40,1030,1028,1024,10,10,8,16,2,,0.00,5,Rain-Thunderstorm,65<br />
2011-3-2,19,14,9,9,7,5,87,72,40,1029,1027,1024,10,10,8,14,5,,0.00,5,Rain-Thunderstorm,1<br />
2011-3-3,16,12,8,9,7,6,93,78,55,1030,1028,1024,10,9,5,27,5,,0.00,5,Rain,83<br />
2011-3-4,18,14,10,8,6,4,82,64,40,1031,1028,1024,10,10,10,19,3,,0.00,5,,109<br />
2011-3-5,19,14,9,8,6,4,93,66,37,1032,1029,1024,10,10,10,27,10,,0.00,6,Rain,84<br />
2011-3-6,18,13,8,8,6,4,87,69,42,1031,1028,1023,10,10,9,13,3,,0.00,6,Rain-Thunderstorm,2<br />
2011-3-7,19,13,7,8,6,3,87,68,37,1029,1027,1023,10,10,10,24,5,,0.00,5,Rain,69<br />
2011-3-8,17,13,9,8,6,4,87,70,42,1032,1029,1027,10,10,9,11,3,,0.00,5,,40<br />
2011-3-9,19,13,8,7,6,4,87,65,40,1032,1029,1025,10,10,10,23,5,,0.00,5,Rain,275<br />
2011-3-10,17,12,7,8,6,4,87,74,52,1032,1029,1026,10,10,10,11,5,,0.00,6,Rain,291<br />
2011-3-11,15,11,7,8,6,2,82,72,51,1031,1029,1024,10,10,10,23,5,,0.00,6,Rain,77<br />
2011-3-12,17,12,8,8,7,5,87,75,45,1031,1029,1026,10,10,10,23,3,,0.00,5,Rain,68<br />
2011-3-13,18,13,8,8,7,4,87,69,45,1030,1028,1024,10,10,10,14,5,,0.00,5,,11<br />
2011-3-14,18,13,8,8,7,4,87,71,42,1031,1028,1025,10,10,10,27,6,,0.00,6,Rain,36<br />
2011-3-15,16,12,8,8,7,5,87,71,48,1030,1028,1026,10,10,10,21,5,,0.00,6,Rain,348<br />
2011-3-16,19,14,9,8,7,4,87,67,37,1031,1029,1025,10,10,8,16,3,,0.00,5,Rain,6<br />
2011-3-17,21,16,10,10,7,4,87,65,37,1032,1028,1024,10,10,10,19,5,,0.00,4,,78<br />
2011-3-18,19,14,10,8,6,3,87,64,35,1032,1029,1025,10,10,10,16,5,,0.00,6,,330<br />
2011-3-19,19,14,10,8,6,3,87,63,35,1032,1029,1026,10,10,10,26,6,,0.00,6,,19<br />
2011-3-20,19,14,10,7,6,4,82,64,40,1032,1030,1026,10,10,10,21,6,,0.00,6,Fog,44<br />
2011-3-21,18,14,10,8,7,4,87,65,40,1030,1028,1024,10,10,10,14,3,,0.00,5,Rain,3<br />
2011-3-22,18,13,8,8,7,5,87,71,45,1030,1028,1024,10,10,9,16,3,,0.00,5,Rain,314<br />
2011-3-23,18,14,10,8,6,3,87,63,40,1031,1029,1025,10,10,10,14,6,,0.00,5,Rain,76<br />
2011-3-24,21,14,8,7,5,3,82,58,33,1032,1029,1025,10,10,10,21,5,,0.00,4,,355<br />
2011-3-25,21,14,9,9,6,2,82,60,33,1033,1030,1026,10,10,10,24,5,,0.00,5,,280<br />
2011-3-26,17,13,9,8,7,5,87,69,48,1032,1030,1027,10,10,10,23,3,,0.00,6,Rain,142<br />
2011-3-27,17,12,8,9,7,3,94,78,45,1033,1030,1027,10,9,5,11,3,,0.00,6,Rain,251<br />
2011-3-28,18,13,9,9,7,5,93,74,42,1033,1031,1028,10,10,10,23,3,,0.00,6,Fog-Rain,90<br />
2011-3-29,18,13,9,8,7,6,93,77,48,1035,1032,1028,10,9,5,24,11,,0.00,6,Rain,63<br />
2011-3-30,15,12,8,8,7,6,87,77,55,1034,1032,1029,10,10,7,19,3,,0.00,6,Rain,101<br />
2011-3-31,20,13,6,8,6,5,93,67,40,1033,1030,1025,10,10,10,21,5,,0.00,4,,55<br />
2011-4-1,20,15,10,9,7,4,88,66,37,1032,1030,1026,10,10,10,19,3,,0.00,4,,48<br />
2011-4-2,20,15,9,9,7,5,82,68,40,1033,1030,1026,10,10,10,19,3,,0.00,6,Fog-Rain,323<br />
2011-4-3,18,12,7,8,6,4,87,73,45,1033,1030,1026,10,10,10,23,2,,0.00,6,Rain-Thunderstorm,30<br />
2011-4-4,18,13,9,7,7,4,87,68,40,1031,1029,1026,10,10,10,24,5,,0.00,4,,350<br />
2011-4-5,18,12,7,7,6,4,87,65,40,1032,1030,1026,10,10,10,24,6,,0.00,4,,32<br />
2011-4-6,15,10,6,7,6,4,87,71,51,1035,1032,1029,10,10,8,13,5,,0.00,6,Rain,355<br />
2011-4-7,19,14,9,9,7,4,93,70,43,1033,1030,1026,10,10,10,16,5,,0.00,6,Rain,55<br />
2011-4-8,18,14,8,8,6,3,87,64,39,1035,1031,1028,10,10,10,21,5,,0.00,6,Rain,9<br />
2011-4-9,16,11,7,6,6,4,93,73,45,1036,1033,1030,10,10,8,19,3,,0.00,7,Rain,355<br />
2011-4-10,21,14,9,6,4,-1,82,58,26,1034,1031,1026,10,10,10,14,3,,0.00,4,,349<br />
2011-4-11,21,13,6,7,6,4,87,64,37,1033,1030,1025,10,10,10,11,3,,0.00,5,Rain,314<br />
2011-4-12,20,14,8,7,6,3,87,63,33,1031,1029,1025,10,10,10,16,3,,0.00,4,,98<br />
2011-4-13,21,13,7,7,6,2,87,63,30,1031,1029,1025,10,10,10,19,5,,0.00,5,,322<br />
2011-4-14,20,13,7,7,4,2,87,64,32,1033,1030,1027,10,10,10,23,3,,0.00,5,,48<br />
2011-4-15,18,13,9,7,3,-3,82,56,27,1034,1031,1028,10,10,9,24,5,,0.00,5,,15<br />
2011-4-16,18,12,7,5,4,2,81,59,34,1034,1031,1027,10,10,10,19,5,,0.00,5,,5<br />
2011-4-17,18,13,8,7,6,4,87,66,40,1034,1031,1027,10,10,8,26,3,,0.00,6,Rain,30<br />
2011-4-18,18,13,9,8,6,2,87,69,40,1036,1033,1029,10,9,7,16,5,,0.00,7,Rain,67<br />
2011-4-19,20,12,5,5,3,1,87,58,28,1035,1033,1028,10,10,10,11,2,,0.00,3,,10<br />
2011-4-20,21,13,6,8,6,3,87,67,33,1034,1030,1026,10,10,8,19,3,,0.00,4,Rain-Thunderstorm,304<br />
2011-4-21,20,13,6,7,4,-2,87,63,23,1032,1029,1026,10,10,10,14,2,,0.00,3,,319<br />
2011-4-22,20,13,7,6,4,0,81,61,28,1033,1030,1027,10,10,10,24,2,50,0.00,4,,330<br />
2011-4-23,21,13,5,6,3,-1,87,59,24,1034,1031,1027,10,10,10,14,2,,0.00,5,,313<br />
2011-4-24,21,13,6,6,4,1,81,60,27,1034,1031,1026,10,10,10,11,2,,0.00,3,,17<br />
2011-4-25,18,13,8,6,4,3,81,63,37,1033,1031,1028,10,10,10,16,3,,0.00,5,,344<br />
2011-4-26,20,13,6,6,4,1,87,59,30,1034,1031,1027,10,10,10,13,3,,0.00,3,,29<br />
2011-4-27,21,14,8,7,5,-1,87,60,23,1035,1032,1028,10,10,8,11,5,,0.00,4,,19<br />
2011-4-28,21,13,6,6,4,2,87,62,28,1035,1032,1028,10,10,8,21,5,,0.00,3,Rain,315<br />
2011-4-29,21,13,5,7,4,-4,93,64,20,1033,1030,1025,10,10,8,16,2,,0.00,2,,56<br />
2011-4-30,19,12,6,6,3,1,81,63,35,1032,1029,1026,10,10,8,27,3,47,0.00,4,,350<br />
2011-5-1,18,11,5,7,4,2,87,65,37,1033,1030,1026,10,10,9,13,2,,0.00,5,Rain,10<br />
2011-5-2,17,13,8,6,5,2,82,61,37,1033,1031,1028,10,10,10,11,2,,0.00,4,,57<br />
2011-5-3,21,13,5,6,3,2,87,58,28,1034,1031,1027,10,10,10,21,2,,0.00,2,,303<br />
2011-5-4,20,12,5,5,3,-1,87,57,26,1034,1031,1027,10,10,10,16,2,,0.00,2,,72<br />
2011-5-5,20,12,4,4,1,-5,87,53,21,1035,1032,1028,10,10,9,16,3,,0.00,1,,335<br />
2011-5-6,19,10,2,1,-4,-11,81,44,12,1036,1034,1031,10,10,9,19,3,47,0.00,0,,359<br />
2011-5-7,18,9,1,2,-3,-9,71,46,16,1037,1034,1032,10,10,10,19,2,27,0.00,1,,355<br />
2011-5-8,20,12,4,3,2,0,81,56,26,1037,1034,1029,10,10,10,16,2,,0.00,2,,30<br />
2011-5-9,21,12,3,5,2,-1,87,55,24,1035,1031,1026,10,10,10,21,3,,0.00,1,,288<br />
2011-5-10,16,13,10,6,4,0,76,59,36,1034,1032,1030,10,10,10,13,2,,0.00,5,Rain,285<br />
2011-5-11,21,12,4,5,3,2,87,59,30,1033,1031,1026,10,10,8,24,2,,0.00,2,,252<br />
2011-5-12,21,12,4,4,2,-1,87,61,23,1034,1031,1027,10,10,7,14,2,27,0.00,2,,60<br />
2011-5-13,20,12,5,4,3,0,81,58,26,1034,1030,1026,10,10,10,13,3,,0.00,2,,259<br />
2011-5-14,20,12,5,5,3,-2,81,60,23,1034,1031,1027,10,10,8,26,2,,0.00,4,,6<br />
2011-5-15,20,12,4,4,2,0,81,56,26,1034,1031,1027,10,10,10,16,3,,0.00,1,,302<br />
2011-5-16,20,13,6,4,3,-1,81,55,28,1033,1030,1026,10,10,10,16,3,,0.00,4,,325<br />
2011-5-17,21,12,4,4,2,-3,87,55,20,1032,1029,1024,10,10,9,24,3,,0.00,2,,309<br />
2011-5-18,21,12,3,3,-1,-5,81,50,18,1032,1029,1020,10,10,9,23,3,,0.00,0,,288<br />
2011-5-19,21,12,3,2,-1,-7,81,49,17,1033,1030,1026,10,10,10,21,3,,0.00,1,,265<br />
2011-5-20,21,11,2,1,-1,-3,81,48,20,1033,1030,1026,10,10,10,16,3,,0.00,0,,293<br />
2011-5-21,20,12,4,4,2,0,76,55,26,1034,1031,1027,10,10,8,16,2,,0.00,1,,90<br />
2011-5-22,16,10,4,4,2,1,81,69,36,1034,1033,1032,10,10,9,6,0,,0.00,1,,70<br />
2011-5-23,17,12,7,6,4,3,87,58,42,1035,1033,1030,10,10,10,10,2,,0.00,3,,30<br />
2011-5-24,20,12,5,5,4,1,87,59,28,1034,1032,1027,10,10,10,24,3,,0.00,3,,288<br />
2011-5-25,21,13,6,5,3,-1,81,58,28,1035,1032,1029,10,10,9,13,2,,0.00,3,,8<br />
2011-5-26,19,11,4,4,2,0,81,62,28,1038,1034,1031,10,10,8,14,2,,0.00,4,,45<br />
2011-5-27,22,13,4,4,3,0,87,58,25,1036,1033,1028,10,10,9,13,2,,0.00,1,,292<br />
2011-5-28,22,13,5,4,-3,-18,81,46,7,1035,1032,1028,10,10,10,23,3,,0.00,1,,11<br />
2011-5-29,22,11,0,-5,-9,-20,69,33,6,1036,1032,1028,10,10,8,27,3,,0.00,0,,347<br />
2011-5-30,22,10,-2,-8,-11,-15,64,29,9,1036,1033,1029,10,10,9,23,3,,0.00,0,,308<br />
2011-5-31,22,10,-1,-7,-12,-21,64,28,5,1036,1033,1029,10,10,9,21,3,40,0.00,0,,341<br />
2011-6-1,22,11,0,-5,-11,-16,48,28,7,1035,1032,1027,10,10,10,13,2,,0.00,3,,320<br />
2011-6-2,22,11,1,-3,-7,-13,60,35,9,1034,1031,1026,10,10,9,16,2,,0.00,1,,267<br />
2011-6-3,21,13,6,-2,-5,-12,57,35,11,1034,1031,1028,10,10,9,14,2,,0.00,3,,299<br />
2011-6-4,17,11,5,2,-2,-6,71,43,22,1036,1033,1030,10,10,9,10,3,,0.00,5,,295<br />
2011-6-5,19,11,3,2,1,-6,87,53,19,1035,1032,1028,10,10,10,16,3,,0.00,3,,259<br />
2011-6-6,20,11,2,0,-5,-14,75,41,9,1034,1031,1027,10,10,9,11,2,,0.00,0,,340<br />
2011-6-7,20,11,2,0,-3,-10,81,48,13,1033,1031,1029,10,10,10,14,3,,0.00,1,,336<br />
2011-6-8,21,11,2,1,-3,-10,81,47,13,1035,1032,1028,10,10,9,14,3,,0.00,0,,247<br />
2011-6-9,21,11,1,0,-6,-15,81,41,8,1036,1033,1029,10,10,9,11,3,,0.00,0,,300<br />
2011-6-10,21,11,2,3,1,-4,81,56,18,1036,1033,1028,10,10,10,13,2,,0.00,1,,340<br />
2011-6-11,20,11,3,3,-1,-5,81,54,18,1036,1032,1028,10,10,8,11,2,,0.00,2,,20<br />
2011-6-12,20,11,3,6,-1,-8,87,51,15,1035,1032,1027,10,10,9,16,2,,0.00,2,,301<br />
2011-6-13,19,10,2,0,-4,-12,81,47,12,1036,1033,1030,10,10,9,19,3,,0.00,0,,76<br />
2011-6-14,18,10,2,1,-1,-2,81,57,28,1036,1032,1028,10,10,10,14,2,,0.00,2,,288<br />
2011-6-15,20,11,3,4,1,-2,81,57,23,1034,1031,1026,10,10,10,23,2,,0.00,2,,269<br />
2011-6-16,20,11,3,2,1,-2,81,57,24,1033,1030,1027,10,10,8,27,3,,0.00,2,,286<br />
2011-6-17,20,11,2,2,0,-2,81,53,23,1035,1032,1028,10,10,10,24,5,,0.00,3,,276<br />
2011-6-18,19,12,6,2,1,-2,71,51,24,1035,1032,1030,10,10,9,27,5,,0.00,2,,268<br />
2011-6-19,19,11,4,2,1,-1,75,52,26,1034,1031,1027,10,10,10,19,3,,0.00,3,,295<br />
2011-6-20,20,11,3,2,1,-2,81,53,24,1033,1030,1027,10,10,10,29,5,40,0.00,1,,264<br />
2011-6-21,18,10,3,3,1,0,81,58,30,1033,1031,1028,10,10,10,23,3,,0.00,2,,282<br />
2011-6-22,19,10,2,2,0,-3,87,53,23,1035,1032,1028,10,10,9,10,2,,0.00,1,,350<br />
2011-6-23,20,12,4,2,-1,-4,75,50,20,1036,1033,1029,10,10,10,13,2,,0.00,2,,303<br />
2011-6-24,23,13,3,2,-1,-8,81,49,12,1034,1031,1026,10,10,9,21,3,,0.00,1,,344<br />
2011-6-25,21,12,3,1,-1,-8,81,48,16,1034,1031,1028,10,10,9,16,2,,0.00,0,,4<br />
2011-6-26,22,12,3,2,-1,-8,81,51,14,1036,1032,1026,10,10,10,16,3,,0.00,1,,276<br />
2011-6-27,21,12,3,4,1,-8,87,55,14,1034,1030,1025,10,10,9,21,3,,0.00,1,,345<br />
2011-6-28,21,12,3,2,0,-4,81,50,20,1031,1028,1024,10,10,10,27,5,,0.00,1,,288<br />
2011-6-29,19,12,5,2,-1,-5,76,45,19,1030,1028,1024,10,10,8,32,6,47,0.00,3,,296<br />
2011-6-30,15,11,6,5,2,0,81,61,38,1031,1029,1026,10,10,8,32,6,,0.00,4,Rain,297<br />
2011-7-1,10,8,5,5,3,1,87,76,62,1034,1031,1029,10,9,6,14,3,,0.00,6,Rain,268<br />
2011-7-2,11,8,5,6,4,3,87,78,62,1033,1031,1029,10,9,8,14,3,,0.00,7,Rain,352<br />
2011-7-3,11,9,7,6,4,3,87,74,58,1033,1031,1030,10,10,9,16,3,,0.00,6,Rain,90<br />
2011-7-4,17,11,5,6,3,1,87,69,36,1034,1031,1028,10,10,10,24,3,,0.00,4,,280<br />
2011-7-5,17,9,2,3,2,0,87,63,32,1034,1032,1029,10,10,8,24,3,,0.00,3,,279<br />
2011-7-6,18,10,2,2,-1,-4,87,55,22,1035,1032,1029,10,10,9,23,5,,0.00,2,,269<br />
2011-7-7,17,9,1,0,-2,-7,81,54,19,1034,1032,1028,10,10,9,23,3,40,0.00,1,,5<br />
2011-7-8,16,9,2,1,-2,-6,81,53,22,1035,1032,1030,10,10,10,24,3,,0.00,2,,286<br />
2011-7-9,19,9,0,-1,-3,-7,80,49,18,1035,1032,1028,10,10,10,23,3,,0.00,0,,280<br />
2011-7-10,18,9,1,1,-1,-4,81,52,24,1035,1032,1029,10,10,10,16,3,27,0.00,2,,302<br />
2011-7-11,20,11,2,1,-1,-4,81,52,20,1036,1033,1025,10,10,8,11,2,,0.00,1,,288<br />
2011-7-12,22,12,3,4,1,-6,81,54,15,1034,1032,1027,10,10,9,16,3,,0.00,0,,347<br />
2011-7-13,21,12,4,6,2,-3,81,58,20,1034,1031,1026,10,10,8,16,3,,0.00,2,,351<br />
2011-7-14,21,12,3,4,2,-7,87,58,15,1032,1029,1025,10,9,7,23,3,,0.00,2,,268<br />
2011-7-15,21,12,4,4,0,-11,81,51,11,1032,1029,1026,10,10,8,19,5,,0.00,1,,281<br />
2011-7-16,21,12,4,5,-1,-8,76,49,14,1033,1030,1027,10,10,10,19,3,,0.00,2,,319<br />
2011-7-17,21,12,4,3,0,-6,81,50,18,1034,1031,1026,10,10,10,19,3,,0.00,1,,282<br />
2011-7-18,21,13,5,3,1,-6,81,51,17,1035,1032,1027,10,10,10,16,3,34,0.00,2,,318<br />
2011-7-19,14,9,4,6,3,0,81,65,48,1034,1031,1029,10,10,9,11,2,,0.00,4,Rain,97<br />
2011-7-20,19,11,4,3,1,-3,87,53,23,1034,1031,1028,10,10,10,23,3,35,0.00,2,,283<br />
2011-7-21,20,11,3,3,1,-2,87,55,23,1035,1032,1028,10,10,10,27,3,,0.00,1,,271<br />
2011-7-22,20,11,3,3,1,-3,81,56,21,1036,1033,1029,10,10,10,11,2,,0.00,1,,50<br />
2011-7-23,20,11,3,2,-1,-6,81,52,17,1037,1034,1030,10,10,10,13,2,,0.00,0,,43<br />
2011-7-24,21,11,2,0,-4,-15,81,46,8,1037,1034,1029,10,10,10,16,3,,0.00,0,,25<br />
2011-7-25,21,11,2,0,-4,-10,75,43,12,1035,1031,1026,10,10,10,21,3,,0.00,0,,329<br />
2011-7-26,20,11,2,1,-3,-10,70,44,15,1033,1031,1027,10,10,8,23,3,,0.00,1,,339<br />
2011-7-27,20,10,1,1,-3,-10,81,47,13,1034,1031,1027,10,10,10,23,3,,0.00,0,,294<br />
2011-7-28,22,12,2,1,-4,-10,75,43,12,1032,1029,1024,10,10,10,19,3,,0.00,0,,297<br />
2011-7-29,20,11,2,0,-8,-19,81,38,6,1031,1027,1024,10,10,10,24,5,42,0.00,0,,272<br />
2011-7-30,20,10,1,1,-6,-11,66,38,12,1031,1027,1023,10,10,9,24,5,37,0.00,2,,272<br />
2011-7-31,20,11,3,1,-3,-7,75,45,18,1033,1029,1026,10,10,10,16,3,,0.00,4,,285<br />
2011-8-1,21,11,2,-3,-8,-18,60,31,6,1034,1030,1026,10,10,10,23,3,,0.00,3,,276<br />
2011-8-2,21,12,3,2,-3,-10,70,40,14,1033,1029,1024,10,10,10,27,3,,0.00,2,,297<br />
2011-8-3,22,12,3,4,0,-8,81,49,15,1033,1030,1026,10,10,10,21,3,,0.00,1,,315<br />
2011-8-4,15,10,6,7,4,2,76,64,45,1035,1032,1029,10,9,8,16,3,,0.00,5,Rain,284<br />
2011-8-5,20,13,7,4,2,-3,76,52,21,1035,1033,1029,10,10,10,26,5,,0.00,3,,275<br />
2011-8-6,21,12,4,2,-1,-4,75,48,20,1035,1033,1029,10,10,10,34,3,,0.00,2,,308<br />
2011-8-7,21,11,2,2,-1,-5,81,50,18,1037,1034,1029,10,10,10,26,3,,0.00,1,,53<br />
2011-8-8,22,12,3,3,-1,-12,81,50,10,1037,1034,1029,10,10,10,21,3,,0.00,1,,20<br />
2011-8-9,21,12,4,3,-1,-12,81,50,11,1036,1033,1030,10,10,8,29,5,52,0.00,2,,13<br />
2011-8-10,20,12,5,1,-1,-7,66,45,17,1036,1033,1029,10,10,10,26,5,39,0.00,2,,14<br />
2011-8-11,21,12,3,1,-5,-13,75,40,10,1035,1032,1029,10,10,9,27,5,45,0.00,1,,17<br />
2011-8-12,21,11,2,2,-2,-4,71,48,18,1034,1031,1028,10,10,10,21,3,,0.00,2,,38<br />
2011-8-13,21,12,3,1,-2,-8,81,49,14,1033,1031,1027,10,10,10,21,2,,0.00,1,,294<br />
2011-8-14,18,9,1,2,-1,-3,81,51,24,1034,1031,1026,10,10,9,19,3,,0.00,2,,1<br />
2011-8-15,17,10,4,2,1,0,76,56,32,1033,1031,1028,10,10,10,26,3,,0.00,3,,312<br />
2011-8-16,20,11,2,2,0,-3,81,54,23,1034,1031,1027,10,10,10,24,2,,0.00,1,,280<br />
