
WET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,11,6,0,6,3,-1,100,91,62,1030,1028,1027,9,4,1,11,3,,0.00,0,Fog,118<br />
2000-1-2,12,7,2,7,3,2,100,92,62,1030,1028,1027,9,5,3,13,3,,0.00,1,,112<br />
2000-1-3,12,7,3,7,3,1,100,82,58,1029,1028,1027,8,5,4,19,6,,0.00,1,,125<br />
2000-1-4,12,7,3,7,4,1,93,80,67,1030,1028,1027,10,7,4,23,18,,0.00,4,,122<br />
2000-1-5,14,9,4,8,5,2,93,80,63,1027,1021,1017,10,8,5,21,18,,0.00,4,,134<br />
2000-1-6,16,12,9,8,7,5,87,74,59,1026,1021,1016,10,10,10,21,14,,0.00,5,Rain,121<br />
2000-1-7,16,11,6,9,7,6,100,81,55,1028,1026,1025,8,5,3,19,11,,0.00,0,,116<br />
2000-1-8,12,9,6,10,7,5,100,91,77,1027,1025,1024,10,6,2,19,13,,0.00,5,Rain,126<br />
2000-1-9,13,9,4,10,6,2,100,81,58,1030,1028,1025,10,7,1,24,11,42,0.00,3,Rain,22<br />
2000-1-10,13,6,-1,3,1,-2,100,79,36,1032,1031,1030,,,,13,3,,0.00,,,41<br />
2000-1-11,12,6,1,2,0,-3,93,64,44,1032,1031,1030,,,,23,11,,0.00,,,90<br />
2000-1-12,14,9,4,8,4,2,100,75,48,1031,1029,1025,8,6,4,16,10,,0.00,5,Rain,132<br />
2000-1-13,10,8,5,10,7,5,100,96,87,1025,1015,1009,10,8,3,35,16,50,0.00,5,Rain,141<br />
2000-1-14,9,7,5,6,4,4,100,86,71,1012,1008,1005,10,10,10,32,19,42,0.00,6,Rain,5<br />
2000-1-15,12,7,3,5,4,2,100,79,58,1020,1013,1006,10,10,7,23,13,,0.00,4,Rain,115<br />
2000-1-16,15,9,3,6,3,2,93,71,42,1024,1022,1020,,,,21,6,,0.00,,,94<br />
2000-1-17,15,10,5,4,3,2,87,66,45,1028,1026,1024,,,,16,10,,0.00,,,98<br />
2000-1-18,15,9,3,6,3,1,100,72,39,1027,1025,1023,8,5,4,16,8,,0.00,4,,105<br />
2000-1-19,16,8,0,5,2,0,100,75,36,1024,1022,1021,8,6,3,14,3,,0.00,0,,117<br />
2000-1-20,16,11,6,2,1,-1,70,55,34,1029,1025,1023,,,,24,14,,0.00,,,106<br />
2000-1-21,14,8,2,7,3,1,100,75,44,1030,1028,1026,7,5,4,19,8,,0.00,0,Fog,66<br />
2000-1-22,9,4,-1,3,1,-1,100,82,58,1026,1023,1021,8,5,2,21,5,,0.00,1,Fog,103<br />
2000-1-23,14,7,0,5,2,-1,93,74,44,1023,1022,1020,,,,14,6,,0.00,,,62<br />
2000-1-24,13,7,0,4,2,-1,100,75,38,1021,1019,1017,,,,16,5,,0.00,,,87<br />
2000-1-25,11,6,2,1,-1,-4,81,60,35,1017,1016,1015,,,,26,10,,0.00,,,111<br />
2000-1-26,14,10,6,4,1,-1,71,58,41,1022,1018,1016,10,10,7,16,13,,0.00,6,Rain,126<br />
2000-1-27,15,11,8,6,4,2,82,66,51,1026,1024,1022,10,10,8,16,13,,0.00,5,,126<br />
2000-1-28,15,10,5,9,7,5,100,81,63,1029,1027,1026,10,9,1,16,10,,0.00,3,Fog,119<br />
2000-1-29,13,8,3,9,6,3,100,92,63,1034,1031,1029,8,3,0,19,3,,0.00,2,Fog,360<br />
2000-1-30,17,10,3,8,6,3,100,80,45,1034,1032,1030,9,5,3,19,6,,0.00,0,,114<br />
2000-1-31,20,12,5,9,6,3,93,67,33,1029,1027,1024,10,10,10,21,11,,0.00,5,Rain,136<br />
