
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-12-5,22,21,19,21,18,17,87,80,73,1020,1017,1012,,,,24,13,,1.02,,,-1<br />
2012-12-6,25,22,18,21,19,17,87,79,68,1020,1017,1014,,,,29,13,,20.07,,,-1<br />
2012-12-7,28,23,18,22,20,18,90,75,61,1017,1015,1012,,,,21,11,,0.25,,,-1<br />
2012-12-8,26,24,23,21,21,20,84,76,67,1017,1015,1014,,,,21,8,,0.00,,,-1<br />
2012-12-9,27,24,22,21,21,19,85,74,65,1015,1013,1011,,,,19,11,,0.00,,,-1<br />
2012-12-10,27,23,19,21,19,18,89,79,62,1017,1014,1012,,,,21,13,,44.96,,,-1<br />
2012-12-11,23,21,18,18,17,16,90,74,60,1024,1021,1016,,,,23,11,,0.51,,,-1<br />
2012-12-12,26,21,15,17,15,14,82,58,48,1023,1022,1021,,,,24,10,,0.00,,,-1<br />
2012-12-13,26,23,19,19,17,14,75,62,51,1019,1016,1013,,,,21,13,,0.00,,,-1<br />
2012-12-14,30,26,21,21,20,19,73,66,57,1017,1016,1014,,,,21,14,,0.00,,,-1<br />
2012-12-15,29,26,22,21,19,16,86,65,50,1013,1010,1007,,,,29,19,,6.10,,,-1<br />
2012-12-16,26,22,19,19,18,16,84,69,55,1017,1014,1012,,,,32,14,,0.76,,,-1<br />
2012-12-17,28,23,19,17,17,16,83,62,44,1017,1016,1015,,,,16,8,,0.00,,,-1<br />
2012-12-18,29,24,21,18,17,17,79,60,44,1019,1017,1016,,,,19,6,,0.00,,,-1<br />
2012-12-19,27,24,21,19,18,16,71,61,52,1017,1013,1009,,,,24,16,,0.00,,,-1<br />
2012-12-20,28,25,22,20,19,18,82,65,51,1019,1014,1010,,,,27,13,,0.00,,,-1<br />
2012-12-21,31,26,21,21,19,18,79,64,44,1019,1016,1014,,,,16,10,,0.00,,,-1<br />
2012-12-22,29,26,22,21,20,19,80,68,52,1014,1013,1011,,,,27,14,,0.00,,,-1<br />
2012-12-23,31,26,21,22,21,19,85,70,50,1014,1013,1011,,,,13,6,,0.00,,,-1<br />
2012-12-24,29,26,21,22,21,19,84,71,53,1014,1012,1010,,,,23,10,,2.03,,,-1<br />
2012-12-25,31,27,23,22,20,17,79,66,54,1016,1013,1011,,,,27,10,,0.00,,,-1<br />
2012-12-26,27,24,22,21,19,17,84,64,53,1017,1016,1015,,,,24,13,,0.76,,,-1<br />
2012-12-27,29,24,20,22,19,17,83,67,48,1014,1010,1007,,,,26,11,,0.00,,,-1<br />
2012-12-28,29,27,24,22,20,18,79,63,52,1013,1011,1007,,,,24,14,,0.00,,,-1<br />
2012-12-29,32,28,23,23,22,19,75,66,60,1013,1011,1008,,,,16,10,,0.00,,,-1<br />
2012-12-30,30,28,25,24,23,22,78,71,62,1012,1011,1010,,,,19,10,,0.00,,,-1<br />
2012-12-31,31,27,23,23,22,20,86,76,61,1013,1010,1008,,,,32,11,,18.03,,,-1<br />
