
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,27,23,19,21,19,17,82,72,64,1013,1011,1009,,,,21,14,,0.00,,,-1<br />
2015-1-2,29,25,21,22,21,19,82,71,59,1011,1010,1009,,,,19,11,,0.00,,,-1<br />
2015-1-3,29,26,23,23,22,21,80,73,64,1012,1011,1010,,,,14,11,,0.00,,,-1<br />
2015-1-4,27,24,22,22,21,18,82,72,64,1014,1012,1010,,,,24,13,,0.25,,,-1<br />
2015-1-5,28,26,23,22,21,18,78,69,62,1014,1011,1009,,,,10,5,,0.00,,,-1<br />
2015-1-6,27,24,21,21,20,19,87,77,68,1019,1015,1012,,,,14,6,,0.25,,,-1<br />
2015-1-7,24,22,21,19,19,19,84,72,64,1020,1018,1016,,,,16,8,,0.00,,,-1<br />
2015-1-8,29,26,23,23,22,21,81,74,66,1015,1012,1010,,,,16,13,,0.00,,,-1<br />
2015-1-9,27,26,22,20,19,18,69,63,59,1022,1019,1014,,,,24,14,,0.25,,,-1<br />
2015-1-10,28,24,21,21,19,18,84,70,57,1021,1018,1015,,,,11,10,,0.00,,,-1<br />
2015-1-11,28,25,22,22,21,20,80,70,58,1018,1017,1015,,,,13,8,,0.00,,,-1<br />
2015-1-12,31,27,22,22,21,20,82,68,46,1015,1013,1010,,,,26,19,,0.00,,,-1<br />
2015-1-13,29,26,23,23,21,19,80,71,65,1017,1013,1009,,,,24,16,,0.00,,,-1<br />
2015-1-14,27,26,24,21,19,18,79,66,56,1018,1017,1016,,,,21,13,,2.03,,,-1<br />
2015-1-15,29,24,20,22,21,19,86,70,59,1016,1014,1011,,,,16,6,,0.00,,,-1<br />
2015-1-16,31,26,21,22,19,8,78,59,34,1013,1006,1001,,,,39,14,,14.99,,,-1<br />
2015-1-17,26,23,20,15,12,8,67,43,31,1019,1017,1014,,,,26,18,,0.25,,,-1<br />
2015-1-18,27,23,19,17,16,14,65,54,45,1018,1016,1014,,,,11,8,,0.00,,,-1<br />
2015-1-19,27,22,18,18,17,15,86,64,40,1021,1018,1016,,,,21,8,,7.87,,,-1<br />
2015-1-20,23,21,18,19,17,16,89,74,58,1021,1020,1019,,,,10,6,,0.00,,,-1<br />
2015-1-21,28,24,21,21,19,17,72,64,54,1023,1018,1016,,,,16,11,,0.00,,,-1<br />
2015-1-22,27,24,22,20,19,17,76,63,55,1024,1023,1022,,,,19,11,,0.00,,,-1<br />
2015-1-23,31,27,22,23,18,17,69,58,44,1020,1017,1015,,,,21,14,,0.00,,,-1<br />
2015-1-24,30,26,21,21,19,17,72,60,47,1014,1011,1009,,,,24,14,,0.00,,,-1<br />
2015-1-25,31,27,22,21,19,17,77,59,47,1013,1009,1008,,,,23,18,,0.00,,,-1<br />
2015-1-26,31,26,21,22,21,19,84,68,47,1013,1011,1009,,,,24,8,,0.00,,,-1<br />
2015-1-27,27,24,22,23,21,20,87,78,60,1015,1013,1012,,,,24,11,,9.91,,,-1<br />
2015-1-28,26,23,21,20,19,18,87,72,59,1020,1017,1014,,,,23,14,,2.03,,,-1<br />
2015-1-29,24,22,20,19,18,17,85,74,66,1020,1019,1017,,,,8,5,,1.02,,,-1<br />
2015-1-30,27,24,21,21,20,19,82,71,59,1019,1016,1015,,,,19,10,,0.00,,,-1<br />
2015-1-31,29,26,23,22,21,19,84,69,50,1013,1011,1009,,,,23,14,,9.91,,,-1<br />
2015-2-1,26,22,18,18,16,14,80,66,49,1014,1013,1011,,,,24,19,,4.06,,,-1<br />
2015-2-2,24,20,16,15,15,14,85,71,48,1013,1011,1009,,,,14,8,,9.91,,,-1<br />
2015-2-3,29,23,17,18,17,15,77,58,44,1009,1008,1008,,,,10,6,,0.00,,,-1<br />
2015-2-4,29,23,18,21,19,16,78,62,50,1008,1007,1007,,,,10,5,,0.00,,,-1<br />
2015-2-5,28,26,22,23,21,19,84,77,69,1012,1007,1005,,,,37,13,,1.02,,,-1<br />
2015-2-6,28,24,21,22,19,18,84,70,53,1013,1011,1009,,,,10,8,,16.00,,,-1<br />
2015-2-7,29,24,19,23,21,19,87,71,59,1017,1015,1013,,,,10,5,,0.00,,,-1<br />
2015-2-8,29,26,22,21,21,20,84,69,57,1016,1014,1013,,,,16,6,,0.00,,,-1<br />
2015-2-9,28,26,23,23,22,21,83,74,65,1014,1013,1012,,,,16,10,,0.00,,,-1<br />
2015-2-10,31,28,24,24,23,21,83,72,60,1013,1012,1010,,,,13,10,,0.00,,,-1<br />
2015-2-11,28,26,23,24,22,21,82,75,69,1019,1016,1012,,,,19,13,,0.00,,,-1<br />
2015-2-12,30,27,23,23,22,21,77,70,59,1017,1014,1011,,,,26,11,,0.00,,,-1<br />
2015-2-13,30,26,22,23,22,21,78,69,55,1012,1009,1007,,,,23,11,,0.00,,,-1<br />
2015-2-14,26,24,21,23,20,18,88,69,56,1013,1009,1003,,,,27,18,,18.03,,,-1<br />
2015-2-15,24,22,19,18,16,14,76,63,46,1020,1016,1013,,,,27,14,,1.02,,,-1<br />
2015-2-16,25,21,18,16,14,11,77,57,34,1023,1021,1019,,,,26,14,,3.05,,,-1<br />
2015-2-17,27,22,18,17,14,13,68,53,40,1022,1020,1018,,,,11,8,,0.00,,,-1<br />
2015-2-18,27,23,20,19,17,14,68,55,44,1017,1014,1012,,,,23,13,,0.00,,,-1<br />
2015-2-19,29,24,20,22,20,18,75,65,58,1011,1010,1009,,,,13,10,,0.00,,,-1<br />
2015-2-20,28,26,23,22,21,20,80,71,63,1016,1011,1008,,,,11,8,,0.00,,,-1<br />
2015-2-21,28,24,20,21,19,17,88,78,68,1019,1011,1006,,,,19,13,,23.88,,,-1<br />
2015-2-22,23,21,18,17,16,15,81,70,53,1026,1024,1020,,,,16,13,,0.00,,,-1<br />
2015-2-23,27,23,19,18,17,16,75,58,50,1024,1021,1019,,,,21,11,,0.00,,,-1<br />
2015-2-24,27,24,21,20,19,18,67,60,50,1017,1016,1015,,,,24,18,,0.00,,,-1<br />
2015-2-25,26,24,23,20,19,19,74,70,64,1015,1014,1012,,,,16,11,,0.00,,,-1<br />
2015-2-26,29,26,22,23,22,20,85,73,59,1011,1009,1007,,,,21,11,,0.00,,,-1<br />
2015-2-27,27,24,22,22,21,18,87,74,62,1018,1015,1011,,,,21,11,,0.00,,,-1<br />
2015-2-28,28,26,23,21,19,18,81,69,56,1019,1016,1014,,,,13,8,,0.51,,,-1<br />
2015-3-1,28,25,22,22,20,18,82,73,62,1017,1013,1012,,,,19,6,,21.08,,,-1<br />
2015-3-2,22,20,18,17,16,13,86,66,49,1027,1023,1018,,,,19,11,,1.02,,,-1<br />
2015-3-3,25,20,15,16,14,13,83,56,40,1027,1024,1021,,,,19,8,,0.00,,,-1<br />
2015-3-4,28,22,16,19,16,13,68,58,44,1020,1016,1013,,,,26,14,,0.00,,,-1<br />
2015-3-5,27,23,20,21,18,16,74,66,57,1022,1016,1011,,,,26,14,,2.03,,,-1<br />
2015-3-6,26,23,20,20,19,18,86,75,63,1023,1020,1018,,,,11,8,,0.00,,,-1<br />
2015-3-7,28,25,22,22,20,19,79,71,61,1017,1015,1014,,,,16,8,,0.00,,,-1<br />
2015-3-8,28,24,20,22,21,18,82,76,66,1021,1018,1015,,,,21,8,,0.00,,,-1<br />
2015-3-9,29,26,22,21,20,19,83,69,57,1020,1017,1014,,,,14,10,,0.00,,,-1<br />
2015-3-10,29,26,22,21,20,19,75,69,57,1016,1015,1012,,,,21,13,,0.25,,,-1<br />
2015-3-11,27,26,23,21,21,20,80,72,60,1020,1019,1018,,,,14,8,,0.51,,,-1<br />
2015-3-12,28,26,23,21,21,20,81,71,60,1017,1014,1012,,,,26,14,,2.03,,,-1<br />
2015-3-13,29,24,19,22,20,18,85,73,60,1019,1015,1011,,,,23,8,,0.00,,,-1<br />
2015-3-14,29,26,22,22,21,19,79,68,56,1020,1017,1016,,,,19,8,,0.25,,,-1<br />
2015-3-15,30,27,23,22,21,21,81,67,51,1015,1013,1011,,,,24,14,,0.00,,,-1<br />
2015-3-16,27,24,22,22,21,19,80,70,63,1017,1014,1012,,,,23,11,,0.00,,,-1<br />
2015-3-17,26,23,20,19,18,17,87,68,52,1021,1019,1017,,,,21,14,,23.11,,,-1<br />
2015-3-18,27,23,19,21,20,18,91,79,64,1019,1014,1010,,,,24,11,,0.00,,,-1<br />
2015-3-19,29,26,22,22,20,17,83,70,53,1018,1013,1009,,,,24,10,,0.00,,,-1<br />
2015-3-20,29,24,19,21,19,16,75,65,54,1019,1018,1017,,,,8,5,,0.00,,,-1<br />
2015-3-21,30,26,22,22,21,18,83,70,56,1017,1015,1012,,,,24,14,,8.89,,,-1<br />
2015-3-22,29,25,21,22,21,19,82,75,67,1020,1018,1015,,,,10,5,,0.00,,,-1<br />
2015-3-23,28,26,23,22,21,21,86,77,63,1020,1018,1017,,,,6,5,,1.02,,,-1<br />
2015-3-24,29,25,21,22,21,19,84,75,62,1016,1014,1012,,,,14,5,,0.00,,,-1<br />
2015-3-25,30,26,21,23,22,20,86,77,61,1013,1013,1011,,,,10,6,,0.25,,,-1<br />
2015-3-26,29,26,22,22,21,17,86,74,61,1015,1012,1010,,,,23,5,,0.00,,,-1<br />
2015-3-27,27,23,20,19,18,16,68,59,48,1020,1018,1016,,,,16,10,,0.25,,,-1<br />
2015-3-28,24,22,19,17,17,15,86,68,51,1021,1020,1019,,,,19,11,,2.03,,,-1<br />
2015-3-29,26,22,18,18,17,16,82,67,52,1019,1017,1015,,,,10,5,,0.00,,,-1<br />
