
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,25,20,15,16,14,13,94,79,53,1017,1014,1012,2,1,1,10,2,,0.00,,Fog,9<br />
2009-1-2,25,19,13,15,13,12,94,75,44,1018,1015,1013,2,1,1,8,2,,0.00,,Fog,16<br />
2009-1-3,25,19,14,13,11,8,88,66,34,1019,1016,1014,4,2,1,10,3,,0.00,,,20<br />
2009-1-4,25,19,13,15,12,10,94,74,41,1017,1014,1011,3,2,1,8,2,,0.00,,,80<br />
2009-1-5,27,20,14,18,16,13,94,77,54,1015,1012,1010,2,2,1,11,2,,0.00,2,Fog,121<br />
2009-1-6,27,22,18,21,18,16,94,82,65,1015,1013,1010,2,1,1,10,3,,0.00,3,Fog,114<br />
2009-1-7,25,21,18,21,19,17,100,89,74,1018,1015,1013,2,1,0,10,2,,0.00,2,Fog,25<br />
2009-1-8,26,22,18,20,18,17,100,81,61,1020,1017,1015,2,2,1,8,3,,0.00,2,Fog,33<br />
2009-1-9,27,21,16,19,17,15,94,77,51,1021,1018,1015,3,2,1,10,3,,0.00,,,16<br />
2009-1-10,28,22,17,18,17,15,94,75,48,1020,1016,1006,3,2,1,10,2,,0.00,,Fog,10<br />
2009-1-11,26,21,17,20,18,16,94,79,57,1019,1016,1015,2,1,1,8,2,,0.00,3,Fog,25<br />
2009-1-12,26,22,18,18,17,16,94,78,57,1022,1019,1016,3,2,1,13,3,,0.00,1,Fog,23<br />
2009-1-13,26,20,15,18,14,9,100,70,36,1023,1020,1017,3,2,1,14,3,,0.00,1,Fog,341<br />
2009-1-14,24,18,13,18,15,12,100,85,61,1022,1019,1017,2,1,0,11,3,,0.00,,Fog,359<br />
2009-1-15,26,20,14,17,15,13,100,79,47,1021,1018,1016,2,1,0,8,2,,0.00,1,Fog,329<br />
2009-1-16,24,18,13,16,14,12,94,75,47,1021,1017,1015,2,1,0,10,2,,0.00,,Fog,348<br />
2009-1-17,27,20,14,17,15,13,94,76,44,1019,1016,1013,2,1,0,11,2,,0.00,,Fog,335<br />
2009-1-18,28,21,15,17,15,14,94,77,42,1018,1015,1012,2,1,0,8,2,,0.00,,Fog,291<br />
2009-1-19,28,21,15,18,16,14,100,76,42,1016,1013,1010,2,1,0,11,2,,0.00,,Fog,304<br />
2009-1-20,27,20,14,17,15,13,94,73,42,1016,1013,1010,4,2,0,14,3,,0.00,,Fog,336<br />
2009-1-21,25,20,15,16,13,9,94,67,36,1017,1013,1011,4,2,1,16,5,,0.00,,,345<br />
2009-1-22,25,19,14,16,13,11,94,74,41,1016,1012,1010,3,2,1,16,3,,0.00,,Fog,325<br />
2009-1-23,25,19,14,18,16,13,94,80,57,1015,1011,1008,2,1,0,10,2,,0.00,,Fog,352<br />
2009-1-24,27,21,15,19,17,14,94,82,61,1014,1011,1009,2,1,0,11,2,,0.00,,Fog,237<br />
2009-1-25,30,24,19,22,21,18,100,79,55,1014,1011,1009,2,1,0,13,5,,0.00,3,Fog,208<br />
2009-1-26,31,26,22,22,19,17,88,71,43,1013,1010,1009,3,2,1,13,6,,0.00,3,,226<br />
2009-1-27,30,26,21,23,21,19,94,79,58,1013,1010,1008,2,1,0,10,2,,0.00,4,Fog,325<br />
2009-1-28,28,24,20,21,18,14,94,75,42,1014,1011,1010,3,2,0,13,3,,0.00,2,Fog,17<br />
2009-1-29,27,22,18,17,14,12,88,67,42,1017,1013,1012,3,2,1,14,5,,0.00,,,16<br />
2009-1-30,28,21,15,16,14,12,94,69,37,1015,1012,1011,3,2,1,14,3,,0.00,,,346<br />
2009-1-31,27,20,14,17,14,13,94,71,44,1014,1012,1010,3,2,1,14,2,,0.00,1,Fog,351<br />
2009-2-1,27,21,16,15,13,11,94,64,37,1016,1013,1011,4,2,1,23,5,,0.00,,,10<br />
2009-2-2,27,21,16,16,14,11,88,65,37,1017,1014,1011,3,2,1,23,6,,0.00,1,Fog,33<br />
2009-2-3,27,21,16,16,13,12,83,67,42,1016,1013,1011,3,2,1,11,5,,0.00,,,34<br />
2009-2-4,28,21,15,15,13,11,94,62,35,1017,1014,1012,3,2,1,13,2,,0.00,0,Fog,346<br />
2009-2-5,29,21,13,15,13,10,94,68,30,1016,1014,1011,3,2,1,11,2,,0.00,,Fog,8<br />
2009-2-6,31,23,15,17,14,11,94,64,29,1017,1013,1011,3,2,1,10,2,,0.00,0,Fog,343<br />
2009-2-7,30,23,16,18,14,11,88,66,31,1015,1013,1011,4,2,1,11,2,,0.00,,Fog,15<br />
2009-2-8,29,22,16,16,14,13,88,64,37,1017,1014,1012,3,2,1,10,2,,0.00,,Fog,17<br />
2009-2-9,30,23,16,16,15,13,88,66,35,1017,1015,1012,3,2,1,11,2,,0.00,,Fog,28<br />
2009-2-10,31,23,16,18,16,12,94,65,37,1016,1013,1009,3,2,1,8,2,,0.00,,Fog,101<br />
2009-2-11,31,24,19,23,21,17,88,77,58,1014,1011,1008,3,2,0,10,0,,0.00,3,Fog,203<br />
2009-2-12,29,24,21,22,18,14,100,71,48,1013,1009,1007,3,2,0,13,2,,0.00,3,Fog,360<br />
2009-2-13,29,23,18,17,15,12,88,64,37,1013,1011,1008,3,2,1,11,3,,0.00,3,,355<br />
2009-2-14,31,23,16,18,15,12,88,66,31,1014,1010,1008,3,2,1,11,2,,0.00,,Fog,314<br />
2009-2-15,29,23,17,19,15,12,94,69,35,1013,1010,1009,3,2,1,13,2,,0.00,1,Fog,343<br />
2009-2-16,30,23,16,17,14,11,94,66,31,1015,1012,1010,4,2,1,11,2,,0.00,,,3<br />
2009-2-17,29,23,17,16,13,9,88,61,30,1016,1012,1010,4,3,1,16,3,,0.00,,Fog,343<br />
2009-2-18,30,22,15,15,13,10,88,58,30,1014,1011,1008,4,2,1,14,3,,0.00,,Fog,334<br />
2009-2-19,29,22,16,16,13,9,88,64,30,1013,1010,1008,3,2,1,11,2,,0.00,,Fog,329<br />
2009-2-20,30,23,16,17,15,13,94,67,37,1016,1013,1011,3,2,1,8,2,,0.00,,,9<br />
2009-2-21,32,24,17,17,15,11,94,62,29,1013,1010,1007,3,2,1,10,2,,0.00,,Fog,306<br />
2009-2-22,33,24,17,19,12,7,94,50,20,1010,1007,1005,4,2,0,13,3,,0.00,1,Fog,259<br />
2009-2-23,33,26,18,19,15,11,83,58,27,1012,1008,1006,3,2,0,10,2,,0.00,1,Fog,270<br />
2009-2-24,33,27,20,24,21,17,94,69,46,1009,1006,1003,3,2,0,11,2,,0.00,3,Fog,194<br />
2009-2-25,34,29,24,24,20,14,89,64,30,1009,1005,1003,3,2,1,11,3,,0.00,3,,249<br />
2009-2-26,35,29,23,22,18,11,94,59,24,1010,1007,1005,3,2,0,10,2,,0.00,,Fog,278<br />
2009-2-27,34,28,22,23,21,18,94,65,43,1011,1008,1005,3,2,1,10,5,,0.00,,Fog,207<br />
2009-2-28,32,27,23,24,17,10,100,56,26,1011,1008,1005,4,2,0,11,2,,0.00,2,Fog,327<br />
2009-3-1,32,26,20,18,14,9,88,53,24,1012,1009,1006,4,2,1,13,2,,0.00,,Fog,356<br />
2009-3-2,34,26,17,15,13,10,77,50,23,1012,1009,1006,3,2,1,13,2,,0.00,,,259<br />
2009-3-3,33,26,18,23,17,13,88,65,40,1011,1008,1005,3,2,1,13,3,,0.00,3,Fog,301<br />
2009-3-4,33,27,21,23,18,14,94,63,33,1010,1006,1004,2,2,0,10,2,,0.00,2,Fog,276<br />
2009-3-5,37,29,21,24,21,14,94,63,27,1008,1005,1002,3,2,1,10,3,,0.00,2,Fog,216<br />
2009-3-6,35,29,24,24,18,13,100,56,26,1010,1007,1005,3,2,0,13,3,,0.00,2,Fog,299<br />
2009-3-7,31,27,24,23,19,14,89,68,40,1012,1009,1005,3,2,1,10,5,,0.00,3,,265<br />
2009-3-8,34,29,24,24,21,16,89,68,34,1011,1008,1006,3,2,2,11,8,,0.00,1,,205<br />
2009-3-9,34,29,24,25,23,21,94,74,49,1013,1010,1008,2,2,1,11,5,,0.00,2,Fog,212<br />
2009-3-10,34,30,26,25,20,16,89,60,36,1014,1011,1009,3,2,1,14,3,,0.00,3,,308<br />
2009-3-11,33,28,23,27,17,10,83,54,24,1013,1010,1008,3,2,1,14,5,,0.00,2,,329<br />
2009-3-12,33,27,21,22,17,11,94,58,27,1012,1009,1007,3,2,1,27,6,,0.00,4,Rain-Thunderstorm,300<br />
2009-3-13,32,24,18,20,16,11,88,60,29,1016,1013,1011,3,2,1,8,2,,0.00,1,,11<br />
2009-3-14,33,24,17,17,14,12,82,53,28,1015,1011,1008,3,2,1,13,2,,0.00,1,Fog,345<br />
2009-3-15,31,24,18,19,16,12,83,61,31,1013,1010,1007,2,2,1,0,0,,0.00,2,Fog,-1<br />
2009-3-16,32,26,21,22,19,18,89,68,43,1012,1010,1008,2,2,1,6,0,,0.00,3,,175<br />
2009-3-17,35,29,24,23,19,15,89,60,30,1012,1009,1006,2,2,1,8,2,,0.00,3,Fog,220<br />
2009-3-18,34,28,22,23,21,17,89,69,49,1012,1009,1006,3,2,1,11,3,,0.00,4,Fog,152<br />
2009-3-19,34,28,22,23,21,19,89,69,44,1011,1008,1005,3,2,1,14,6,,0.00,2,,174<br />
2009-3-20,35,29,24,23,21,18,89,65,38,1011,1008,1006,4,2,1,14,5,,0.00,3,,190<br />
2009-3-21,35,29,24,24,21,18,94,65,38,1011,1008,1005,3,2,0,14,5,,0.00,1,Fog,150<br />
2009-3-22,33,27,20,22,17,13,94,57,31,1011,1009,1007,4,3,2,19,3,,0.00,3,,63<br />
