
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,32,27,23,22,22,21,89,69,52,1012,1010,1007,10,9,8,19,14,,0.00,1,,1<br />
2000-1-2,32,28,24,22,22,21,83,64,55,1013,1010,1007,10,9,8,14,10,,0.00,1,,360<br />
2000-1-3,32,28,24,22,22,21,83,63,52,1012,1010,1007,10,10,8,19,13,,0.00,1,,12<br />
2000-1-4,33,29,26,23,22,21,74,62,52,1011,1010,1007,10,9,9,11,8,,0.00,1,,1<br />
2000-1-5,34,30,26,24,23,22,89,61,49,1012,1010,1007,10,9,7,14,10,,0.00,2,,353<br />
2000-1-6,33,29,25,24,24,23,94,69,55,1012,1010,1008,10,9,7,23,11,,0.00,2,,158<br />
2000-1-7,32,28,25,25,24,23,100,77,59,1012,1011,1009,10,8,5,11,6,,0.00,5,,148<br />
2000-1-8,33,28,24,25,23,22,94,70,52,1013,1010,1008,10,9,6,14,8,,0.00,2,,156<br />
2000-1-9,34,29,24,25,23,22,100,68,49,1013,1010,1008,10,8,5,11,6,,0.00,2,,73<br />
2000-1-10,34,29,24,24,22,20,94,62,44,1012,1010,1008,10,9,6,14,10,,0.00,2,,131<br />
2000-1-11,34,29,25,24,23,22,94,62,52,1012,1009,1007,9,8,5,11,6,,0.00,2,,344<br />
2000-1-12,33,29,26,24,23,22,83,61,55,1013,1009,1007,10,10,9,14,8,,0.00,2,,130<br />
2000-1-13,33,29,25,24,23,22,94,67,55,1012,1009,1006,10,9,5,14,10,,0.00,2,,152<br />
2000-1-14,34,29,24,25,24,23,94,69,55,1011,1008,1006,10,9,5,14,8,,0.00,2,,120<br />
2000-1-15,33,29,25,25,24,22,100,71,52,1012,1010,1007,10,9,5,19,11,,0.00,2,,138<br />
2000-1-16,34,29,24,24,23,22,94,67,52,1013,1010,1008,10,9,5,11,6,,0.00,2,,88<br />
2000-1-17,34,29,24,24,23,22,100,69,49,1013,1011,1009,10,9,5,14,10,,0.00,3,,142<br />
2000-1-18,31,28,25,24,24,23,89,73,66,1014,1012,1009,10,9,3,11,8,,0.00,2,Rain,152<br />
2000-1-19,31,27,24,24,22,20,94,67,55,1014,1012,1010,10,8,4,14,10,,0.00,3,,2<br />
2000-1-20,31,26,22,21,20,19,83,64,52,1015,1012,1010,10,9,5,23,13,,0.00,2,,16<br />
2000-1-21,31,26,22,19,18,17,78,57,43,1017,1014,1012,9,8,6,26,19,,0.00,0,,34<br />
2000-1-22,32,27,23,21,20,18,78,60,52,1015,1013,1010,10,9,5,26,14,,0.00,2,,24<br />
2000-1-23,33,27,21,22,21,21,100,61,49,1014,1011,1009,10,10,8,23,16,,0.00,4,,357<br />
2000-1-24,34,29,24,25,23,23,100,69,52,1014,1012,1009,10,9,5,14,8,,0.00,2,,2<br />
2000-1-25,32,28,24,25,24,23,100,73,59,1015,1012,1010,10,10,8,19,10,,0.00,3,,18<br />
