
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,31,28,26,23,21,20,83,67,52,1013,1012,1010,10,10,10,24,14,,0.00,2,,113<br />
2005-1-2,31,28,26,22,22,20,78,68,52,1015,1013,1011,10,10,10,27,19,,0.00,3,,111<br />
2005-1-3,31,28,26,22,21,19,78,66,49,1014,1012,1010,10,10,10,32,16,,0.00,3,,117<br />
2005-1-4,31,28,26,22,21,19,78,64,49,1013,1011,1009,10,10,10,27,14,,0.00,3,,103<br />
2005-1-5,31,28,25,22,21,20,78,67,52,1013,1011,1009,10,10,10,29,16,,0.00,4,,115<br />
2005-1-6,31,28,26,22,21,20,78,66,52,1012,1010,1008,10,10,10,29,19,,0.00,4,,126<br />
2005-1-7,31,29,27,22,21,19,70,64,49,1012,1010,1008,10,10,10,37,21,,0.00,2,,123<br />
2005-1-8,31,28,26,23,22,21,79,71,58,1012,1010,1008,10,10,10,34,16,,0.00,4,,113<br />
2005-1-9,31,28,26,23,22,20,79,70,52,1012,1010,1008,10,10,10,26,14,,0.00,4,,99<br />
2005-1-10,32,29,26,23,22,21,78,69,52,1012,1010,1009,10,10,10,24,16,,0.00,4,,108<br />
2005-1-11,32,29,26,23,22,20,83,69,49,1012,1011,1009,10,10,10,29,16,,0.00,4,,116<br />
2005-1-12,31,28,26,23,22,21,83,72,58,1012,1011,1009,10,10,10,23,14,,0.00,3,,117<br />
2005-1-13,31,28,26,23,23,22,83,73,58,1011,1010,1009,10,10,10,23,11,,0.00,3,,102<br />
2005-1-14,32,29,26,24,23,21,83,71,52,1011,1009,1007,10,10,10,27,14,,0.00,4,,92<br />
2005-1-15,31,28,26,23,22,21,83,71,55,1011,1009,1007,10,10,10,27,14,,0.00,4,,105<br />
2005-1-16,31,28,26,23,23,22,83,73,58,1011,1009,1006,10,10,10,26,18,,0.00,4,,109<br />
2005-1-17,29,27,26,23,22,21,79,72,62,1010,1009,1007,10,10,9,24,14,,0.00,6,,119<br />
2005-1-18,31,28,26,23,22,20,78,70,55,1010,1008,1007,10,10,10,29,10,,0.00,5,,125<br />
2005-1-19,32,29,26,23,22,21,79,69,52,1011,1009,1008,10,10,10,27,14,,0.00,4,,103<br />
2005-1-20,30,28,25,23,22,22,89,75,62,1013,1011,1007,10,10,10,23,14,,0.00,6,,115<br />
2005-1-21,31,28,25,24,23,22,84,73,58,1012,1011,1009,10,10,10,27,14,,0.00,5,,116<br />
2005-1-22,32,29,26,24,23,22,84,72,55,1013,1011,1009,10,10,10,29,14,,0.00,3,,110<br />
2005-1-23,32,29,26,23,23,21,83,70,52,1013,1011,1008,10,10,10,32,11,,0.00,3,,90<br />
2005-1-24,31,28,25,24,23,22,89,74,58,1013,1011,1008,10,10,10,14,10,,0.00,5,,88<br />
2005-1-25,30,28,25,24,23,22,89,77,66,1012,1011,1009,10,10,10,19,10,,0.00,5,,69<br />
2005-1-26,32,29,26,23,23,21,83,70,55,1014,1012,1010,10,10,10,19,11,,0.00,4,,97<br />
2005-1-27,31,29,27,24,23,21,84,71,55,1013,1011,1009,10,10,10,26,16,,0.00,3,,112<br />
2005-1-28,32,29,26,23,22,20,83,67,52,1012,1010,1009,10,10,10,27,13,,0.00,3,,106<br />
2005-1-29,31,28,26,23,22,21,83,68,55,1011,1009,1008,10,10,10,23,14,,0.00,4,,95<br />
2005-1-30,31,28,26,22,22,20,78,68,55,1010,1009,1007,10,10,10,27,14,,0.00,5,,98<br />
2005-1-31,31,28,26,23,22,20,83,68,55,1011,1009,1007,10,10,10,27,16,,0.00,4,,119<br />
2005-2-1,32,29,26,23,22,22,83,70,55,1010,1008,1002,10,10,10,27,14,,0.00,5,,117<br />
2005-2-2,32,29,26,23,23,22,83,69,55,1010,1008,1006,10,10,10,34,19,,0.00,3,,131<br />
2005-2-3,32,29,27,23,22,21,79,67,52,1011,1009,1007,10,10,10,34,16,,0.00,4,,121<br />
2005-2-4,33,30,27,23,21,19,79,62,46,1012,1009,1008,10,10,10,37,14,,0.00,4,,112<br />
2005-2-5,32,29,27,24,22,20,79,67,49,1013,1011,1009,10,10,10,34,18,,0.00,3,,114<br />
2005-2-6,31,29,27,24,23,22,84,72,58,1013,1011,1008,10,10,10,32,14,,0.00,4,,98<br />
2005-2-7,31,28,26,23,22,21,83,69,58,1011,1010,1008,10,10,8,24,16,,0.00,3,,101<br />
2005-2-8,30,28,27,23,22,21,74,70,62,1012,1010,1008,10,10,10,23,14,,0.00,3,,96<br />
2005-2-9,31,28,26,23,22,20,78,68,52,1011,1009,1007,10,10,10,23,13,,0.00,4,,92<br />
2005-2-10,31,28,26,22,22,20,78,68,55,1010,1009,1007,10,10,10,27,18,,0.00,5,,101<br />
2005-2-11,31,28,26,22,22,21,78,66,55,1012,1010,1008,10,10,10,19,14,,0.00,3,,102<br />
2005-2-12,31,29,27,23,22,21,74,69,58,1011,1010,1009,10,10,10,23,16,,0.00,4,,108<br />
2005-2-13,32,29,27,24,23,21,79,70,52,1012,1010,1009,10,10,10,23,14,,0.00,5,,96<br />
2005-2-14,32,29,27,23,23,21,79,68,52,1011,1009,1007,10,10,10,27,16,,0.00,4,,105<br />
2005-2-15,29,27,24,24,23,22,94,83,74,1010,1009,1007,10,8,1,27,16,,0.00,6,Rain,90<br />
2005-2-16,30,27,24,24,23,22,94,80,66,1010,1009,1006,10,9,6,19,8,,0.00,6,,124<br />
2005-2-17,31,27,24,24,23,23,94,78,62,1011,1009,1008,10,10,5,29,11,,0.00,3,Rain,133<br />
2005-2-18,33,29,26,23,22,19,79,68,43,1013,1010,1008,10,10,10,23,14,,0.00,3,,84<br />
2005-2-19,32,29,27,24,22,19,79,67,46,1012,1010,1008,10,10,10,27,14,,0.00,5,,97<br />
2005-2-20,31,28,26,24,23,21,89,73,55,1012,1010,1007,10,10,10,24,11,,0.00,4,,108<br />
2005-2-21,31,29,27,23,22,21,79,70,55,1011,1009,1007,10,10,10,23,14,,0.00,3,,106<br />
2005-2-22,31,28,26,24,23,22,83,72,58,1012,1010,1008,10,10,10,26,11,,0.00,4,,103<br />
2005-2-23,31,28,26,25,24,23,89,76,62,1013,1011,1009,10,10,10,27,14,,0.00,5,,92<br />
2005-2-24,31,28,26,24,23,22,83,75,62,1013,1011,1010,10,9,8,26,14,,0.00,5,,106<br />
2005-2-25,30,28,26,24,23,20,89,80,62,1013,1011,1010,10,8,4,27,10,,0.00,6,Rain,121<br />
2005-2-26,31,28,25,24,23,23,89,75,62,1012,1010,1008,10,10,10,32,16,,0.00,3,,111<br />
2005-2-27,31,28,25,24,24,23,94,78,62,1013,1010,1008,10,10,8,27,14,,0.00,4,Rain,86<br />
2005-2-28,32,29,27,24,23,21,84,69,55,1013,1011,1010,10,10,10,23,14,,0.00,4,,93<br />
2005-3-1,31,29,27,24,23,22,79,70,58,1012,1011,1010,10,10,10,26,14,,0.00,4,,102<br />
2005-3-2,32,29,26,25,23,22,84,72,55,1012,1010,1009,10,10,10,14,6,,0.00,4,,116<br />
2005-3-3,32,29,27,25,24,23,84,74,59,1012,1011,1009,10,10,9,34,14,,0.00,3,,91<br />
2005-3-4,31,29,28,24,23,21,74,69,55,1014,1012,1010,10,10,10,26,11,,0.00,4,,117<br />
2005-3-5,32,29,27,23,22,20,79,66,49,1014,1012,1010,10,10,10,23,14,,0.00,4,,98<br />
2005-3-6,31,29,27,23,22,21,74,67,55,1013,1011,1008,10,10,10,34,16,,0.00,4,,77<br />
2005-3-7,31,28,26,24,23,21,83,69,55,1012,1010,1008,10,10,10,26,13,,0.00,3,,129<br />
2005-3-8,31,28,26,25,23,21,94,72,55,1013,1011,1008,10,10,8,26,14,,0.00,3,,92<br />
2005-3-9,31,29,27,23,22,21,79,67,55,1012,1011,1009,10,10,10,19,13,,0.00,3,,80<br />
2005-3-10,31,28,25,24,23,21,89,73,62,1013,1011,1010,10,9,8,27,14,,0.00,5,,95<br />
2005-3-11,31,28,26,23,23,22,83,72,62,1013,1012,1010,10,10,8,27,14,,0.00,4,,101<br />
2005-3-12,31,28,26,24,23,22,89,71,62,1013,1011,1009,10,10,5,26,16,,0.00,5,Rain,114<br />
2005-3-13,32,29,27,24,23,21,79,70,52,1012,1010,1007,10,10,8,121,23,,0.00,4,,111<br />
2005-3-14,33,29,26,23,22,16,78,66,36,1011,1009,1006,10,10,8,39,18,,0.00,4,,135<br />
2005-3-15,32,30,28,23,22,20,74,65,49,1011,1009,1008,10,10,10,34,18,,0.00,3,,109<br />
2005-3-16,32,29,26,23,22,21,83,68,52,1011,1010,1009,10,10,10,37,16,,0.00,4,,118<br />
2005-3-17,32,29,26,23,23,21,83,70,52,1012,1010,1008,10,10,10,29,16,,0.00,5,,136<br />
2005-3-18,28,27,25,24,23,22,89,81,74,1013,1011,1009,10,9,3,16,10,,0.00,6,Rain,103<br />
2005-3-19,29,27,26,24,23,22,89,78,66,1014,1012,1009,10,10,10,27,10,,0.00,6,,139<br />
2005-3-20,30,28,25,24,23,21,89,76,58,1014,1012,1010,10,10,8,19,13,,0.00,4,,110<br />
2005-3-21,29,27,25,24,23,22,89,81,70,1014,1012,1010,10,9,5,19,13,,0.00,6,Rain,124<br />
2005-3-22,30,28,25,24,23,23,94,80,66,1014,1012,1010,10,9,5,24,10,,0.00,5,Rain,155<br />
2005-3-23,30,27,24,24,23,22,89,80,62,1015,1012,1010,10,9,5,23,13,,0.00,6,,110<br />
2005-3-24,29,27,25,24,23,22,89,83,74,1014,1012,1011,10,9,6,14,10,,0.00,6,Rain,195<br />
2005-3-25,31,27,24,23,23,22,89,77,62,1014,1011,1009,10,9,7,14,8,,0.00,5,,114<br />
2005-3-26,30,28,26,23,23,22,83,76,66,1013,1011,1009,10,10,8,13,10,,0.00,4,,77<br />
2005-3-27,30,28,25,24,23,22,94,81,62,1013,1011,1009,10,8,5,21,11,,0.00,6,Rain,111<br />
2005-3-28,30,27,24,23,23,22,89,80,62,1013,1011,1008,10,9,5,16,11,,0.00,5,,100<br />
2005-3-29,30,28,25,24,23,22,89,78,62,1013,1011,1007,10,10,10,19,8,,0.00,5,,163<br />
2005-3-30,31,28,25,24,23,22,94,77,58,1012,1011,1009,10,10,8,34,13,,0.00,6,Rain,149<br />
2005-3-31,29,27,24,27,23,22,94,79,66,1013,1011,1009,10,9,3,26,13,,0.00,5,Rain,114<br />
2005-4-1,30,28,26,24,23,22,84,77,66,1013,1010,978,10,9,5,26,14,,0.00,5,,125<br />
2005-4-2,31,28,25,25,23,21,89,74,55,1014,1011,1009,10,10,10,35,13,,0.00,3,,155<br />
2005-4-3,31,28,25,24,23,20,83,73,52,1014,1012,1010,10,9,5,29,14,,0.00,5,,113<br />
2005-4-4,30,28,26,24,24,23,84,79,66,1014,1012,1010,10,10,8,35,16,,0.00,6,Rain,151<br />
2005-4-5,31,28,26,24,23,21,84,71,55,1014,1012,1010,10,10,8,39,18,,0.00,5,,121<br />
2005-4-6,31,29,27,24,23,22,79,74,62,1013,1011,1010,10,10,8,47,18,,0.00,6,,130<br />
2005-4-7,32,29,26,24,23,21,83,71,55,1012,1010,1008,10,10,10,45,26,,0.00,3,,154<br />
2005-4-8,32,29,27,24,23,22,79,69,58,1011,1010,1007,10,10,10,35,24,,0.00,3,,172<br />
2005-4-9,31,28,25,24,23,21,89,72,55,1012,1010,1008,10,10,10,27,18,,0.00,5,,151<br />
2005-4-10,32,28,24,24,23,22,89,75,59,1012,1010,1008,10,9,7,34,18,,0.00,4,Rain,130<br />
2005-4-11,31,27,24,24,22,20,94,74,52,1011,1009,1007,10,10,5,37,19,,0.00,4,Rain,161<br />
2005-4-12,31,28,25,25,23,22,94,78,58,1012,1010,1009,10,10,10,39,13,,0.00,4,Rain,143<br />
2005-4-13,29,27,25,25,24,22,94,85,74,1012,1011,1009,10,8,5,27,11,,0.00,5,Rain,132<br />
2005-4-14,29,27,25,25,24,23,94,86,74,1012,1010,1008,10,9,3,34,10,,0.00,6,Rain,160<br />
2005-4-15,31,28,25,24,23,22,89,74,58,1012,1010,1009,10,9,5,42,18,,0.00,5,Rain,132<br />
2005-4-16,31,28,26,24,23,22,89,76,62,1013,1011,1010,10,9,7,37,19,,0.00,4,Rain,168<br />
2005-4-17,31,28,26,24,23,21,83,70,58,1013,1011,1010,10,10,10,37,19,,0.00,2,,155<br />
2005-4-18,31,28,25,24,23,20,83,72,52,1011,1010,1007,10,10,10,37,19,,0.00,4,,155<br />
2005-4-19,31,29,27,24,23,22,79,71,58,1011,1010,1008,10,10,8,26,13,,0.00,5,,155<br />
2005-4-20,31,28,26,24,23,22,89,71,58,1013,1011,1009,10,10,8,34,14,,0.00,4,,148<br />
2005-4-21,31,28,26,23,22,20,83,71,52,1012,1010,1008,10,10,10,37,16,,0.00,6,,163<br />
2005-4-22,32,29,26,24,23,22,84,74,55,1011,1010,1008,10,10,10,37,11,,0.00,4,,153<br />
2005-4-23,32,29,27,24,22,20,79,68,49,1012,1010,1007,10,10,10,40,21,,0.00,3,,153<br />
2005-4-24,31,28,26,24,23,21,89,70,55,1013,1011,1009,10,10,6,32,14,,0.00,4,Rain,122<br />
2005-4-25,31,29,27,24,23,22,84,71,58,1012,1011,1009,10,10,8,27,16,,0.00,4,,116<br />
2005-4-26,31,28,26,24,23,21,83,70,55,1013,1011,1010,10,10,8,26,14,,0.00,3,,118<br />
2005-4-27,32,28,25,24,23,22,89,72,59,1013,1012,1009,10,10,10,24,10,,0.00,3,,124<br />
2005-4-28,31,29,27,24,23,23,79,73,62,1013,1012,1010,10,10,10,24,13,,0.00,4,,110<br />
2005-4-29,30,28,25,26,24,23,94,80,66,1014,1012,1011,10,9,2,35,14,,0.00,5,Rain,147<br />
2005-4-30,31,28,26,24,23,22,84,77,58,1015,1012,1011,10,10,8,27,13,,0.00,5,Rain,120<br />
2005-5-1,31,28,25,24,23,22,89,74,58,1014,1012,1010,10,10,10,27,14,,0.00,4,,101<br />
2005-5-2,31,28,25,24,23,21,89,74,58,1014,1012,1011,10,10,10,23,10,,0.00,3,,131<br />
2005-5-3,30,28,25,24,23,22,89,78,62,1015,1013,1012,10,10,6,26,14,,0.00,3,Rain,126<br />
2005-5-4,32,29,26,24,23,21,89,75,52,1015,1013,1012,10,10,10,40,14,,0.00,4,,169<br />
2005-5-5,31,28,25,24,22,20,89,71,52,1015,1013,1011,10,10,10,29,14,,0.00,4,,123<br />
2005-5-6,31,28,25,23,23,22,89,73,58,1014,1012,1010,10,10,10,32,13,,0.00,4,,168<br />
2005-5-7,31,27,24,24,23,22,89,74,58,1013,1012,1010,10,10,9,40,19,,0.00,4,Rain,158<br />
2005-5-8,30,28,26,23,22,21,79,70,58,1014,1012,1010,10,10,10,32,14,,0.00,4,,115<br />
2005-5-9,30,27,24,23,22,21,89,76,62,1014,1012,1011,10,10,8,35,18,,0.00,5,Rain,158<br />
2005-5-10,31,28,25,23,22,20,83,71,52,1013,1011,1010,10,10,8,37,16,,0.00,4,,125<br />
2005-5-11,32,29,26,24,23,20,83,71,49,1013,1011,1009,10,10,10,29,14,,0.00,4,,169<br />
2005-5-12,30,27,24,24,23,23,94,83,66,1014,1011,1009,10,9,4,24,10,,0.00,5,Rain,136<br />
2005-5-13,29,27,24,24,23,22,89,80,70,1012,1010,1009,10,10,5,37,16,,0.00,3,Rain,150<br />
2005-5-14,30,27,24,24,23,22,89,75,62,1011,1010,1008,10,10,10,42,19,,0.00,4,,163<br />
2005-5-15,31,28,26,24,22,20,89,71,52,1011,1009,1007,10,10,8,14,11,,0.00,4,,97<br />
2005-5-16,29,27,25,24,23,22,89,80,66,1011,1010,1008,10,9,4,29,14,,0.00,5,Rain,140<br />
2005-5-17,31,28,25,24,23,22,89,78,58,1011,1009,1007,10,10,8,34,14,,0.00,5,Rain,163<br />
2005-5-18,31,28,26,24,23,22,89,74,58,1010,1009,1007,10,10,8,29,13,,0.00,5,,130<br />
2005-5-19,31,28,26,24,23,21,84,74,58,1011,1009,1007,10,10,10,34,16,,0.00,4,,153<br />
2005-5-20,31,28,25,24,23,22,83,76,58,1012,1010,1009,10,10,8,35,14,,0.00,6,Rain,138<br />
