
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,33,28,23,24,23,21,94,74,52,1008,1007,1004,19,10,5,34,11,,0.00,4,,88<br />
2014-1-2,33,29,24,24,23,22,94,74,43,1006,1002,997,19,11,6,32,13,52,0.00,4,Rain,4<br />
2014-1-3,23,22,21,23,20,16,94,85,73,1017,1009,1002,19,9,4,23,13,,7.11,8,Rain,189<br />
2014-1-4,27,22,18,17,14,12,88,61,29,1020,1017,1016,19,12,10,32,13,35,0.00,4,,97<br />
2014-1-5,32,24,18,19,17,11,88,64,27,1017,1016,1014,19,12,10,21,11,,0.00,4,,105<br />
2014-1-6,33,26,19,24,19,2,100,73,26,1016,1011,1002,19,10,1,39,14,52,0.00,6,Fog-Rain-Thunderstorm,129<br />
2014-1-7,35,28,22,23,19,18,88,59,28,1013,1010,1005,19,12,4,24,14,35,0.00,1,Thunderstorm,18<br />
2014-1-8,29,27,24,22,20,19,78,66,46,1012,1009,1006,19,12,10,24,13,,0.00,3,,277<br />
2014-1-9,33,27,21,23,21,18,94,75,49,1013,1011,1008,19,11,8,24,14,,2.03,3,Thunderstorm,95<br />
2014-1-10,32,27,22,23,22,20,94,80,59,1013,1010,1008,19,10,4,27,11,50,2.03,6,Rain-Thunderstorm,126<br />
2014-1-11,29,24,19,23,21,19,100,85,58,1016,1012,1009,19,9,3,29,8,,4.06,5,Rain,310<br />
2014-1-12,26,23,20,22,20,18,100,86,62,1019,1017,1016,19,9,5,24,11,,17.02,7,Rain,95<br />
2014-1-13,29,26,22,23,21,20,94,80,56,1017,1014,1012,19,11,8,21,11,,0.00,4,Rain,127<br />
2014-1-14,31,27,22,23,22,20,94,79,47,1014,1012,1009,19,10,4,32,8,50,1.02,4,Rain-Thunderstorm,302<br />
2014-1-15,27,24,22,22,21,20,94,84,64,1013,1012,1010,19,9,2,19,8,,0.00,6,Rain,272<br />
2014-1-16,32,26,19,21,19,14,94,71,24,1014,1012,1011,19,11,4,27,8,,0.00,2,,113<br />
2014-1-17,33,26,18,22,19,17,94,69,36,1015,1013,1012,19,13,8,23,11,,0.00,1,Fog,84<br />
2014-1-18,35,27,19,24,20,18,94,67,37,1015,1013,1011,19,11,4,24,10,60,0.00,1,Fog-Rain,74<br />
2014-1-19,35,28,21,21,19,16,94,60,32,1013,1011,1008,19,14,10,21,10,,0.00,1,,311<br />
2014-1-20,37,30,23,21,18,14,83,52,21,1012,1010,1007,19,11,7,32,11,,0.00,1,,91<br />
2014-1-21,36,29,21,21,17,15,83,47,29,1009,1007,1006,19,14,10,34,13,,0.00,1,,358<br />
2014-1-22,36,31,26,24,22,20,84,63,34,1011,1009,1007,19,11,3,27,10,,2.03,3,Rain-Thunderstorm,153<br />
2014-1-23,37,31,25,25,23,21,89,63,38,1010,1008,1006,19,13,10,23,11,,0.00,1,,8<br />
2014-1-24,37,31,25,24,23,21,94,64,33,1011,1007,1005,19,10,3,35,14,50,7.87,4,Rain-Thunderstorm,313<br />
2014-1-25,23,21,20,23,18,16,94,81,60,1018,1016,1011,19,6,2,26,18,35,3.05,7,Rain-Thunderstorm,142<br />
2014-1-26,27,23,19,21,20,18,94,81,65,1018,1015,1013,19,11,6,32,19,45,1.02,7,Rain,114<br />
2014-1-27,34,28,22,24,22,21,94,73,47,1015,1013,1010,19,11,10,21,11,,0.00,4,Rain-Thunderstorm,90<br />
2014-1-28,36,30,24,25,23,21,89,69,35,1014,1012,1010,19,12,6,29,10,52,2.03,2,Rain-Thunderstorm,3<br />
2014-1-29,37,31,24,25,22,18,89,66,28,1015,1012,1010,19,13,10,29,11,,0.00,1,,254<br />
2014-1-30,37,30,24,25,22,2,94,68,22,1015,1012,1009,19,9,2,45,14,72,6.10,3,Rain-Thunderstorm,345<br />
2014-1-31,32,27,22,23,22,20,89,74,47,1014,1012,1011,19,12,9,19,8,,0.51,3,Rain-Thunderstorm,92<br />
2014-2-1,33,28,23,23,21,2,94,70,22,1024,1012,1009,19,11,3,37,10,58,7.87,4,Rain-Thunderstorm,304<br />
2014-2-2,37,29,22,25,22,20,94,64,36,1013,1009,1006,19,12,10,23,11,47,0.00,3,Thunderstorm,325<br />
2014-2-3,36,30,24,24,23,20,89,66,38,1011,1009,1006,19,10,6,24,14,,0.76,3,Rain-Thunderstorm,69<br />
2014-2-4,36,30,24,25,22,19,78,61,30,1011,1010,1008,19,10,6,24,13,42,0.00,2,Thunderstorm,284<br />
2014-2-5,39,32,25,25,23,16,89,62,26,1012,1010,1008,19,11,6,23,8,,0.00,1,,14<br />
2014-2-6,39,33,26,26,23,18,79,61,27,1011,1010,1008,19,12,9,39,11,60,0.00,1,Thunderstorm,276<br />
2014-2-7,38,33,27,27,24,19,94,64,31,1011,1009,1007,19,10,6,16,8,,0.00,2,,316<br />
2014-2-8,32,27,21,29,22,18,94,69,43,1013,1011,1009,19,10,3,48,14,71,7.87,4,Rain-Thunderstorm,62<br />
2014-2-9,37,30,23,24,22,20,89,66,40,1014,1010,1008,19,9,6,27,11,47,0.00,3,Rain-Thunderstorm,283<br />
2014-2-10,34,29,23,25,23,21,94,74,48,1017,1014,1011,19,10,5,34,11,55,8.89,3,Rain-Thunderstorm,100<br />
2014-2-11,36,29,23,25,22,19,94,71,28,1016,1011,1008,19,17,10,16,10,,0.51,6,Rain,50<br />
2014-2-12,34,29,24,25,23,21,94,76,42,1011,1008,1006,19,9,3,32,10,58,5.08,5,Rain-Thunderstorm,185<br />
2014-2-13,28,24,21,23,21,2,94,82,24,1014,1011,1007,19,8,4,34,11,55,2.03,6,Rain-Thunderstorm,138<br />
2014-2-14,26,22,19,20,17,14,94,74,52,1022,1017,1014,19,9,3,32,18,,12.95,6,Rain,128<br />
2014-2-15,27,23,20,16,15,13,73,59,34,1024,1023,1021,19,11,10,39,23,58,0.00,4,,114<br />
2014-2-16,28,23,18,19,17,15,83,65,40,1023,1021,1019,19,12,10,37,19,53,0.00,4,,107<br />
2014-2-17,28,23,18,20,18,17,88,71,46,1021,1019,1017,19,12,8,42,19,61,0.00,2,,99<br />
2014-2-18,29,24,19,20,18,16,88,68,46,1020,1017,1014,19,13,10,45,19,63,0.00,1,,96<br />
2014-2-19,31,26,20,20,18,17,88,65,33,1016,1013,1010,19,13,10,26,14,,0.00,4,,96<br />
2014-2-20,26,23,21,21,19,17,88,75,52,1012,1011,1010,19,12,8,19,11,,0.25,5,Rain,62<br />
2014-2-21,32,27,22,22,21,18,94,72,45,1013,1011,1009,19,10,6,23,6,,0.00,3,Rain-Thunderstorm,360<br />
2014-2-22,32,27,22,24,21,2,94,72,25,1013,1011,1009,19,11,8,32,10,50,1.02,5,Thunderstorm,217<br />
2014-2-23,29,26,22,23,22,20,94,84,66,1013,1009,1006,19,9,2,21,8,42,7.11,6,Rain-Thunderstorm,78<br />
2014-2-24,32,27,21,23,21,19,94,74,49,1012,1010,1008,19,10,8,21,11,,0.00,2,,264<br />
2014-2-25,28,24,22,23,21,2,94,78,24,1015,1013,1011,19,9,4,29,11,,13.97,6,Rain-Thunderstorm,136<br />
2014-2-26,23,22,21,23,21,2,95,90,27,1013,1012,1010,10,5,2,19,11,,7.87,8,Rain-Thunderstorm,172<br />
2014-2-27,22,20,18,21,18,17,94,90,68,1012,1011,1007,19,6,3,32,16,55,2.03,7,Rain,239<br />
2014-2-28,26,22,18,18,17,16,100,80,50,1012,1011,1009,19,11,7,27,13,,0.00,5,,279<br />
2014-3-1,27,22,17,18,17,16,94,77,42,1014,1011,1010,19,10,7,24,11,,0.00,5,Rain,273<br />
2014-3-2,27,22,18,19,17,16,100,73,51,1016,1014,1013,19,11,8,21,8,,0.00,3,,140<br />
2014-3-3,28,23,18,20,18,14,88,73,50,1017,1015,1012,19,12,10,32,18,48,0.51,5,,111<br />
2014-3-4,29,24,21,21,20,18,94,79,46,1016,1013,1011,19,9,3,24,13,,0.00,5,Rain,62<br />
2014-3-5,27,24,22,21,20,18,94,76,57,1013,1012,1010,19,12,10,19,6,,0.25,5,Rain-Thunderstorm,351<br />
2014-3-6,29,24,20,21,19,19,100,75,47,1014,1012,1011,19,11,1,21,10,,0.00,4,Fog,291<br />
2014-3-7,28,23,19,21,18,16,94,73,44,1015,1013,1012,19,12,10,21,10,,0.00,3,,193<br />
2014-3-8,25,23,21,20,18,18,88,76,58,1014,1013,1011,19,12,10,24,13,37,1.02,3,Rain,134<br />
2014-3-9,29,23,18,20,19,18,100,80,48,1013,1011,1009,19,10,6,21,6,,0.00,4,,141<br />
2014-3-10,28,24,19,21,20,19,94,79,60,1010,1009,1008,19,9,2,34,10,55,6.10,7,Rain-Thunderstorm,288<br />
2014-3-11,27,24,21,22,19,17,94,77,54,1017,1013,1010,19,10,5,21,10,,0.00,6,,149<br />
2014-3-12,27,22,18,18,17,16,88,66,47,1020,1018,1016,19,11,10,27,13,,0.00,4,,116<br />
2014-3-13,28,24,20,21,19,17,88,75,50,1019,1017,1016,19,13,10,27,18,,0.00,3,,107<br />
2014-3-14,31,24,18,21,19,9,100,71,40,1016,1011,1006,19,15,9,26,11,,0.00,1,Fog,94<br />
2014-3-15,27,25,23,22,21,19,89,77,61,1012,1008,1004,19,11,5,32,13,53,0.25,6,Rain,300<br />
2014-3-16,31,26,21,24,22,19,89,78,53,1012,1009,1005,19,11,6,27,13,,0.00,4,Thunderstorm,98<br />
2014-3-17,27,23,21,23,21,19,94,84,66,1012,1009,1005,19,9,3,27,13,50,1.02,5,Rain-Thunderstorm,321<br />
2014-3-18,24,22,21,23,21,18,94,87,65,1017,1015,1011,19,8,3,21,8,,2.03,4,Rain,160<br />
2014-3-19,23,22,20,22,21,19,100,92,85,1016,1011,1007,19,7,2,19,10,,2.03,7,Rain,93<br />
2014-3-20,26,22,18,21,20,18,100,84,61,1010,1006,1004,19,10,7,21,11,,0.00,6,,290<br />
2014-3-21,25,22,19,22,19,17,94,83,61,1013,1008,1004,19,8,3,29,11,,0.00,5,Rain,292<br />
2014-3-22,21,18,14,18,11,6,94,64,32,1023,1020,1014,19,12,10,23,13,,0.00,5,Rain,209<br />
2014-3-23,23,17,11,14,11,10,94,68,34,1024,1021,1018,19,12,10,19,6,,0.00,1,,90<br />
2014-3-24,27,20,13,18,16,13,100,74,37,1020,1018,1013,19,12,8,26,8,,0.00,,Fog,88<br />
2014-3-25,29,23,17,19,17,15,94,73,38,1022,1020,1018,19,13,7,26,10,,0.00,2,,96<br />
2014-3-26,28,23,18,19,18,17,94,75,45,1024,1021,1020,19,12,8,34,16,47,0.00,2,,100<br />
2014-3-27,29,24,21,21,19,18,88,75,52,1021,1018,1015,19,12,10,27,18,,0.00,3,,99<br />
2014-3-28,31,25,19,22,19,18,94,69,36,1016,1014,1011,19,12,7,19,10,,0.00,1,,87<br />
2014-3-29,33,27,22,22,20,18,94,68,34,1014,1011,1009,19,12,7,24,10,,0.00,1,Fog,53<br />
2014-3-30,31,27,22,23,21,18,89,74,49,1010,1008,1007,19,11,8,29,10,,0.00,5,Rain,79<br />
2014-3-31,26,24,22,23,21,19,100,85,74,1018,1014,1010,19,9,6,26,11,,0.00,7,Rain-Thunderstorm,176<br />
2014-4-1,27,24,22,22,21,20,94,85,59,1020,1019,1017,19,9,2,29,10,,1.02,6,Rain,189<br />
2014-4-2,28,25,22,22,21,19,94,80,53,1022,1020,1019,19,11,10,32,19,50,0.25,5,,123<br />
2014-4-3,28,24,21,20,19,18,94,76,44,1021,1019,1018,19,13,10,39,23,,0.00,4,,103<br />
2014-4-4,30,24,19,22,19,17,94,74,43,1021,1019,1017,19,14,9,16,11,,0.00,1,,96<br />
2014-4-5,31,24,17,20,17,13,94,66,32,1019,1017,1015,19,11,6,16,8,,0.00,,Fog,18<br />
2014-4-6,32,26,21,23,21,19,94,75,40,1017,1015,1013,19,16,9,19,6,,0.00,,,267<br />
2014-4-7,29,26,22,23,22,20,94,82,61,1015,1013,1011,19,10,6,24,13,,0.00,4,,109<br />
2014-4-8,31,27,22,23,22,20,100,79,51,1011,1009,1007,19,9,4,21,13,,11.94,7,Rain-Thunderstorm,99<br />
2014-4-9,28,24,18,22,19,2,94,79,25,1012,1010,1007,19,11,7,21,11,,0.00,6,Rain-Thunderstorm,293<br />
2014-4-10,27,21,16,19,17,15,100,77,44,1021,1014,1012,19,10,3,27,6,,0.00,2,,103<br />
2014-4-11,26,23,21,22,21,18,100,87,70,1015,1012,1007,19,7,2,23,13,,8.89,6,Rain-Thunderstorm,88<br />
2014-4-12,24,22,19,22,19,16,100,79,48,1014,1008,1001,19,9,5,45,16,72,0.00,6,Rain-Thunderstorm,306<br />
2014-4-13,18,16,13,16,9,6,100,63,39,1022,1019,1015,19,14,10,35,24,50,0.00,2,,283<br />
2014-4-14,21,17,13,12,12,10,88,72,38,1024,1022,1021,19,12,10,14,11,,0.00,4,,240<br />
2014-4-15,24,18,12,16,13,11,100,76,44,1022,1020,1017,19,12,8,21,8,,0.00,3,,99<br />
2014-4-16,27,21,14,19,16,14,100,74,33,1018,1016,1014,19,14,5,16,8,,0.00,1,,86<br />
2014-4-17,29,23,17,21,19,16,100,76,47,1017,1014,1012,19,11,4,14,6,,0.00,5,Thunderstorm,18<br />
2014-4-18,27,23,21,21,20,19,94,80,57,1013,1011,1010,19,12,10,14,6,,0.00,4,,238<br />
2014-4-19,23,22,21,21,19,18,100,87,73,1019,1016,1013,19,9,5,19,8,,0.00,7,Rain,150<br />
2014-4-20,24,21,17,19,17,14,94,76,53,1020,1019,1018,19,11,10,21,13,,0.00,5,,131<br />
2014-4-21,27,20,14,19,16,13,100,77,50,1018,1015,1013,19,12,10,11,8,,0.00,2,,123<br />
2014-4-22,22,20,18,19,15,12,88,71,49,1020,1017,1015,19,12,10,23,14,,0.00,4,,166<br />
2014-4-23,22,18,13,14,13,12,94,71,46,1022,1020,1018,19,11,8,14,8,,0.00,6,,113<br />
2014-4-24,21,18,14,14,13,10,88,71,48,1022,1020,1019,19,12,10,16,8,,0.00,4,,156<br />
2014-4-25,21,16,11,14,12,10,100,77,38,1022,1020,1019,19,10,5,16,6,,0.00,5,,207<br />
2014-4-26,22,17,11,14,12,9,100,79,53,1022,1020,1019,19,12,9,29,8,,0.00,3,,101<br />
2014-4-27,24,18,12,14,13,11,94,74,40,1024,1022,1020,19,13,10,37,16,58,0.00,1,,84<br />
2014-4-28,26,19,12,14,13,11,94,68,33,1024,1022,1019,19,14,10,16,11,,0.00,3,,86<br />
2014-4-29,26,20,14,15,14,13,94,69,39,1020,1017,1014,19,16,9,14,6,,0.00,,,76<br />
2014-4-30,22,20,18,17,16,14,88,79,62,1015,1010,1005,19,11,8,19,6,,0.00,6,,104<br />
2014-5-1,22,19,16,18,16,14,100,83,53,1012,1006,1002,19,11,5,42,13,64,0.00,6,Rain,298<br />
2014-5-2,22,18,14,14,13,12,88,75,44,1020,1017,1012,19,12,5,24,13,,0.00,4,,287<br />
2014-5-3,26,19,11,16,14,11,100,78,41,1021,1017,1015,19,10,5,10,5,,0.00,,,39<br />
2014-5-4,21,19,17,19,18,16,100,92,83,1019,1015,1013,19,7,3,27,10,,6.10,7,Rain-Thunderstorm,25<br />
2014-5-5,25,21,17,20,18,16,100,89,65,1018,1015,1014,19,7,0,16,5,,0.00,5,Fog,79<br />
2014-5-6,25,22,19,20,19,18,100,86,66,1017,1015,1014,19,10,3,14,8,,0.00,5,,67<br />
2014-5-7,24,21,18,20,18,17,100,86,65,1020,1017,1016,19,7,2,14,6,,0.00,6,,122<br />
2014-5-8,22,20,18,19,17,15,100,86,71,1018,1016,1014,19,10,5,13,6,,0.51,6,Rain,155<br />
2014-5-9,22,18,14,15,14,12,94,78,49,1020,1017,1016,19,11,7,13,6,,0.00,5,,235<br />
2014-5-10,22,18,13,15,13,10,100,76,42,1023,1022,1020,19,11,4,32,13,,0.00,4,,110<br />
2014-5-11,25,19,12,14,12,11,94,68,33,1025,1022,1019,19,19,19,16,13,,0.00,,,81<br />
2014-5-12,25,18,12,16,14,11,100,73,38,1020,1017,1015,19,17,8,16,5,,0.00,,,61<br />
2014-5-13,23,20,17,17,16,15,94,81,55,1018,1016,1014,19,11,5,23,10,,0.00,4,Rain,254<br />
2014-5-14,24,19,14,17,16,14,100,86,53,1020,1017,1016,19,7,0,19,6,,0.00,3,Fog,97<br />
2014-5-15,25,20,14,19,17,14,100,90,62,1017,1015,1013,19,6,0,29,6,50,0.00,6,Fog-Rain-Thunderstorm,255<br />
2014-5-16,20,18,14,17,15,14,100,84,66,1019,1017,1016,19,11,8,13,6,,0.00,6,,163<br />
2014-5-17,21,16,11,17,14,1,100,89,47,1019,1017,1015,19,5,0,13,5,,0.00,6,Fog,313<br />
2014-5-18,18,17,14,16,14,11,100,89,64,1019,1018,1017,16,5,0,13,6,,0.00,7,Fog,283<br />
2014-5-19,21,16,11,13,11,9,100,76,50,1021,1019,1017,19,13,10,11,8,,0.00,5,,95<br />
2014-5-20,21,16,10,14,12,10,100,80,53,1020,1017,1016,19,9,3,19,8,,0.00,3,,104<br />
2014-5-21,18,17,15,17,16,13,100,91,77,1015,1010,1004,19,7,2,21,11,,6.10,6,Rain,92<br />
2014-5-22,19,17,13,18,16,10,100,92,67,1018,1008,1003,19,5,1,24,8,,0.51,7,Rain,272<br />
2014-5-23,14,13,11,11,9,7,88,77,53,1024,1022,1019,19,11,7,16,13,,0.00,6,,251<br />
2014-5-24,14,11,8,9,8,7,100,82,50,1025,1023,1021,19,12,9,21,11,,0.00,5,,286<br />
2014-5-25,15,11,6,10,8,6,100,82,56,1021,1019,1017,19,8,0,11,5,,0.00,5,Fog,110<br />
2014-5-26,17,14,12,13,12,10,94,80,62,1022,1017,1014,19,11,10,19,10,,0.00,7,,216<br />
2014-5-27,18,13,9,11,9,8,100,88,48,1025,1023,1022,19,4,0,16,8,,0.00,6,Fog,282<br />
2014-5-28,18,12,7,11,9,7,100,87,48,1025,1023,1022,19,5,0,10,6,,0.00,5,Fog,276<br />
2014-5-29,22,14,6,14,10,6,100,82,47,1024,1021,1019,19,6,2,21,6,,0.00,4,Fog,86<br />
2014-5-30,24,17,9,14,11,9,100,74,32,1022,1019,1015,19,10,5,14,8,,0.25,1,,77<br />
2014-5-31,17,16,15,16,15,13,100,93,77,1017,1014,1010,10,6,3,14,5,,3.05,8,Rain,78<br />
2014-6-1,19,17,13,16,14,11,100,87,65,1014,1011,1009,19,7,3,35,11,55,0.25,6,Rain-Thunderstorm,284<br />
2014-6-2,18,13,9,12,9,8,94,79,43,1017,1016,1014,19,15,10,26,14,,0.00,6,,280<br />
