
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,21,17,13,15,13,6,100,74,48,1020,1019,1018,20,14,1,29,18,,0.00,2,Fog,66<br />
2003-1-2,22,17,12,14,13,11,100,80,57,1022,1020,1019,30,21,5,24,14,,0.00,5,,168<br />
2003-1-3,23,19,15,15,14,13,88,78,57,1018,1015,1012,30,18,5,23,16,,0.00,6,,66<br />
2003-1-4,22,18,14,15,13,12,100,78,57,1015,1011,1008,30,30,30,21,13,,0.00,5,Rain,68<br />
2003-1-5,20,18,15,16,14,11,94,80,68,1013,1008,1006,30,26,20,27,14,,0.00,5,Rain,208<br />
2003-1-6,21,14,9,13,11,8,94,70,52,1017,1014,1014,30,30,30,29,14,,0.00,3,,70<br />
2003-1-7,19,17,14,13,12,11,94,78,64,1025,1022,1017,30,21,5,24,13,,0.00,6,,76<br />
2003-1-8,21,18,15,14,13,12,94,78,64,1025,1021,1018,,,,48,27,61,0.00,4,,63<br />
2003-1-9,21,18,15,15,13,12,82,75,60,1018,1013,1010,30,18,15,50,37,64,0.00,5,,67<br />
2003-1-10,21,18,16,15,14,14,94,81,68,1016,1012,1010,30,17,8,32,26,,0.00,5,,104<br />
2003-1-11,20,18,15,16,15,14,100,91,68,1017,1016,1015,30,15,5,19,13,,0.00,6,Rain,209<br />
2003-1-12,16,13,11,15,12,9,100,92,82,1020,1018,1015,30,10,5,27,14,,0.00,6,Rain,221<br />
2003-1-13,15,12,9,9,8,6,94,79,55,1021,1020,1018,30,18,4,32,18,,0.00,6,Rain,220<br />
2003-1-14,15,11,8,8,5,2,87,68,44,1022,1021,1020,30,30,30,37,21,,0.00,5,,213<br />
2003-1-15,20,13,7,10,6,2,87,65,30,1022,1019,1016,30,30,30,21,10,,0.00,1,,267<br />
2003-1-16,22,13,6,12,9,5,100,71,40,1020,1017,1016,30,25,15,19,8,,0.00,2,Fog,64<br />
2003-1-17,20,17,14,13,12,10,88,73,56,1020,1019,1017,30,30,30,27,11,,0.00,6,,55<br />
2003-1-18,20,17,14,14,13,12,94,78,60,1019,1017,1014,30,30,30,34,13,,0.00,5,,70<br />
2003-1-19,29,21,13,15,11,4,100,64,20,1014,1007,1003,25,17,1,42,19,63,0.00,4,Fog-Rain,26<br />
2003-1-20,23,17,11,12,9,6,82,63,38,1011,1007,1003,30,30,30,29,18,,0.00,5,,52<br />
2003-1-21,20,17,13,14,12,10,94,76,59,1016,1013,1009,30,20,15,40,23,50,0.00,5,,68<br />
2003-1-22,31,23,15,15,8,-2,94,48,16,1008,999,993,30,29,25,48,21,71,0.00,3,Rain,333<br />
2003-1-23,22,14,8,11,5,-3,82,52,19,1001,998,995,30,28,5,32,16,40,0.00,4,Rain,234<br />
2003-1-24,16,12,8,10,8,6,100,83,55,1005,1000,998,30,19,1,37,16,61,0.00,5,Rain-Hail-Thunderstorm,218<br />
2003-1-25,16,11,7,8,6,4,93,71,48,1012,1008,1005,25,13,5,35,19,52,0.00,5,Rain,219<br />
2003-1-26,17,12,8,11,8,6,93,75,52,1012,1009,1001,30,22,20,29,13,,0.00,4,Rain,29<br />
2003-1-27,23,17,10,13,10,8,100,80,38,1002,997,992,30,17,1,47,14,52,0.00,7,Rain,110<br />
2003-1-28,23,14,5,11,6,-1,100,61,22,1003,1001,999,30,30,30,26,10,,0.00,4,,4<br />
2003-1-29,23,16,8,11,8,4,100,64,33,1014,1009,1003,30,30,30,26,11,,0.00,3,,15<br />
2003-1-30,22,16,9,14,11,8,100,74,46,1015,1013,1010,,,,24,10,,0.00,1,,61<br />
2003-1-31,29,21,14,13,3,-1,94,30,15,1010,1006,1004,,,,37,18,55,0.00,5,,332<br />
2003-2-1,24,19,15,12,8,2,82,49,30,1015,1010,1003,,,,34,21,,0.00,3,,55<br />
2003-2-2,24,17,9,13,9,1,100,68,22,1018,1016,1014,25,18,15,29,13,,0.00,2,,149<br />
2003-2-3,20,13,7,13,11,6,94,76,60,1018,1013,1009,30,25,20,27,10,,0.00,2,,66<br />
2003-2-4,15,13,12,13,8,4,88,68,48,1025,1019,1012,30,26,15,27,19,,0.00,6,,200<br />
2003-2-5,19,13,7,12,8,5,93,70,49,1028,1026,1024,30,30,30,27,10,,0.00,3,,61<br />
2003-2-6,26,20,13,14,13,10,94,74,42,1026,1022,1020,,,,37,19,,0.00,0,,130<br />
2003-2-7,20,16,11,14,12,9,94,75,64,1026,1024,1021,30,30,30,35,19,,0.00,3,,60<br />
2003-2-8,26,21,16,15,13,9,88,73,41,1022,1016,1011,30,27,10,23,14,,0.00,6,,63<br />
2003-2-9,21,17,13,14,12,7,100,71,46,1019,1016,1012,30,30,30,40,18,,0.00,3,,86<br />
2003-2-10,23,17,11,15,13,11,100,83,60,1018,1016,1015,30,14,0,23,14,32,0.00,4,Fog,167<br />
2003-2-11,32,22,13,15,11,3,100,62,17,1014,1010,1008,30,21,0,35,14,69,0.00,6,Fog,337<br />
