
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-12,21,,21,18,18,18,83,83,83,1016,1016,1016,10,10,10,14,14,,0.00,6,,270<br />
2003-2-14,20,,20,17,17,17,83,83,83,1015,1015,1015,10,10,10,11,11,,0.00,8,,30<br />
2003-5-30,22,18,14,9,7,6,72,46,35,1024,1022,1021,,,,14,6,,0.00,,,59<br />
2003-6-2,21,19,17,13,13,13,77,71,60,1017,1016,1016,,,,10,6,,0.00,,,346<br />
2003-6-3,21,19,17,17,16,14,100,84,73,1015,1014,1013,10,8,3,19,14,,0.00,6,Rain-Thunderstorm,5<br />
2003-6-4,17,16,16,15,15,15,94,91,88,1019,1019,1019,10,10,10,11,8,,0.00,8,,60<br />
2003-6-10,21,19,17,16,16,16,94,86,73,1018,1017,1017,,,,8,6,,0.00,,,6<br />
2003-6-11,21,17,17,16,14,14,82,77,73,1018,1017,1017,10,10,10,16,8,,0.00,1,,323<br />
2003-6-12,19,16,15,16,14,14,94,88,83,1019,1018,1017,,,,3,3,,0.00,,,55<br />
2003-6-16,22,,22,15,15,15,64,64,64,1022,1022,1022,,,,3,3,,0.00,,,320<br />
2003-6-17,23,,23,15,15,15,61,61,61,1019,1019,1019,,,,14,14,,0.00,,,10<br />
2003-6-18,21,20,20,15,14,14,73,68,64,1020,1020,1019,10,10,10,11,11,,0.00,3,,50<br />
2003-9-16,15,,15,14,14,14,94,94,94,1020,1020,1020,10,10,10,13,13,,0.00,6,,80<br />
2003-9-28,26,21,18,17,16,14,88,65,47,1016,1015,1013,10,10,8,14,10,,0.00,5,,337<br />
2003-12-1,18,,18,18,18,18,100,100,100,1008,1008,1008,5,5,5,10,10,,0.00,1,Rain-Thunderstorm,100<br />
2003-12-10,24,21,19,18,17,17,94,78,65,1018,1017,1016,10,10,10,23,19,,0.00,4,,105<br />
2003-12-11,22,18,18,19,18,17,94,88,83,1017,1017,1016,10,10,10,6,5,,0.00,6,,17<br />
