
WAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-4,31,26,22,26,23,21,100,84,62,1012,1009,1007,10,10,8,13,5,,0.00,5,Rain-Thunderstorm,223<br />
2000-5-5,30,27,24,27,25,24,100,93,74,1011,1009,1008,10,10,10,6,3,,0.00,5,,158<br />
2000-5-6,27,26,24,26,24,23,100,95,84,1010,1008,1006,10,10,8,21,3,,0.00,3,Thunderstorm,138<br />
2000-5-7,36,28,24,26,24,9,100,84,19,1010,1008,1007,10,10,6,8,3,,0.00,3,,151<br />
2000-5-8,32,28,24,26,24,23,100,90,66,1011,1009,1009,10,10,10,6,3,,0.00,4,,155<br />
2000-5-9,28,26,23,26,24,22,100,94,78,1011,1009,1007,10,9,4,10,3,,0.00,5,Rain-Thunderstorm,130<br />
2000-5-10,32,27,22,25,24,22,100,83,62,1011,1009,1007,10,10,10,8,2,,0.00,6,,240<br />
2000-5-11,31,29,28,28,25,23,89,75,62,1012,1010,1007,10,10,10,13,6,,0.00,3,,252<br />
2000-5-12,31,28,25,26,25,24,100,90,70,1013,1011,1008,10,10,10,11,3,,0.00,4,Rain-Thunderstorm,198<br />
2000-5-13,33,28,24,27,24,24,100,84,59,1012,1010,1007,10,10,10,10,2,,0.00,4,,232<br />
2000-5-14,31,28,25,26,25,24,100,88,74,1012,1011,1009,10,10,10,11,2,,0.00,4,Thunderstorm,234<br />
2000-5-15,32,28,24,26,24,23,100,85,59,1013,1011,1008,10,10,10,8,3,,0.00,4,Rain-Thunderstorm,118<br />
2000-5-16,29,27,24,25,25,24,100,95,79,1013,1011,1010,10,10,10,6,3,,0.00,4,Thunderstorm,131<br />
2000-5-17,25,24,23,25,24,23,100,100,100,1012,1011,1010,10,10,10,11,6,,0.00,2,Rain-Thunderstorm,115<br />
2000-5-18,36,29,23,25,24,23,100,75,47,1012,1010,1006,10,10,10,6,3,,0.00,3,,226<br />
2000-5-19,33,29,26,27,26,22,100,82,66,1011,1009,1006,10,10,10,10,3,,0.00,5,Thunderstorm,226<br />
2000-5-20,32,27,23,26,24,22,100,79,66,1010,1008,1006,10,10,10,19,5,,0.00,4,Rain-Thunderstorm,267<br />
2000-5-21,31,30,29,28,26,24,94,79,66,1011,1009,1007,10,10,10,6,3,,0.00,3,Rain-Thunderstorm,145<br />
2000-5-22,32,30,28,27,24,23,89,73,59,1014,1011,1009,10,10,8,14,3,,0.00,3,Rain-Thunderstorm,251<br />
2000-5-23,28,26,23,25,24,23,100,91,74,1015,1013,1012,10,10,8,11,5,,0.00,5,Thunderstorm,40<br />
2000-5-24,31,27,24,25,24,23,100,85,62,1014,1012,1010,10,10,10,10,3,,0.00,4,Thunderstorm,264<br />
2000-5-25,31,27,24,25,24,24,100,87,66,1013,1012,1009,10,10,10,11,3,,0.00,3,Rain-Thunderstorm,205<br />
2000-5-26,28,27,25,26,25,24,100,95,79,1014,1011,1009,10,9,6,10,3,,0.00,3,Rain-Thunderstorm,196<br />
2000-5-27,27,26,25,25,24,24,94,91,84,1014,1012,1010,10,9,3,8,3,,0.00,4,Rain-Thunderstorm,79<br />
2000-5-28,28,27,25,26,25,24,100,90,79,1014,1012,1010,10,10,10,10,3,,0.00,4,Thunderstorm,232<br />
2000-5-29,31,27,24,25,24,24,100,89,70,1011,1010,1008,10,10,10,6,2,,0.00,2,,110<br />
2000-5-30,31,28,25,26,25,24,100,93,66,1010,1009,1009,10,10,10,3,2,,0.00,1,Thunderstorm,195<br />
2000-5-31,31,28,26,26,26,25,100,87,70,1011,1009,1007,10,10,6,10,2,,0.00,2,Thunderstorm,254<br />
2000-6-1,27,,27,26,26,26,94,94,94,1010,1010,1010,10,10,10,0,0,,0.00,1,Thunderstorm,-1<br />
2000-6-10,27,27,26,25,25,25,94,90,89,1013,1012,1011,10,10,10,0,0,,0.00,2,,-1<br />
2000-6-11,29,26,22,25,23,22,100,92,70,1016,1012,1010,10,9,6,6,0,29,0.00,5,Rain-Thunderstorm,100<br />
2000-6-12,31,26,22,25,24,22,100,92,66,1014,1012,1011,10,9,3,0,0,,0.00,5,,-1<br />
2000-6-13,32,28,24,26,24,24,100,82,66,1014,1011,1009,10,10,10,10,2,,0.00,2,Thunderstorm,260<br />
2000-6-14,27,26,25,25,25,25,100,93,89,1013,1012,1010,10,9,6,6,3,,0.00,1,Rain-Thunderstorm,170<br />
2000-6-15,32,28,24,26,25,24,100,88,62,1013,1010,1008,10,9,6,10,2,,0.00,4,Rain-Thunderstorm,0<br />
2000-6-16,30,27,24,26,25,24,100,90,74,1012,1010,1008,10,10,10,8,0,,0.00,2,Thunderstorm,258<br />
2000-6-17,31,28,24,26,25,24,100,91,74,1012,1011,1009,10,9,3,6,0,,0.00,3,Rain-Thunderstorm,300<br />
2000-6-18,29,27,24,27,25,24,100,96,84,1014,1012,1010,10,9,3,13,2,,0.00,3,Rain-Thunderstorm,201<br />
2000-6-19,30,27,24,30,26,24,100,93,74,1013,1012,1009,10,9,6,3,0,,0.00,3,Rain-Thunderstorm,250<br />
2000-6-20,31,27,24,26,24,24,100,89,66,1013,1011,1009,10,10,10,6,0,,0.00,2,Rain-Thunderstorm,253<br />
2000-6-21,30,27,24,25,24,24,100,90,74,1012,1011,1009,10,10,10,2,0,,0.00,2,Thunderstorm,230<br />
2000-6-22,29,27,24,27,24,24,100,95,79,1015,1013,1011,10,10,10,13,2,,0.00,1,Rain-Thunderstorm,276<br />
2000-6-23,30,26,22,26,24,22,100,92,70,1016,1014,1012,10,9,6,0,0,,0.00,4,Rain-Thunderstorm,-1<br />
2000-6-24,25,24,23,25,24,23,100,100,100,1015,1014,1013,10,10,10,0,0,,0.00,4,,-1<br />
2000-6-25,29,26,23,25,24,23,100,93,70,1015,1013,1011,10,10,6,10,0,,0.00,4,Rain-Thunderstorm,10<br />
2000-6-26,29,26,23,25,23,23,100,90,74,1015,1013,1011,10,10,6,0,0,,0.00,3,Thunderstorm,-1<br />
2000-6-27,30,27,23,25,24,23,100,87,66,1015,1013,1010,10,10,10,0,0,,0.00,2,,-1<br />
2000-6-28,30,27,23,26,24,23,100,92,74,1014,1012,1010,10,10,6,0,0,,0.00,2,Thunderstorm,-1<br />
2000-6-29,28,26,24,27,24,24,100,94,84,1013,1011,1009,10,9,6,0,0,,0.00,2,Rain-Thunderstorm,-1<br />
2000-6-30,29,27,24,25,24,24,100,91,74,1013,1011,1009,10,10,10,3,0,,0.00,2,Thunderstorm,-1<br />
