
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,32,27,22,23,20,18,89,68,46,1013,1010,1009,10,10,10,13,6,,0.00,3,,316<br />
2013-1-2,33,28,23,23,22,21,94,77,52,1012,1010,1008,10,10,7,14,6,,0.00,3,,228<br />
2013-1-3,31,27,23,24,22,21,94,77,55,1013,1011,1009,10,10,8,11,6,,0.00,5,,228<br />
2013-1-4,32,27,23,24,21,17,89,68,51,1011,1009,1006,10,9,7,13,8,,0.00,4,,353<br />
2013-1-5,29,24,19,23,19,17,94,69,55,1010,1008,1007,10,9,8,11,5,,0.00,4,,4<br />
2013-1-6,27,24,22,22,21,19,100,81,69,1011,1008,1006,10,10,8,14,8,,0.00,6,Rain,341<br />
2013-1-7,25,24,23,23,22,21,100,91,83,1011,1009,1007,10,9,6,11,5,,0.00,7,Rain,333<br />
2013-1-8,31,26,22,24,22,21,100,85,55,1012,1010,1008,10,10,8,16,6,,0.00,6,Rain,355<br />
2013-1-9,32,27,23,24,23,22,100,89,55,1011,1009,1007,10,9,1,14,5,39,0.00,5,Rain-Thunderstorm,238<br />
2013-1-10,31,27,23,24,22,21,100,81,55,1011,1009,1007,19,9,5,14,6,,0.00,4,,250<br />
2013-1-11,32,27,22,23,22,19,100,77,46,1012,1010,1008,10,9,3,19,6,,0.00,3,,269<br />
2013-1-12,32,27,22,23,21,17,100,74,40,1013,1011,1008,10,9,5,16,6,,0.00,2,,302<br />
2013-1-13,33,27,21,22,21,17,100,74,38,1012,1010,1008,10,9,3,23,6,,0.00,1,,61<br />
2013-1-14,31,26,22,22,21,18,94,74,46,1013,1011,1009,10,10,7,16,8,,0.00,2,Rain,113<br />
2013-1-15,31,26,22,22,20,18,94,72,46,1014,1012,1009,19,9,5,19,8,,0.00,3,,85<br />
2013-1-16,32,26,19,20,17,12,100,64,29,1015,1013,1010,10,9,4,21,6,,0.00,1,,47<br />
2013-1-17,32,26,19,21,17,14,91,61,38,1015,1012,1009,10,10,3,19,6,,0.00,3,,340<br />
2013-1-18,32,27,22,21,16,11,83,54,35,1015,1013,1010,19,10,10,23,10,34,0.00,2,,24<br />
2013-1-19,32,26,19,21,17,14,83,61,35,1015,1012,1010,19,10,6,14,8,,0.00,1,,319<br />
2013-1-20,32,28,24,23,21,18,94,74,43,1015,1012,1010,10,8,4,11,6,,0.00,4,,202<br />
2013-1-21,33,28,23,23,21,19,94,71,49,1016,1013,1010,19,9,5,19,6,,0.00,3,,90<br />
2013-1-22,32,27,22,22,21,19,88,71,52,1015,1012,1010,10,10,8,19,10,,0.00,4,,112<br />
2013-1-23,31,26,22,22,21,18,100,75,58,1014,1012,1010,19,10,7,19,8,,0.00,3,,128<br />
2013-1-24,32,27,22,22,20,18,94,70,46,1014,1012,1010,10,10,8,21,10,,0.00,2,,107<br />
2013-1-25,32,27,23,21,20,17,94,72,40,1014,1012,1009,19,10,8,24,10,,0.00,2,,115<br />
2013-1-26,32,26,21,21,19,15,94,68,43,1014,1012,1009,10,10,8,21,10,,0.00,2,,116<br />
2013-1-27,32,26,21,21,19,17,88,67,40,1015,1013,1010,19,10,5,14,8,,0.00,1,,109<br />
2013-1-28,33,27,21,21,19,16,88,68,38,1015,1013,1010,10,9,4,16,6,,0.00,2,,102<br />
2013-1-29,32,27,22,21,19,17,94,66,46,1015,1012,1010,10,10,7,16,8,,0.00,2,,119<br />
2013-1-30,33,27,22,21,19,17,94,65,38,1015,1013,1011,10,9,5,21,8,,0.00,2,,128<br />
2013-1-31,33,27,22,21,19,17,88,61,39,1016,1013,1011,19,10,10,16,10,,0.00,2,,110<br />
2013-2-1,34,28,23,22,20,18,89,68,41,1015,1013,1010,19,10,9,24,11,,0.00,2,,123<br />
2013-2-2,33,27,22,21,19,17,94,64,38,1014,1012,1009,10,10,5,14,6,,0.00,4,,104<br />
2013-2-3,36,30,24,19,18,16,73,51,32,1012,1010,1008,10,10,10,35,16,42,0.00,3,,109<br />
2013-2-4,35,29,24,21,19,17,78,55,36,1013,1012,1009,10,10,7,24,14,,0.00,2,,101<br />
2013-2-5,36,29,22,21,19,17,88,59,32,1014,1012,1009,19,10,10,19,11,,0.00,1,,107<br />
2013-2-6,35,29,23,23,20,16,83,63,32,1014,1011,1008,10,10,10,21,11,,0.00,1,,105<br />
2013-2-7,32,28,24,23,22,21,89,76,52,1011,1010,1008,10,10,10,16,8,,0.00,3,,152<br />
2013-2-8,32,28,24,23,22,21,94,77,55,1012,1010,1008,10,10,10,19,11,40,0.00,2,,138<br />
2013-2-9,34,28,23,22,20,16,89,65,36,1013,1011,1008,10,10,10,21,13,32,0.00,1,,109<br />
2013-2-10,34,28,22,21,18,14,94,62,31,1013,1010,1008,19,10,6,21,6,,0.00,1,,120<br />
