
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,13,10,7,5,1,-2,71,55,38,1025,1022,1020,10,10,10,26,13,,0.00,3,,348<br />
2009-1-2,14,9,5,5,4,2,81,66,51,1026,1025,1024,10,10,10,16,10,,0.00,3,,142<br />
2009-1-3,18,13,9,6,3,1,82,55,34,1025,1023,1021,10,10,10,11,8,,0.00,6,,98<br />
2009-1-4,17,11,6,8,3,-1,77,56,31,1022,1020,1019,10,10,10,14,5,,0.00,3,,145<br />
2009-1-5,19,14,10,11,8,7,87,69,49,1021,1020,1018,10,10,10,14,6,,0.00,3,,102<br />
2009-1-6,20,14,8,6,3,0,82,56,26,1019,1016,1015,,,,14,5,,0.00,,,89<br />
2009-1-7,20,14,8,13,6,-1,88,61,24,1020,1017,1015,10,9,8,23,10,,0.00,4,,161<br />
2009-1-8,19,16,11,12,9,7,88,73,46,1023,1021,1020,10,10,8,19,8,,0.00,4,Rain,165<br />
2009-1-9,18,14,11,10,8,7,82,71,52,1024,1023,1022,10,10,9,19,8,,0.00,4,,153<br />
2009-1-10,19,14,9,9,8,5,87,68,40,1024,1023,1021,10,10,10,16,5,,0.00,1,,95<br />
2009-1-11,18,14,11,12,10,9,88,74,59,1023,1021,1020,10,10,8,26,8,,0.00,5,Rain,139<br />
2009-1-12,16,12,8,9,4,1,88,64,39,1027,1025,1023,10,10,10,21,6,,0.00,1,,24<br />
2009-1-13,17,11,6,3,-4,-9,76,37,16,1029,1027,1026,,,,19,6,,0.00,,,61<br />
2009-1-14,20,13,6,-4,-11,-14,46,22,10,1028,1026,1024,,,,24,10,,0.00,,,82<br />
2009-1-15,24,16,8,-3,-10,-15,40,19,8,1026,1023,1022,,,,16,6,,0.00,,,64<br />
2009-1-16,23,16,8,6,-3,-12,55,33,9,1022,1018,1014,,,,21,5,,0.00,,,134<br />
2009-1-17,20,16,12,12,6,-7,88,54,23,1018,1017,1014,10,10,9,26,13,,0.00,5,Rain,182<br />
2009-1-18,19,16,13,13,11,8,88,75,60,1022,1020,1018,10,10,9,16,10,,0.00,4,Rain,171<br />
2009-1-19,18,14,11,11,9,8,88,75,52,1022,1020,1019,10,10,9,19,10,,0.00,5,,166<br />
2009-1-20,18,11,5,11,9,2,87,73,56,1020,1019,1017,10,10,9,16,8,,0.00,5,,161<br />
2009-1-21,23,16,9,8,5,1,87,56,23,1019,1017,1016,,,,24,5,,0.00,,,70<br />
2009-1-22,25,17,9,8,2,-2,76,41,19,1019,1017,1016,,,,27,6,,0.00,,,96<br />
2009-1-23,24,20,16,9,-1,-5,56,26,14,1015,1012,1007,,,,34,23,55,0.00,,,122<br />
2009-1-24,18,14,12,12,8,6,82,63,49,1013,1011,1009,10,4,1,24,13,,0.00,3,Rain,177<br />
2009-1-25,20,16,11,6,3,-1,71,47,24,1015,1014,1013,9,7,5,16,10,,0.00,0,,138<br />
2009-1-26,23,17,11,14,5,-1,82,50,23,1019,1016,1015,9,9,8,26,10,,0.00,5,,179<br />
