
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-2-22,-17,-17,-17,-21,-21,-21,72,72,72,989,989,989,10,10,10,16,16,,0.00,3,,50<br />
2012-2-25,-14,,-14,-21,-21,-21,56,56,56,986,986,986,10,10,10,26,26,,0.00,1,,80<br />
2012-2-28,-15,,-15,-23,-23,-23,52,52,52,989,989,989,10,10,10,29,29,,0.00,3,Snow,70<br />
2012-10-11,-14,-14,-14,-21,-22,-23,56,52,48,974,974,974,10,10,10,19,6,,0.00,6,Snow,140<br />
2012-10-12,-20,-20,-20,-29,-30,-31,46,42,38,976,976,975,10,10,10,39,32,,0.00,2,,120<br />
2012-10-15,-13,-14,-14,-20,-25,-28,57,38,28,983,982,982,10,10,10,23,14,,0.00,3,Snow,77<br />
2012-10-16,-13,-14,-14,-21,-22,-24,52,48,44,985,985,984,10,10,10,6,3,,0.00,1,,330<br />
2012-10-17,-15,-18,-19,-29,-31,-32,42,33,23,993,992,989,10,10,10,35,27,,0.00,1,,60<br />
2012-10-18,-16,-16,-16,-23,-23,-24,56,54,51,1000,999,999,10,10,10,11,8,,0.00,0,,330<br />
2012-10-27,-14,-14,-14,-18,-18,-19,72,70,67,992,992,991,10,10,10,11,3,,0.00,7,Snow,110<br />
2012-10-28,-14,-17,-17,-20,-24,-26,61,52,47,999,997,995,10,10,10,14,6,,0.00,3,,40<br />
2012-10-30,-15,-17,-17,-22,-23,-24,66,58,47,992,991,989,10,10,10,16,14,,0.00,6,Fog,80<br />
2012-11-8,-11,-12,-12,-22,-22,-22,44,42,41,1002,1002,1001,10,10,10,21,19,,0.00,6,,110<br />
2012-11-9,-9,-10,-11,-22,-24,-25,38,33,27,1003,1001,999,10,10,10,26,19,,0.00,3,,105<br />
2012-11-10,-10,-11,-12,-20,-22,-24,48,40,32,999,997,996,10,10,10,19,18,,0.00,3,,85<br />
2012-11-11,-10,-12,-14,-17,-17,-18,73,66,57,1000,999,998,10,10,10,19,14,,0.00,7,Snow,97<br />
2012-11-12,-12,-13,-16,-19,-19,-21,66,62,57,1001,1000,999,10,10,10,27,26,50,0.00,4,,97<br />
2012-11-20,-4,-4,-4,-18,-18,-18,34,34,34,986,986,986,10,10,10,0,0,,0.00,6,,-1<br />
2012-11-21,-5,-6,-6,-9,-12,-16,74,60,46,990,988,986,10,10,10,61,18,,0.00,7,Snow,190<br />
2012-11-22,-4,-6,-6,-9,-13,-16,74,54,40,996,994,992,10,10,10,19,14,,0.00,6,Snow,105<br />
2012-11-23,-3,-4,-5,-16,-17,-18,39,36,31,998,997,996,10,10,10,21,11,,0.00,3,,84<br />
2012-11-24,-2,-3,-4,-11,-12,-13,51,50,50,995,993,993,10,10,10,0,0,,0.00,1,,-1<br />
2012-12-2,-2,-3,-4,-8,-9,-10,69,63,55,993,992,992,10,10,10,19,18,,0.00,4,,348<br />
2012-12-3,-3,-3,-3,-8,-8,-8,69,69,69,992,992,992,10,10,10,0,0,,0.00,4,,-1<br />
