
AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,34,24,15,11,8,3,77,37,17,1020,1019,1017,,,,50,19,64,0.00,,,357<br />
2001-1-2,37,30,23,16,8,5,57,29,15,1018,1015,1012,10,10,10,48,31,66,0.00,5,Rain,355<br />
2001-1-3,30,24,17,18,12,7,69,46,30,1017,1014,1011,10,10,10,37,18,,0.00,4,,222<br />
2001-1-4,37,24,12,13,9,5,82,40,14,1017,1013,1009,10,10,10,34,13,53,0.00,5,Rain,349<br />
2001-1-5,28,22,17,17,15,10,94,79,32,1020,1017,1012,10,9,6,34,19,48,0.00,6,Rain-Thunderstorm,199<br />
2001-1-6,21,18,16,17,14,12,94,82,72,1019,1017,1015,10,9,4,27,18,,0.00,6,,197<br />
2001-1-7,23,20,17,16,16,15,88,79,64,1017,1015,1014,10,10,10,37,21,,0.00,6,,182<br />
2001-1-8,26,21,16,16,13,10,88,67,39,1019,1017,1016,10,10,10,34,24,,0.00,6,,161<br />
2001-1-9,28,19,11,11,9,9,88,58,30,1021,1019,1016,,,,24,11,,0.00,,,224<br />
2001-1-10,34,24,14,12,9,6,88,43,17,1017,1015,1012,,,,47,21,64,0.00,,,356<br />
2001-1-11,40,29,18,16,9,3,88,40,11,1014,1011,1008,8,7,7,52,27,66,0.00,4,,352<br />
2001-1-12,23,19,16,15,13,11,83,70,47,1016,1015,1013,10,7,3,26,14,,0.00,6,,206<br />
2001-1-13,29,22,16,14,13,12,82,67,35,1016,1014,1010,10,10,9,21,13,,0.00,7,,228<br />
2001-1-14,38,28,19,13,12,6,68,38,20,1011,1008,1006,,,,50,21,58,0.00,,,355<br />
2001-1-15,26,21,15,16,12,7,73,59,47,1020,1013,1006,10,10,10,47,21,64,0.00,5,,202<br />
2001-1-16,19,16,12,9,7,5,67,55,42,1021,1019,1018,10,10,10,26,19,,0.00,5,,170<br />
2001-1-17,22,18,14,13,9,7,77,61,40,1018,1016,1015,10,10,10,34,18,52,0.00,5,,211<br />
2001-1-18,25,20,16,16,14,12,94,77,47,1018,1015,1014,10,10,10,29,18,,0.00,5,,195<br />
2001-1-19,34,24,15,16,12,8,94,54,21,1018,1015,1012,10,10,10,26,11,,0.00,2,,340<br />
2001-1-20,36,27,18,17,11,7,88,43,18,1017,1013,1011,10,10,10,61,35,80,0.00,6,Rain,354<br />
2001-1-21,25,21,17,15,13,11,83,68,41,1018,1015,1013,10,10,10,21,14,,0.00,6,,179<br />
2001-1-22,36,26,17,17,13,6,88,63,16,1013,1009,1007,10,10,10,34,10,45,0.00,6,,215<br />
2001-1-23,25,21,18,16,14,13,88,71,50,1013,1011,1010,10,10,10,19,6,,0.00,6,Rain,187<br />
