
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,-6,-13,-21,-11,-19,-26,79,63,45,1037,1034,1026,24,24,24,34,14,,0.00,3,,165<br />
2012-1-2,-2,-4,-7,-6,-8,-11,86,77,64,1025,1011,1004,24,24,24,35,19,39,0.00,7,,140<br />
2012-1-3,1,-4,-8,-2,-6,-10,87,77,65,1015,1012,1007,24,24,24,16,8,,0.00,6,Rain,196<br />
2012-1-4,8,2,-4,-1,-3,-7,81,70,53,1013,1007,1001,24,24,24,19,13,,0.00,6,Rain,166<br />
2012-1-5,5,0,-5,0,-6,-10,81,70,52,1011,1005,999,24,24,19,48,16,66,0.00,6,Rain,263<br />
2012-1-6,0,-5,-10,-8,-11,-14,74,62,51,1019,1016,1012,24,24,24,21,13,,0.00,3,,253<br />
2012-1-7,2,-7,-14,-7,-11,-17,79,68,48,1019,1017,1011,24,24,24,19,8,,0.00,5,,196<br />
2012-1-8,5,0,-4,-2,-4,-10,75,69,57,1011,1010,1008,24,24,24,21,13,,0.00,6,,208<br />
2012-1-9,7,2,-2,-2,-3,-6,75,66,49,1012,1008,1005,24,24,24,47,13,58,0.00,6,Rain-Snow,227<br />
2012-1-10,2,-6,-13,-6,-13,-20,69,52,45,1035,1023,1011,24,22,4,47,32,64,0.00,3,Snow,311<br />
2012-1-11,-4,-12,-19,-11,-17,-23,73,65,54,1035,1030,1024,24,24,24,14,10,,0.00,4,,214<br />
2012-1-12,0,-4,-8,-6,-9,-13,74,66,59,1025,1020,1012,24,24,24,19,11,,0.00,5,,229<br />
2012-1-13,1,-4,-12,-4,-10,-16,86,60,47,1017,1014,1011,24,23,2,35,13,53,0.00,3,Snow,269<br />
2012-1-14,-4,-9,-13,-7,-11,-16,86,73,63,1017,1010,1006,24,16,2,34,14,42,0.00,7,Snow,71<br />
2012-1-15,-11,-17,-25,-14,-24,-31,79,65,54,1031,1025,1013,24,12,3,40,31,52,0.00,7,Snow,325<br />
2012-1-16,-24,-27,-31,-30,-33,-37,69,59,53,1035,1033,1031,24,9,2,26,16,,0.00,8,Snow,324<br />
2012-1-17,-28,-30,-34,-34,-36,-39,69,62,53,1035,1031,1026,24,17,5,13,6,,0.00,6,Snow,268<br />
2012-1-18,-23,-28,-34,-31,-36,-40,62,55,48,1027,1024,1020,24,24,24,23,14,,0.00,1,,254<br />
2012-1-19,-20,-25,-32,-27,-31,-36,69,61,55,1020,1019,1017,24,24,24,21,14,,0.00,2,,235<br />
2012-1-20,-17,-24,-31,-23,-28,-36,71,62,55,1021,1016,1005,24,24,24,24,10,34,0.00,7,,133<br />
2012-1-21,-15,-16,-17,-19,-22,-23,72,65,56,1004,997,993,24,14,2,29,19,39,0.00,8,Snow,104<br />
2012-1-22,0,-9,-18,-5,-12,-22,80,72,67,1008,1005,999,24,24,24,27,11,35,0.00,6,,169<br />
2012-1-23,-1,-7,-13,-9,-13,-17,79,66,51,1008,1002,997,24,24,24,26,16,,0.00,4,,191<br />
2012-1-24,-1,-6,-11,-8,-12,-17,64,59,51,1009,1003,991,24,24,24,24,19,,0.00,5,,170<br />
2012-1-25,2,-4,-11,-2,-9,-16,75,66,41,1011,1000,989,24,24,24,26,13,35,0.00,5,,211<br />
2012-1-26,0,-4,-9,-7,-11,-15,80,62,43,1017,1011,1009,24,22,4,29,18,35,0.00,6,Snow,248<br />
2012-1-27,-1,-6,-10,-7,-13,-17,74,58,44,1022,1019,1016,24,22,2,35,18,45,0.00,7,Snow,249<br />
2012-1-28,-4,-7,-9,-7,-11,-12,80,71,64,1023,1019,1008,24,24,24,26,16,,0.00,8,Snow,159<br />
2012-1-29,0,-2,-5,-4,-6,-9,80,77,69,1007,999,997,24,23,16,23,16,,0.00,7,Rain-Snow,154<br />
2012-1-30,3,-3,-8,-2,-6,-11,86,75,68,1006,1001,998,24,24,24,13,8,,0.00,5,,198<br />
2012-1-31,4,-2,-8,-4,-9,-12,74,68,56,1012,1008,1006,24,24,24,16,11,,0.00,5,,195<br />
2012-2-1,-1,-7,-13,-6,-12,-17,79,66,55,1023,1014,1011,24,24,24,16,10,,0.00,5,,229<br />
2012-2-2,0,-7,-14,-6,-9,-19,86,73,60,1030,1028,1024,24,24,24,19,11,,0.00,3,,199<br />
2012-2-3,4,-4,-12,-3,-9,-14,85,71,59,1031,1029,1024,24,24,24,24,13,,0.00,3,,170<br />
2012-2-4,3,-3,-9,-5,-9,-13,86,69,56,1026,1024,1023,24,24,24,21,13,,0.00,1,,175<br />
2012-2-5,2,-4,-11,-5,-8,-13,86,75,60,1037,1031,1026,24,24,19,21,10,,0.00,3,,302<br />
2012-2-6,-4,-12,-19,-11,-16,-21,100,78,54,1043,1041,1038,24,13,0,19,6,,0.00,2,Fog,181<br />
2012-2-7,-2,-8,-14,-10,-14,-17,79,66,54,1038,1030,1022,24,24,24,29,23,42,0.00,0,,145<br />
2012-2-8,-5,-12,-19,-11,-15,-23,85,70,58,1025,1021,1020,24,22,19,19,13,,0.00,2,Fog,255<br />
2012-2-9,-8,-13,-19,-13,-17,-25,79,73,60,1038,1033,1026,24,20,10,21,11,,0.00,2,,351<br />
2012-2-10,-13,-18,-23,-20,-24,-28,65,59,51,1040,1038,1036,24,24,24,29,18,,0.00,1,,127<br />
2012-2-11,-6,-12,-19,-14,-20,-26,67,60,54,1035,1027,1018,24,24,24,26,21,39,0.00,0,,144<br />
2012-2-12,6,-4,-13,-2,-9,-17,80,72,57,1017,1011,1007,24,24,24,14,10,,0.00,3,,188<br />
2012-2-13,3,-3,-8,-5,-7,-12,74,64,52,1012,1010,1008,24,24,24,24,14,39,0.00,5,,283<br />
2012-2-14,-1,-6,-11,-10,-13,-16,74,60,47,1015,1012,1011,24,24,24,23,14,29,0.00,3,,266<br />
2012-2-15,2,-6,-12,-8,-13,-17,68,57,44,1020,1017,1015,24,24,24,21,10,,0.00,1,,267<br />
2012-2-16,0,-8,-16,-7,-13,-20,79,65,51,1022,1020,1018,24,24,24,19,8,,0.00,3,,185<br />
2012-2-17,3,-3,-9,-6,-9,-13,80,68,52,1023,1020,1013,24,24,24,27,10,,0.00,3,,196<br />
2012-2-18,-2,-6,-9,-8,-10,-13,74,70,64,1011,1007,1005,24,24,24,26,16,,0.00,5,,186<br />
2012-2-19,0,-3,-7,-4,-7,-11,86,74,60,1007,1006,1005,24,20,5,42,16,58,0.00,7,Snow,266<br />
2012-2-20,-2,-7,-12,-10,-12,-17,79,67,51,1013,1011,1007,24,24,19,19,13,,0.00,3,Snow,251<br />
2012-2-21,5,-2,-9,-3,-9,-15,80,64,45,1007,1001,999,24,21,2,23,16,29,0.00,5,Snow,197<br />
2012-2-22,2,-2,-5,-5,-7,-11,86,66,56,1008,1000,996,24,21,4,37,16,52,0.00,7,Fog-Snow,274<br />
2012-2-23,0,-2,-4,-5,-7,-8,80,70,60,1020,1015,1009,24,19,1,24,18,37,0.00,7,Snow,296<br />
2012-2-24,-4,-7,-9,-6,-11,-14,86,72,63,1023,1020,1011,24,17,1,40,14,55,0.00,7,Snow,44<br />
2012-2-25,-9,-11,-13,-13,-14,-16,79,76,73,1024,1014,1008,10,2,1,42,26,55,0.00,8,Snow,28<br />
2012-2-26,-12,-19,-27,-16,-21,-31,79,72,62,1030,1028,1025,24,17,5,16,6,,0.00,6,Snow,129<br />
2012-2-27,-8,-17,-25,-12,-23,-30,85,71,64,1027,1019,1015,24,24,24,21,13,,0.00,7,,167<br />
2012-2-28,-6,-14,-23,-13,-20,-27,92,68,58,1015,1012,1008,24,19,1,21,11,,0.00,5,Fog,147<br />
2012-2-29,-11,-19,-28,-13,-19,-29,100,85,73,1008,1007,1006,24,5,0,11,6,,0.00,8,Fog,240<br />
2012-3-1,-10,-17,-25,-14,-18,-30,79,72,64,1023,1015,1008,24,18,4,23,14,,0.00,5,Snow,325<br />
2012-3-2,0,-12,-24,-4,-16,-30,86,69,54,1023,1017,1013,24,21,5,21,11,,0.00,7,Snow,191<br />
2012-3-3,2,-2,-5,-2,-6,-8,80,74,64,1013,1009,1004,24,23,8,26,16,39,0.00,7,Snow,247<br />
2012-3-4,1,-7,-14,-4,-6,-9,86,74,64,1016,1013,1009,24,14,1,29,14,,0.00,8,Snow,316<br />
2012-3-5,-3,-4,-6,-5,-7,-9,86,81,74,1010,1007,1005,24,5,1,26,10,29,0.00,8,Fog-Snow,25<br />
2012-3-6,-6,-11,-16,-9,-14,-20,80,72,62,1017,1014,1008,24,10,2,24,18,,0.00,7,Snow,301<br />
2012-3-7,1,-4,-9,-7,-11,-13,74,65,52,1019,1015,1012,24,24,24,24,14,39,0.00,6,Snow,229<br />
2012-3-8,4,-2,-7,-3,-6,-10,80,68,56,1023,1021,1015,24,24,24,27,14,,0.00,7,,163<br />
2012-3-9,8,3,-1,-3,-4,-7,69,56,46,1014,1006,1003,24,24,24,24,14,,0.00,5,,206<br />
2012-3-10,4,-1,-6,-4,-7,-10,80,64,49,1008,1006,1002,24,24,24,24,8,,0.00,5,,157<br />
