
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,24,20,17,22,16,12,89,75,60,1013,1007,999,10,10,8,40,23,61,0.00,4,Rain-Thunderstorm,228<br />
2001-1-2,21,19,17,17,14,12,94,76,56,1021,1018,1012,10,8,3,50,34,74,0.00,6,Rain-Thunderstorm,221<br />
2001-1-3,23,19,16,15,14,13,88,70,57,1021,1020,1019,10,10,9,34,23,,0.00,6,Rain,221<br />
2001-1-4,24,21,18,15,14,12,78,66,47,1020,1019,1018,10,10,10,24,16,,0.00,5,,220<br />
2001-1-5,25,22,19,19,17,14,83,69,57,1019,1017,1015,10,10,9,21,10,,0.00,5,Rain,139<br />
2001-1-6,26,23,22,20,18,16,83,72,57,1016,1013,1011,10,10,10,23,11,,0.00,5,,40<br />
2001-1-7,27,24,22,20,19,18,83,73,65,1018,1016,1014,10,10,10,32,13,,0.00,4,,207<br />
2001-1-8,28,24,21,21,19,17,83,72,58,1017,1013,1010,10,10,10,23,11,,0.00,3,,33<br />
2001-1-9,30,27,24,22,21,20,83,72,58,1013,1007,1003,10,10,10,40,19,47,0.00,4,Rain,26<br />
2001-1-10,28,26,23,22,21,19,83,76,69,1009,1006,1004,10,10,10,27,13,,0.00,5,Thunderstorm,215<br />
2001-1-11,27,26,24,22,21,19,89,77,61,1015,1012,1008,10,10,9,24,14,,0.00,6,Rain,217<br />
2001-1-12,31,26,22,23,21,18,83,70,58,1014,1011,1008,10,10,10,42,21,58,0.00,3,,19<br />
2001-1-13,31,27,24,21,20,19,78,67,49,1010,1007,1004,10,10,10,42,31,63,0.00,2,,33<br />
2001-1-14,28,23,19,21,19,16,88,77,62,1014,1008,1005,10,9,4,42,16,66,0.00,5,Rain,125<br />
2001-1-15,23,20,18,16,13,12,88,63,50,1017,1015,1014,10,9,4,23,16,,0.00,6,Rain,232<br />
2001-1-16,26,21,17,17,16,13,88,65,50,1017,1014,1013,10,10,10,16,8,,0.00,4,,198<br />
2001-1-17,27,23,20,17,17,16,78,65,54,1020,1019,1018,10,10,10,24,11,,0.00,4,,217<br />
2001-1-18,28,23,19,20,17,15,83,66,48,1019,1014,1011,10,10,10,34,14,50,0.00,2,,17<br />
2001-1-19,27,23,21,19,18,18,83,71,58,1017,1013,1009,10,10,10,34,18,47,0.00,6,,225<br />
2001-1-20,28,24,22,22,20,18,78,71,54,1016,1012,1010,10,10,10,16,10,,0.00,3,,53<br />
2001-1-21,27,24,22,22,19,18,88,74,61,1019,1016,1012,10,9,4,27,18,,0.00,5,Rain,220<br />
2001-1-22,27,23,21,20,19,18,88,73,61,1019,1016,1013,10,9,4,23,11,,0.00,6,Rain,66<br />
2001-1-23,30,27,23,22,21,19,83,68,55,1014,1010,1006,10,10,10,39,23,,0.00,3,Rain-Thunderstorm,42<br />
2001-1-24,27,26,23,22,19,16,89,69,57,1021,1015,1009,10,10,9,45,21,48,0.00,5,Rain,209<br />
2001-1-25,28,24,22,18,17,16,69,63,51,1022,1021,1020,10,10,10,29,19,,0.00,6,,219<br />
2001-1-26,28,24,22,19,17,16,78,64,48,1021,1020,1019,10,10,10,26,16,,0.00,6,,221<br />
2001-1-27,29,24,21,21,19,17,78,68,51,1020,1016,1013,10,10,10,24,11,,0.00,2,,33<br />
2001-1-28,32,27,23,22,21,19,83,68,49,1014,1011,1007,10,10,10,39,18,47,0.00,3,Rain-Thunderstorm,24<br />
2001-1-29,29,27,24,22,21,18,89,71,51,1013,1012,1011,10,10,10,24,16,42,0.00,5,,211<br />
2001-1-30,32,27,23,22,20,17,83,69,52,1012,1007,1002,10,10,8,34,14,50,0.00,4,Rain-Thunderstorm,5<br />
2001-1-31,25,23,20,18,16,14,88,64,50,1016,1014,1012,10,10,6,27,21,,0.00,6,Rain,224<br />
2001-2-1,30,25,20,20,18,17,88,69,48,1013,1008,1003,10,10,10,32,14,47,0.00,4,Thunderstorm,20<br />
2001-2-2,29,26,22,22,21,19,83,73,58,1003,1001,1000,10,10,10,21,11,,0.00,3,,208<br />
2001-2-3,30,26,20,21,19,18,88,70,51,1016,1007,1002,10,8,2,34,23,52,0.00,4,Rain-Thunderstorm,213<br />
2001-2-4,25,22,19,18,16,13,88,69,47,1021,1019,1017,10,9,3,29,21,,0.00,6,Rain,217<br />
2001-2-5,27,13,0,17,16,-1,93,67,47,1021,1017,1015,10,10,10,26,11,,0.00,5,,8<br />
2001-2-6,29,24,19,21,18,14,83,68,42,1016,1015,1014,10,10,10,26,14,,0.00,4,,33<br />
2001-2-7,30,27,24,21,20,19,78,68,55,1015,1011,1007,10,10,10,35,19,,0.00,2,,31<br />
2001-2-8,29,27,24,21,19,15,83,67,51,1015,1013,1011,10,10,9,32,16,,0.00,5,,214<br />
2001-2-9,28,24,22,20,18,16,83,67,51,1021,1018,1015,10,10,4,34,23,,0.00,5,Rain,201<br />
2001-2-10,27,23,20,19,18,17,88,70,58,1022,1021,1020,10,10,10,19,8,,0.00,3,Rain,52<br />
2001-2-11,29,24,21,20,18,17,83,67,54,1021,1019,1017,10,10,10,27,13,,0.00,2,,20<br />
2001-2-12,29,26,23,22,19,14,78,64,40,1018,1014,1011,10,10,10,39,21,50,0.00,3,,36<br />
2001-2-13,32,27,23,22,21,19,83,70,49,1011,1009,1006,10,10,10,29,19,35,0.00,4,,32<br />
2001-2-14,25,22,19,20,17,14,88,72,54,1020,1015,1011,10,9,5,48,24,66,0.00,6,Rain,223<br />
2001-2-15,26,22,19,16,13,11,78,58,41,1020,1018,1016,10,10,10,29,18,40,0.00,4,Rain,226<br />
2001-2-16,27,22,17,19,17,14,94,74,57,1018,1015,1013,10,10,10,19,10,,0.00,2,,241<br />
2001-2-17,28,23,18,21,19,16,88,78,62,1015,1013,1012,10,10,10,21,10,,0.00,3,,277<br />
2001-2-18,25,23,22,21,21,20,94,88,74,1014,1013,1012,10,9,3,13,6,,0.00,6,Rain-Thunderstorm,283<br />
2001-2-19,27,24,22,23,21,20,94,82,69,1012,1009,1007,10,10,8,34,16,,0.00,6,Rain,24<br />
2001-2-20,27,24,23,20,18,16,78,69,61,1019,1016,1013,10,10,10,37,26,,0.00,3,,219<br />
2001-2-21,26,23,21,20,19,18,94,79,65,1019,1018,1017,10,9,3,26,16,,0.00,5,Rain,211<br />
2001-2-22,27,23,20,20,19,17,88,75,54,1019,1015,1012,10,10,10,19,10,,0.00,4,,164<br />
2001-2-23,26,24,23,22,21,20,89,78,69,1017,1012,1010,10,10,10,16,10,,0.00,5,,297<br />
2001-2-24,26,23,22,21,19,17,88,75,61,1020,1018,1017,10,9,4,27,16,,0.00,5,Rain,186<br />
2001-2-25,26,23,21,20,19,18,83,74,65,1018,1016,1015,10,10,10,26,19,35,0.00,5,,16<br />
2001-2-26,27,23,21,21,19,19,88,73,65,1017,1016,1015,10,10,10,27,19,,0.00,4,,21<br />
2001-2-27,27,24,22,19,18,18,83,69,58,1017,1016,1015,10,10,10,24,16,39,0.00,3,,47<br />
2001-2-28,27,23,21,20,18,17,83,70,54,1017,1016,1015,10,10,10,16,6,,0.00,3,Rain,249<br />
2001-3-1,28,23,18,20,18,16,88,71,51,1015,1013,1012,10,10,9,24,11,53,0.00,2,,27<br />
2001-3-2,28,23,19,20,18,17,88,72,61,1014,1013,1012,10,10,10,19,10,,0.00,1,,18<br />
