
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,24,18,12,16,14,9,100,78,61,1015,1014,1012,10,10,9,32,8,,0.00,4,Rain,354<br />
2014-1-2,23,19,16,16,13,12,94,71,53,1015,1014,1012,10,10,9,24,8,,0.00,6,,217<br />
2014-1-3,26,20,15,18,16,12,94,76,57,1013,1009,1006,10,10,10,40,18,61,0.00,4,,325<br />
2014-1-4,26,22,19,21,18,17,94,81,65,1009,1008,1006,10,10,10,27,16,,0.00,5,Rain,274<br />
2014-1-5,24,21,18,21,17,12,100,81,64,1010,1006,1004,10,10,4,35,18,55,0.00,6,Rain,306<br />
2014-1-6,22,19,16,14,12,10,77,64,53,1013,1012,1010,10,10,10,29,23,,0.00,4,,221<br />
2014-1-7,25,18,12,19,14,11,94,77,57,1012,1009,1006,10,10,5,26,11,,0.00,5,Rain,15<br />
2014-1-8,23,20,17,16,14,11,88,69,50,1008,1007,1006,10,10,10,37,21,,0.00,4,Rain,255<br />
2014-1-9,20,17,14,13,12,10,82,70,56,1015,1010,1007,10,10,7,32,23,50,0.00,3,Rain,234<br />
2014-1-10,22,17,13,13,12,11,94,74,53,1018,1017,1015,10,10,10,27,13,,0.00,1,,201<br />
2014-1-11,22,18,15,14,13,11,88,71,56,1019,1018,1017,10,10,10,23,14,,0.00,7,,207<br />
2014-1-12,22,18,15,15,13,11,100,77,57,1018,1015,1014,10,10,7,27,14,,0.00,7,Rain,260<br />
2014-1-13,24,21,18,17,14,11,94,68,57,1014,1012,1011,10,10,6,37,24,,0.00,5,Rain,254<br />
2014-1-14,21,19,17,14,12,9,77,65,52,1020,1016,1014,10,10,10,47,29,,0.00,6,,217<br />
2014-1-15,22,18,15,13,12,10,82,67,52,1023,1022,1020,10,10,10,27,18,,0.00,5,,207<br />
2014-1-16,21,18,16,15,13,11,83,73,64,1023,1018,1013,10,10,10,32,19,,0.00,7,,239<br />
2014-1-17,21,19,17,19,14,10,100,74,56,1013,1009,1008,10,9,4,45,34,,0.00,7,Rain,239<br />
2014-1-18,22,18,15,12,11,9,77,62,52,1018,1014,1011,10,10,10,42,26,,0.00,7,,217<br />
2014-1-19,23,17,12,16,13,11,94,75,53,1018,1016,1013,10,10,10,24,8,,0.00,4,,237<br />
2014-1-20,22,19,17,18,16,13,94,81,60,1014,1007,996,10,10,10,39,11,60,0.00,6,Rain,86<br />
2014-1-21,21,19,18,21,17,14,100,89,73,1007,996,990,10,9,5,61,27,80,0.00,7,Rain,268<br />
2014-1-22,25,21,18,18,16,14,94,77,57,1012,1010,1007,10,10,10,34,21,,0.00,6,Rain,281<br />
2014-1-23,21,18,16,16,12,10,94,69,49,1018,1014,1012,10,10,10,40,32,,0.00,5,Rain,237<br />
2014-1-24,22,19,16,15,12,10,82,67,56,1021,1019,1017,10,10,10,32,24,,0.00,4,Rain,219<br />
2014-1-25,24,18,13,15,13,12,94,71,50,1021,1020,1017,10,10,10,34,13,,0.00,3,,75<br />
2014-1-26,24,21,18,21,18,15,100,86,69,1018,1014,1012,10,10,5,35,21,,0.00,6,Rain,27<br />
2014-1-27,20,18,15,15,12,10,83,67,52,1016,1015,1014,10,10,10,35,26,,0.00,3,,205<br />
2014-1-28,21,17,13,14,11,7,88,68,46,1019,1017,1015,10,10,10,32,18,,0.00,4,,198<br />
2014-1-29,22,17,12,15,13,12,100,78,56,1019,1018,1017,10,10,10,27,14,,0.00,2,,204<br />
2014-1-30,22,19,17,15,14,12,88,73,60,1018,1015,1012,10,10,10,35,24,,0.00,6,,210<br />
2014-1-31,25,19,14,16,14,12,100,75,47,1013,1010,1007,10,10,10,29,11,,0.00,3,,159<br />
2014-2-1,23,18,14,15,13,11,88,68,53,1008,1006,1004,10,10,10,32,16,,0.00,3,,188<br />
2014-2-2,26,20,15,15,11,9,82,59,36,1020,1014,1008,10,10,10,24,11,,0.00,4,,168<br />
2014-2-3,25,20,15,16,14,13,94,71,50,1024,1022,1020,10,10,10,13,6,,0.00,4,,32<br />
