
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,22,17,10,12,10,-1,100,85,21,1022,1019,1018,8,3,0,21,8,,0.25,3,Fog,227<br />
2001-1-2,26,17,8,9,2,-7,100,48,11,1025,1023,1021,16,12,0,16,3,,0.25,2,Fog,168<br />
2001-1-3,28,19,10,2,-6,-11,38,19,12,1026,1024,1022,16,16,16,19,10,,0.00,0,,40<br />
2001-1-4,27,20,13,3,-4,-11,39,24,12,1022,1020,1019,16,16,14,16,10,,0.00,3,,14<br />
2001-1-5,21,16,11,6,-2,-7,50,31,18,1020,1019,1017,16,13,10,13,8,,0.00,7,,93<br />
2001-1-6,20,16,12,13,10,5,100,79,39,1019,1017,1016,14,6,0,23,10,,0.00,4,Fog,212<br />
2001-1-7,19,13,8,12,9,4,100,85,37,1018,1016,1015,13,4,0,21,6,,0.25,5,Fog,236<br />
2001-1-8,13,12,11,11,9,8,94,84,72,1016,1013,1011,16,6,2,21,11,,5.84,7,Rain,39<br />
2001-1-9,18,14,10,11,9,7,89,76,48,1017,1014,1010,16,12,6,34,10,,0.00,5,,218<br />
2001-1-10,14,11,9,12,9,7,96,86,70,1020,1016,1010,16,7,2,35,16,48,53.09,7,Rain,103<br />
2001-1-11,14,11,9,10,7,5,96,78,60,1015,1013,1011,16,12,3,32,16,27,20.07,7,Rain,215<br />
2001-1-12,12,10,8,8,7,3,93,83,66,1020,1015,1012,16,13,5,26,14,37,11.94,6,Rain,82<br />
2001-1-13,14,10,7,9,7,3,93,78,64,1025,1023,1021,16,14,11,16,8,,0.00,2,,144<br />
2001-1-14,14,11,7,9,6,1,90,70,47,1024,1022,1019,16,10,6,21,8,,0.00,1,,19<br />
2001-1-15,14,10,7,4,1,-6,82,52,31,1019,1016,1014,16,14,8,37,11,32,0.00,2,,348<br />
2001-1-16,15,11,7,0,-4,-9,63,35,19,1021,1017,1015,16,16,13,24,10,42,0.00,1,,353<br />
2001-1-17,17,12,7,-1,-6,-9,44,30,20,1026,1023,1021,16,16,16,23,11,37,0.00,0,,292<br />
2001-1-18,17,11,5,6,-1,-8,71,45,24,1025,1024,1023,16,16,11,16,8,,0.00,2,,115<br />
2001-1-19,17,12,7,9,3,-2,80,57,27,1024,1023,1021,16,13,10,14,6,,0.00,4,,272<br />
2001-1-20,21,14,7,9,4,-2,86,55,23,1024,1022,1021,16,14,10,19,6,,0.00,0,,249<br />
2001-1-21,20,14,9,11,4,-1,86,56,24,1024,1022,1021,16,13,8,23,10,,0.00,5,,199<br />
2001-1-22,16,13,11,11,9,7,93,78,54,1022,1020,1018,16,12,5,26,10,,0.00,3,,249<br />
2001-1-23,16,12,8,10,8,6,93,78,51,1023,1021,1020,16,11,5,16,8,,0.00,4,,358<br />
2001-1-24,14,12,10,10,8,3,94,78,61,1023,1021,1019,16,11,2,37,14,45,7.11,6,Rain,249<br />
2001-1-25,14,11,7,6,4,3,82,65,49,1027,1024,1022,16,16,14,21,10,,0.00,3,,285<br />
2001-1-26,12,10,8,8,6,3,93,86,67,1022,1016,1011,16,9,2,26,13,37,16.76,7,Rain,65<br />
2001-1-27,13,9,6,6,4,3,93,71,55,1015,1011,1009,16,14,10,21,6,,0.00,4,,314<br />
2001-1-28,14,10,6,8,6,4,86,74,62,1024,1020,1015,16,13,8,19,10,,0.00,3,,98<br />
2001-1-29,13,10,7,8,7,1,93,76,48,1026,1023,1022,16,14,8,26,11,,0.00,3,,304<br />
2001-1-30,16,11,6,8,5,3,89,65,42,1023,1021,1020,16,13,8,23,8,32,0.00,1,,120<br />
2001-1-31,17,13,9,3,-2,-6,57,36,21,1023,1021,1020,16,16,14,19,8,,0.00,2,,166<br />
2001-2-1,18,12,7,8,-1,-4,62,40,22,1026,1024,1022,16,15,10,16,6,,0.00,2,,180<br />
2001-2-2,20,14,9,9,2,-3,67,44,22,1026,1024,1022,16,16,14,24,10,,0.00,1,,45<br />
2001-2-3,26,19,12,8,2,-2,50,36,17,1022,1020,1018,16,15,13,19,8,,0.00,1,,262<br />
2001-2-4,28,20,13,9,6,3,62,39,24,1021,1019,1017,16,16,14,23,6,,0.00,0,,195<br />
2001-2-5,25,20,15,12,8,5,78,50,30,1017,1015,1013,16,14,8,21,6,,0.00,4,,86<br />
2001-2-6,16,13,11,12,9,6,81,74,67,1013,1011,1010,14,11,6,35,13,39,0.00,6,,254<br />
2001-2-7,13,10,8,6,-1,-5,69,45,35,1010,1009,1007,16,16,14,37,19,45,0.25,5,Rain,288<br />
2001-2-8,15,10,6,0,-2,-4,62,43,28,1021,1016,1011,16,16,14,21,14,32,0.00,0,,225<br />
2001-2-9,14,10,7,6,3,-1,68,60,45,1023,1021,1019,16,15,13,21,11,,0.00,5,,135<br />
2001-2-10,13,10,8,8,6,3,93,79,62,1018,1016,1014,16,11,3,27,13,,8.38,6,Rain,49<br />
2001-2-11,14,10,6,9,5,4,89,70,55,1019,1017,1015,16,14,10,24,13,35,2.54,6,Rain,135<br />
2001-2-12,12,11,9,10,9,7,96,88,72,1014,1011,1003,16,10,2,34,13,42,48.26,8,Rain,116<br />
2001-2-13,12,9,6,9,6,3,93,78,57,1015,1008,998,16,13,5,39,23,53,29.21,7,Rain-Thunderstorm,153<br />
2001-2-14,12,9,6,6,5,3,89,74,53,1020,1017,1015,16,15,11,21,13,,0.00,3,,19<br />
2001-2-15,14,10,6,7,6,3,85,71,59,1023,1021,1020,16,14,11,21,10,,0.00,2,,260<br />
2001-2-16,17,12,8,9,7,4,83,70,49,1024,1022,1021,16,10,4,21,8,,0.00,1,,264<br />
2001-2-17,19,14,9,8,6,2,80,60,32,1022,1020,1019,16,12,6,19,10,,0.00,5,Rain,199<br />
2001-2-18,16,13,11,11,9,7,86,76,62,1022,1020,1019,16,11,6,23,8,,0.76,7,Rain,160<br />
2001-2-19,14,12,11,12,11,10,96,88,75,1021,1020,1018,16,8,2,29,13,35,6.10,7,Rain,101<br />
2001-2-20,15,11,8,11,9,7,94,83,67,1025,1023,1021,16,12,6,23,8,,0.25,4,,270<br />
2001-2-21,15,12,9,11,9,7,90,78,64,1026,1024,1020,16,14,10,24,8,,0.00,4,,253<br />
2001-2-22,15,13,11,11,8,5,92,76,62,1020,1016,1012,16,14,6,42,16,,0.00,5,,255<br />
2001-2-23,13,10,8,7,5,1,87,72,47,1014,1011,1009,16,14,3,29,16,,4.32,4,Rain,278<br />
2001-2-24,11,9,8,9,7,4,93,86,74,1018,1016,1014,14,8,3,29,16,45,6.86,7,Rain,80<br />
2001-2-25,12,11,9,11,9,8,94,91,80,1017,1015,1013,16,7,2,29,24,50,46.74,8,Rain,70<br />
2001-2-26,16,13,10,11,9,8,93,85,69,1015,1014,1013,16,13,3,24,18,39,8.13,7,Rain,67<br />
2001-2-27,13,11,9,11,9,7,93,84,74,1014,1014,1013,16,12,6,19,8,27,6.35,8,Rain,76<br />
2001-2-28,12,11,9,9,8,7,93,86,80,1017,1016,1014,16,11,3,19,13,,2.03,7,Rain,81<br />
2001-3-1,15,11,8,9,7,6,87,73,53,1018,1016,1015,16,14,11,32,11,,0.00,2,,268<br />
2001-3-2,16,12,8,11,8,5,94,79,62,1015,1013,1012,16,12,8,26,11,,0.00,6,Rain,186<br />
2001-3-3,17,14,11,11,9,7,94,79,53,1016,1014,1013,16,14,8,19,10,,0.00,7,,104<br />
2001-3-4,16,13,12,11,9,8,89,76,62,1017,1016,1015,16,15,8,27,14,,1.52,7,Rain,110<br />
2001-3-5,16,14,13,12,11,8,94,81,64,1016,1014,1012,16,12,3,27,19,35,15.24,8,Rain,108<br />
2001-3-6,17,9,2,11,10,2,100,80,60,1017,1015,1013,16,14,0,27,19,39,11.18,7,Fog-Rain,111<br />
2001-3-7,16,14,12,12,11,9,90,80,67,1022,1019,1017,16,15,10,21,10,,0.25,4,Rain,229<br />
2001-3-8,16,13,11,12,11,9,92,84,72,1023,1021,1019,16,12,8,26,10,,0.00,5,,250<br />
2001-3-9,14,13,11,11,9,5,89,78,62,1019,1015,1010,16,13,8,45,16,60,0.51,7,Rain,252<br />
2001-3-10,15,11,8,10,7,5,86,71,59,1014,1011,1009,16,15,13,23,14,,0.00,3,,251<br />
2001-3-11,14,11,9,9,8,7,86,75,62,1016,1015,1014,16,14,11,21,10,,0.00,6,,159<br />
2001-3-12,17,14,12,10,8,7,80,69,53,1019,1017,1015,16,15,13,29,13,,0.00,3,,242<br />
2001-3-13,18,14,10,12,9,6,89,71,48,1020,1018,1016,16,13,10,23,10,,0.00,1,,162<br />
2001-3-14,18,14,12,12,11,10,94,80,63,1021,1019,1017,13,10,8,23,14,27,0.00,4,,127<br />
