
ULAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-5-18,18,7,-3,1,-2,-4,93,54,27,1017,1015,1013,10,10,10,26,8,,0.00,3,,315<br />
2000-5-19,24,14,5,4,1,-2,71,40,19,1012,1008,1006,10,10,10,29,6,,0.00,3,,289<br />
2000-5-20,19,13,8,8,4,0,93,53,37,1015,1012,1008,10,10,10,35,16,,0.00,3,,352<br />
2000-5-21,24,14,4,3,1,-3,87,40,21,1016,1013,1010,10,10,10,26,8,,0.00,3,,252<br />
2000-5-22,28,17,6,7,3,-1,66,39,24,1010,1009,1006,10,10,10,21,6,,0.00,5,,285<br />
2000-5-23,26,19,12,8,4,-1,58,39,28,1009,1006,1003,10,10,10,32,11,,0.00,4,,297<br />
2000-5-24,18,11,5,6,1,-4,87,46,30,1016,1013,1009,10,10,10,26,11,,0.00,5,,318<br />
2000-5-25,17,10,3,4,-1,-5,61,46,34,1019,1018,1016,10,10,10,18,6,,0.00,4,,196<br />
2000-5-26,21,11,1,3,0,-2,87,47,23,1019,1016,1014,10,10,10,29,8,35,0.00,3,,338<br />
2000-5-27,23,12,2,4,-1,-7,70,37,18,1017,1015,1011,10,10,10,21,8,,0.00,1,,276<br />
2000-5-28,28,17,7,8,0,-9,46,32,20,1012,1007,1003,10,10,8,58,8,79,0.00,4,Rain-Thunderstorm,255<br />
2000-5-29,24,14,4,6,3,0,87,48,27,1005,1002,999,10,10,10,40,10,40,0.00,3,Rain-Thunderstorm,326<br />
2000-5-30,19,12,5,8,6,2,93,69,43,1011,1007,1005,10,10,10,32,8,,0.00,4,Rain-Thunderstorm,330<br />
2000-5-31,24,14,5,7,4,2,93,55,24,1014,1013,1012,10,10,10,18,6,,0.00,3,,252<br />
2000-6-1,13,10,8,5,3,1,76,55,47,1014,1014,1013,10,10,10,6,5,,0.00,1,,-1<br />
2000-6-10,30,,30,6,6,6,22,22,22,1013,1013,1013,10,10,10,11,11,29,0.00,1,,190<br />
2000-6-11,35,23,11,8,5,-2,42,25,16,1016,1014,1013,10,10,10,26,11,35,0.00,4,,136<br />
2000-6-12,35,26,17,12,7,2,38,29,18,1018,1016,1015,10,10,10,43,14,58,0.00,2,Thunderstorm,90<br />
2000-6-13,34,22,11,10,5,0,71,36,15,1016,1012,1007,10,10,10,29,8,40,0.00,3,,174<br />
2000-6-14,27,23,19,10,6,-2,43,33,18,1008,1006,1005,10,10,10,32,14,47,0.00,4,,184<br />
2000-6-15,27,19,11,10,7,2,76,43,21,1016,1012,1008,10,10,10,32,13,,0.00,5,,108<br />
2000-6-16,25,20,16,13,11,8,77,56,41,1021,1019,1017,10,10,10,29,14,,0.00,4,Rain,87<br />
2000-6-17,28,20,13,12,9,0,82,55,17,1022,1021,1018,10,10,10,18,6,,0.00,3,,60<br />
2000-6-18,32,23,14,11,9,6,67,43,26,1019,1017,1014,10,10,10,35,6,,0.00,3,Rain-Thunderstorm,37<br />
2000-6-19,30,21,13,12,9,6,63,43,29,1016,1015,1013,10,10,10,29,10,,0.00,3,,92<br />
2000-6-20,30,21,12,16,12,8,78,62,35,1015,1014,1012,10,10,10,72,11,,0.00,2,Rain-Thunderstorm,6<br />
2000-6-21,28,20,13,14,12,10,94,65,34,1014,1011,1007,10,10,10,32,6,,0.00,3,,295<br />
2000-6-22,22,14,8,16,11,5,88,77,64,1014,1009,1006,10,10,8,43,11,47,0.00,5,Rain,19<br />
2000-6-23,16,11,6,3,1,-1,76,52,34,1018,1016,1014,10,10,10,43,26,43,0.00,2,,359<br />
2000-6-24,25,12,1,6,2,-1,87,58,21,1017,1014,1011,10,10,10,32,8,50,0.00,0,,180<br />
2000-6-25,31,18,6,7,1,-4,81,31,11,1012,1008,1005,10,10,10,18,6,,0.00,3,,221<br />
2000-6-26,30,20,11,12,4,-6,82,37,18,1008,1005,1002,10,10,10,35,14,50,0.00,3,Rain-Thunderstorm,304<br />
2000-6-27,17,12,8,12,8,4,87,73,52,1011,1008,1007,10,10,10,32,16,,0.00,4,,323<br />
2000-6-28,12,9,7,6,6,4,87,77,58,1011,1009,1008,10,10,10,29,10,,0.00,5,Rain,318<br />
2000-6-29,26,13,2,8,4,1,93,60,22,1012,1010,1009,10,10,10,21,8,,0.00,1,,352<br />
2000-6-30,34,21,8,8,3,0,71,36,13,1011,1007,1003,10,10,10,26,8,43,0.00,3,,251<br />
2000-7-1,29,21,13,13,9,6,63,43,29,1007,1006,1005,10,10,10,21,10,,0.00,4,,329<br />
2000-7-2,26,20,14,14,11,8,77,55,42,1009,1007,1005,10,10,10,29,6,,0.00,5,,345<br />
2000-7-3,22,17,13,13,9,4,88,59,38,1018,1014,1009,10,10,10,26,18,,0.00,3,,350<br />
2000-7-4,30,18,7,8,6,3,76,40,23,1020,1017,1015,10,10,10,32,11,40,0.00,4,,174<br />
2000-7-5,28,23,18,14,11,7,64,46,35,1019,1017,1015,10,10,10,32,14,35,0.00,4,Rain,178<br />
2000-7-6,26,21,17,17,14,12,88,73,50,1016,1014,1011,10,10,8,35,13,,0.00,6,Rain,242<br />
2000-7-7,23,18,13,14,11,9,94,67,41,1011,1010,1009,10,10,10,32,13,,0.00,5,Rain,282<br />
2000-7-8,23,17,11,13,11,7,88,69,44,1011,1010,1010,10,10,10,35,6,,0.00,3,Rain-Thunderstorm,8<br />
2000-7-9,27,18,9,12,8,4,94,56,24,1012,1011,1009,10,10,10,14,5,,0.00,2,,332<br />
2000-7-10,25,19,13,13,11,9,77,57,41,1016,1014,1011,10,10,10,26,11,,0.00,3,,357<br />
2000-7-11,29,21,13,12,10,8,82,52,27,1016,1014,1010,10,10,10,29,10,,0.00,3,Rain,16<br />
2000-7-12,32,22,13,13,10,8,82,48,24,1012,1009,1006,10,10,10,26,8,35,0.00,3,,302<br />
2000-7-13,33,24,17,13,11,8,72,45,25,1009,1006,1005,10,10,10,29,11,43,0.00,3,,322<br />
2000-7-14,30,22,15,14,11,8,77,47,25,1008,1007,1004,10,10,10,29,10,,0.00,5,,232<br />
2000-7-15,31,23,17,15,13,10,88,57,29,1009,1006,1004,10,10,10,35,16,,0.00,3,Rain-Thunderstorm,48<br />
2000-7-16,30,21,13,14,11,8,82,49,27,1010,1009,1006,10,10,10,18,10,,0.00,4,,14<br />
2000-7-17,31,24,18,18,14,11,83,59,35,1011,1008,1005,10,10,10,35,16,55,0.00,4,Rain-Thunderstorm,124<br />
2000-7-18,25,21,17,18,16,15,88,78,54,1010,1008,1007,10,10,10,32,13,,0.00,4,Rain-Thunderstorm,48<br />
2000-7-19,21,18,14,17,16,12,94,85,73,1011,1008,1006,10,10,8,21,8,,0.00,6,Rain,337<br />
2000-7-20,22,17,12,13,9,5,94,66,33,1016,1013,1010,10,10,10,40,16,55,0.00,3,,321<br />
2000-7-21,22,14,8,16,7,3,93,57,29,1017,1016,1015,10,10,10,32,13,,0.00,1,,353<br />
2000-7-22,23,14,7,8,7,5,87,59,36,1019,1016,1015,10,10,10,29,10,,0.00,3,,355<br />
2000-7-23,25,17,8,13,6,1,87,51,23,1015,1013,1011,10,10,10,145,11,35,0.00,3,,353<br />
2000-7-24,22,17,13,13,9,7,88,58,38,1011,1010,1008,10,10,10,29,8,,0.00,4,Rain,167<br />
2000-7-25,25,17,9,14,11,8,94,71,38,1011,1009,1008,10,10,10,26,5,,0.00,5,Rain,5<br />
2000-7-26,26,18,10,13,11,9,94,64,34,1010,1007,1004,10,10,10,21,6,,0.00,4,,237<br />
2000-7-27,19,13,4,13,7,2,88,72,40,1013,1009,1005,10,10,8,64,18,,0.00,4,Rain,348<br />
2000-7-28,18,10,3,9,6,2,93,74,45,1014,1013,1011,10,10,10,50,19,58,0.00,5,Rain,335<br />
2000-7-29,18,14,9,10,9,7,88,75,52,1017,1016,1014,10,10,10,32,23,,0.00,6,Rain,355<br />
2000-7-30,20,12,4,10,8,3,93,72,46,1016,1013,1010,10,10,10,18,6,,0.00,4,Thunderstorm,332<br />
2000-7-31,23,17,11,9,8,6,88,58,33,1012,1011,1009,10,10,10,14,6,,0.00,3,,351<br />
2000-8-1,26,18,11,9,7,4,82,49,26,1011,1010,1008,10,10,10,43,13,64,0.00,5,Rain,160<br />
2000-8-2,26,21,16,11,9,7,72,47,34,1011,1010,1008,10,10,10,43,26,55,0.00,5,Rain,157<br />
2000-8-3,26,19,12,14,10,8,88,57,34,1014,1012,1011,10,10,10,35,10,,0.00,4,Rain-Thunderstorm,76<br />
2000-8-4,28,20,13,14,13,10,94,64,32,1015,1014,1013,10,10,10,50,10,29,0.00,4,Rain-Thunderstorm,94<br />
2000-8-5,26,20,15,14,12,10,88,61,42,1017,1015,1014,10,10,10,40,8,58,0.00,5,Rain,162<br />
2000-8-6,24,20,16,17,13,11,83,64,50,1017,1016,1015,10,10,10,26,13,40,0.00,5,Rain,330<br />
2000-8-7,22,19,16,15,14,13,94,78,57,1018,1017,1017,10,10,10,26,8,,0.00,6,Rain,49<br />
2000-8-8,20,18,15,16,14,11,94,82,68,1016,1015,1015,10,10,8,29,10,,0.00,7,Rain,61<br />
2000-8-9,20,17,14,15,14,13,94,83,68,1016,1015,1014,10,10,10,11,6,,0.00,7,Rain,42<br />
2000-8-10,25,20,15,16,14,12,94,72,44,1016,1015,1014,10,10,10,18,8,,0.00,4,Rain-Thunderstorm,338<br />
2000-8-11,25,19,13,15,14,12,94,75,50,1015,1014,1013,10,10,10,29,5,47,0.00,3,Thunderstorm,125<br />
2000-8-12,15,14,13,13,13,12,94,92,88,1014,1014,1013,10,10,10,3,2,,0.00,3,,-1<br />
2000-8-27,15,12,10,9,8,8,94,81,63,1014,1012,1005,10,10,10,21,13,,0.00,6,Rain,0<br />
2000-8-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-9-1,25,20,15,14,11,9,72,55,41,1009,1008,1008,10,10,10,18,5,,0.00,4,,340<br />
2000-9-2,19,14,9,13,11,7,88,80,64,1013,1010,1008,10,10,10,26,11,,0.00,5,,323<br />
2000-9-3,13,9,3,7,4,1,93,76,51,1026,1019,1013,10,10,10,35,19,,0.00,6,Rain,324<br />
2000-9-4,27,13,-1,3,1,-2,93,74,21,1030,1029,1027,10,10,10,40,10,58,0.00,3,Rain,335<br />
2000-9-5,14,6,-3,4,1,-4,93,74,47,1031,1029,1025,10,10,10,18,6,,0.00,3,,338<br />
2000-9-6,18,8,-2,3,1,-3,93,68,26,1025,1021,1017,10,10,10,18,3,,0.00,3,,296<br />
2000-9-7,15,8,0,4,2,-1,93,66,42,1022,1021,1019,10,10,10,26,10,40,0.00,3,,354<br />
2000-9-8,18,8,-2,4,1,-4,93,69,32,1023,1022,1020,10,10,10,11,5,,0.00,1,,233<br />
2000-9-9,20,10,0,3,1,-3,93,59,23,1021,1020,1018,10,10,10,14,3,,0.00,2,,334<br />
2000-9-10,16,10,4,6,4,1,87,68,48,1022,1020,1018,10,10,10,26,8,,0.00,3,,24<br />
2000-9-11,18,9,0,5,2,-1,93,68,34,1022,1021,1020,10,10,10,14,5,,0.00,1,,95<br />
2000-9-12,22,10,-2,5,1,-4,93,61,17,1024,1022,1021,10,10,10,11,2,,0.00,1,,175<br />
2000-9-13,24,12,0,5,1,-2,93,55,18,1023,1021,1019,10,10,10,14,3,,0.00,1,,170<br />
2000-9-14,24,12,1,5,2,-1,87,55,19,1020,1018,1015,10,10,10,14,5,,0.00,2,,268<br />
2000-9-15,21,14,7,7,4,3,87,50,31,1019,1017,1016,10,10,10,26,8,,0.00,1,,296<br />
2000-9-16,26,14,3,5,2,-3,93,39,15,1018,1014,1011,10,10,10,21,6,32,0.00,2,,191<br />
2000-9-17,24,17,9,5,1,-4,76,38,19,1011,1009,1007,10,10,10,26,8,,0.00,3,,238<br />
2000-9-18,14,10,3,8,4,0,87,69,44,1018,1013,1007,10,10,10,29,13,,0.00,3,Rain,2<br />
2000-9-19,17,7,-2,2,-1,-4,87,62,29,1020,1019,1017,10,10,10,21,6,,0.00,3,,235<br />
2000-9-20,24,13,2,2,-2,-5,81,47,15,1018,1016,1013,10,10,10,43,14,61,0.00,1,,189<br />
2000-9-21,17,13,9,7,2,-3,87,53,26,1016,1014,1012,10,10,10,47,35,64,0.00,4,Rain,85<br />
2000-9-22,11,4,-2,6,-1,-6,93,61,33,1024,1020,1016,10,10,10,32,21,,0.00,4,Rain,359<br />
2000-9-23,15,3,-8,-2,-6,-9,93,63,25,1024,1021,1016,,,,11,6,,0.00,,,200<br />
2000-9-24,19,7,-6,-2,-7,-12,86,51,12,1018,1017,1016,10,10,10,18,5,,0.00,3,,265<br />
2000-9-25,22,9,-3,-5,-8,-12,74,38,9,1019,1016,1014,,,,21,5,,0.00,,,241<br />
2000-9-26,24,11,-1,-3,-6,-9,64,35,13,1017,1015,1013,,,,26,5,,0.00,,,192<br />
2000-9-27,24,13,2,3,0,-2,81,42,19,1018,1016,1015,10,10,10,21,8,,0.00,4,,192<br />
2000-9-28,14,8,1,3,-2,-7,71,49,37,1028,1023,1015,10,10,10,29,13,47,0.00,3,,355<br />
2000-9-29,14,3,-8,-6,-9,-11,86,52,21,1029,1027,1024,,,,18,6,,0.00,,,233<br />
2000-9-30,18,6,-6,-8,-11,-13,68,39,12,1024,1019,1016,10,10,10,18,3,,0.00,3,,225<br />
2000-10-1,14,3,-7,-6,-9,-13,63,38,21,1020,1018,1017,10,10,10,32,10,,0.00,3,,152<br />
2000-10-2,14,9,2,-2,-6,-9,75,38,23,1020,1017,1016,10,10,10,29,10,,0.00,4,,342<br />
2000-10-3,13,3,-7,-4,-7,-10,93,57,21,1020,1019,1013,10,10,10,6,3,,0.00,4,,-1<br />
2000-10-4,15,3,-8,-4,-8,-10,86,48,17,1021,1018,1013,10,10,10,26,6,,0.00,3,,160<br />
2000-10-5,14,4,-5,-5,-8,-10,68,41,20,1015,1014,1013,10,10,10,14,3,,0.00,3,,38<br />
2000-10-6,12,6,-2,5,-1,-7,93,74,39,1018,1010,1003,10,9,2,40,18,68,0.00,6,Rain-Snow,120<br />
2000-10-7,3,0,-3,-3,-4,-6,86,76,56,1022,1021,1019,10,10,10,29,16,,0.00,4,,355<br />
2000-10-8,10,2,-6,0,-8,-94,93,68,4,1020,1016,1013,10,10,10,26,5,,0.00,3,,227<br />
2000-10-9,2,-1,-4,-3,-6,-8,86,72,56,1021,1017,1016,10,9,3,26,13,,0.00,6,Snow,13<br />
2000-10-10,-3,-6,-7,-8,-12,-13,80,63,47,1033,1028,1021,10,10,10,32,21,35,0.00,4,Snow,356<br />
2000-10-11,-3,-7,-11,-10,-13,-14,80,61,43,1035,1034,1033,10,10,10,26,8,,0.00,3,,350<br />
2000-10-12,0,-8,-15,-10,-13,-17,85,64,38,1035,1032,1029,10,10,10,21,6,,0.00,1,,331<br />
2000-10-13,2,-6,-12,-11,-12,-15,86,65,35,1028,1023,1019,,,,18,8,,0.00,,,232<br />
2000-10-14,-1,-7,-12,-11,-14,-16,86,61,34,1029,1025,1020,10,10,10,26,8,,0.00,1,,347<br />
2000-10-15,5,-5,-15,-10,-13,-18,85,57,33,1029,1023,1017,10,10,10,35,10,,0.00,3,,213<br />
2000-10-16,9,0,-8,-6,-9,-13,86,57,31,1022,1016,1014,10,10,10,29,8,,0.00,3,,2<br />
2000-10-17,2,-6,-12,-12,-14,-19,79,43,20,1025,1020,1012,10,10,10,55,19,76,0.00,5,,144<br />
2000-10-18,3,-1,-6,-6,-8,-12,80,57,35,1011,1009,1008,10,10,10,35,18,,0.00,4,,346<br />
2000-10-19,1,-4,-8,-8,-12,-16,86,60,30,1015,1013,1010,10,10,10,21,13,,0.00,2,,246<br />
2000-10-20,-2,-6,-9,-7,-12,-20,86,59,25,1018,1013,1009,10,9,4,32,11,43,0.00,4,Snow,294<br />
2000-10-21,4,-6,-14,-12,-15,-18,79,51,21,1018,1013,1008,10,10,10,14,5,,0.00,3,,165<br />
2000-10-22,5,-4,-13,-11,-13,-16,79,55,24,1010,1008,1007,10,10,10,18,5,,0.00,5,,213<br />
2000-10-23,3,-6,-14,-5,-10,-18,86,66,36,1022,1010,1005,10,10,10,32,13,,0.00,5,Snow,274<br />
2000-10-24,-9,-14,-20,-18,-20,-23,78,62,41,1027,1024,1022,10,10,10,21,10,,0.00,2,,315<br />
2000-10-25,-6,-14,-22,-18,-21,-25,78,62,36,1026,1025,1022,,,,11,3,,0.00,,,285<br />
2000-10-26,0,-9,-17,-11,-18,-26,78,53,25,1026,1023,1020,10,10,10,29,5,,0.00,3,,174<br />
2000-10-27,-1,-9,-18,-13,-17,-21,78,59,32,1033,1028,1023,10,10,10,21,6,,0.00,4,,342<br />
2000-10-28,-1,-11,-20,-14,-18,-22,85,60,25,1033,1030,1023,10,10,10,18,5,,0.00,0,,255<br />
2000-10-29,0,-9,-17,-12,-17,-21,79,54,25,1022,1015,1011,10,10,10,18,5,,0.00,4,,323<br />
2000-10-30,1,-8,-16,-10,-14,-19,85,63,38,1022,1021,1016,10,10,10,26,8,,0.00,2,,278<br />
2000-10-31,6,-6,-18,-12,-15,-20,85,57,23,1021,1014,1009,10,10,10,18,5,,0.00,4,,206<br />
2000-11-1,2,-4,-11,-4,-11,-15,86,66,38,1015,1010,1007,10,10,10,40,10,,0.00,3,Snow,301<br />
2000-11-2,2,-7,-16,-8,-11,-17,92,71,44,1019,1012,1008,10,10,10,18,3,,0.00,4,,68<br />
2000-11-3,0,-4,-9,-6,-10,-12,86,69,48,1014,1008,1004,10,8,3,35,13,,0.00,4,Snow,339<br />
2000-11-4,-6,-12,-18,-13,-16,-20,92,72,46,1013,1011,1010,10,10,10,18,8,,0.00,4,,263<br />
2000-11-5,-10,-13,-17,-12,-16,-20,86,78,67,1017,1011,1009,10,5,2,21,6,,0.00,7,Snow,1<br />
2000-11-6,-16,-22,-30,-21,-26,-34,76,64,55,1030,1024,1017,10,9,2,32,21,,0.00,5,Snow,347<br />
2000-11-7,-17,-23,-29,-25,-29,-33,77,64,43,1032,1030,1028,10,10,10,14,8,,0.00,4,,182<br />
2000-11-8,-15,-19,-26,-20,-23,-31,85,71,55,1028,1025,1024,10,9,2,18,3,,0.00,4,Snow,283<br />
2000-11-9,-19,-24,-30,-24,-29,-34,77,68,59,1033,1031,1029,,,,14,6,,0.00,,,202<br />
2000-11-10,-16,-24,-32,-18,-27,-35,85,74,61,1032,1027,1024,8,5,3,14,3,,0.00,5,Snow,185<br />
2000-11-11,-14,-20,-26,-18,-24,-30,85,77,67,1024,1022,1016,10,10,8,11,3,,0.00,3,Snow,190<br />
2000-11-12,-11,-18,-25,-18,-24,-29,84,73,57,1016,1014,1012,10,7,3,6,2,,0.00,2,,-1<br />
2000-11-13,-8,-17,-26,-13,-20,-29,85,76,58,1020,1013,1011,10,7,3,26,6,,0.00,3,Snow,323<br />
2000-11-14,-14,-21,-29,-18,-24,-33,85,75,61,1032,1028,1021,10,9,6,47,10,,0.00,1,,313<br />
2000-11-15,-10,-20,-30,-14,-23,-34,85,74,62,1033,1029,1024,10,9,4,26,3,,0.00,6,Snow,129<br />
2000-11-16,-13,-19,-26,-15,-20,-29,85,83,77,1025,1024,1022,10,9,4,14,5,,0.00,3,Snow,190<br />
2000-11-17,-18,-23,-28,-20,-27,-32,85,76,59,1024,1022,1021,10,5,3,6,3,,0.00,1,,-1<br />
2000-11-18,-12,-19,-26,-14,-19,-29,85,81,77,1024,1022,1020,10,5,1,26,3,,0.00,4,Snow,334<br />
2000-11-19,-17,-22,-30,-20,-26,-33,85,77,70,1028,1026,1024,10,7,4,14,6,,0.00,3,Snow,193<br />
2000-11-20,-20,-26,-32,-23,-30,-36,92,77,69,1025,1022,1017,10,5,2,11,3,,0.00,2,Snow,0<br />
2000-11-21,-13,-22,-30,-17,-23,-34,85,73,66,1017,1009,1005,10,8,2,29,6,,0.00,5,Snow,170<br />
2000-11-22,-17,-24,-32,-20,-27,-36,83,74,61,1018,1016,1010,10,10,10,18,10,,0.00,4,,289<br />
2000-11-23,-22,-28,-34,-25,-33,-39,77,73,62,1018,1017,1017,10,5,4,6,2,,0.00,0,,-1<br />
2000-11-24,-16,-23,-31,-21,-27,-34,78,73,61,1018,1015,1013,10,9,8,6,2,,0.00,3,,-1<br />
2000-11-25,-20,-26,-32,-23,-31,-36,84,74,69,1020,1018,1017,10,5,2,11,3,,0.00,1,,120<br />
2000-11-26,-19,-26,-32,-24,-31,-36,91,73,60,1021,1020,1019,8,4,3,6,2,,0.00,0,,-1<br />
2000-11-27,-13,-22,-30,-25,-30,-34,77,68,16,1022,1021,1018,10,6,2,6,2,,0.00,1,,-1<br />
2000-11-28,-17,-23,-30,-21,-28,-34,83,74,65,1021,1016,1013,10,5,1,11,3,,0.00,0,,140<br />
2000-11-29,-18,-24,-32,-21,-29,-36,85,75,66,1021,1017,1014,8,5,2,6,3,,0.00,0,,-1<br />
2000-11-30,-17,-23,-30,-22,-28,-35,78,72,61,1014,1012,1011,10,6,1,6,3,,0.00,2,,-1<br />
2000-12-1,-9,-17,-24,-16,-23,-31,77,65,43,1023,1018,1015,10,9,2,21,5,40,0.00,3,,265<br />
2000-12-2,-18,-24,-30,-25,-30,-34,84,65,55,1025,1022,1017,10,6,2,11,3,,0.00,0,,170<br />
2000-12-3,-16,-23,-30,-19,-28,-35,78,70,58,1016,1007,1002,8,7,2,11,2,,0.00,3,,200<br />
2000-12-4,-13,-19,-26,-16,-21,-29,85,80,77,1017,1014,1007,10,10,10,21,10,,0.00,2,,350<br />
2000-12-5,-14,-21,-28,-18,-24,-31,84,76,67,1012,1008,1005,10,6,2,3,2,,0.00,4,,-1<br />
2000-12-6,-13,-20,-27,-20,-24,-30,84,70,52,1019,1017,1011,10,10,10,11,2,,0.00,2,,190<br />
2000-12-7,-14,-20,-25,-21,-23,-28,77,68,52,1017,1012,1010,10,7,4,11,5,,0.00,4,,170<br />
2000-12-8,-17,-23,-30,-21,-27,-33,84,77,72,1019,1015,1012,10,7,1,11,5,,0.00,3,,312<br />
2000-12-9,-23,-28,-35,-29,-33,-39,77,66,49,1024,1022,1020,,,,11,3,,0.00,,,210<br />
2000-12-10,-25,-32,-40,-31,-38,-45,91,66,53,1029,1025,1023,8,4,2,6,3,,0.00,0,,-1<br />
2000-12-11,-23,-30,-38,-29,-35,-42,76,67,47,1030,1029,1025,8,3,2,6,3,,0.00,0,,-1<br />
2000-12-12,-23,-28,-34,-27,-32,-37,83,75,63,1025,1020,1018,10,4,1,6,2,,0.00,3,,-1<br />
2000-12-13,-22,-28,-34,-26,-32,-39,77,71,62,1018,1013,1008,10,5,2,6,2,,0.00,1,,-1<br />
2000-12-14,-15,-23,-32,-20,-29,-36,84,73,63,1014,1008,1005,8,4,1,11,3,,0.00,2,,190<br />
2000-12-15,-22,-28,-35,-25,-32,-39,84,72,64,1020,1018,1016,10,3,1,6,3,,0.00,1,,-1<br />
2000-12-16,-21,-27,-34,-25,-31,-38,77,72,63,1018,1016,1015,8,4,2,3,2,,0.00,2,,-1<br />
2000-12-17,-16,-22,-29,-19,-27,-33,85,75,69,1018,1012,1010,10,6,1,11,2,,0.00,5,Snow,200<br />
2000-12-18,-18,-23,-28,-21,-26,-31,85,79,70,1023,1021,1018,10,5,0,6,3,,0.00,3,Fog-Snow,-1<br />
2000-12-19,-14,-20,-25,-18,-22,-29,85,78,70,1021,1018,1016,10,9,1,11,2,,0.00,3,Snow,0<br />
2000-12-20,-19,-24,-30,-22,-28,-34,85,75,59,1020,1016,1011,6,3,0,6,3,,0.00,3,Fog,-1<br />
2000-12-21,-14,-21,-27,-16,-24,-30,85,78,70,1016,1012,1010,10,6,1,6,3,,0.00,3,Snow,-1<br />
2000-12-22,-16,-24,-33,-19,-24,-36,85,78,65,1018,1016,1015,10,6,1,18,3,,0.00,5,Fog-Snow,319<br />
2000-12-23,-23,-29,-35,-26,-33,-38,77,73,68,1017,1014,1011,10,5,1,6,2,,0.00,3,,-1<br />
2000-12-24,-22,-28,-34,-26,-32,-38,77,71,62,1023,1019,1017,6,4,1,6,2,,0.00,1,,-1<br />
2000-12-25,-21,-28,-35,-24,-31,-39,77,72,62,1023,1021,1018,6,5,1,6,2,,0.00,2,Snow,-1<br />
2000-12-26,-17,-21,-24,-19,-23,-27,85,78,72,1027,1022,1018,10,9,5,21,5,,0.00,4,Snow,187<br />
2000-12-27,-19,-24,-31,-23,-27,-35,84,74,60,1028,1025,1020,10,7,3,6,2,,0.00,3,Snow,-1<br />
2000-12-28,-22,-27,-33,-25,-31,-37,77,73,63,1018,1016,1015,6,4,1,6,3,,0.00,1,,-1<br />
2000-12-29,-10,-19,-28,-13,-21,-32,85,79,70,1017,1010,1006,10,6,1,32,5,,0.00,4,Snow,329<br />
2000-12-30,-18,-24,-31,-20,-27,-34,85,77,70,1022,1020,1015,10,6,3,11,5,,0.00,2,Snow,187<br />
2000-12-31,-14,-21,-27,-17,-23,-30,85,77,71,1014,1002,997,10,5,1,43,6,47,0.00,7,Snow,344<br />
