
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,25,22,19,19,18,17,94,79,65,1018,1016,1013,10,10,10,29,13,,0.00,4,Rain,312<br />
2012-1-2,22,20,19,19,18,18,94,88,78,1016,1014,1012,10,8,2,29,16,,0.00,6,Rain,325<br />
2012-1-3,25,21,18,18,17,16,94,81,57,1019,1017,1015,10,9,2,23,10,,0.00,5,Rain,318<br />
2012-1-4,26,21,17,18,16,15,94,75,51,1020,1018,1016,10,10,10,19,8,,0.00,3,Thunderstorm,323<br />
2012-1-5,27,22,17,17,16,15,94,71,51,1020,1018,1015,10,10,10,19,10,,0.00,4,Thunderstorm,336<br />
2012-1-6,26,23,20,19,18,16,94,79,57,1020,1018,1015,10,10,4,34,8,55,0.00,3,Rain-Thunderstorm,8<br />
2012-1-7,23,20,17,18,17,16,94,82,69,1021,1019,1017,10,10,10,19,10,,0.00,5,Rain,336<br />
2012-1-8,26,22,18,18,17,15,88,75,54,1022,1019,1017,10,10,10,19,10,,0.00,6,Rain,323<br />
2012-1-9,20,18,17,18,17,16,94,88,78,1021,1019,1017,10,9,3,16,11,,0.00,6,Rain,70<br />
2012-1-10,20,18,17,18,17,16,94,90,83,1022,1019,1015,10,7,1,21,10,,0.00,7,Rain,55<br />
2012-1-11,22,20,18,19,17,15,94,88,73,1021,1019,1017,10,9,5,23,13,,0.00,6,Rain,84<br />
2012-1-12,23,20,18,18,17,16,94,83,65,1021,1020,1018,10,10,7,19,14,,0.00,4,Rain,84<br />
2012-1-13,26,22,18,18,17,15,94,76,51,1020,1019,1017,10,10,10,21,11,,0.00,5,Rain,75<br />
2012-1-14,23,20,18,19,17,15,94,84,73,1021,1020,1017,10,10,5,24,8,,0.00,6,Rain,338<br />
2012-1-15,25,22,19,19,17,15,94,83,57,1022,1020,1017,10,9,3,23,6,,0.00,6,Rain-Thunderstorm,321<br />
2012-1-16,27,22,17,18,17,15,94,77,51,1021,1019,1017,10,10,8,23,8,,0.00,6,Rain-Thunderstorm,161<br />
