
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,31,28,26,22,21,19,74,63,44,1012,1010,1008,19,12,10,37,24,,0.00,4,,86<br />
2014-1-2,30,28,26,23,21,20,79,67,52,1012,1010,1008,19,11,4,34,24,,3.05,4,Rain,79<br />
2014-1-3,28,27,26,22,20,19,74,64,49,1013,1011,1009,19,11,7,32,23,,0.00,5,Rain,73<br />
2014-1-4,29,27,24,22,21,17,83,69,48,1014,1012,1011,19,10,3,35,18,,0.76,3,Rain,80<br />
2014-1-5,30,28,26,22,20,18,74,64,44,1013,1012,1011,19,11,10,27,13,,0.00,3,,82<br />
2014-1-6,29,28,26,23,21,19,79,66,51,1012,1010,1009,19,11,7,37,19,,0.00,4,Rain,77<br />
2014-1-7,28,27,25,23,21,20,83,71,58,1012,1010,1008,19,11,3,29,18,,1.02,4,Rain,104<br />
2014-1-8,29,28,26,22,21,18,78,65,48,1012,1010,1008,19,11,10,34,21,,0.00,4,,81<br />
2014-1-9,29,27,25,22,21,19,78,67,47,1013,1011,1009,19,11,10,35,18,,0.00,3,,74<br />
2014-1-10,30,28,25,22,21,19,78,67,49,1013,1011,1009,19,11,10,34,18,,0.00,3,Rain,82<br />
2014-1-11,31,28,26,21,19,17,70,60,37,1013,1011,1010,19,12,10,39,26,,0.00,4,,89<br />
2014-1-12,28,26,24,24,21,19,89,71,53,1014,1012,1011,19,11,3,32,23,,4.06,4,Rain,77<br />
2014-1-13,29,28,26,22,21,20,78,69,56,1015,1014,1012,19,11,10,32,18,,0.00,5,,77<br />
2014-1-14,30,27,24,23,21,18,83,67,46,1015,1013,1011,19,12,10,37,21,,0.00,4,Rain,90<br />
2014-1-15,32,29,26,23,21,19,79,67,44,1013,1012,1010,19,12,10,35,19,,0.00,4,,89<br />
2014-1-16,30,28,26,23,22,21,83,70,54,1014,1012,1011,19,11,10,34,21,,0.00,4,,85<br />
2014-1-17,30,28,26,24,22,21,84,72,55,1015,1013,1011,19,11,3,29,18,,0.00,3,Rain,77<br />
2014-1-18,30,28,26,22,22,21,78,68,47,1018,1012,1010,19,11,10,34,19,,0.00,5,,78<br />
2014-1-19,29,28,26,22,21,20,78,67,50,1013,1011,1010,19,11,10,35,19,,0.00,4,,75<br />
2014-1-20,29,28,26,21,21,20,74,65,51,1013,1012,1010,19,11,10,27,18,,0.00,5,,70<br />
2014-1-21,30,28,25,21,20,18,74,62,40,1014,1012,1010,19,12,10,34,19,,0.00,3,,84<br />
2014-1-22,31,28,26,22,21,19,78,66,46,1014,1012,1011,19,12,10,32,18,,0.00,3,,85<br />
2014-1-23,31,28,26,22,21,19,78,65,47,1013,1012,1010,19,11,10,32,23,50,0.00,3,,90<br />
2014-1-24,31,28,26,21,20,19,70,62,49,1012,1010,1008,19,11,10,40,24,,0.00,3,,81<br />
2014-1-25,29,28,26,22,21,20,74,64,47,1012,1010,1008,19,12,10,34,21,,0.00,4,,80<br />
2014-1-26,30,27,24,22,21,19,83,68,49,1013,1011,1009,19,11,10,27,14,,0.00,3,,89<br />
2014-1-27,31,28,24,23,22,20,89,68,48,1013,1011,1008,19,12,5,35,21,,0.00,5,Rain,89<br />
2014-1-28,32,28,25,22,19,16,74,59,38,1012,1010,1008,19,12,10,40,27,,0.00,3,,97<br />
2014-1-29,32,29,26,23,20,18,83,62,37,1012,1011,1009,19,11,5,32,21,,4.06,4,Rain,85<br />
2014-1-30,27,26,25,23,22,22,89,80,70,1013,1011,1009,19,9,2,35,13,,5.08,4,Rain,56<br />
2014-1-31,30,27,24,23,21,18,89,74,43,1013,1011,1008,19,11,3,32,14,,0.00,4,Rain,104<br />
2014-2-1,30,28,25,22,21,18,78,66,44,1012,1010,1007,19,12,10,34,18,,0.00,2,,90<br />
2014-2-2,29,27,25,23,22,21,89,69,55,1011,1009,1007,19,11,10,34,18,,0.00,4,,86<br />
2014-2-3,29,27,24,22,21,18,83,65,46,1011,1009,1007,19,12,10,37,18,,0.00,3,,96<br />
2014-2-4,28,24,22,22,22,21,94,79,66,1012,1010,1009,19,8,1,26,14,,7.11,4,Rain-Thunderstorm,99<br />
2014-2-5,29,27,24,23,21,19,89,71,51,1012,1010,1008,19,11,6,29,11,,0.25,3,Rain,93<br />
2014-2-6,29,27,24,22,21,19,78,67,48,1012,1011,1009,19,12,10,26,13,,0.00,3,,87<br />
2014-2-7,30,28,25,22,22,20,83,69,55,1013,1011,1010,19,11,10,35,18,,0.00,4,,90<br />
2014-2-8,29,27,24,24,22,20,94,76,55,1013,1011,1009,19,11,1,47,18,,0.00,4,Rain,98<br />
2014-2-9,30,28,26,22,21,20,78,69,55,1013,1011,1009,19,11,10,32,19,,0.00,3,,86<br />
2014-2-10,30,28,25,22,22,21,78,69,55,1013,1011,1009,19,11,10,32,18,,0.00,3,,85<br />
2014-2-11,30,28,25,23,22,21,83,72,50,1012,1010,1008,19,10,1,32,19,,0.00,3,Rain,93<br />
2014-2-12,29,28,26,23,22,21,83,72,58,1012,1009,1007,19,12,10,34,21,,0.00,4,,94<br />
2014-2-13,28,26,24,23,22,21,89,77,61,1012,1010,1008,19,11,3,37,18,,13.97,4,Rain,89<br />
2014-2-14,32,29,26,23,22,21,79,69,55,1013,1011,1009,19,11,10,29,18,,0.00,4,,71<br />
2014-2-15,28,27,26,23,22,21,79,71,57,1013,1011,1009,19,11,7,26,16,,2.03,4,Rain,59<br />
2014-2-16,29,27,24,23,22,22,89,74,57,1015,1010,1008,19,11,5,27,14,,2.03,4,Rain,78<br />
2014-2-17,27,24,22,22,21,19,88,75,62,1013,1011,1009,19,11,4,23,10,,0.00,5,Rain,91<br />
2014-2-18,29,27,24,23,22,20,83,73,58,1012,1010,1008,19,11,10,27,10,,0.00,4,,80<br />
2014-2-19,29,26,23,23,22,21,94,80,57,1012,1010,1008,19,10,1,27,16,,0.51,5,Rain,71<br />
2014-2-20,28,27,25,23,23,22,89,76,61,1012,1010,1009,19,11,10,35,18,,0.51,4,,75<br />
2014-2-21,29,27,24,23,22,21,83,70,54,1012,1010,1009,19,12,10,39,23,,0.00,3,,83<br />
2014-2-22,29,27,24,22,21,20,83,68,50,1012,1010,1008,19,11,10,37,23,,0.00,4,,82<br />
2014-2-23,29,27,25,23,22,20,83,70,52,1013,1011,1009,19,12,10,32,18,,0.00,3,,80<br />
