
AZT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-2-11,10,7,4,8,6,3,100,99,87,1024,1022,1020,10,2,0,29,13,47,0.00,7,Fog,179<br />
2000-2-12,7,4,3,5,4,0,100,89,70,1025,1024,1021,10,7,0,40,21,,0.00,8,Fog,333<br />
2000-2-13,7,6,5,5,4,2,100,86,71,1023,1020,1018,10,9,2,21,11,,0.00,8,Rain,337<br />
2000-2-14,6,6,5,5,3,2,100,88,76,1023,1020,1017,10,10,10,26,14,,0.00,8,Rain,348<br />
2000-2-15,9,7,4,6,4,3,100,88,71,1023,1021,1019,10,10,10,35,18,,0.00,6,,176<br />
2000-2-16,10,8,6,7,6,6,100,87,76,1020,1016,1014,10,10,10,43,24,,0.00,6,,189<br />
2000-2-17,9,7,6,7,5,4,100,88,71,1019,1016,1015,10,10,10,29,16,,0.00,7,,331<br />
2000-2-18,9,7,5,6,5,4,100,87,71,1023,1022,1019,10,10,10,21,16,,0.00,5,,330<br />
2000-2-19,11,7,3,8,7,3,100,90,71,1022,1019,1015,10,8,0,32,18,,0.00,6,Fog,170<br />
2000-2-20,10,8,7,7,6,5,100,89,76,1017,1013,1011,10,9,4,40,21,,0.00,5,,179<br />
2000-2-21,10,8,6,7,5,2,100,83,66,1021,1019,1017,10,9,4,35,26,,0.00,6,,352<br />
2000-2-22,11,9,7,9,7,6,100,93,82,1017,1013,1010,10,10,10,43,24,,0.00,6,,173<br />
2000-5-4,12,11,10,9,7,6,94,78,67,1028,1024,1018,10,10,10,40,27,58,0.00,8,Rain,357<br />
2000-5-5,17,13,9,12,7,5,88,69,48,1027,1023,1018,,,,29,11,,0.00,,,148<br />
2000-5-6,19,17,14,13,11,10,88,76,63,1018,1014,1011,10,10,10,29,18,,0.00,8,,202<br />
2000-5-7,21,16,11,12,11,9,100,69,46,1016,1014,1011,10,10,10,26,10,,0.00,6,,324<br />
2000-5-8,21,16,12,13,12,8,94,74,46,1016,1012,1008,10,10,10,18,5,,0.00,2,,61<br />
2000-5-9,15,13,11,14,9,5,100,77,51,1020,1015,1009,10,10,4,64,24,72,0.00,6,Rain,328<br />
2000-5-10,24,18,12,12,7,-3,94,59,17,1020,1017,1014,10,10,10,35,13,47,0.00,3,,215<br />
2000-5-11,19,14,9,11,9,6,100,72,45,1020,1019,1018,10,10,10,18,5,,0.00,4,,131<br />
2000-5-12,21,16,12,14,11,8,94,70,46,1020,1015,1009,,,,40,16,,0.00,,,167<br />
2000-5-13,25,19,14,15,12,8,94,72,36,1013,1010,1007,10,7,3,32,16,,0.00,7,,301<br />
2000-5-14,16,13,12,13,8,6,94,69,55,1020,1017,1013,10,10,10,43,29,55,0.00,4,,341<br />
2000-5-15,16,13,11,10,7,4,82,66,54,1019,1017,1016,10,10,10,29,21,,0.00,8,Rain,346<br />
2000-5-16,19,14,11,12,8,3,94,67,40,1018,1016,1015,10,10,10,21,11,,0.00,8,,351<br />
2000-5-17,20,17,13,12,11,8,94,68,46,1019,1014,1011,10,10,10,26,11,,0.00,4,,205<br />
2000-5-18,17,14,13,13,10,6,88,74,55,1017,1014,1010,10,10,10,29,13,,0.00,7,,31<br />
2000-5-19,17,14,13,13,9,8,100,75,55,1014,1011,1010,10,10,10,26,11,,0.00,7,Thunderstorm,3<br />
2000-5-20,23,17,12,15,12,1,100,78,46,1017,1011,1009,10,10,10,14,6,,0.00,6,Rain-Thunderstorm,102<br />
2000-5-21,20,16,11,16,12,9,100,80,49,1017,1016,1014,6,3,0,32,11,,0.00,0,Fog,182<br />
2000-5-22,22,19,16,17,16,15,100,83,64,1015,1014,1014,10,10,10,32,18,,0.00,4,,181<br />
2000-5-23,27,21,15,17,14,9,100,70,34,1015,1013,1011,10,10,10,29,11,,0.00,5,,183<br />
2000-5-24,26,20,14,16,13,8,100,68,34,1013,1012,1011,3,3,3,18,8,,0.00,0,,354<br />
2000-5-25,30,22,15,16,11,4,100,56,20,1013,1009,1007,10,10,10,21,11,,0.00,5,,319<br />
2000-5-26,26,21,17,15,12,7,88,58,32,1007,1006,1004,,,,35,14,,0.00,,,337<br />
2000-5-27,25,22,19,16,14,12,83,61,47,1009,1006,1004,10,10,10,55,39,72,0.00,8,Rain-Thunderstorm,335<br />
2000-5-28,23,21,19,15,14,12,78,64,50,1013,1011,1008,10,10,10,68,52,87,0.00,7,Rain-Thunderstorm,327<br />
2000-5-29,25,21,17,13,11,10,72,52,39,1014,1012,1011,,,,47,34,58,0.00,,,333<br />
2000-5-30,28,21,14,16,12,7,88,60,26,1011,1010,1009,,,,21,11,,0.00,,,352<br />
2000-5-31,29,23,18,16,14,10,88,63,32,1011,1009,1008,10,10,10,26,11,,0.00,7,,328<br />
2000-6-1,19,18,18,14,13,13,77,73,68,1010,1010,1010,,,,18,10,,0.00,,,320<br />
2000-6-10,21,20,19,16,14,13,73,70,68,1018,1016,1014,10,10,10,43,39,61,0.00,8,,330<br />
2000-6-11,23,21,19,14,11,8,73,54,38,1020,1018,1017,10,10,10,29,24,,0.00,8,Rain,343<br />
2000-6-12,20,18,16,14,9,4,77,57,37,1021,1020,1018,10,10,10,40,21,55,0.00,8,,330<br />
2000-6-13,26,21,16,15,8,1,68,45,21,1021,1017,1013,10,10,10,35,18,,0.00,6,,226<br />
2000-6-14,23,20,18,15,12,8,78,62,47,1015,1011,1008,10,10,10,35,23,47,0.00,4,,300<br />
2000-6-15,27,22,17,13,11,8,72,50,32,1018,1016,1015,10,10,10,35,19,,0.00,7,,223<br />
2000-6-16,26,22,19,17,14,5,83,61,39,1018,1016,1014,,,,35,21,,0.00,,,197<br />
2000-6-17,27,22,18,19,14,8,100,64,34,1015,1013,1010,,,,32,18,,0.00,,,175<br />
2000-6-18,30,24,18,20,13,9,100,57,27,1010,1008,1005,6,4,0,29,13,,0.00,0,Fog,169<br />
2000-6-19,29,23,18,16,14,8,78,66,28,1010,1007,1004,10,10,10,58,19,76,0.00,4,,331<br />
2000-6-20,25,21,18,16,13,10,78,59,41,1014,1009,1008,10,10,10,55,34,72,0.00,3,,336<br />
2000-6-21,21,19,17,14,12,10,82,66,49,1018,1017,1014,10,10,10,43,32,64,0.00,4,,340<br />
2000-6-22,24,19,15,17,16,12,88,71,53,1017,1011,1008,10,10,10,40,13,,0.00,4,,201<br />
2000-6-23,25,20,16,17,15,12,100,74,44,1012,1010,1008,10,10,10,35,18,,0.00,1,,333<br />
2000-6-24,24,21,19,15,13,11,73,59,47,1012,1010,1009,,,,50,31,,0.00,,,326<br />
2000-6-25,26,20,15,16,13,10,88,63,39,1011,1010,1007,10,10,10,32,11,,0.00,1,,198<br />
2000-6-26,25,22,19,18,14,12,88,64,44,1010,1008,1007,,,,26,8,,0.00,,,24<br />
2000-6-27,29,24,20,18,13,9,78,49,30,1010,1009,1007,,,,21,8,,0.00,,,191<br />
2000-6-28,28,23,18,21,17,11,100,67,37,1009,1009,1008,10,4,0,26,11,,0.00,0,Fog,177<br />
2000-6-29,31,26,20,19,14,10,88,53,29,1013,1012,1009,,,,18,8,,0.00,,,65<br />
2000-6-30,29,24,20,21,17,11,100,67,33,1012,1011,1010,10,7,4,29,18,,0.00,2,,339<br />
2000-7-1,31,26,22,21,16,12,94,55,31,1011,1009,1007,,,,32,24,,0.00,,,349<br />
2000-7-2,30,26,21,21,18,13,100,67,37,1010,1008,1006,,,,55,26,72,0.00,,,336<br />
2000-7-3,27,24,22,19,18,17,83,66,54,1012,1011,1010,,,,50,39,68,0.00,,,339<br />
2000-7-4,27,23,21,19,17,11,83,64,41,1013,1012,1011,,,,29,21,,0.00,,,14<br />
2000-7-5,31,26,20,21,18,11,94,66,35,1012,1011,1008,,,,26,6,43,0.00,3,,159<br />
2000-7-6,33,27,22,22,19,16,94,63,38,1012,1010,1008,,,,18,5,,0.00,,,165<br />
2000-7-7,31,27,24,22,18,15,89,57,38,1009,1005,1003,,,,32,13,,0.00,,,181<br />
2000-7-8,27,24,23,21,18,16,83,68,51,1008,1006,1001,,,,47,29,64,0.00,,,345<br />
2000-7-9,27,24,22,20,18,14,88,71,45,1009,1008,1007,10,10,10,29,19,,0.00,3,,350<br />
2000-7-10,29,24,21,20,17,13,94,65,37,1009,1007,1004,,,,26,10,,0.00,,,163<br />
2000-7-11,31,26,22,19,16,13,83,56,37,1006,1005,1003,10,10,10,26,10,,0.00,3,,159<br />
2000-7-12,28,24,22,21,19,17,88,70,54,1012,1009,1006,10,10,10,40,16,,0.00,4,,338<br />
2000-7-13,30,26,22,19,16,12,83,56,33,1013,1012,1011,,,,18,10,,0.00,,,24<br />
2000-7-14,29,24,20,20,17,15,78,63,42,1011,1007,1004,,,,26,8,,0.00,,,163<br />
2000-7-15,33,27,20,21,17,12,94,59,28,1009,1008,1006,,,,21,5,,0.00,,,63<br />
2000-7-16,34,27,21,20,14,9,88,49,21,1010,1009,1008,10,10,10,26,5,,0.00,6,,135<br />
2000-7-17,34,28,22,21,17,12,83,52,28,1012,1011,1009,,,,29,10,,0.00,,,139<br />
2000-7-18,34,27,20,19,13,1,78,47,13,1011,1010,1009,,,,26,10,,0.00,,,84<br />
2000-7-19,32,26,19,23,18,10,94,66,26,1010,1009,1008,,,,29,11,,0.00,,,141<br />
2000-7-20,35,29,23,24,17,5,100,57,16,1009,1008,1007,,,,21,11,,0.00,,,161<br />
2000-7-21,36,28,21,21,17,10,88,52,20,1013,1010,1009,,,,26,6,,0.00,,,121<br />
2000-7-22,37,29,21,22,16,10,88,51,19,1013,1013,1012,,,,21,8,,0.00,,,55<br />
2000-7-23,34,27,20,18,14,10,73,43,23,1012,1012,1011,,,,29,8,,0.00,,,132<br />
2000-7-24,34,27,21,20,15,9,74,49,21,1012,1011,1010,,,,29,8,,0.00,,,97<br />
2000-7-25,31,26,21,24,20,14,94,70,52,1015,1014,1011,10,10,10,32,11,,0.00,2,,334<br />
2000-7-26,31,27,23,24,21,15,100,72,38,1015,1014,1012,10,10,10,18,13,,0.00,2,,353<br />
2000-7-27,35,27,19,23,13,0,100,53,11,1013,1011,1009,8,2,0,21,5,,0.00,0,Fog,158<br />
2000-7-28,36,28,21,23,16,4,94,54,14,1009,1008,1006,,,,29,10,,0.00,,,181<br />
2000-7-29,33,28,23,25,21,17,100,66,41,1014,1011,1007,,,,43,16,,0.00,,,335<br />
2000-7-30,34,28,22,26,19,15,100,60,32,1016,1015,1014,,,,21,13,,0.00,,,4<br />
2000-7-31,36,29,23,27,21,12,100,67,23,1015,1012,1009,10,2,0,21,6,,0.00,3,Fog,176<br />
2000-8-1,36,30,25,27,21,13,100,63,25,1009,1007,1005,,,,21,11,,0.00,,,163<br />
2000-8-2,38,30,22,27,23,14,100,73,33,1006,1004,1001,10,3,0,18,3,,0.00,0,Fog,131<br />
2000-8-3,34,29,25,26,22,15,100,74,34,1004,1002,999,10,8,3,50,14,68,0.00,2,Fog,326<br />
2000-8-4,28,27,25,21,19,17,78,66,54,1011,1009,1005,10,10,10,55,42,72,0.00,4,,334<br />
2000-8-5,29,27,25,23,21,18,89,68,55,1014,1012,1010,10,10,10,43,34,61,0.00,1,,339<br />
2000-8-6,29,27,24,23,21,15,94,75,42,1014,1012,1011,10,10,10,32,26,,0.00,4,,338<br />
2000-8-7,30,27,24,22,18,14,83,62,37,1014,1013,1011,10,10,10,40,23,50,0.00,8,,343<br />
2000-8-8,30,27,23,23,21,16,94,73,43,1016,1015,1014,,,,32,18,,0.00,,,342<br />
2000-8-9,33,27,22,23,19,11,100,64,26,1016,1014,1012,,,,21,10,,0.00,,,199<br />
2000-8-10,34,29,24,26,22,13,100,74,28,1012,1012,1011,10,5,0,21,6,,0.00,1,Fog,130<br />
2000-8-11,35,28,21,24,20,10,100,69,22,1012,1011,1010,8,4,0,21,5,,0.00,0,Fog,74<br />
2000-8-12,24,,24,21,21,21,83,83,83,1012,1012,1012,,,,0,0,,0.00,,,-1<br />
2000-8-27,31,30,30,21,19,18,58,52,46,1007,1005,1003,,,,32,26,,0.00,,,187<br />
2000-9-1,27,24,23,18,17,14,73,62,51,1010,1008,1006,10,10,10,47,37,64,0.00,5,Rain-Thunderstorm,337<br />
2000-9-2,27,23,20,17,16,14,78,63,51,1011,1010,1009,10,10,10,29,19,,0.00,4,Thunderstorm,345<br />
2000-9-3,28,23,18,20,18,16,94,71,58,1010,1009,1008,10,10,10,26,8,,0.00,4,,161<br />
2000-9-4,30,24,19,21,18,14,88,65,40,1012,1010,1010,,,,21,6,,0.00,,,152<br />
2000-9-5,31,27,23,24,19,13,100,68,35,1013,1012,1011,10,10,10,18,8,,0.00,3,,70<br />
2000-9-6,30,24,19,23,19,16,100,72,43,1012,1009,1006,,,,21,5,,0.00,,,162<br />
2000-9-7,31,26,21,24,21,18,100,77,46,1006,1004,1003,4,1,0,21,6,,0.00,0,Fog,157<br />
2000-9-8,29,24,21,25,22,21,100,90,62,1014,1008,1005,10,6,0,43,13,61,0.00,2,Fog,325<br />
2000-9-9,27,26,24,21,19,18,83,70,61,1016,1015,1010,10,10,10,47,42,64,0.00,4,,336<br />
2000-9-10,28,24,21,19,16,11,78,62,37,1018,1016,1015,10,10,10,50,39,68,0.00,4,,341<br />
2000-9-11,25,23,21,18,17,16,83,70,57,1018,1017,1015,10,10,10,35,26,50,0.00,6,Rain,350<br />
2000-9-12,26,23,20,19,18,16,88,72,54,1015,1010,1006,10,10,10,29,11,,0.00,2,,171<br />
2000-9-13,29,24,20,20,18,16,88,69,45,1012,1007,1005,10,10,10,35,13,,0.00,3,,325<br />
2000-9-14,26,23,21,20,18,16,83,70,57,1018,1016,1012,10,10,10,35,26,,0.00,3,,2<br />
2000-9-15,29,23,17,19,16,11,88,65,33,1017,1013,1009,,,,14,8,,0.00,,,357<br />
2000-9-16,27,23,21,20,18,16,83,71,54,1013,1009,1008,10,10,10,29,16,,0.00,1,,295<br />
2000-9-17,28,24,22,19,18,14,83,67,47,1018,1016,1014,10,10,10,26,18,,0.00,3,,4<br />
2000-9-18,25,23,21,20,16,11,88,65,50,1018,1015,1013,10,10,10,40,26,55,0.00,4,,345<br />
2000-9-19,23,20,18,15,12,9,68,56,49,1021,1019,1017,,,,21,18,,0.00,,,13<br />
2000-9-20,26,20,15,16,12,8,72,56,39,1021,1019,1016,10,10,10,21,10,,0.00,2,,84<br />
2000-9-21,27,22,17,18,16,13,78,64,48,1016,1013,1012,,,,18,5,,0.00,,,171<br />
2000-9-22,29,24,20,20,18,16,94,71,48,1013,1012,1010,10,10,10,35,10,,0.00,1,,199<br />
2000-9-23,25,22,20,21,18,15,100,78,57,1018,1016,1013,10,10,10,32,14,,0.00,5,,352<br />
2000-9-24,20,18,16,17,16,14,100,88,73,1021,1019,1018,10,9,3,26,16,,0.00,8,Rain,350<br />
2000-9-25,18,17,16,15,13,12,94,78,68,1023,1022,1021,10,10,10,18,11,,0.00,8,Rain,43<br />
2000-9-26,23,20,17,20,16,13,100,74,64,1021,1014,1010,10,10,10,32,13,,0.00,7,Rain,152<br />
2000-9-27,22,20,18,19,16,14,94,79,60,1015,1012,1010,10,10,10,35,18,,0.00,7,Rain,328<br />
2000-9-28,19,18,17,17,13,10,100,72,63,1022,1018,1014,10,10,10,32,23,,0.00,8,Rain,25<br />
2000-9-29,20,18,17,12,9,8,68,55,46,1023,1022,1020,10,10,10,29,16,,0.00,7,Rain-Thunderstorm,73<br />
2000-9-30,19,17,14,16,13,1,100,80,36,1020,1018,1018,10,10,10,29,16,,0.00,8,Rain-Thunderstorm,34<br />
2000-10-1,17,14,13,12,9,1,88,68,44,1024,1022,1020,10,10,10,35,23,,0.00,8,Rain,2<br />
2000-10-2,20,15,10,11,9,6,88,68,49,1025,1024,1023,10,10,10,21,10,,0.00,4,,341<br />
2000-10-3,22,17,13,14,11,8,88,68,43,1025,1024,1023,,,,26,10,,0.00,,,299<br />
2000-10-4,18,17,15,15,12,8,100,76,59,1027,1025,1023,10,9,5,21,10,,0.00,7,Rain-Thunderstorm,8<br />
2000-10-5,18,16,14,12,11,8,88,72,55,1027,1025,1023,10,10,10,18,6,,0.00,7,,128<br />
2000-10-6,18,17,15,13,11,8,82,68,55,1026,1025,1023,10,10,10,18,11,,0.00,8,,74<br />
2000-10-7,18,17,15,15,12,10,100,77,59,1026,1025,1024,10,10,5,14,2,,0.00,8,Rain,87<br />
2000-10-8,21,19,17,14,12,11,77,67,53,1025,1023,1020,10,10,10,32,14,,0.00,5,,114<br />
2000-10-9,22,19,17,17,15,13,83,77,68,1020,1016,1014,10,10,10,26,14,,0.00,6,,142<br />
2000-10-10,24,20,16,17,15,14,100,79,53,1015,1014,1013,10,10,10,14,6,,0.00,6,,108<br />
2000-10-11,23,18,13,19,16,13,100,85,61,1015,1014,1013,10,9,3,18,3,,0.00,5,Rain,156<br />
2000-10-12,21,18,16,19,14,11,100,77,53,1020,1017,1015,10,10,10,29,13,,0.00,6,,340<br />
2000-10-13,18,17,15,13,11,7,88,71,55,1023,1021,1020,10,10,10,47,32,47,0.00,7,Rain,336<br />
2000-10-14,15,14,13,11,7,3,82,62,48,1028,1025,1023,10,10,10,43,27,50,0.00,8,Rain,7<br />
2000-10-15,16,13,11,8,4,1,76,55,39,1029,1028,1027,10,10,10,14,6,,0.00,6,,160<br />
2000-10-16,17,14,13,15,11,8,100,75,59,1028,1023,1021,10,10,10,32,16,,0.00,6,Rain,192<br />
2000-10-17,19,17,14,15,14,12,100,87,68,1021,1019,1017,10,10,10,32,6,,0.00,7,Rain,238<br />
2000-10-18,16,14,13,13,12,10,94,82,72,1019,1018,1018,10,10,10,32,23,,0.00,7,Rain,330<br />
2000-10-19,13,12,11,12,10,9,100,91,82,1023,1021,1019,10,10,10,40,34,58,0.00,8,Rain,325<br />
2000-10-20,12,11,10,11,10,7,100,93,72,1029,1025,1022,10,9,4,40,31,50,0.00,8,Rain,333<br />
2000-10-21,14,12,10,11,9,8,100,86,67,1028,1027,1025,10,10,10,35,26,,0.00,8,Rain,343<br />
2000-10-22,16,14,13,12,11,9,94,78,68,1026,1025,1023,10,10,10,21,14,,0.00,8,Rain,23<br />
2000-10-23,15,13,12,12,9,7,100,75,63,1023,1021,1020,10,10,10,32,16,,0.00,8,Rain,9<br />
2000-10-24,16,13,11,12,9,8,100,79,63,1023,1022,1021,10,10,10,14,10,,0.00,8,Rain,44<br />
2000-10-25,19,17,14,14,12,11,100,81,60,1022,1020,1017,10,10,10,21,10,,0.00,8,Rain-Thunderstorm,88<br />
2000-10-26,17,14,12,15,13,11,100,91,72,1022,1018,1016,10,10,10,26,11,,0.00,7,Rain-Thunderstorm,320<br />
2000-10-27,17,14,12,15,12,11,100,90,68,1025,1024,1022,10,7,0,14,6,,0.00,4,Fog,349<br />
2000-10-28,17,13,9,15,12,9,100,91,72,1025,1021,1018,10,6,0,21,6,,0.00,3,Fog,157<br />
2000-10-29,17,13,10,14,12,1,100,89,50,1023,1020,1018,10,8,0,21,10,,0.00,3,Fog,300<br />
2000-10-30,18,14,11,15,12,11,100,92,68,1028,1026,1023,10,5,0,21,3,,0.00,4,Fog,47<br />
2000-10-31,18,14,10,16,13,10,100,96,82,1025,1023,1022,10,7,0,21,8,,0.00,3,Fog,350<br />
2000-11-1,17,13,11,14,12,10,100,85,63,1026,1024,1024,10,10,10,26,14,,0.00,5,,15<br />
2000-11-2,19,16,12,14,11,8,100,79,52,1024,1022,1020,,,,14,6,,0.00,,,108<br />
2000-11-3,19,14,11,13,12,8,100,84,49,1023,1021,1020,6,3,1,21,11,,0.00,0,Fog,191<br />
2000-11-4,18,13,9,15,12,9,100,92,68,1027,1025,1023,10,6,0,14,6,,0.00,3,Fog,321<br />
2000-11-5,17,13,11,16,12,10,100,91,68,1027,1026,1024,10,7,0,18,6,,0.00,5,Fog,339<br />
2000-11-6,16,13,10,11,9,6,100,78,59,1024,1023,1023,10,10,10,26,16,,0.00,2,,353<br />
2000-11-7,15,11,7,9,6,5,93,74,51,1027,1024,1023,10,10,10,21,11,,0.00,3,,14<br />
2000-11-8,11,8,6,7,5,4,93,75,62,1030,1028,1026,10,10,10,26,8,,0.00,7,Rain,58<br />
2000-11-9,8,7,6,5,2,0,87,72,61,1032,1030,1029,10,10,10,32,23,,1.27,7,Rain,14<br />
2000-11-10,8,6,4,5,2,-1,100,79,61,1031,1031,1030,10,10,10,29,16,,0.00,7,Rain,343<br />
2000-11-11,11,6,1,6,2,-1,93,71,47,1032,1030,1027,10,10,10,21,13,43,0.00,3,,234<br />
2000-11-12,13,9,6,10,7,5,100,76,63,1027,1021,1017,10,10,10,40,21,50,0.00,4,,205<br />
2000-11-13,12,10,9,9,7,0,94,78,50,1027,1024,1020,10,10,10,43,34,61,0.00,7,Rain,331<br />
2000-11-14,12,10,8,9,8,4,100,90,62,1028,1027,1026,10,10,10,14,6,,0.00,8,Rain,343<br />
2000-11-15,12,9,7,9,6,2,100,78,58,1032,1029,1027,10,10,10,195,13,,0.00,7,,339<br />
2000-11-16,11,9,7,7,4,1,82,67,58,1035,1034,1032,10,10,10,18,13,,0.00,8,,76<br />
2000-11-17,14,12,10,10,8,5,88,78,63,1034,1030,1027,10,10,10,35,19,,0.00,5,,193<br />
2000-11-18,15,11,8,10,9,6,100,87,59,1027,1025,1023,10,8,3,21,13,,0.00,4,,227<br />
2000-11-19,12,11,9,9,7,5,88,79,62,1030,1028,1026,10,10,10,26,14,,0.00,7,,334<br />
2000-11-20,14,11,8,9,7,4,100,80,58,1028,1025,1021,10,10,10,18,5,,0.00,7,,178<br />
2000-11-21,15,12,9,10,8,7,100,82,59,1021,1020,1019,10,10,10,14,6,,0.00,7,,291<br />
2000-11-22,13,11,9,11,10,8,100,93,82,1021,1020,1019,10,10,8,14,6,,0.00,7,,18<br />
2000-11-23,11,10,9,10,9,9,100,98,88,1023,1022,1021,10,9,4,18,5,,0.00,8,Rain,307<br />
2000-11-24,14,11,8,9,8,7,100,89,67,1024,1023,1022,10,9,6,21,13,,0.00,6,,255<br />
2000-11-25,14,9,5,9,7,5,100,90,55,1024,1023,1022,10,5,2,14,3,,0.00,2,,177<br />
2000-11-26,12,8,4,11,8,4,100,95,72,1024,1022,1020,10,6,0,32,10,,0.00,4,Fog-Rain,298<br />
