
WIB,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,31,28,24,26,24,23,96,86,63,1010,1008,1006,10,7,3,29,13,39,3.05,3,Rain-Thunderstorm,259<br />
2013-1-2,30,27,24,25,24,23,94,84,65,1011,1009,1007,10,9,2,16,8,,0.00,4,,289<br />
2013-1-3,32,28,25,26,24,23,100,82,62,1011,1009,1006,10,7,2,29,10,,8.89,3,Rain,265<br />
2013-1-4,29,27,24,26,24,22,94,86,74,1009,1008,1004,10,7,4,34,13,40,6.10,4,Rain,263<br />
2013-1-5,31,27,23,26,23,23,95,84,67,1009,1007,1005,10,8,3,27,11,,1.02,5,Rain,270<br />
2013-1-6,29,27,23,25,23,23,94,85,65,1011,1008,1006,10,8,3,27,18,,0.00,4,Rain,251<br />
2013-1-7,31,28,24,25,24,23,94,84,62,1010,1008,1006,13,9,3,26,16,,3.05,5,Rain,257<br />
2013-1-8,28,27,24,25,23,2,100,87,22,1010,1008,1006,10,8,3,32,16,,2.03,5,Rain,240<br />
2013-1-9,26,24,23,24,22,2,96,89,24,1011,1009,1007,10,8,3,34,21,,24.89,7,Rain,254<br />
2013-1-10,31,27,23,24,23,21,91,81,62,1010,1008,1006,10,7,1,55,19,71,9.91,4,Rain,262<br />
2013-1-11,31,27,23,24,22,2,89,75,21,1011,1009,1007,10,9,6,42,24,52,0.00,2,,264<br />
2013-1-12,30,27,23,25,23,21,100,84,65,1011,1010,1008,10,7,2,27,13,,43.94,3,Rain-Thunderstorm,271<br />
2013-1-13,30,27,23,26,24,23,100,90,69,1010,1009,1007,10,6,1,27,11,,4.06,5,Rain-Thunderstorm,252<br />
2013-1-14,29,27,24,25,24,24,100,88,74,1011,1009,1008,10,6,3,23,8,,11.94,5,Rain-Thunderstorm,307<br />
2013-1-15,28,26,23,26,24,22,100,91,75,1012,1011,1009,10,5,1,35,14,42,33.02,6,Rain-Thunderstorm,302<br />
2013-1-16,29,26,23,26,24,2,94,86,24,1013,1011,1009,13,7,3,16,5,,0.25,5,Rain-Thunderstorm,5<br />
2013-1-17,28,26,23,26,24,22,100,92,81,1012,1010,1008,6,3,1,21,10,35,104.90,7,Rain-Thunderstorm,136<br />
2013-1-18,28,26,24,26,24,24,100,87,75,1012,1011,1009,10,6,2,19,10,27,2.03,4,Rain-Thunderstorm,316<br />
2013-1-19,31,28,24,26,24,23,100,84,58,1012,1010,1007,10,6,1,23,8,,12.95,3,Fog-Rain-Thunderstorm,263<br />
2013-1-20,31,27,23,26,24,22,94,86,70,1013,1011,1008,10,8,3,21,11,,6.10,4,Rain-Thunderstorm,283<br />
2013-1-21,31,27,24,26,24,23,94,83,70,1013,1011,1009,10,8,3,23,8,,0.00,3,,287<br />
2013-1-22,29,27,24,26,24,23,100,87,73,1013,1011,1009,13,7,1,32,8,37,14.99,4,Rain-Thunderstorm,294<br />
2013-1-23,30,27,24,25,24,23,100,89,69,1012,1011,1008,10,7,0,37,11,,52.07,4,Rain-Thunderstorm,269<br />
2013-1-24,29,27,24,26,24,23,100,87,74,1013,1011,1009,10,7,3,29,13,34,2.03,4,Rain,300<br />
2013-1-25,28,27,24,25,23,2,100,88,22,1013,1011,1009,10,6,2,14,6,,2.03,6,Rain-Thunderstorm,267<br />
2013-1-26,30,27,24,25,24,23,100,85,68,1013,1011,1009,10,7,2,29,11,32,0.00,5,Thunderstorm,287<br />
2013-1-27,31,27,24,24,24,23,94,82,61,1013,1011,1009,10,8,3,26,13,,0.00,4,Rain-Thunderstorm,268<br />
2013-1-28,31,27,24,25,24,23,94,84,66,1013,1011,1009,10,7,3,26,13,29,0.00,3,Rain-Thunderstorm,284<br />
2013-1-29,30,27,24,26,24,22,94,86,67,1013,1011,1009,10,8,3,16,6,,5.08,3,Rain-Thunderstorm,312<br />
2013-1-30,30,27,24,24,23,22,94,82,62,1014,1012,1009,14,9,4,16,6,,0.00,3,Thunderstorm,315<br />
2013-1-31,32,28,24,26,24,23,94,82,62,1014,1012,1009,10,6,3,23,8,,0.00,3,Rain-Thunderstorm,262<br />
2013-2-1,31,28,24,25,24,23,94,80,64,1013,1011,1008,10,7,3,14,6,,0.00,3,Thunderstorm,307<br />
2013-2-2,31,27,24,25,24,23,100,89,73,1012,1010,1007,10,6,1,16,6,,73.91,4,Rain-Thunderstorm,300<br />
2013-2-3,31,27,24,25,23,2,94,81,19,1011,1010,1007,11,8,2,14,6,,0.00,2,,298<br />
2013-2-4,32,28,23,25,24,22,100,82,54,1013,1011,1007,10,6,2,29,6,,3.05,3,Rain-Thunderstorm,287<br />
2013-2-5,31,27,23,25,23,23,94,82,59,1013,1011,1008,10,5,1,29,10,48,0.00,2,Rain-Thunderstorm,262<br />
2013-2-6,32,29,25,25,24,23,97,82,55,1013,1011,1008,10,6,3,27,14,35,6.10,4,Rain-Thunderstorm,256<br />
2013-2-7,32,28,24,26,24,22,100,84,66,1011,1009,1006,10,8,3,14,10,,0.00,2,Thunderstorm,251<br />
2013-2-8,32,28,23,25,23,22,96,78,52,1011,1009,1007,10,7,2,13,5,,0.00,1,Thunderstorm,278<br />
2013-2-9,33,29,24,25,24,23,95,82,49,1012,1010,1007,10,6,2,24,8,,9.91,2,Rain-Thunderstorm,265<br />
2013-2-10,32,28,24,25,24,22,95,81,54,1011,1009,1006,10,6,2,19,8,,0.00,4,Thunderstorm,219<br />
2013-2-11,30,27,24,25,24,23,94,83,70,1011,1009,1006,10,6,2,16,5,,0.00,3,Thunderstorm,39<br />
2013-2-12,30,27,24,25,24,21,94,81,63,1011,1009,1006,10,8,2,26,6,,0.51,3,Rain-Thunderstorm,170<br />
2013-2-13,31,28,24,25,23,22,100,78,57,1010,1008,1005,10,8,3,19,6,,0.00,2,Thunderstorm,262<br />
2013-2-14,29,27,24,25,23,23,94,84,74,1010,1008,1006,10,5,3,29,8,,2.03,3,Rain-Thunderstorm,266<br />
2013-2-15,31,28,24,25,23,2,94,79,18,1009,1007,1004,10,8,3,29,10,,0.00,3,,268<br />
2013-2-16,32,28,25,25,23,23,94,79,57,1009,1007,1005,10,7,5,32,14,39,0.00,3,Thunderstorm,268<br />
2013-2-17,30,27,24,25,24,23,100,88,72,1009,1007,1005,10,7,1,27,10,39,27.94,5,Rain-Thunderstorm,254<br />
2013-2-18,30,27,23,24,23,22,94,83,66,1008,1006,1003,10,9,5,32,11,,7.11,3,Rain,280<br />
2013-2-19,29,26,23,24,22,2,94,81,24,1008,1006,1005,10,8,4,32,13,42,0.00,4,Rain-Thunderstorm,263<br />
2013-2-20,30,27,24,25,24,23,100,85,70,1009,1007,1005,10,7,2,23,10,47,13.97,4,Rain-Thunderstorm,304<br />
2013-2-21,31,27,23,24,23,22,95,81,60,1009,1007,1005,10,8,2,19,11,,7.11,4,Rain-Thunderstorm,273<br />
2013-2-22,31,28,24,25,24,22,100,82,66,1010,1008,1005,10,7,1,24,11,,7.11,4,Rain-Thunderstorm,286<br />
2013-2-23,31,28,24,26,24,24,100,86,71,1010,1008,1005,10,6,3,27,10,34,9.91,4,Rain,301<br />
2013-2-24,31,28,24,25,24,23,94,78,60,1010,1007,1005,10,7,2,23,10,,9.91,3,Rain,272<br />
2013-2-25,32,29,25,26,24,23,89,77,53,1010,1008,1005,10,8,3,23,11,,0.00,2,,280<br />
2013-2-26,31,28,25,26,24,24,89,81,72,1010,1008,1006,10,7,4,26,11,,3.05,2,Rain-Thunderstorm,282<br />
2013-2-27,32,29,25,25,23,2,94,74,20,1010,1008,1006,10,9,6,37,16,,0.00,3,,259<br />
2013-2-28,33,29,26,24,23,22,89,72,51,1009,1007,1005,10,8,5,39,19,58,0.00,3,Rain,258<br />
2013-3-1,33,29,26,25,24,23,89,75,57,1010,1008,1006,10,8,5,21,11,,2.03,2,Rain,277<br />
2013-3-2,31,28,25,26,24,22,90,79,67,1011,1009,1007,10,7,4,21,10,,0.00,3,Thunderstorm,271<br />
2013-3-3,32,28,24,26,24,22,96,82,61,1012,1010,1007,10,6,2,23,8,,25.91,3,Rain-Thunderstorm,291<br />
2013-3-4,31,27,23,26,24,22,100,88,71,1014,1010,1008,10,7,1,27,11,45,46.99,6,Rain-Thunderstorm,272<br />
2013-3-5,30,27,23,25,23,22,95,83,67,1014,1012,1010,10,8,3,19,10,,8.89,4,Rain,255<br />
2013-3-6,32,28,24,26,24,23,94,82,56,1013,1011,1009,10,6,1,23,5,,0.00,2,Thunderstorm,301<br />
2013-3-7,33,28,24,25,24,22,97,77,56,1012,1010,1007,10,7,1,21,8,,0.00,2,Fog,293<br />
2013-3-8,31,28,24,26,24,2,94,82,18,1012,1010,1008,10,5,3,23,10,32,7.87,3,Rain-Thunderstorm,289<br />
2013-3-9,31,28,25,25,24,23,94,82,58,1012,1010,1007,10,8,3,26,10,,0.51,5,Rain-Thunderstorm,274<br />
2013-3-10,32,28,25,25,23,22,89,79,60,1013,1011,1008,10,7,5,32,16,34,0.00,3,Rain,264<br />
2013-3-11,33,29,25,25,24,23,89,76,48,1012,1010,1006,11,9,5,24,11,,0.00,2,,280<br />
2013-3-12,32,28,24,25,24,23,94,78,58,1012,1010,1007,10,6,2,24,8,,0.00,2,Thunderstorm,269<br />
2013-3-13,33,29,24,25,24,23,89,75,47,1013,1010,1006,10,9,5,23,11,,0.00,3,Thunderstorm,264<br />
2013-3-14,32,28,24,26,23,2,94,80,20,1013,1011,1008,10,8,4,24,8,,1.02,3,Rain-Thunderstorm,273<br />
