
WET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,20,13,6,9,7,4,93,66,40,1023,1021,1019,,,,8,2,,0.00,,,286<br />
2000-1-2,18,12,7,9,7,4,94,72,48,1026,1024,1022,10,10,8,14,3,,0.00,1,,289<br />
2000-1-3,15,12,9,10,8,5,94,81,51,1027,1025,1024,8,7,3,8,2,,0.00,4,,324<br />
2000-1-4,15,12,10,9,8,6,94,77,59,1026,1024,1023,8,7,5,11,0,,0.00,6,,291<br />
2000-1-5,16,11,7,7,6,3,87,70,42,1025,1023,1021,10,9,6,11,2,,0.00,4,,318<br />
2000-1-6,16,11,6,7,5,4,93,70,48,1021,1019,1017,10,8,8,11,2,,0.00,1,,55<br />
2000-1-7,14,10,6,7,5,3,87,73,55,1022,1020,1018,8,8,8,11,2,,0.00,4,,243<br />
2000-1-8,16,10,5,5,3,2,93,69,39,1024,1022,1021,10,9,8,8,3,,0.00,4,Tornado,255<br />
2000-1-9,24,13,2,5,2,-1,93,60,27,1026,1025,1023,10,10,10,8,2,,0.00,1,,27<br />
2000-1-10,12,7,3,8,4,-1,93,81,62,1024,1022,1019,10,8,8,14,3,,0.00,3,Rain-Thunderstorm,248<br />
2000-1-11,15,8,2,5,3,1,100,75,51,1024,1022,1021,10,9,8,11,2,,0.00,1,,69<br />
2000-1-12,15,8,2,5,2,1,93,69,41,1026,1024,1023,10,10,10,8,2,,0.00,1,,342<br />
2000-1-13,15,8,2,3,2,-2,93,68,31,1025,1023,1021,8,8,8,14,2,,0.00,2,,277<br />
2000-1-14,10,8,6,8,5,2,100,84,66,1021,1017,1014,10,8,5,14,6,,0.00,3,Rain,227<br />
2000-1-15,12,8,4,7,5,3,93,82,62,1015,1013,1011,10,9,6,14,5,,0.00,3,,257<br />
2000-1-16,16,10,4,9,5,3,93,75,45,1021,1016,1014,10,10,10,14,6,,0.00,3,,25<br />
2000-1-17,18,11,5,7,4,1,93,64,32,1024,1023,1021,10,10,10,14,3,,0.00,3,,97<br />
2000-1-18,19,12,5,7,4,2,93,68,34,1024,1021,1010,10,9,8,14,2,,0.00,5,Rain,205<br />
2000-1-19,17,11,5,6,4,3,93,64,39,1021,1019,1017,10,9,8,11,5,,0.00,1,,90<br />
2000-1-20,18,11,5,7,4,3,87,65,40,1022,1020,1019,10,9,6,11,3,,0.00,2,,301<br />
2000-1-21,18,13,9,9,6,3,94,64,37,1022,1021,1020,10,10,10,14,2,,0.00,6,,320<br />
2000-1-22,19,13,7,8,4,3,87,61,35,1022,1021,1019,10,10,10,14,3,,0.00,5,,323<br />
2000-1-23,17,12,7,7,6,4,87,70,42,1020,1018,1017,10,10,10,11,2,,0.00,4,,293<br />
2000-1-24,20,12,5,5,3,1,87,60,32,1018,1016,1014,10,10,8,10,2,,0.00,4,,271<br />
2000-1-25,22,13,5,5,2,-4,81,53,18,1016,1013,1011,10,10,10,19,3,,0.00,3,,281<br />
2000-1-26,17,12,7,8,7,5,87,68,52,1020,1017,1015,10,10,10,11,3,,0.00,3,,25<br />
2000-1-27,17,11,5,9,6,4,93,73,48,1023,1020,1018,,,,8,0,,0.00,,,195<br />
2000-1-28,18,12,7,9,7,4,87,71,56,1027,1023,1021,10,10,10,11,3,,0.00,4,,169<br />
2000-1-29,21,13,7,10,7,4,87,67,46,1027,1026,1022,10,10,10,11,3,,0.00,2,,71<br />
2000-1-30,23,14,7,9,8,6,93,65,36,1029,1026,1024,10,10,10,13,3,,0.00,3,,295<br />
2000-1-31,26,19,12,10,8,5,72,52,29,1030,1029,1028,10,10,8,14,6,,0.00,3,,109<br />
2000-2-1,24,17,9,9,7,5,76,54,36,1032,1030,1029,10,10,10,13,2,,0.00,1,,31<br />
2000-2-2,26,17,9,9,8,5,76,54,32,1032,1030,1026,10,10,10,23,5,,0.00,1,,83<br />
2000-2-3,26,17,9,10,7,3,82,56,28,1029,1028,1026,,,,10,2,,0.00,,,3<br />
2000-2-4,25,17,9,9,7,5,76,54,34,1029,1027,1026,8,7,6,8,2,,0.00,6,,274<br />
2000-2-5,26,18,10,8,7,5,76,50,30,1031,1029,1019,10,10,10,11,2,,0.00,1,,236<br />
2000-2-6,24,17,9,8,6,3,76,50,29,1033,1031,1030,10,10,10,19,5,,0.00,1,,304<br />
2000-2-7,24,16,7,10,7,5,93,63,36,1034,1033,1031,,,,14,3,,0.00,,,63<br />
2000-2-8,25,16,7,10,6,3,81,54,31,1033,1032,1030,,,,16,3,,0.00,,,44<br />
2000-2-9,24,16,7,7,4,-1,81,54,22,1031,1030,1027,8,8,8,11,2,,0.00,1,,48<br />
2000-2-10,26,17,8,5,2,-3,71,42,16,1028,1026,1024,,,,10,2,,0.00,,,19<br />
2000-2-11,24,16,8,9,4,2,77,53,24,1026,1024,1022,10,10,10,19,2,,0.00,3,,296<br />
2000-2-12,24,17,9,9,6,0,88,57,25,1026,1025,1024,10,9,6,11,2,,0.00,1,,18<br />
2000-2-13,25,17,8,8,4,0,87,50,19,1026,1025,1023,10,9,0,11,2,,0.00,1,,13<br />
2000-2-14,25,17,8,6,4,0,76,49,19,1027,1025,1024,,,,11,2,,0.00,,,348<br />
2000-2-15,26,17,8,5,1,-8,76,43,10,1027,1025,1024,,,,19,5,,0.00,,,59<br />
