
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,25,21,18,20,18,17,100,85,65,1019,1017,1015,10,10,10,14,2,,0.00,6,Rain-Thunderstorm,167<br />
2005-1-2,26,22,19,19,18,17,100,82,57,1020,1018,1016,10,10,7,27,6,,0.00,6,Rain-Thunderstorm,57<br />
2005-1-3,24,21,18,19,18,17,100,85,65,1020,1018,1016,10,10,8,27,10,,0.00,6,Rain-Thunderstorm,22<br />
2005-1-4,28,23,18,19,18,16,100,82,48,1019,1016,1013,10,10,10,26,6,,0.00,6,Rain,23<br />
2005-1-5,25,21,18,19,18,16,100,82,57,1018,1016,1013,10,10,7,19,6,,0.00,7,Rain,354<br />
2005-1-6,26,22,18,19,18,16,100,84,61,1019,1017,1014,10,10,7,14,5,,0.00,6,Rain,77<br />
2005-1-7,29,24,19,20,19,17,94,74,48,1019,1017,1015,10,10,10,13,3,,0.00,5,,88<br />
2005-1-8,28,23,19,19,18,12,94,70,42,1018,1016,1012,10,10,10,23,5,,0.00,4,Thunderstorm,50<br />
2005-1-9,26,22,18,20,18,17,100,91,65,1018,1016,1013,10,8,3,23,10,,0.00,6,Rain-Thunderstorm,77<br />
2005-1-10,28,23,18,18,17,14,100,74,45,1017,1015,1012,10,10,10,35,5,,0.00,5,Rain-Thunderstorm,267<br />
2005-1-11,28,24,20,20,18,16,94,75,48,1018,1015,1013,10,10,10,23,3,45,0.00,6,Rain-Thunderstorm,275<br />
2005-1-12,27,23,19,20,18,17,100,85,58,1017,1015,1012,10,9,0,64,10,64,0.00,6,Rain-Thunderstorm,249<br />
2005-1-13,27,22,18,20,18,17,100,81,61,1017,1014,1011,10,10,6,23,8,,0.00,6,Rain,272<br />
2005-1-14,26,22,19,20,19,18,100,87,65,1014,1013,1011,10,10,7,29,6,,0.00,6,Rain,270<br />
2005-1-15,25,22,20,20,19,18,94,85,65,1014,1012,1010,10,10,10,23,8,,0.00,6,Rain,324<br />
2005-1-16,27,23,19,21,19,18,100,87,58,1015,1013,1009,10,9,1,23,5,,0.00,6,Rain,327<br />
2005-1-17,28,23,19,20,19,18,94,81,58,1014,1012,1010,10,10,10,32,14,,0.00,6,,311<br />
2005-1-18,25,22,20,20,19,18,100,85,65,1015,1013,1012,10,9,3,26,5,,0.00,6,Rain,340<br />
2005-1-19,25,22,19,20,18,18,94,84,65,1016,1014,1012,10,10,8,23,8,,0.00,6,Rain,350<br />
2005-1-20,26,22,19,20,18,18,100,82,61,1017,1015,1012,10,10,9,19,5,,0.00,6,,327<br />
2005-1-21,26,22,19,19,18,16,94,75,57,1019,1017,1015,10,10,10,24,6,,0.00,6,,282<br />
2005-1-22,27,23,19,20,18,16,100,78,54,1021,1019,1016,10,9,4,27,5,47,0.00,5,Rain,53<br />
2005-1-23,26,22,18,19,18,16,94,80,57,1020,1018,1015,10,9,2,27,2,,0.00,6,Rain-Thunderstorm,86<br />
