
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,16,10,5,-2,-4,-9,55,39,24,1014,1011,1008,16,15,11,48,11,58,0.00,5,,207<br />
2000-1-2,11,9,7,-1,-3,-8,48,41,29,1023,1016,1008,16,16,14,45,26,60,0.00,3,,320<br />
2000-1-3,12,7,2,-8,-11,-17,34,26,22,1034,1029,1023,16,16,16,26,14,,0.00,0,,328<br />
2000-1-4,11,6,1,-8,-9,-10,46,36,25,1033,1028,1023,16,16,16,14,8,,0.00,1,,253<br />
2000-1-5,15,8,1,-2,-8,-10,50,34,21,1028,1023,1021,16,16,16,34,11,42,0.00,0,,358<br />
2000-1-6,11,7,2,-6,-9,-13,39,31,25,1033,1031,1028,16,16,13,34,19,45,0.00,0,,351<br />
2000-1-7,12,6,1,-10,-12,-13,39,30,20,1029,1026,1024,16,16,14,13,8,,0.00,3,,218<br />
2000-1-8,13,6,-1,-6,-9,-13,43,34,23,1026,1022,1019,16,16,16,21,8,,0.00,2,,228<br />
2000-1-9,13,7,0,-4,-8,-12,52,38,26,1023,1020,1018,16,16,13,19,8,,0.00,3,,277<br />
2000-1-10,14,8,2,-5,-7,-9,46,36,25,1021,1018,1016,16,16,14,14,8,,0.00,4,,247<br />
2000-1-11,14,8,3,4,-4,-8,51,40,30,1019,1016,1014,16,16,16,16,8,26,0.00,7,,263<br />
2000-1-12,17,11,5,2,-1,-4,60,45,29,1022,1019,1015,16,16,16,14,8,,0.00,3,,260<br />
2000-1-13,17,11,4,2,-1,-4,68,49,32,1028,1025,1022,16,16,16,14,6,,0.00,3,,244<br />
2000-1-14,17,11,5,1,-1,-4,65,46,31,1025,1022,1020,16,16,14,13,6,,0.00,6,,253<br />
2000-1-15,17,12,7,0,-1,-3,58,43,30,1022,1019,1017,16,16,13,21,8,,0.00,7,,258<br />
2000-1-16,19,14,11,6,2,-1,55,42,33,1021,1019,1018,16,16,16,23,11,,0.00,8,Rain,194<br />
2000-1-17,17,14,11,10,7,3,77,64,55,1023,1021,1020,16,16,16,13,6,,0.00,8,,253<br />
2000-1-18,21,16,11,10,8,6,77,60,43,1021,1019,1016,16,16,13,26,11,39,0.00,6,,207<br />
2000-1-19,21,14,9,9,7,4,80,62,47,1022,1019,1016,16,16,14,14,8,,0.00,5,,200<br />
2000-1-20,19,16,12,9,8,7,72,59,47,1017,1014,1012,16,16,14,24,6,,0.00,6,,197<br />
2000-1-21,20,17,13,7,4,-3,64,46,32,1014,1012,1010,16,16,16,27,16,37,0.00,7,,212<br />
2000-1-22,18,13,8,3,0,-3,56,41,33,1017,1015,1012,16,16,16,16,6,,0.00,4,,240<br />
2000-1-23,18,13,8,7,1,-2,62,46,34,1021,1018,1017,16,16,16,21,6,,0.00,4,,192<br />
2000-1-24,20,17,14,8,8,7,67,54,45,1018,1016,1014,16,16,16,27,16,,0.00,6,,188<br />
2000-1-25,18,16,14,10,9,7,75,62,53,1015,1013,1010,16,16,16,39,21,47,0.00,6,,202<br />
2000-1-26,17,14,12,6,1,-2,63,39,27,1019,1014,1009,16,16,16,40,19,34,0.00,4,,331<br />
