
AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,35,27,18,19,11,0,94,51,11,1006,1003,999,10,10,9,53,18,71,0.00,1,,275<br />
2009-1-2,22,19,17,16,12,7,83,63,49,1020,1013,1006,10,10,10,50,31,69,0.00,5,,144<br />
2009-1-3,22,20,18,15,11,8,68,55,46,1021,1020,1018,10,10,10,26,19,,0.00,6,,88<br />
2009-1-4,26,23,20,16,15,14,73,63,47,1019,1016,1013,10,10,10,52,29,60,0.00,2,,28<br />
2009-1-5,31,26,20,19,17,15,83,61,42,1014,1010,1006,10,10,10,48,24,63,0.00,1,,30<br />
2009-1-6,29,24,20,20,19,16,100,72,51,1011,1009,1006,10,10,10,29,16,,0.00,3,,105<br />
2009-1-7,34,27,21,20,18,9,94,65,21,1010,1007,1004,10,10,9,47,21,60,0.00,5,Rain,90<br />
2009-1-8,22,20,18,20,17,12,94,83,64,1018,1012,1008,10,10,7,47,35,,0.00,6,Rain,175<br />
2009-1-9,22,20,18,12,9,7,64,52,41,1020,1019,1017,10,10,10,37,31,,0.00,5,,138<br />
2009-1-10,24,20,16,14,10,7,68,52,41,1018,1015,1012,10,10,10,35,19,,0.00,5,,65<br />
2009-1-11,26,22,18,18,14,13,88,63,47,1014,1012,1010,10,10,3,39,19,,0.00,3,Rain,36<br />
2009-1-12,24,21,19,20,18,17,100,83,69,1020,1016,1012,10,10,6,32,16,,0.00,4,Rain,191<br />
2009-1-13,28,23,19,20,18,14,100,75,45,1020,1017,1014,10,10,9,42,21,58,0.00,3,,97<br />
2009-1-14,32,26,21,19,17,15,83,60,38,1015,1012,1009,,,,48,21,66,0.00,,,26<br />
2009-1-15,38,28,19,20,17,13,94,64,24,1014,1009,1005,10,8,5,60,19,82,0.00,4,Rain-Thunderstorm,102<br />
2009-1-16,26,22,19,18,15,11,88,69,54,1016,1012,1008,10,10,10,42,24,,0.00,4,,168<br />
2009-1-17,20,18,17,14,11,10,77,61,52,1022,1019,1016,10,10,10,42,31,,0.00,4,,163<br />
2009-1-18,24,19,15,14,12,10,77,58,41,1022,1020,1018,10,10,10,32,16,,0.00,1,,34<br />
2009-1-19,26,22,18,18,14,11,78,61,44,1020,1016,1012,10,10,10,45,19,,0.00,2,,15<br />
2009-1-20,32,26,20,18,17,15,83,59,38,1014,1011,1008,,,,52,18,66,0.00,,,31<br />
2009-1-21,33,27,21,21,18,16,94,62,36,1012,1009,1006,10,9,6,50,24,,0.00,5,Rain-Thunderstorm,4<br />
2009-1-22,35,29,23,21,18,14,88,53,35,1009,1006,1002,,,,47,21,63,0.00,,,349<br />
2009-1-23,31,27,24,22,20,19,83,65,51,1009,1007,1005,10,10,10,32,19,,0.00,1,,55<br />
2009-1-24,41,31,21,21,19,12,83,55,22,1015,1005,1001,10,9,7,55,23,69,0.00,5,,51<br />
2009-1-25,24,22,20,18,15,12,78,65,53,1020,1018,1016,10,10,10,34,26,,0.00,5,,154<br />
2009-1-26,25,23,21,22,20,18,100,88,74,1021,1019,1017,10,8,3,34,18,,0.00,6,Rain,175<br />
2009-1-27,24,22,20,21,20,19,100,92,73,1021,1019,1017,10,7,2,32,24,,0.00,6,Rain,154<br />
2009-1-28,29,24,20,20,19,17,94,72,48,1018,1016,1015,10,10,10,45,16,,0.00,2,,25<br />
2009-1-29,30,26,21,20,19,19,94,72,51,1018,1017,1015,10,10,10,47,23,,0.00,1,,27<br />
2009-1-30,30,26,21,20,18,14,88,67,45,1018,1016,1014,10,10,10,47,23,60,0.00,1,,35<br />
2009-1-31,30,26,22,20,19,18,88,70,48,1017,1015,1012,10,10,10,47,26,61,0.00,1,,35<br />
2009-2-1,28,24,21,21,20,19,94,77,61,1018,1015,1012,10,10,10,29,18,,0.00,3,,104<br />
2009-2-2,30,27,23,21,19,16,88,70,43,1018,1013,1009,10,10,10,50,24,63,0.00,3,,42<br />
2009-2-3,28,24,22,21,19,15,94,74,45,1012,1010,1008,10,10,10,34,19,,0.00,5,Rain,114<br />
2009-2-4,28,24,21,21,21,20,100,82,62,1012,1010,1007,10,10,10,29,21,,0.00,4,,139<br />
2009-2-5,31,27,23,21,20,19,88,69,49,1009,1007,1004,10,10,10,48,23,,0.00,1,,29<br />
2009-2-6,32,27,22,21,19,16,94,70,45,1011,1008,1006,10,10,8,40,19,,0.00,3,Thunderstorm,75<br />
2009-2-7,35,28,22,20,17,13,88,59,28,1013,1011,1009,,,,50,26,61,0.00,,,47<br />
2009-2-8,31,26,21,20,18,16,94,63,40,1012,1009,1005,9,7,6,47,27,53,0.00,2,,41<br />
2009-2-9,22,20,18,20,19,18,100,90,83,1014,1011,1010,10,9,3,42,34,,0.00,6,,187<br />
2009-2-10,20,19,18,18,17,16,100,93,83,1013,1011,1009,10,8,3,35,26,53,0.00,6,Rain,192<br />
2009-2-11,21,19,18,17,16,14,94,79,68,1014,1011,1009,10,10,2,42,32,53,0.00,6,Rain,193<br />
2009-2-12,21,19,17,16,14,10,88,72,52,1022,1017,1014,10,10,6,39,29,,0.00,6,Rain,159<br />
2009-2-13,20,18,17,17,14,10,100,80,56,1026,1024,1022,10,7,3,47,31,,0.00,7,Rain,133<br />
2009-2-14,21,19,17,18,15,11,100,82,56,1024,1020,1017,10,9,5,39,26,,0.00,7,Rain,132<br />
2009-2-15,23,20,17,19,17,15,100,86,64,1017,1015,1013,10,9,3,42,26,47,0.00,6,Rain,159<br />
2009-2-16,24,21,18,18,16,13,100,77,50,1018,1017,1014,10,9,3,42,35,53,0.00,5,Rain,142<br />
2009-2-17,23,21,19,18,16,13,94,76,57,1018,1016,1014,10,10,6,34,27,,0.00,6,Rain,138<br />
2009-2-18,25,22,19,20,19,18,100,87,65,1013,1009,1007,10,8,2,53,32,,0.00,6,Rain,187<br />
